ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
673,-0.069580,0.013550,0.990967,0.993499,-2.014160,-3.234863,-9.338379,0.783,4.016,0.964,4.166,-1.216,3.012,0.844,-4.569,-3.698,-5.421,86.30,84.58,1541,1440
715,-0.037720,0.006592,1.011108,1.011833,0.732422,-4.516602,-7.934570,0.374,2.136,0.868,4.162,-0.008,1.566,0.803,-4.478,-3.704,-5.315,86.30,84.69,1541,1441
773,-0.045288,0.003540,1.011963,1.012982,0.183105,1.708984,-2.929688,0.200,2.562,0.827,4.146,0.591,5.254,0.786,-4.682,-3.853,-5.431,86.15,84.57,1543,1440
823,-0.041138,0.030396,1.010010,1.011304,1.159668,0.915527,3.234863,1.724,2.331,0.909,4.192,1.323,5.009,0.920,-4.717,-3.814,-5.595,86.19,84.41,1542,1438
873,-0.041382,0.031982,1.016846,1.018190,1.220703,2.685547,5.493164,1.802,2.329,1.097,4.264,1.367,5.741,1.130,-4.840,-3.716,-5.907,86.28,84.09,1541,1434
923,-0.049805,0.030884,1.009766,1.011465,1.098633,4.516602,9.399414,1.752,2.822,1.275,4.480,1.740,7.750,1.348,-5.198,-3.825,-6.453,86.18,83.55,1542,1428
964,-0.051758,0.033081,1.010376,1.012241,-3.234863,-0.671387,10.253906,1.875,2.931,1.296,4.627,-1.796,6.329,1.174,-5.275,-4.092,-6.454,85.91,83.55,1545,1428
1023,-0.057861,0.033325,1.002563,1.004785,-7.568359,-3.479004,2.685547,1.904,3.301,1.186,4.595,-5.405,1.304,0.836,-4.938,-4.086,-5.863,85.91,84.14,1545,1435
1073,-0.052734,-0.001709,0.994995,0.996393,-7.934570,-8.850098,-6.835937,-0.098,3.034,0.890,4.542,-6.549,0.199,0.442,-4.845,-4.371,-5.408,85.63,84.59,1549,1440
1123,-0.033325,-0.038696,1.023438,1.024711,-0.061035,-9.948730,-19.897461,-2.165,1.864,0.393,4.222,-3.157,-4.116,0.099,-4.289,-4.243,-4.523,85.76,85.48,1547,1450
1175,-0.055786,-0.005249,1.003540,1.005103,1.098633,-0.976562,-22.521973,-0.300,3.182,0.181,3.952,0.199,0.431,0.052,-4.195,-4.139,-4.254,85.86,85.75,1546,1453
1214,-0.063965,0.003174,0.999634,1.001683,-1.281738,-2.441406,-10.864258,0.182,3.661,0.137,4.001,0.280,2.402,0.009,-4.351,-4.308,-4.352,85.69,85.65,1548,1452
1273,-0.044556,0.031494,1.002441,1.003925,-2.502441,6.469727,9.155273,1.799,2.544,0.195,4.012,-0.282,5.425,0.054,-4.545,-4.433,-4.510,85.57,85.49,1549,1450
1323,-0.050659,0.002075,1.001709,1.002991,1.892090,0.793457,20.019531,0.119,2.895,0.240,4.289,0.749,6.753,0.150,-4.929,-4.772,-5.013,85.23,84.99,1553,1444
1373,-0.036865,-0.003540,1.021973,1.022643,1.708984,3.356934,21.850586,-0.198,2.066,0.397,4.329,2.091,5.781,0.403,-4.914,-4.527,-5.264,85.47,84.74,1550,1442
1415,-0.073120,-0.002686,0.986694,0.989404,4.943848,2.380371,16.479492,-0.156,4.238,0.457,4.519,3.791,7.551,0.571,-5.229,-4.647,-5.689,85.35,84.31,1552,1437
1473,-0.050171,0.035767,1.001465,1.003358,1.831055,-0.427246,6.591797,2.045,2.866,0.892,4.584,3.652,3.324,1.041,-5.047,-4.073,-6.051,85.93,83.95,1545,1433
1523,-0.048950,-0.004883,1.012695,1.013889,1.159668,2.075195,-0.671387,-0.276,2.767,1.054,4.591,2.059,5.046,1.124,-5.159,-4.009,-6.256,85.99,83.74,1545,1430
1573,-0.037964,0.018677,1.015747,1.016628,0.915527,-6.591797,-6.652832,1.053,2.140,1.131,4.569,2.191,2.194,1.216,-4.964,-3.825,-6.231,86.17,83.77,1543,1431
1623,-0.040039,0.032593,1.012695,1.014010,-0.061035,-4.577637,-10.498047,1.843,2.263,1.235,4.310,0.948,-0.712,1.257,-4.590,-3.387,-5.884,86.61,84.12,1538,1435
1664,-0.034546,0.042480,1.004272,1.005764,-2.502441,-0.244141,-8.972168,2.422,1.968,1.329,4.188,-0.171,1.700,1.308,-4.514,-3.217,-5.819,86.78,84.18,1536,1435
1723,-0.045654,0.026611,0.995850,0.997251,-5.737305,-15.930176,-4.760742,1.531,2.624,1.266,4.062,-2.939,-2.675,1.072,-4.200,-3.178,-5.412,86.82,84.59,1535,1440
1773,-0.006348,-0.002319,1.022705,1.022727,-2.807617,4.028320,-4.516602,-0.130,0.356,1.014,3.535,-2.735,-0.578,0.807,-3.738,-2.879,-4.571,87.12,85.43,1532,1449
1823,-0.059204,-0.011963,0.997437,0.999264,-1.464844,-2.502441,-3.723145,-0.687,3.397,0.734,3.546,-1.710,3.421,0.561,-3.912,-3.297,-4.491,86.70,85.51,1537,1450
1865,-0.021973,0.012207,1.018921,1.019231,0.732422,2.441406,-2.136230,0.686,1.235,0.639,3.531,-0.044,2.689,0.552,-3.851,-3.298,-4.387,86.70,85.61,1537,1451
1923,-0.054077,0.002563,0.989624,0.991104,-0.549316,0.976562,5.187988,0.148,3.128,0.634,3.848,0.436,7.315,0.565,-4.477,-3.861,-4.994,86.14,85.01,1543,1445
1973,-0.020874,-0.002441,1.026489,1.026704,-0.671387,0.610352,10.681152,-0.136,1.165,0.593,3.905,0.276,5.363,0.510,-4.423,-3.914,-4.950,86.09,85.05,1543,1445
2023,-0.021851,0.007202,1.017700,1.017960,-1.831055,3.540039,11.413574,0.405,1.230,0.618,3.913,-0.194,6.340,0.524,-4.491,-3.947,-4.995,86.05,85.00,1544,1444
2073,-0.064453,-0.000610,0.997314,0.999395,-0.183105,5.981445,12.023926,-0.035,3.698,0.572,4.164,0.091,10.034,0.478,-4.989,-4.420,-5.384,85.58,84.62,1549,1440
2114,-0.058594,0.005859,1.006104,1.007825,2.807617,-6.225586,7.385254,0.334,3.333,0.642,4.400,1.973,3.369,0.666,-4.848,-4.272,-5.524,85.73,84.48,1547,1439
2173,-0.035645,0.014404,1.002441,1.003178,2.380371,0.488281,-1.770020,0.823,2.036,0.850,4.393,3.358,4.605,0.978,-4.914,-3.959,-5.850,86.04,84.15,1544,1435
2223,-0.010742,0.013794,1.018066,1.018216,0.854492,-8.789063,-4.760742,0.776,0.604,1.013,4.232,2.456,-0.649,1.102,-4.504,-3.489,-5.671,86.51,84.33,1539,1437
2273,-0.020874,0.025879,1.016724,1.017267,-2.197266,-0.061035,-7.568359,1.458,1.176,1.082,3.844,0.547,0.853,1.064,-4.086,-3.058,-5.208,86.94,84.79,1534,1442
2325,-0.059937,0.036011,0.984985,0.987464,-1.770020,-2.502441,-4.028320,2.094,3.480,1.094,3.908,-0.656,4.647,1.021,-4.383,-3.332,-5.375,86.67,84.63,1537,1440
2373,-0.047729,0.004639,1.013184,1.014318,-1.647949,-0.061035,1.220703,0.262,2.697,1.005,3.912,-1.278,2.307,0.885,-4.248,-3.336,-5.149,86.66,84.85,1537,1443
2423,-0.054443,0.021729,0.998047,0.999767,1.159668,0.427246,5.676270,1.247,3.122,0.983,4.044,0.604,5.806,0.958,-4.603,-3.629,-5.500,86.37,84.50,1540,1439
2473,-0.031128,-0.004150,1.017700,1.018185,4.394531,-1.037598,7.629395,-0.234,1.752,1.037,4.032,2.945,3.358,1.158,-4.443,-3.339,-5.587,86.66,84.41,1537,1438
2523,-0.036499,0.005981,0.998657,0.999342,6.835937,3.295898,6.896973,0.343,2.093,1.269,4.048,6.674,6.245,1.637,-4.633,-3.028,-6.159,86.97,83.84,1534,1432
2570,-0.025757,0.003540,1.018066,1.018398,8.544922,0.732422,4.028320,0.199,1.449,1.467,4.102,8.352,5.330,1.956,-4.638,-2.752,-6.522,87.25,83.48,1531,1428
2623,-0.041382,0.015381,1.013794,1.014755,4.699707,2.136230,-1.220703,0.869,2.337,1.853,4.192,6.945,7.002,2.296,-4.837,-2.548,-7.076,87.45,82.92,1528,1421
2673,-0.049683,0.059937,1.000122,1.003147,1.831055,-2.319336,-4.028320,3.430,2.839,2.164,4.293,4.787,3.732,2.509,-4.752,-2.296,-7.239,87.70,82.76,1526,1420
2723,-0.040771,0.048096,0.989258,0.991265,-2.380371,-0.183105,-5.493164,2.783,2.357,2.365,4.295,0.807,3.679,2.491,-4.751,-2.241,-7.251,87.76,82.75,1525,1419
2773,-0.038574,0.078857,0.990601,0.994483,-6.164551,-3.662109,-5.493164,4.551,2.223,2.452,4.311,-2.680,2.749,2.393,-4.713,-2.323,-7.152,87.68,82.85,1526,1421
2814,-0.048950,0.072021,0.992920,0.996731,-9.582520,-7.019043,-5.126953,4.149,2.815,2.376,4.259,-6.270,0.780,2.094,-4.538,-2.430,-6.738,87.57,83.26,1527,1425
2873,-0.010742,0.040894,1.010010,1.010894,-11.718750,-3.723145,-3.112793,2.319,0.609,1.988,3.911,-9.914,-1.416,1.449,-4.109,-2.617,-5.705,87.38,84.29,1529,1437
2923,-0.007080,0.021484,1.014648,1.014901,-11.901855,0.549316,-1.281738,1.213,0.400,1.487,3.713,-10.155,2.707,0.883,-4.053,-3.077,-5.038,86.92,84.96,1534,1444
2973,-0.025757,-0.013062,1.011841,1.012253,-2.929688,-1.159668,1.037598,-0.740,1.458,0.926,3.646,-5.961,3.734,0.517,-4.040,-3.488,-4.606,86.51,85.39,1539,1449
3025,-0.049683,-0.042603,1.010498,1.012615,2.136230,1.037598,2.075195,-2.414,2.812,0.653,3.637,1.365,5.439,0.641,-4.133,-3.490,-4.716,86.51,85.28,1539,1448
3073,-0.063354,-0.020508,0.999023,1.001240,7.873535,-9.704590,2.563477,-1.176,3.628,0.613,3.736,5.693,-0.150,0.857,-3.958,-3.197,-4.803,86.80,85.20,1536,1447
3123,-0.030029,0.003540,1.011597,1.012048,9.765625,0.854492,1.525879,0.201,1.700,0.865,3.497,9.071,0.524,1.337,-3.695,-2.471,-4.969,87.53,85.03,1527,1445
3173,-0.039795,0.007080,0.998413,0.999231,6.347656,-0.610352,0.305176,0.406,2.282,1.248,3.543,8.930,4.601,1.749,-3.979,-2.258,-5.648,87.74,84.35,1525,1437
3223,-0.032715,0.004272,1.003174,1.003716,0.732422,-3.601074,-0.976562,0.244,1.868,1.481,3.497,4.929,1.974,1.766,-3.771,-2.023,-5.582,87.98,84.42,1522,1438
3265,-0.023926,0.058716,0.997437,0.999450,-5.859375,-9.948730,-3.784180,3.369,1.372,1.625,3.369,-0.113,-1.603,1.636,-3.501,-1.908,-5.234,88.09,84.77,1521,1442
3323,-0.008179,0.042480,0.996338,0.997277,-7.751465,5.432129,-4.943848,2.441,0.470,1.526,2.971,-5.991,2.761,1.176,-3.239,-1.976,-4.442,88.02,85.56,1522,1451
3373,-0.020508,0.016357,1.015137,1.015476,-1.770020,0.976562,-1.892090,0.923,1.157,1.251,3.085,-4.274,6.120,0.976,-3.566,-2.553,-4.536,87.45,85.46,1528,1450
3423,-0.038452,-0.014526,1.025146,1.025970,3.845215,7.385254,2.868652,-0.812,2.148,1.058,3.228,0.520,8.195,1.036,-3.848,-2.747,-4.789,87.25,85.21,1531,1447
3473,-0.027954,0.006104,1.002319,1.002728,11.047363,-3.173828,9.582520,0.349,1.598,1.133,3.459,7.674,5.337,1.548,-3.931,-2.508,-5.392,87.49,84.61,1528,1440
3514,-0.032715,0.003296,1.011353,1.011887,12.145996,9.216309,10.192871,0.187,1.853,1.465,3.551,10.598,8.946,2.089,-4.249,-2.179,-6.141,87.82,83.86,1524,1432
3573,-0.053589,0.057007,0.997559,1.000622,10.131836,5.798340,9.277344,3.271,3.070,2.227,4.179,12.104,12.223,3.017,-5.135,-2.164,-7.947,87.84,82.05,1524,1412
3623,-0.026489,0.066895,1.006958,1.009525,2.929688,-1.159668,4.333496,3.801,1.504,2.844,4.358,7.623,6.556,3.427,-4.992,-1.652,-8.404,88.35,81.60,1518,1407
3673,-0.037354,0.061279,1.004395,1.006955,-1.281738,-0.122070,-0.305176,3.491,2.126,3.152,4.326,2.609,4.725,3.465,-4.848,-1.389,-8.330,88.61,81.67,1515,1407
3715,-0.036743,0.071655,0.996582,0.999830,-7.385254,-3.967285,-3.845215,4.113,2.106,3.255,4.295,-1.642,3.487,3.338,-4.740,-1.394,-8.157,88.61,81.84,1515,1409
3773,-0.029785,0.062622,1.001221,1.003619,-10.437012,-0.976562,-6.530762,3.579,1.701,2.976,4.132,-7.345,2.328,2.690,-4.491,-1.727,-7.283,88.27,82.72,1519,1419
3823,-0.043701,0.006958,1.009033,1.010003,-12.268066,-6.103516,-5.249023,0.395,2.480,2.419,3.996,-10.308,0.316,1.899,-4.244,-2.239,-6.321,87.76,83.68,1525,1430
3873,-0.073242,0.005005,1.009521,1.012187,-7.141113,-3.845215,-3.417969,0.284,4.150,1.753,3.838,-9.220,-0.796,1.232,-4.066,-2.749,-5.387,87.25,84.61,1531,1440
3923,-0.035034,0.005249,1.013916,1.014535,-2.990723,0.488281,-1.892090,0.297,1.979,1.247,3.708,-5.219,1.816,0.915,-3.994,-3.035,-4.938,86.96,85.06,1534,1445
3964,-0.047852,0.001709,1.011108,1.012241,-1.892090,0.000000,0.732422,0.097,2.710,1.036,3.746,-2.913,3.937,0.821,-4.163,-3.295,-4.978,86.71,85.02,1537,1445
4023,-0.046387,0.005127,1.010254,1.011331,1.525879,-2.197266,3.051758,0.291,2.629,0.908,3.829,0.099,2.745,0.847,-4.182,-3.350,-5.025,86.65,84.98,1537,1444
4073,-0.029175,-0.023926,1.008179,1.008884,4.455566,-2.746582,5.126953,-1.359,1.657,0.855,3.760,2.892,1.338,0.955,-4.022,-3.110,-4.986,86.89,85.01,1535,1445
4123,-0.027832,0.007568,1.007324,1.007737,5.981445,1.403809,6.408691,0.430,1.583,1.051,3.678,5.682,4.257,1.338,-4.107,-2.809,-5.363,87.19,84.64,1531,1440
4173,-0.032104,-0.006592,1.022339,1.022864,8.789063,-2.441406,7.507324,-0.369,1.799,1.251,3.690,7.254,3.646,1.653,-4.084,-2.511,-5.694,87.49,84.31,1528,1437
4214,-0.008667,0.041016,1.016968,1.017831,9.521484,0.915527,6.103516,2.310,0.488,1.622,3.614,9.440,4.126,2.191,-4.029,-1.958,-6.117,88.04,83.88,1522,1432
4273,-0.044800,0.056396,0.988525,0.991146,5.920410,-2.136230,6.469727,3.265,2.591,2.180,3.629,7.413,4.867,2.684,-4.090,-1.482,-6.711,88.52,83.29,1516,1425
4323,-0.002319,0.056152,1.026245,1.027783,-0.305176,-7.568359,6.042480,3.132,0.129,2.573,3.451,2.483,-1.324,2.820,-3.608,-0.886,-6.507,89.11,83.49,1510,1428
4373,0.032593,0.047485,1.039795,1.041389,-2.563477,-0.610352,1.708984,2.615,-1.794,2.724,2.983,0.104,0.971,2.845,-3.145,-0.361,-6.078,89.64,83.92,1504,1432
4415,-0.000610,0.037598,1.021118,1.021810,-3.662109,3.356934,-2.441406,2.109,0.034,2.662,2.812,-1.435,4.490,2.698,-3.169,-0.416,-5.886,89.58,84.11,1505,1435
4473,-0.047729,0.038086,1.003052,1.004909,-5.310059,6.408691,-7.141113,2.174,2.722,2.377,3.075,-3.807,8.471,2.243,-3.697,-1.306,-5.903,88.69,84.10,1515,1434
4523,-0.059937,0.052368,0.951294,0.954618,-5.126953,2.075195,-10.742188,3.151,3.600,2.171,3.551,-4.315,8.855,1.986,-4.243,-2.161,-6.199,87.84,83.80,1524,1431
4568,-0.081787,-0.006226,0.986206,0.989611,-1.098633,-3.051758,-13.183594,-0.362,4.741,1.892,3.945,-3.270,4.819,1.741,-4.435,-2.628,-6.195,87.37,83.81,1529,1431
4616,0.003784,0.026367,1.044800,1.045139,-4.089355,0.915527,-15.869141,1.446,-0.207,1.689,3.817,-2.020,2.802,1.593,-4.172,-2.571,-5.828,87.43,84.17,1529,1435
4664,-0.040649,-0.002808,0.992920,0.993756,-7.568359,-0.976562,-14.587402,-0.162,2.344,1.374,3.838,-4.806,5.181,1.080,-4.338,-3.146,-5.501,86.85,84.50,1535,1439
4723,-0.008667,0.008423,1.022827,1.022899,-12.390137,-6.774902,-12.145996,0.472,0.485,0.900,3.621,-8.266,-0.505,0.350,-3.832,-3.431,-4.371,86.57,85.63,1538,1451
4773,-0.004639,-0.013184,1.019409,1.019505,-10.864258,5.798340,-10.253906,-0.741,0.261,0.285,3.408,-9.996,4.404,-0.430,-3.818,-4.087,-3.468,85.91,86.53,1545,1461
4823,-0.057373,0.002319,0.999268,1.000916,-5.187988,6.164551,-7.568359,0.133,3.286,-0.182,3.628,-7.661,8.597,-0.501,-4.313,-4.729,-3.715,85.27,86.29,1553,1459
4865,-0.087036,-0.003174,0.961914,0.965849,-8.422852,5.065918,-4.028320,-0.189,5.170,-0.362,4.070,-5.995,10.357,-0.599,-4.905,-5.353,-4.237,84.65,85.76,1559,1453
4914,-0.099243,-0.118164,0.988037,1.000015,6.835937,-9.521484,-0.366211,-6.820,5.696,-1.056,4.797,-1.866,3.331,-1.114,-5.282,-6.375,-4.212,83.63,85.79,1571,1453
4973,0.006714,-0.009033,1.043823,1.043884,12.268066,-12.634277,2.197266,-0.496,-0.369,-0.973,4.238,8.278,-4.942,-0.430,-4.257,-4.985,-3.862,85.01,86.14,1555,1457
5023,0.039917,0.057495,1.027588,1.029969,4.577637,-3.784180,3.173828,3.202,-2.221,-0.182,3.460,8.815,-3.126,0.472,-3.510,-3.252,-3.959,86.75,86.04,1536,1456
5073,-0.012817,-0.001465,1.006226,1.006308,-2.441406,0.305176,0.610352,-0.083,0.730,0.154,3.088,2.105,1.271,0.136,-3.279,-3.121,-3.482,86.88,86.52,1535,1461
5115,-0.005615,-0.005981,0.997314,0.997348,-4.516602,-2.746582,-1.464844,-0.344,0.323,0.106,3.053,-0.936,2.437,-0.048,-3.310,-3.339,-3.313,86.66,86.69,1537,1463
5174,0.004639,-0.021240,1.030029,1.030259,-8.117676,-2.502441,-5.004883,-1.181,-0.258,-0.177,2.845,-5.151,1.516,-0.345,-3.026,-3.361,-2.774,86.64,87.23,1537,1469
5223,0.024902,-0.003784,1.029053,1.029361,-6.225586,7.812500,-5.737305,-0.211,-1.386,-0.509,2.634,-5.282,6.653,-0.717,-3.102,-3.729,-2.392,86.27,87.61,1541,1473
5273,-0.043701,-0.049927,1.000854,1.003051,1.342773,6.286621,-4.211426,-2.856,2.497,-0.806,2.962,-2.159,10.353,-0.857,-3.685,-4.439,-2.746,85.56,87.25,1549,1469
5323,-0.042480,-0.023193,1.012817,1.013973,12.329102,2.319336,-1.892090,-1.312,2.401,-0.818,3.362,6.236,8.564,-0.382,-4.017,-4.475,-3.479,85.53,86.52,1550,1461
5364,-0.042969,-0.006714,1.013306,1.014238,18.127441,1.892090,0.915527,-0.380,2.428,-0.396,3.564,13.615,7.037,0.525,-4.148,-3.783,-4.454,86.22,85.55,1542,1451
5423,-0.045044,0.017944,0.988159,0.989348,16.357422,-5.187988,0.000000,1.040,2.610,0.627,3.684,17.681,3.147,1.591,-4.047,-2.649,-5.513,87.35,84.49,1529,1439
5473,-0.039795,0.035767,0.983398,0.984853,6.225586,-4.028320,-3.173828,2.083,2.316,1.432,3.648,12.849,1.408,2.187,-3.903,-1.807,-6.046,88.19,83.95,1520,1433
5523,-0.028931,0.060181,0.989868,0.992118,3.234863,-11.962891,-8.117676,3.479,1.671,1.921,3.446,6.673,-3.945,2.355,-3.445,-1.237,-5.858,88.76,84.14,1514,1435
5565,-0.012573,0.035156,1.010864,1.011554,-7.263184,-10.253906,-11.108398,1.992,0.712,2.090,3.033,-0.103,-5.950,2.148,-2.871,-0.764,-5.186,89.24,84.81,1508,1442
5623,-0.025513,0.019043,0.991211,0.991722,-6.713867,-10.742188,-13.427734,1.101,1.474,1.839,2.525,-4.698,-5.198,1.597,-2.358,-0.756,-4.105,89.24,85.90,1508,1454
5673,0.037476,0.024780,1.026367,1.027350,-5.615234,-8.544922,-12.084961,1.383,-2.090,1.506,1.956,-5.303,-6.128,1.195,-1.675,-0.535,-3.032,89.46,86.97,1506,1466
5723,-0.010742,0.022949,1.000977,1.001297,3.173828,-6.103516,-8.361816,1.313,0.615,1.333,1.608,-0.690,-2.107,1.282,-1.534,-0.314,-2.798,89.69,87.20,1503,1469
5773,0.022339,0.001221,1.022217,1.022462,4.760742,-9.338379,-3.662109,0.068,-1.252,1.384,1.209,3.661,-4.854,1.584,-0.931,0.514,-2.569,90.51,87.43,1494,1471
5814,0.015747,0.038696,0.984985,0.985871,10.314941,-3.601074,1.159668,2.250,-0.915,1.625,0.906,8.239,-1.458,2.122,-0.801,1.185,-2.819,91.19,87.18,1487,1469
5873,0.051025,0.052734,1.015259,1.017907,14.709473,-12.817383,3.112793,2.973,-2.873,2.276,0.438,13.189,-5.532,3.136,-0.042,2.798,-3.156,92.80,86.84,1469,1465
5923,0.060425,0.043457,1.009399,1.012140,7.629395,3.906250,1.525879,2.465,-3.423,2.913,-0.058,10.963,1.396,3.703,-0.041,3.635,-3.632,93.64,86.37,1460,1460
5973,0.046021,0.068481,1.006714,1.010089,6.774902,-2.258301,0.610352,3.892,-2.611,3.398,-0.151,8.952,3.652,4.116,-0.161,3.871,-4.220,93.87,85.78,1457,1453
6025,0.039551,0.065063,1.006836,1.009711,1.037598,-0.976562,-1.647949,3.697,-2.245,3.776,-0.216,5.507,3.040,4.325,-0.053,4.246,-4.374,94.25,85.63,1453,1451
6073,0.036255,0.071899,0.992432,0.995693,-1.770020,-5.249023,-2.624512,4.144,-2.087,3.950,-0.241,1.852,1.649,4.297,0.058,4.328,-4.288,94.33,85.71,1452,1452
6123,0.054321,0.083984,1.006836,1.011792,-3.417969,-3.417969,-2.868652,4.768,-3.078,4.024,-0.429,-0.426,0.483,4.257,0.320,4.540,-3.983,94.54,86.02,1450,1456
6173,0.037354,0.057251,0.990845,0.993200,-3.051758,-0.244141,-3.417969,3.307,-2.155,3.930,-0.514,-1.389,3.304,4.096,0.259,4.402,-3.848,94.40,86.15,1451,1457
6223,0.045044,0.057251,1.002808,1.005450,-3.479004,-6.652832,-2.746582,3.268,-2.568,3.772,-0.554,-1.866,0.993,3.893,0.441,4.315,-3.540,94.32,86.46,1452,1461
6265,0.053345,0.043213,1.008667,1.011001,-2.563477,0.183105,-1.953125,2.453,-3.025,3.602,-0.705,-2.072,1.820,3.695,0.558,4.283,-3.179,94.28,86.82,1452,1465
6323,0.045654,0.055542,1.001709,1.004286,1.159668,0.061035,0.549316,3.174,-2.606,3.461,-0.726,0.291,4.461,3.665,0.423,4.092,-3.222,94.09,86.78,1455,1464
6373,0.034790,0.063354,0.996948,0.999565,2.990723,1.281738,2.014160,3.636,-1.995,3.480,-0.666,2.281,5.400,3.806,0.300,4.097,-3.441,94.10,86.56,1454,1462
6423,0.036011,0.074707,0.995483,0.998932,1.586914,-3.417969,2.441406,4.292,-2.066,3.658,-0.613,2.848,3.171,4.036,0.376,4.356,-3.648,94.36,86.35,1452,1459
6473,0.047852,0.067139,1.006958,1.010328,-0.793457,-4.821777,0.793457,3.815,-2.715,3.748,-0.755,1.345,-0.140,4.045,0.679,4.686,-3.412,94.69,86.59,1448,1462
6514,0.058716,0.060547,1.008667,1.012187,-3.662109,2.075195,-0.976562,3.435,-3.326,3.775,-0.850,-1.075,3.740,3.944,0.603,4.600,-3.350,94.60,86.65,1449,1463
6573,0.049561,0.072998,1.005493,1.009357,-1.647949,-2.807617,-1.037598,4.152,-2.814,3.657,-0.885,-1.444,2.995,3.793,0.686,4.458,-3.133,94.46,86.87,1450,1465
6623,0.089600,0.075684,1.015991,1.022739,-1.159668,-2.075195,-0.976562,4.260,-5.026,3.691,-1.106,-0.377,2.112,3.894,0.982,4.817,-2.947,94.82,87.05,1446,1467
6673,0.053833,0.055664,1.005859,1.008836,-0.305176,8.239746,-0.183105,3.168,-3.059,3.642,-1.116,-0.025,8.325,3.855,0.620,4.567,-3.154,94.57,86.85,1449,1465
6725,0.020752,0.050903,1.002319,1.003826,-0.122070,-3.051758,-0.915527,2.907,-1.185,3.621,-0.814,0.470,4.987,3.853,0.488,4.339,-3.374,94.34,86.63,1452,1463
6773,0.043091,0.050659,1.000122,1.002331,-2.685547,0.671387,-2.746582,2.900,-2.464,3.546,-0.710,-0.368,5.317,3.735,0.353,4.135,-3.384,94.13,86.62,1454,1462
6823,0.044312,0.047119,1.001221,1.003308,-5.371094,-5.004883,-2.075195,2.694,-2.531,3.371,-0.707,-2.817,1.841,3.396,0.559,3.968,-2.943,93.97,87.06,1456,1467
6873,0.056030,0.046997,1.019043,1.021664,-5.554199,1.708984,-2.929688,2.641,-3.144,3.131,-0.812,-4.395,3.846,3.037,0.554,3.664,-2.522,93.66,87.48,1459,1472
