ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
5723,0.229370,-0.010010,0.991943,1.018166,-0.305176,-0.732422,-0.854492,-0.578,-13.019,-1.321,-8.282,-1.766,9.841,-1.384,8.516,7.137,9.902,97.14,99.90,1421,1610
5773,0.230103,-0.009521,0.990234,1.016662,-0.366211,-0.671387,-0.854492,-0.551,-13.081,-1.325,-8.281,-1.762,9.789,-1.386,8.526,7.141,9.912,97.14,99.91,1421,1610
5825,0.230591,-0.009033,0.991211,1.017720,-0.366211,-0.732422,-0.854492,-0.522,-13.096,-1.326,-8.284,-1.763,9.807,-1.386,8.530,7.145,9.917,97.15,99.92,1421,1610
5864,0.230591,-0.009277,0.989868,1.016414,-0.305176,-0.915527,-0.915527,-0.537,-13.113,-1.326,-8.283,-1.743,9.754,-1.385,8.535,7.145,9.916,97.14,99.92,1421,1610
5923,0.229248,-0.008911,0.992798,1.018961,-0.305176,-0.732422,-0.854492,-0.514,-13.002,-1.325,-8.284,-1.742,9.816,-1.385,8.518,7.138,9.908,97.14,99.91,1421,1610
5973,0.230591,-0.008667,0.992065,1.018548,-0.244141,-0.732422,-0.915527,-0.501,-13.085,-1.323,-8.284,-1.734,9.783,-1.381,8.530,7.146,9.910,97.15,99.91,1421,1610
6023,0.229980,-0.009888,0.992798,1.019135,-0.305176,-0.793457,-0.854492,-0.571,-13.042,-1.321,-8.283,-1.740,9.817,-1.382,8.522,7.143,9.904,97.14,99.90,1421,1610
6065,0.230347,-0.009644,0.992065,1.018502,-0.305176,-0.732422,-0.915527,-0.557,-13.071,-1.321,-8.283,-1.757,9.825,-1.381,8.524,7.144,9.905,97.14,99.91,1421,1610
6123,0.231323,-0.008789,0.992065,1.018716,-0.244141,-0.732422,-0.915527,-0.508,-13.125,-1.322,-8.281,-1.729,9.829,-1.379,8.529,7.145,9.907,97.15,99.91,1421,1610
6173,0.230591,-0.009644,0.992432,1.018914,-0.305176,-0.793457,-0.854492,-0.557,-13.080,-1.319,-8.282,-1.746,9.783,-1.378,8.527,7.148,9.904,97.15,99.90,1421,1610
6223,0.230835,-0.009277,0.992798,1.019323,-0.244141,-0.732422,-0.915527,-0.535,-13.089,-1.318,-8.283,-1.740,9.787,-1.377,8.529,7.151,9.906,97.15,99.91,1421,1610
6273,0.230835,-0.008301,0.992432,1.018957,-0.244141,-0.732422,-0.915527,-0.479,-13.093,-1.315,-8.284,-1.724,9.778,-1.371,8.532,7.158,9.903,97.16,99.90,1420,1610
6314,0.230957,-0.009399,0.993530,1.020065,-0.244141,-1.037598,-0.915527,-0.542,-13.086,-1.315,-8.284,-1.734,9.741,-1.374,8.532,7.154,9.902,97.15,99.90,1421,1610
6373,0.229492,-0.009644,0.992432,1.018666,-0.244141,-0.671387,-0.854492,-0.557,-13.020,-1.313,-8.284,-1.730,9.800,-1.372,8.520,7.154,9.897,97.15,99.90,1421,1610
6423,0.230469,-0.009399,0.993286,1.019716,-0.305176,-0.732422,-0.854492,-0.542,-13.062,-1.312,-8.284,-1.752,9.807,-1.372,8.525,7.156,9.898,97.16,99.90,1420,1610
6473,0.230469,-0.009888,0.993408,1.019840,-0.244141,-0.854492,-0.854492,-0.570,-13.061,-1.315,-8.284,-1.756,9.776,-1.376,8.528,7.154,9.903,97.15,99.90,1421,1610
6525,0.230347,-0.009766,0.992676,1.019098,-0.244141,-0.793457,-0.915527,-0.564,-13.063,-1.316,-8.284,-1.736,9.768,-1.376,8.529,7.153,9.904,97.15,99.90,1421,1610
6564,0.229858,-0.010498,0.995361,1.021611,-0.183105,-0.854492,-0.854492,-0.604,-13.003,-1.317,-8.282,-1.710,9.753,-1.377,8.519,7.145,9.896,97.14,99.90,1421,1610
6623,0.231689,-0.009888,0.992187,1.018928,-0.488281,-0.976562,-0.854492,-0.571,-13.143,-1.315,-8.304,-1.779,9.604,-1.376,8.570,7.189,9.939,97.19,99.94,1420,1610
6673,0.231689,-0.010010,0.994263,1.020950,-0.244141,-0.732422,-0.793457,-0.577,-13.117,-1.320,-8.295,-1.777,9.970,-1.381,8.535,7.150,9.913,97.15,99.91,1421,1610
