ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
564,0.029907,0.080811,1.010132,1.013800,-0.366211,-0.549316,-0.732422,4.574,-1.690,4.532,-1.667,0.034,-0.011,4.834,1.683,6.515,-3.151,96.52,86.85,1464,1482
624,0.029297,0.081421,0.995728,0.999480,-0.122070,-0.549316,-0.793457,4.675,-1.680,4.539,-1.667,0.056,-0.013,4.842,1.683,6.523,-3.157,96.52,86.84,1464,1482
664,0.028931,0.079590,1.002197,1.005769,-0.427246,-0.427246,-0.671387,4.541,-1.648,4.537,-1.669,-0.031,0.016,4.839,1.685,6.524,-3.155,96.52,86.84,1464,1482
715,0.029541,0.080933,0.999756,1.003461,-0.244141,-0.488281,-0.671387,4.628,-1.687,4.540,-1.665,0.019,0.004,4.842,1.680,6.522,-3.161,96.52,86.84,1464,1482
764,0.027222,0.079590,1.003784,1.007302,-0.244141,-0.549316,-0.671387,4.533,-1.549,4.536,-1.664,-0.004,0.020,4.839,1.679,6.519,-3.159,96.52,86.84,1464,1482
824,0.028931,0.079346,0.999878,1.003438,-0.305176,-0.549316,-0.671387,4.537,-1.652,4.540,-1.665,-0.004,-0.003,4.842,1.680,6.522,-3.162,96.52,86.84,1464,1482
864,0.030273,0.080688,1.004639,1.008328,-0.427246,-0.488281,-0.732422,4.592,-1.720,4.540,-1.666,-0.018,0.009,4.843,1.682,6.524,-3.162,96.52,86.84,1464,1482
924,0.029175,0.079834,1.002808,1.006403,-0.244141,-0.488281,-0.671387,4.552,-1.661,4.544,-1.666,0.036,-0.004,4.847,1.682,6.528,-3.165,96.53,86.84,1464,1482
965,0.028198,0.080811,0.997070,1.000737,-0.305176,-0.549316,-0.732422,4.634,-1.615,4.546,-1.665,-0.020,-0.005,4.849,1.680,6.529,-3.167,96.53,86.83,1464,1482
1024,0.029541,0.079590,1.005005,1.008584,-0.427246,-0.427246,-0.671387,4.528,-1.678,4.548,-1.667,-0.029,0.013,4.851,1.682,6.533,-3.170,96.53,86.83,1464,1482
1064,0.028564,0.079346,1.000977,1.004523,-0.305176,-0.488281,-0.732422,4.532,-1.629,4.547,-1.663,-0.003,0.012,4.851,1.678,6.530,-3.173,96.53,86.83,1464,1482
1124,0.028687,0.078735,1.002930,1.006424,-0.366211,-0.488281,-0.671387,4.489,-1.633,4.545,-1.664,-0.027,0.011,4.848,1.679,6.529,-3.170,96.53,86.83,1464,1482
1166,0.028442,0.080078,1.002075,1.005672,-0.427246,-0.488281,-0.671387,4.569,-1.621,4.548,-1.662,0.000,-0.009,4.851,1.677,6.528,-3.174,96.53,86.83,1464,1482
1224,0.029053,0.079590,1.004028,1.007597,-0.366211,-0.488281,-0.671387,4.532,-1.652,4.543,-1.666,-0.023,0.006,4.846,1.681,6.528,-3.166,96.53,86.83,1464,1482
1264,0.030884,0.081299,1.003540,1.007301,-0.305176,-0.549316,-0.671387,4.632,-1.757,4.547,-1.666,0.027,-0.020,4.850,1.681,6.529,-3.169,96.53,86.83,1464,1482
1324,0.029663,0.080933,1.001587,1.005289,-0.244141,-0.549316,-0.732422,4.620,-1.691,4.546,-1.665,0.010,0.015,4.850,1.680,6.529,-3.169,96.53,86.83,1464,1482
1364,0.029785,0.079590,1.003784,1.007375,-0.488281,-0.488281,-0.671387,4.533,-1.694,4.548,-1.666,-0.012,-0.010,4.852,1.682,6.533,-3.170,96.53,86.83,1464,1482
1415,0.029907,0.079102,1.006714,1.010260,-0.366211,-0.549316,-0.732422,4.493,-1.696,4.546,-1.665,-0.004,0.002,4.849,1.680,6.529,-3.170,96.53,86.83,1464,1482
1464,0.028442,0.076294,0.995728,0.999051,-0.366211,-0.244141,-0.671387,4.382,-1.631,4.545,-1.668,-0.019,0.026,4.849,1.683,6.534,-3.167,96.53,86.83,1464,1482
1524,0.028320,0.078003,1.005127,1.008547,-0.793457,-0.488281,-0.549316,4.438,-1.609,4.543,-1.667,-0.138,-0.037,4.845,1.683,6.530,-3.166,96.53,86.83,1464,1482
1564,0.031616,0.080200,1.008423,1.012101,-0.122070,-0.488281,-0.793457,4.547,-1.790,4.547,-1.663,0.118,0.019,4.850,1.678,6.526,-3.172,96.53,86.83,1464,1482
1626,0.028442,0.078857,0.999268,1.002778,-0.122070,-0.488281,-0.732422,4.512,-1.625,4.544,-1.661,-0.001,-0.025,4.847,1.675,6.523,-3.172,96.52,86.83,1464,1482
1664,0.030273,0.078491,1.005981,1.009493,-0.610352,-0.366211,-0.671387,4.461,-1.718,4.544,-1.663,-0.058,0.036,4.848,1.678,6.526,-3.171,96.53,86.83,1464,1482
1724,0.031860,0.078613,1.005493,1.009065,-0.305176,-0.549316,-0.610352,4.471,-1.809,4.542,-1.665,0.037,-0.063,4.845,1.680,6.523,-3.168,96.52,86.83,1464,1482
1764,0.030518,0.078979,1.004272,1.007835,-0.305176,-0.488281,-0.793457,4.497,-1.735,4.540,-1.666,0.018,0.033,4.843,1.681,6.524,-3.163,96.52,86.84,1464,1482
1824,0.031006,0.078247,1.001587,1.005117,-0.305176,-0.488281,-0.671387,4.467,-1.768,4.538,-1.668,-0.016,-0.037,4.840,1.684,6.523,-3.159,96.52,86.84,1464,1482
1866,0.030396,0.079590,1.007080,1.010677,-0.549316,-0.427246,-0.671387,4.519,-1.723,4.538,-1.673,-0.039,0.022,4.841,1.689,6.529,-3.153,96.53,86.85,1464,1482
1924,0.028320,0.079224,1.002441,1.005966,-0.366211,-0.488281,-0.671387,4.519,-1.613,4.535,-1.671,0.011,-0.004,4.837,1.687,6.525,-3.150,96.52,86.85,1464,1482
1964,0.028320,0.078979,1.001221,1.004730,-0.366211,-0.488281,-0.671387,4.510,-1.615,4.531,-1.668,-0.001,0.027,4.833,1.683,6.518,-3.149,96.52,86.85,1464,1483
2024,0.030029,0.078247,0.996460,0.999978,-0.366211,-0.366211,-0.671387,4.490,-1.721,4.525,-1.670,-0.030,0.015,4.826,1.686,6.512,-3.143,96.51,86.86,1464,1483
2067,0.028564,0.079346,1.002930,1.006469,-0.549316,-0.366211,-0.671387,4.523,-1.626,4.523,-1.672,-0.053,0.043,4.825,1.688,6.513,-3.137,96.51,86.86,1464,1483
2115,0.031372,0.079224,1.009766,1.013354,-0.427246,-0.549316,-0.671387,4.486,-1.774,4.521,-1.677,-0.025,-0.027,4.822,1.693,6.514,-3.132,96.51,86.87,1464,1483
2164,0.030151,0.080322,1.006348,1.009998,-0.305176,-0.488281,-0.732422,4.563,-1.711,4.525,-1.675,0.029,0.019,4.826,1.691,6.515,-3.134,96.52,86.87,1464,1483
2224,0.028809,0.079956,0.998901,1.002510,-0.183105,-0.549316,-0.732422,4.576,-1.647,4.526,-1.675,0.009,-0.001,4.827,1.692,6.518,-3.135,96.52,86.87,1464,1483
2264,0.027222,0.079712,0.998779,1.002325,-0.366211,-0.427246,-0.793457,4.563,-1.556,4.525,-1.674,0.013,0.037,4.826,1.690,6.517,-3.135,96.52,86.86,1464,1483
2315,0.028320,0.079956,0.993652,0.997266,-0.244141,-0.549316,-0.732422,4.600,-1.627,4.525,-1.675,-0.005,-0.037,4.826,1.692,6.518,-3.134,96.52,86.87,1464,1483
2364,0.028687,0.079956,1.005005,1.008588,-0.366211,-0.488281,-0.671387,4.549,-1.630,4.529,-1.677,-0.019,0.015,4.830,1.694,6.524,-3.136,96.52,86.86,1464,1483
2424,0.031006,0.078491,1.004883,1.008420,-0.488281,-0.488281,-0.671387,4.466,-1.762,4.527,-1.677,-0.002,-0.024,4.829,1.694,6.522,-3.137,96.52,86.86,1464,1483
2464,0.029419,0.079590,1.000488,1.004080,-0.183105,-0.488281,-0.732422,4.548,-1.679,4.526,-1.677,0.015,0.028,4.827,1.694,6.521,-3.133,96.52,86.87,1464,1483
2524,0.028076,0.079224,0.994629,0.998174,-0.427246,-0.427246,-0.671387,4.554,-1.612,4.525,-1.678,-0.052,0.011,4.826,1.695,6.522,-3.131,96.52,86.87,1464,1483
2565,0.030029,0.079224,1.010620,1.014165,-0.549316,-0.549316,-0.671387,4.482,-1.697,4.524,-1.676,-0.053,-0.003,4.825,1.693,6.518,-3.132,96.52,86.87,1464,1483
2624,0.028320,0.078003,0.998779,1.002221,-0.366211,-0.305176,-0.671387,4.466,-1.619,4.525,-1.679,-0.016,0.039,4.826,1.695,6.522,-3.132,96.52,86.87,1464,1483
2664,0.033569,0.080322,1.018799,1.022511,-0.488281,-0.610352,-0.671387,4.508,-1.881,4.530,-1.679,-0.007,-0.029,4.832,1.695,6.525,-3.139,96.52,86.86,1464,1483
2724,0.031128,0.079224,1.011963,1.015536,-0.305176,-0.488281,-0.671387,4.476,-1.756,4.529,-1.680,0.062,0.006,4.830,1.697,6.526,-3.135,96.53,86.87,1464,1483
2764,0.029663,0.079346,1.005493,1.009055,-0.183105,-0.671387,-0.732422,4.512,-1.685,4.528,-1.674,-0.000,-0.015,4.830,1.690,6.521,-3.140,96.52,86.86,1464,1483
2814,0.031616,0.078735,1.003784,1.007364,-0.366211,-0.427246,-0.671387,4.485,-1.799,4.529,-1.676,-0.015,0.003,4.831,1.692,6.522,-3.141,96.52,86.86,1464,1483
2864,0.031006,0.078735,1.013550,1.017076,-0.427246,-0.549316,-0.671387,4.442,-1.747,4.530,-1.680,-0.004,-0.021,4.831,1.697,6.528,-3.137,96.53,86.86,1464,1483
2924,0.031860,0.079346,1.008789,1.012406,-0.427246,-0.488281,-0.671387,4.497,-1.803,4.531,-1.683,0.012,-0.017,4.833,1.700,6.531,-3.135,96.53,86.86,1464,1483
2964,0.029907,0.079468,1.006226,1.009802,-0.244141,-0.549316,-0.732422,4.516,-1.697,4.530,-1.676,0.028,0.002,4.832,1.693,6.525,-3.139,96.52,86.86,1464,1483
3015,0.030273,0.080200,1.000610,1.004276,-0.244141,-0.549316,-0.671387,4.583,-1.727,4.531,-1.681,0.004,-0.016,4.833,1.698,6.529,-3.135,96.53,86.86,1464,1483
3064,0.029663,0.079346,1.008789,1.012339,-0.366211,-0.610352,-0.671387,4.497,-1.679,4.531,-1.678,-0.006,-0.016,4.833,1.695,6.529,-3.138,96.53,86.86,1464,1483
3124,0.029297,0.079468,1.001953,1.005526,-0.305176,-0.549316,-0.671387,4.535,-1.670,4.537,-1.677,0.023,0.000,4.839,1.694,6.532,-3.144,96.53,86.86,1464,1483
3164,0.030151,0.079956,1.006958,1.010577,-0.427246,-0.549316,-0.732422,4.540,-1.710,4.534,-1.675,-0.012,0.002,4.836,1.691,6.527,-3.145,96.53,86.85,1464,1483
3224,0.028931,0.079102,0.999512,1.003054,-0.183105,-0.488281,-0.732422,4.525,-1.653,4.537,-1.674,0.065,0.026,4.839,1.691,6.530,-3.147,96.53,86.85,1464,1483
3265,0.029297,0.078125,1.006592,1.010044,-0.427246,-0.610352,-0.671387,4.438,-1.662,4.536,-1.677,-0.015,-0.024,4.839,1.693,6.533,-3.146,96.53,86.85,1464,1483
3324,0.029297,0.079590,1.009033,1.012591,-0.488281,-0.488281,-0.671387,4.510,-1.658,4.535,-1.678,0.013,0.005,4.838,1.694,6.533,-3.143,96.53,86.86,1464,1483
3364,0.030762,0.079102,1.010864,1.014421,-0.366211,-0.671387,-0.732422,4.474,-1.738,4.535,-1.678,0.012,-0.044,4.838,1.695,6.532,-3.144,96.53,86.86,1464,1483
3424,0.032349,0.080078,1.016357,1.020020,-0.305176,-0.671387,-0.732422,4.505,-1.817,4.530,-1.676,0.040,-0.024,4.832,1.692,6.523,-3.140,96.52,86.86,1464,1483
3464,0.028198,0.078003,0.991455,0.994918,-0.122070,-0.549316,-0.732422,4.498,-1.624,4.523,-1.676,-0.026,0.015,4.824,1.693,6.519,-3.131,96.52,86.87,1464,1483
3514,0.029053,0.078613,0.998779,1.002290,-0.366211,-0.549316,-0.732422,4.500,-1.661,4.525,-1.676,-0.050,0.010,4.826,1.692,6.519,-3.133,96.52,86.87,1464,1483
3564,0.029907,0.079224,1.003174,1.006742,-0.366211,-0.549316,-0.671387,4.515,-1.702,4.520,-1.676,-0.001,-0.005,4.821,1.692,6.513,-3.129,96.51,86.87,1464,1483
3624,0.029907,0.079590,1.009766,1.013339,-0.366211,-0.549316,-0.732422,4.507,-1.691,4.519,-1.672,0.029,0.005,4.820,1.688,6.508,-3.131,96.51,86.87,1464,1483
3664,0.028564,0.078491,0.998169,1.001658,-0.244141,-0.549316,-0.732422,4.496,-1.634,4.519,-1.671,-0.001,-0.010,4.820,1.686,6.507,-3.133,96.51,86.87,1464,1483
3715,0.028564,0.077881,1.005493,1.008909,-0.305176,-0.549316,-0.732422,4.429,-1.622,4.516,-1.667,0.005,0.005,4.817,1.682,6.501,-3.134,96.50,86.87,1464,1483
3764,0.029175,0.081421,1.000122,1.003855,-0.183105,-0.549316,-0.732422,4.654,-1.665,4.520,-1.667,0.042,-0.004,4.821,1.682,6.501,-3.137,96.50,86.86,1464,1483
3824,0.027710,0.080444,0.998901,1.002518,-0.244141,-0.610352,-0.732422,4.604,-1.584,4.517,-1.664,0.005,0.016,4.817,1.680,6.498,-3.135,96.50,86.86,1464,1483
3864,0.026855,0.078491,0.998047,1.001489,-0.488281,-0.427246,-0.671387,4.497,-1.537,4.514,-1.666,-0.049,0.010,4.814,1.682,6.497,-3.132,96.50,86.87,1464,1483
3924,0.026978,0.079102,1.004639,1.008109,-0.488281,-0.549316,-0.671387,4.502,-1.533,4.514,-1.663,-0.029,0.003,4.814,1.678,6.493,-3.135,96.49,86.86,1464,1483
3965,0.028809,0.078979,1.002319,1.005839,-0.305176,-0.488281,-0.732422,4.505,-1.641,4.514,-1.664,0.018,0.005,4.814,1.679,6.493,-3.135,96.49,86.86,1464,1483
4024,0.028320,0.079346,1.000000,1.003543,-0.244141,-0.549316,-0.732422,4.537,-1.617,4.512,-1.664,0.009,0.003,4.812,1.679,6.491,-3.132,96.49,86.87,1464,1483
4064,0.027832,0.078003,1.002075,1.005492,-0.366211,-0.427246,-0.671387,4.451,-1.586,4.511,-1.665,0.004,0.029,4.810,1.680,6.491,-3.131,96.49,86.87,1464,1483
4124,0.027832,0.078979,0.999146,1.002649,-0.366211,-0.488281,-0.671387,4.520,-1.591,4.513,-1.663,0.012,0.009,4.813,1.678,6.491,-3.133,96.49,86.87,1464,1483
4166,0.029419,0.079468,1.004150,1.007720,-0.305176,-0.549316,-0.732422,4.525,-1.673,4.512,-1.664,0.011,0.012,4.812,1.679,6.491,-3.133,96.49,86.87,1464,1483
4224,0.027466,0.078735,0.986328,0.989847,-0.244141,-0.244141,-0.732422,4.564,-1.590,4.510,-1.663,-0.011,0.090,4.809,1.678,6.488,-3.131,96.49,86.87,1464,1483
4264,0.030518,0.077881,1.022827,1.026242,-0.671387,-0.488281,-0.610352,4.354,-1.704,4.511,-1.664,-0.041,-0.015,4.811,1.679,6.490,-3.135,96.49,86.86,1464,1483
4324,0.030273,0.079712,1.009644,1.013238,-0.488281,-0.366211,-0.732422,4.514,-1.712,4.514,-1.665,0.042,0.030,4.814,1.680,6.493,-3.135,96.49,86.87,1464,1483
4364,0.033813,0.078247,1.012695,1.016276,-0.488281,-0.549316,-0.671387,4.418,-1.907,4.516,-1.669,-0.041,-0.038,4.816,1.684,6.498,-3.135,96.50,86.86,1464,1483
4415,0.031006,0.078979,1.008179,1.011743,-0.610352,-0.366211,-0.671387,4.479,-1.756,4.516,-1.674,-0.026,0.047,4.816,1.690,6.505,-3.128,96.51,86.87,1464,1483
4464,0.030762,0.078857,1.007813,1.011361,-0.366211,-0.488281,-0.732422,4.474,-1.743,4.514,-1.672,0.010,-0.011,4.814,1.688,6.501,-3.128,96.50,86.87,1464,1483
4524,0.027832,0.079102,1.000122,1.003631,-0.366211,-0.427246,-0.732422,4.522,-1.589,4.517,-1.672,-0.018,0.018,4.817,1.688,6.506,-3.129,96.51,86.87,1464,1483
4564,0.030640,0.078613,1.010864,1.014379,-0.427246,-0.549316,-0.671387,4.447,-1.731,4.515,-1.669,0.004,-0.024,4.815,1.685,6.501,-3.131,96.50,86.87,1464,1483
4624,0.030029,0.077515,1.010620,1.014033,-0.366211,-0.488281,-0.671387,4.386,-1.697,4.511,-1.669,-0.001,0.008,4.811,1.685,6.497,-3.129,96.50,86.87,1464,1483
4664,0.029053,0.077148,0.998901,1.002297,-0.305176,-0.427246,-0.671387,4.416,-1.661,4.509,-1.670,0.016,-0.013,4.808,1.686,6.495,-3.124,96.49,86.88,1464,1483
4724,0.029663,0.079468,1.006714,1.010281,-0.366211,-0.549316,-0.610352,4.513,-1.683,4.510,-1.673,-0.036,-0.005,4.809,1.690,6.498,-3.121,96.50,86.88,1464,1483
4764,0.027954,0.078979,0.999634,1.003139,-0.305176,-0.427246,-0.732422,4.517,-1.597,4.513,-1.670,0.047,0.005,4.813,1.685,6.498,-3.126,96.50,86.87,1464,1483
4824,0.026611,0.079956,0.999512,1.003058,-0.183105,-0.610352,-0.671387,4.574,-1.520,4.512,-1.670,-0.021,-0.014,4.812,1.686,6.499,-3.125,96.50,86.88,1464,1483
4866,0.029419,0.078247,1.007202,1.010665,-0.366211,-0.549316,-0.732422,4.442,-1.668,4.511,-1.668,0.020,0.001,4.810,1.684,6.495,-3.127,96.49,86.87,1464,1483
4924,0.028320,0.080566,1.003296,1.006924,-0.244141,-0.488281,-0.732422,4.591,-1.612,4.510,-1.669,0.025,0.004,4.810,1.684,6.494,-3.123,96.49,86.88,1464,1483
4964,0.029541,0.078857,1.004517,1.008040,-0.305176,-0.610352,-0.732422,4.489,-1.679,4.513,-1.668,-0.013,-0.005,4.814,1.684,6.498,-3.130,96.50,86.87,1464,1483
5024,0.031372,0.078369,1.007690,1.011220,-0.366211,-0.549316,-0.732422,4.447,-1.778,4.510,-1.667,0.036,-0.020,4.810,1.683,6.493,-3.128,96.49,86.87,1464,1483
5064,0.027222,0.077393,1.003174,1.006523,-0.305176,-0.549316,-0.732422,4.412,-1.550,4.506,-1.664,-0.011,0.006,4.805,1.679,6.487,-3.126,96.49,86.87,1464,1483
5114,0.029419,0.079346,1.003784,1.007345,-0.366211,-0.610352,-0.671387,4.520,-1.674,4.506,-1.667,0.008,-0.045,4.806,1.683,6.488,-3.123,96.49,86.88,1464,1483
5172,0.030273,0.078369,1.010742,1.014228,-0.244141,-0.549316,-0.732422,4.434,-1.710,4.507,-1.665,0.047,-0.006,4.807,1.680,6.487,-3.127,96.49,86.87,1464,1483
5220,0.030518,0.079102,1.004150,1.007723,-0.305176,-0.610352,-0.671387,4.504,-1.735,4.504,-1.664,0.003,-0.027,4.803,1.679,6.482,-3.124,96.48,86.88,1464,1483
5268,0.030762,0.078735,1.007690,1.011230,-0.366211,-0.488281,-0.732422,4.468,-1.743,4.505,-1.668,0.005,0.026,4.804,1.683,6.487,-3.121,96.49,86.88,1464,1483
5316,0.029297,0.078369,0.999756,1.003251,-0.366211,-0.549316,-0.671387,4.482,-1.673,4.505,-1.670,-0.036,-0.017,4.804,1.685,6.490,-3.119,96.49,86.88,1464,1483
5364,0.031616,0.078857,1.013184,1.016739,-0.305176,-0.610352,-0.732422,4.450,-1.782,4.508,-1.670,0.045,0.006,4.807,1.686,6.493,-3.122,96.49,86.88,1464,1483
5424,0.030273,0.078857,1.001343,1.004899,-0.244141,-0.488281,-0.671387,4.503,-1.726,4.505,-1.670,0.044,-0.025,4.804,1.686,6.489,-3.119,96.49,86.88,1464,1483
5464,0.029297,0.078613,1.007080,1.010568,-0.366211,-0.488281,-0.732422,4.463,-1.661,4.506,-1.668,-0.014,0.023,4.806,1.684,6.491,-3.122,96.49,86.88,1464,1483
5524,0.029419,0.078979,0.998291,1.001842,-0.305176,-0.488281,-0.671387,4.524,-1.683,4.509,-1.673,0.016,-0.017,4.808,1.689,6.496,-3.119,96.50,86.88,1464,1483
5565,0.028564,0.079834,1.006226,1.009792,-0.366211,-0.488281,-0.732422,4.536,-1.621,4.509,-1.673,-0.009,0.029,4.809,1.689,6.498,-3.119,96.50,86.88,1464,1483
5624,0.028198,0.078857,0.992554,0.996081,-0.305176,-0.366211,-0.671387,4.543,-1.622,4.507,-1.674,0.010,0.026,4.807,1.690,6.497,-3.116,96.50,86.88,1464,1483
5664,0.029297,0.080322,1.011597,1.015203,-0.488281,-0.549316,-0.671387,4.540,-1.654,4.509,-1.675,-0.020,0.010,4.809,1.692,6.500,-3.117,96.50,86.88,1464,1483
5724,0.029785,0.078369,1.005371,1.008861,-0.366211,-0.427246,-0.732422,4.457,-1.692,4.509,-1.679,0.020,0.000,4.808,1.695,6.503,-3.114,96.50,86.89,1464,1483
5774,0.029663,0.080444,1.003174,1.006831,-0.244141,-0.549316,-0.732422,4.585,-1.688,4.506,-1.678,0.008,0.003,4.805,1.694,6.499,-3.111,96.50,86.89,1464,1483
5815,0.030518,0.078979,0.999878,1.003456,-0.427246,-0.366211,-0.671387,4.516,-1.743,4.505,-1.683,-0.022,0.025,4.804,1.700,6.503,-3.105,96.50,86.89,1464,1483
5864,0.029297,0.080322,1.003174,1.006811,-0.244141,-0.549316,-0.732422,4.578,-1.667,4.506,-1.681,0.034,0.019,4.805,1.697,6.502,-3.107,96.50,86.89,1464,1483
5924,0.026733,0.079102,0.998657,1.002142,-0.244141,-0.488281,-0.732422,4.529,-1.529,4.504,-1.679,0.008,0.021,4.803,1.695,6.500,-3.106,96.50,86.89,1464,1483
5964,0.029053,0.079834,1.001709,1.005305,-0.488281,-0.488281,-0.671387,4.557,-1.656,4.505,-1.676,-0.024,0.003,4.805,1.692,6.497,-3.111,96.50,86.89,1464,1483
6015,0.027832,0.079224,0.999878,1.003398,-0.305176,-0.549316,-0.732422,4.530,-1.589,4.499,-1.673,0.000,0.001,4.797,1.689,6.488,-3.108,96.49,86.89,1464,1483
6064,0.028076,0.078735,1.002319,1.005799,-0.305176,-0.610352,-0.732422,4.492,-1.600,4.498,-1.671,0.006,-0.022,4.797,1.686,6.484,-3.109,96.48,86.89,1464,1483
6124,0.028564,0.079102,0.998169,1.001706,-0.183105,-0.488281,-0.793457,4.531,-1.634,4.498,-1.671,0.033,0.024,4.796,1.687,6.484,-3.108,96.48,86.89,1464,1483
6164,0.031006,0.078247,1.010864,1.014362,-0.488281,-0.549316,-0.671387,4.426,-1.752,4.497,-1.674,-0.028,-0.005,4.795,1.690,6.485,-3.107,96.49,86.89,1464,1483
6224,0.029907,0.078369,1.003418,1.006918,-0.244141,-0.488281,-0.732422,4.466,-1.702,4.500,-1.673,0.065,0.025,4.799,1.689,6.488,-3.110,96.49,86.89,1464,1483
6265,0.027954,0.077881,0.997192,1.000620,-0.305176,-0.427246,-0.671387,4.466,-1.601,4.495,-1.672,-0.040,0.018,4.793,1.688,6.484,-3.105,96.48,86.90,1464,1483
6324,0.028320,0.078125,1.000977,1.004420,-0.427246,-0.488281,-0.671387,4.463,-1.616,4.495,-1.673,-0.033,0.018,4.793,1.689,6.483,-3.105,96.48,86.90,1464,1483
6364,0.029663,0.077393,1.006714,1.010120,-0.305176,-0.549316,-0.732422,4.396,-1.683,4.490,-1.673,0.002,-0.026,4.788,1.689,6.478,-3.101,96.48,86.90,1464,1483
6424,0.029419,0.079834,1.003906,1.007505,-0.427246,-0.427246,-0.732422,4.547,-1.673,4.490,-1.674,-0.020,0.015,4.788,1.690,6.477,-3.098,96.48,86.90,1464,1483
6467,0.028198,0.079102,0.999268,1.002790,-0.366211,-0.427246,-0.671387,4.526,-1.611,4.493,-1.674,-0.002,0.016,4.791,1.690,6.481,-3.100,96.48,86.90,1464,1483
6514,0.028198,0.079102,1.003174,1.006683,-0.427246,-0.427246,-0.671387,4.509,-1.605,4.493,-1.670,-0.010,0.040,4.791,1.686,6.478,-3.105,96.48,86.90,1464,1483
6564,0.028076,0.077515,1.000610,1.004001,-0.427246,-0.488281,-0.671387,4.430,-1.602,4.491,-1.668,-0.017,-0.014,4.789,1.683,6.474,-3.106,96.47,86.89,1464,1483
6624,0.028564,0.079956,1.002686,1.006274,-0.366211,-0.488281,-0.732422,4.559,-1.627,4.492,-1.666,-0.012,0.025,4.790,1.682,6.471,-3.107,96.47,86.89,1464,1483
6664,0.030884,0.076660,1.003784,1.007181,-0.488281,-0.366211,-0.671387,4.367,-1.757,4.492,-1.674,-0.037,-0.023,4.790,1.690,6.480,-3.104,96.48,86.90,1464,1483
6715,0.030884,0.079224,1.015259,1.018813,-0.854492,-0.488281,-0.610352,4.462,-1.737,4.496,-1.671,-0.095,0.010,4.794,1.686,6.479,-3.109,96.48,86.89,1464,1483
6764,0.034302,0.079468,1.016235,1.019915,-0.183105,-0.427246,-0.793457,4.471,-1.927,4.498,-1.670,0.116,0.009,4.797,1.686,6.479,-3.113,96.48,86.89,1464,1483
6824,0.028564,0.078491,1.000122,1.003604,-0.244141,-0.427246,-0.732422,4.487,-1.631,4.495,-1.667,-0.004,0.009,4.793,1.682,6.476,-3.112,96.48,86.89,1464,1483
6864,0.031860,0.077271,1.010376,1.013827,-0.488281,-0.366211,-0.671387,4.373,-1.801,4.497,-1.671,0.010,-0.006,4.796,1.687,6.482,-3.112,96.48,86.89,1464,1483
