ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
2273,-0.081909,-0.604614,0.685547,0.917737,-54.077148,72.265625,-13.549805,-41.411,5.121,-44.349,5.156,-56.956,68.273,-50.170,-9.551,-59.285,41.641,30.71,131.64,2159,1963
2323,-0.249023,-0.767578,0.608276,1.010539,-31.127930,-30.334473,-18.737793,-51.605,14.266,-47.609,7.219,-58.271,38.726,-58.564,-15.109,-59.987,41.442,30.01,131.38,2167,1960
2364,-0.033691,-0.802246,0.759399,1.105179,-33.020020,-37.841797,-36.376953,-46.572,1.747,-49.886,6.720,-50.188,-4.666,-55.357,-3.448,-59.342,49.724,30.66,139.45,2159,2049
2423,-0.106812,-1.016724,0.762573,1.275403,-28.198242,6.286621,-56.884766,-53.129,4.804,-52.865,4.471,-44.588,2.108,-60.000,-4.851,-59.975,55.335,30.03,145.33,2166,2115
2473,-0.139526,-0.882446,0.612183,1.083027,-5.371094,5.981445,-64.208984,-55.250,7.402,-54.362,2.853,-17.555,10.884,-60.000,-6.849,-60.000,52.876,30.00,142.88,2167,2088
2517,0.024658,-0.841431,0.639526,1.057170,7.629395,26.062012,-50.598145,-52.763,-1.337,-54.788,0.911,-5.713,24.069,-59.003,-0.947,-59.439,58.360,30.56,148.36,2160,2148
2565,-0.033936,-0.686646,0.450684,0.822040,21.606445,85.937500,-45.959473,-56.721,2.366,-54.983,-0.312,11.294,55.559,-60.000,-4.711,-59.759,57.182,30.24,147.18,2164,2135
2623,0.177734,-0.699341,0.431641,0.840821,26.855469,98.388672,-38.269043,-58.317,-12.203,-54.157,-0.910,21.022,94.259,-60.000,3.312,-56.671,58.380,33.33,148.38,2130,2149
2673,0.043945,-0.869263,0.534668,1.021479,33.630371,38.208008,-43.273926,-58.405,-2.466,-53.061,-0.662,29.114,75.911,-60.000,-2.645,-59.537,57.141,30.46,147.14,2162,2135
2723,0.071167,-0.772095,0.547729,0.949317,37.048340,-47.790527,-42.663574,-54.648,-4.299,-51.696,-0.960,31.960,9.409,-56.915,2.771,-56.486,55.938,33.05,143.76,2133,2097
2773,0.257935,-0.776978,0.583374,1.005261,11.230469,-18.249512,-50.903320,-53.100,-14.868,-51.032,-4.459,13.283,-10.386,-56.673,12.776,-43.094,59.925,45.05,149.93,1999,2166
2815,0.052612,-0.693604,0.562988,0.894880,42.114258,-30.029297,-66.955566,-50.934,-3.371,-50.598,-6.354,19.545,-12.984,-54.582,5.441,-49.956,59.997,40.04,150.00,2055,2167
2873,0.344971,-0.729370,0.662964,1.044273,25.146484,-14.282227,-58.654785,-47.731,-19.290,-48.528,-10.722,30.502,-15.169,-50.837,18.636,-32.967,60.000,54.44,150.00,1895,2167
2923,0.193115,-0.564575,0.570679,0.825659,27.282715,7.690430,-58.288574,-44.692,-13.526,-46.641,-13.353,25.748,4.457,-48.236,14.435,-34.021,60.000,55.98,150.00,1878,2167
2973,0.390137,-0.596069,0.692261,0.993343,30.944824,31.250000,-44.677734,-40.730,-23.126,-44.552,-15.314,24.431,21.816,-45.019,20.291,-26.334,60.000,63.67,150.00,1793,2167
3023,0.293823,-0.539307,0.704712,0.934774,46.203613,22.888184,-38.391113,-37.426,-18.320,-42.023,-16.304,32.775,33.788,-41.583,16.910,-24.803,59.171,65.20,149.17,1776,2157
3064,0.287964,-0.474121,0.689209,0.884716,63.598633,11.718750,-27.343750,-34.525,-18.995,-39.234,-16.516,50.561,20.738,-37.682,18.025,-21.236,55.240,68.76,145.24,1736,2114
3123,0.357300,-0.528931,1.043701,1.223414,44.555664,37.719727,-18.249512,-26.875,-16.981,-35.382,-16.049,44.358,44.751,-36.115,14.860,-21.262,51.725,68.74,141.72,1736,2075
3173,0.225708,-0.277832,0.857422,0.929143,73.242187,-22.460937,-23.925781,-17.954,-14.059,-31.534,-15.586,54.504,11.013,-29.521,16.179,-14.300,46.219,75.70,136.22,1659,2014
3223,0.324829,-0.328125,0.738281,0.870769,52.368164,23.437500,-28.442383,-23.962,-21.903,-27.853,-16.433,53.722,3.917,-26.263,19.151,-7.938,45.757,82.06,135.76,1588,2008
3265,0.264526,-0.178589,0.924683,0.978216,38.574219,55.236816,-33.142090,-10.931,-15.689,-24.643,-16.353,44.998,40.030,-23.168,15.425,-6.593,39.972,83.41,129.97,1573,1944
3323,0.258789,-0.129028,0.890015,0.935813,35.705566,-5.249023,-40.100098,-8.249,-16.054,-19.948,-15.577,36.339,16.059,-18.591,16.105,-3.151,35.049,86.85,125.05,1535,1889
3373,0.239258,-0.091064,0.898682,0.934433,23.254395,19.104004,-39.916992,-5.786,-14.836,-16.680,-15.402,27.351,18.184,-15.894,15.709,-0.549,32.219,89.45,122.22,1506,1858
3423,0.239868,-0.024658,0.934204,0.964822,29.113770,8.544922,-45.898437,-1.512,-14.396,-13.576,-14.999,24.462,19.194,-12.696,15.207,2.164,28.394,92.16,118.39,1476,1815
3473,0.236328,-0.096313,0.917480,0.952312,33.447266,2.746582,-45.593262,-5.993,-14.369,-10.864,-14.600,27.684,12.515,-9.895,15.189,4.763,25.580,94.76,115.58,1447,1784
3519,0.188110,-0.136841,1.008545,1.035024,37.780762,-1.525879,-39.306641,-7.727,-10.471,-8.986,-14.254,30.294,11.270,-7.923,14.895,6.592,23.289,96.59,113.29,1427,1759
3573,0.247437,-0.088989,0.943481,0.979439,45.593262,-2.807617,-32.165527,-5.388,-14.633,-6.045,-14.120,38.175,2.864,-4.178,15.282,10.562,19.921,100.56,109.92,1383,1721
3623,0.280640,-0.018066,1.003662,1.042316,44.006348,11.108398,-19.836426,-1.031,-15.619,-3.535,-13.987,39.609,12.567,-1.172,14.651,13.093,16.464,103.09,106.46,1355,1683
3673,0.322021,0.076660,0.934814,0.991692,41.870117,-0.732422,-5.676270,4.688,-18.949,-0.843,-13.867,40.421,9.973,2.418,15.312,17.047,13.369,107.05,103.37,1311,1649
3723,0.240356,0.078003,0.986206,1.018066,38.757324,-26.184082,10.803223,4.522,-13.656,1.566,-13.859,37.850,1.125,3.941,15.062,18.764,11.380,108.76,101.38,1292,1626
3764,0.322632,0.070435,1.048706,1.099471,20.507812,-46.081543,21.240234,3.842,-17.064,3.002,-14.490,27.144,-19.991,4.864,17.227,21.530,11.937,111.53,101.94,1261,1633
3823,0.322510,0.019165,1.059570,1.107732,11.840820,-46.325684,23.071289,1.036,-16.926,3.734,-16.585,13.211,-30.930,4.453,19.942,24.337,15.148,114.34,105.15,1230,1668
3873,0.303711,0.092163,0.996338,1.045669,11.474609,-33.691406,13.732910,5.285,-16.885,3.935,-18.300,6.904,-31.560,4.726,21.680,26.264,16.794,116.26,106.79,1208,1687
3923,0.255981,0.073975,0.921631,0.959376,7.385254,-6.042480,-3.662109,4.589,-15.475,4.184,-19.282,5.936,-18.865,4.830,21.862,26.762,17.121,116.76,107.12,1203,1690
3965,0.238770,0.151978,1.050171,1.087643,22.460937,42.297363,-17.089844,8.235,-12.681,4.584,-18.812,9.736,16.529,5.521,19.503,25.345,14.744,115.34,104.74,1218,1664
4023,0.219604,0.298584,1.151489,1.209672,14.648438,96.557617,-15.502930,14.537,-10.460,5.990,-15.144,6.430,73.340,6.815,12.150,19.972,6.403,109.97,96.40,1278,1571
4073,0.124390,0.251343,0.917969,0.959850,-0.183105,112.670898,-6.713867,15.312,-7.446,6.892,-10.369,3.838,98.065,8.257,5.204,14.383,-1.471,104.38,88.53,1340,1484
4123,-0.031860,0.130371,1.401855,1.408265,-1.403809,28.564453,10.986328,5.313,1.296,7.121,-4.546,-6.445,94.381,7.303,-0.770,7.118,-7.819,97.12,82.18,1421,1413
4173,0.025024,-0.054321,1.334473,1.335812,29.541016,-76.782227,12.939453,-2.331,-1.073,6.818,-2.273,1.735,10.892,7.445,1.738,8.287,-6.275,98.29,83.73,1408,1430
4214,0.126587,-0.124390,1.034790,1.049899,47.119141,-42.907715,-1.525879,-6.854,-6.925,6.333,-3.609,14.816,-30.909,7.697,5.630,12.600,-2.493,102.60,87.51,1360,1472
4273,0.450684,0.141113,1.633301,1.700206,-51.208496,31.372070,-2.441406,4.938,-15.371,6.259,-5.312,-17.600,-13.916,5.685,6.484,13.039,0.449,103.04,90.45,1355,1505
4323,0.047241,-0.053955,0.224365,0.235548,-63.964844,-67.504883,12.207031,-13.522,-11.570,5.584,-6.349,-20.728,-37.461,4.755,9.037,13.621,3.184,103.62,93.18,1349,1535
4373,0.020142,0.004517,0.571411,0.571784,-19.897461,-139.831543,-10.314941,0.453,-2.019,4.443,-9.384,-21.133,-87.569,3.476,15.382,17.689,10.416,107.69,100.42,1303,1616
4425,0.303833,0.162720,0.895752,0.959773,-65.917969,-67.565918,17.822266,10.296,-18.455,4.233,-11.978,-7.160,-26.124,4.931,15.455,19.636,10.147,109.64,100.15,1282,1613
4464,0.396240,0.035645,0.792969,0.887173,45.532227,9.948730,-8.178711,2.574,-26.528,3.748,-12.925,1.645,-8.135,3.693,18.793,20.455,13.376,110.37,103.38,1274,1649
4523,0.374146,0.055054,0.805908,0.890227,-2.014160,1.098633,0.793457,3.908,-24.852,3.811,-13.494,-3.078,-0.039,3.891,17.855,20.853,13.017,110.85,103.02,1268,1645
4573,0.339966,0.044434,0.942627,1.003044,-3.540039,-6.713867,-0.183105,2.699,-19.812,3.552,-13.742,-5.230,3.444,3.306,15.829,18.949,12.098,108.95,102.10,1289,1634
4623,0.322998,0.053711,0.976074,1.029531,-0.488281,-4.882812,-1.159668,3.150,-18.284,3.323,-13.980,-3.676,5.168,3.268,15.546,18.787,12.201,108.79,102.20,1291,1636
4665,0.331055,0.052002,0.951538,1.008824,0.061035,1.647949,-0.305176,3.128,-19.157,3.182,-14.182,-3.516,6.249,3.137,15.889,19.041,12.715,109.04,102.71,1288,1641
4723,0.327515,0.051270,0.971436,1.026441,-1.342773,-1.403809,-1.159668,3.021,-18.607,2.949,-14.335,-3.886,6.004,2.877,15.911,18.800,12.997,108.80,103.00,1291,1644
4773,0.328979,0.054443,0.951782,1.008504,0.549316,0.854492,-1.159668,3.274,-19.039,2.821,-14.504,-3.051,6.333,2.846,16.157,18.986,13.297,108.99,103.30,1289,1648
4823,0.279053,0.125488,0.932129,0.981062,-1.770020,-3.051758,1.770020,7.667,-16.525,2.813,-14.542,-3.603,5.884,3.211,15.730,18.890,12.857,108.89,102.86,1290,1643
4873,0.226318,0.117554,1.160889,1.188571,29.296875,-32.714844,-10.131836,5.782,-10.977,2.106,-13.933,4.430,9.522,2.423,14.647,16.776,12.905,106.78,102.91,1314,1643
4918,0.307861,0.045898,1.018799,1.065287,5.981445,6.469727,-2.075195,2.580,-16.798,2.306,-14.075,0.869,6.311,2.458,15.278,18.250,13.296,108.25,103.30,1297,1648
4973,0.338867,0.053589,0.928223,0.989596,-0.122070,2.014160,-0.671387,3.304,-20.025,2.341,-14.436,-2.990,3.339,2.419,16.543,18.953,14.121,108.95,104.12,1289,1657
5023,0.325439,0.051514,0.959473,1.014471,1.159668,-0.915527,-1.098633,3.073,-18.711,2.282,-14.570,-3.035,5.666,2.300,16.181,18.468,13.855,108.47,103.85,1295,1654
5073,0.325317,0.051270,0.960571,1.015459,-0.854492,-4.333496,-0.854492,3.055,-18.685,2.220,-14.680,-3.764,4.640,2.194,16.342,18.474,14.043,108.47,104.04,1295,1656
5125,0.327148,0.052002,0.961914,1.017354,0.122070,-1.220703,-0.915527,3.094,-18.758,2.141,-14.848,-3.738,5.107,2.127,16.490,18.604,14.330,108.60,104.33,1293,1659
5173,0.326416,0.054321,0.964722,1.019895,-0.732422,-1.159668,-0.427246,3.223,-18.666,2.081,-14.958,-3.708,5.691,2.088,16.539,18.630,14.433,108.63,104.43,1293,1660
5223,0.325195,0.052856,0.965210,1.019890,-0.427246,-3.295898,-0.915527,3.134,-18.594,2.008,-15.052,-3.817,5.046,1.997,16.652,18.622,14.617,108.62,104.62,1293,1662
5273,0.336182,0.043579,0.942017,1.001156,-3.662109,-13.793945,-0.671387,2.649,-19.621,1.871,-15.299,-5.844,-2.047,1.692,17.471,18.943,15.456,108.94,105.46,1290,1672
5323,0.349243,0.057251,0.926270,0.991576,2.868652,3.295898,-1.464844,3.537,-20.623,1.769,-15.732,-3.835,4.522,1.903,17.839,19.546,15.950,109.55,105.95,1283,1677
5364,0.306274,0.055908,1.022095,1.068460,4.516602,10.375977,-2.258301,3.131,-16.658,1.814,-15.477,-0.404,16.029,1.961,16.074,18.367,14.514,108.37,104.51,1296,1661
5423,0.325195,0.052124,0.959351,1.014309,-1.647949,-5.187988,-0.549316,3.110,-18.700,1.849,-15.307,-4.356,4.303,1.812,16.963,18.776,15.069,108.78,105.07,1291,1667
5473,0.326782,0.051514,0.965454,1.020560,-1.342773,-4.211426,-0.549316,3.054,-18.675,1.765,-15.497,-4.636,2.786,1.706,17.231,18.953,15.495,108.95,105.50,1289,1672
5523,0.344849,0.049072,0.914429,0.978524,-0.183105,-2.807617,-0.732422,3.072,-20.635,1.662,-15.798,-4.866,1.207,1.657,18.102,19.564,16.276,109.56,106.28,1283,1681
5566,0.340942,0.047729,0.917236,0.979715,3.234863,5.554199,-0.976562,2.979,-20.365,1.616,-15.959,-3.278,5.871,1.684,17.893,19.523,16.225,109.52,106.23,1283,1680
5614,0.312378,0.058350,1.012451,1.061151,1.586914,3.295898,-1.586914,3.298,-17.120,1.698,-15.724,-1.265,11.062,1.826,16.679,18.683,15.055,108.68,105.06,1292,1667
5673,0.333740,0.052124,0.944092,1.002701,-1.831055,-5.432129,-0.244141,3.160,-19.441,1.695,-15.773,-4.600,2.275,1.681,17.697,19.303,15.894,109.30,105.89,1286,1677
5723,0.350464,0.052734,0.949463,1.013452,-2.563477,4.333496,-0.793457,3.179,-20.231,1.615,-15.970,-4.996,5.648,1.612,17.880,19.468,16.232,109.47,106.23,1284,1680
5773,0.345215,0.059326,0.932251,0.995884,1.892090,0.183105,0.671387,3.641,-20.282,1.449,-15.739,-4.568,8.996,1.570,17.480,18.683,15.785,108.68,105.78,1292,1675
5815,0.199219,0.109863,1.129395,1.152081,13.305664,73.120117,-6.652832,5.556,-9.958,1.236,-14.571,-6.273,49.733,0.840,12.936,14.804,13.232,104.80,103.23,1336,1647
5873,0.208008,0.110107,1.095581,1.120575,-10.559082,28.381348,0.183105,5.739,-10.698,1.627,-11.226,-3.719,48.197,1.423,9.349,11.096,8.278,101.10,98.28,1377,1592
5923,0.199097,0.052856,1.019653,1.040253,-0.366211,-1.953125,0.488281,2.967,-11.034,1.481,-9.677,-5.684,21.744,1.144,9.232,10.356,8.047,100.36,98.05,1385,1589
5973,0.209351,0.057983,1.004761,1.027976,5.920410,-19.836426,2.258301,3.303,-11.751,1.492,-9.420,-0.861,0.611,1.446,10.211,11.392,8.633,101.39,98.63,1373,1596
6023,0.241089,0.054443,0.958984,0.990323,1.159668,-16.174316,3.540039,3.249,-14.090,1.596,-10.084,-1.167,-8.780,1.617,11.606,12.976,9.792,102.98,99.79,1356,1609
6064,0.249512,0.052246,0.973999,1.006807,-2.258301,-18.249512,-2.258301,3.070,-14.349,1.550,-10.705,-3.452,-9.472,1.432,12.335,13.573,10.690,103.57,100.69,1349,1619
6123,0.259155,0.049194,0.985352,1.020049,-2.136230,-13.977051,-2.502441,2.858,-14.718,1.452,-11.569,-4.749,-6.429,1.252,13.103,14.254,11.726,104.25,101.73,1342,1630
6173,0.273682,0.050537,1.000488,1.038476,2.502441,-16.113281,-0.793457,2.892,-15.280,1.438,-12.214,-2.956,-6.980,1.364,13.878,15.073,12.400,105.07,102.40,1333,1638
6223,0.271606,0.069336,0.953003,0.993374,2.746582,-24.291992,-0.549316,4.161,-15.868,1.559,-13.001,-1.048,-12.953,1.727,15.124,16.496,13.237,106.50,103.24,1317,1647
6273,0.277588,0.035156,1.010498,1.048521,-1.403809,-9.887695,-1.464844,1.993,-15.352,1.476,-13.721,-5.410,-4.414,1.193,15.283,16.566,14.071,106.57,104.07,1316,1656
6314,0.293335,0.042847,0.982300,1.026058,0.061035,-2.929688,-1.037598,2.498,-16.612,1.370,-14.059,-4.348,0.695,1.216,15.568,16.837,14.385,106.84,104.38,1313,1660
6373,0.301147,0.044189,0.978394,1.024645,4.150391,-2.746582,-1.770020,2.586,-17.092,1.514,-14.364,-0.710,2.290,1.598,15.856,17.483,14.278,107.48,104.28,1306,1659
6423,0.300537,0.048706,0.976562,1.022922,5.920410,-4.333496,-2.624512,2.855,-17.086,1.649,-14.452,0.203,3.428,1.800,15.874,17.597,14.080,107.60,104.08,1304,1656
6473,0.299683,0.061890,0.977661,1.024432,0.854492,-5.065918,-0.976562,3.622,-17.010,1.864,-14.568,-0.812,3.301,2.049,15.984,18.031,13.937,108.03,103.94,1300,1655
6515,0.303589,0.055176,0.978516,1.026013,-2.624512,-8.422852,-0.305176,3.227,-17.211,1.895,-14.680,-3.998,1.324,1.851,16.246,18.084,14.284,108.08,104.28,1299,1659
6573,0.312988,0.052368,0.967163,1.017894,0.976562,-4.760742,-1.159668,3.099,-17.908,1.775,-15.031,-4.598,1.262,1.703,16.718,18.393,15.009,108.39,105.01,1296,1667
6623,0.311157,0.050415,0.973022,1.022807,1.586914,-2.380371,-1.708984,2.966,-17.711,1.754,-15.133,-2.946,4.286,1.759,16.600,18.340,14.837,108.34,104.84,1296,1665
6673,0.298218,0.060059,0.997314,1.042678,2.563477,-6.225586,-1.831055,3.446,-16.619,1.846,-15.145,-1.472,4.169,1.959,16.449,18.435,14.554,108.44,104.55,1295,1662
6723,0.314819,0.062744,0.957153,1.009550,-2.685547,-9.399414,-0.244141,3.751,-18.170,1.896,-15.284,-3.679,0.837,1.969,17.040,18.863,14.952,108.86,104.95,1290,1666
6764,0.319214,0.056030,0.951660,1.005333,-1.098633,-6.896973,-0.488281,3.369,-18.513,1.844,-15.499,-4.498,0.158,1.830,17.323,19.072,15.407,109.07,105.41,1288,1671
6823,0.312988,0.048828,0.970459,1.020851,1.953125,-4.638672,-1.098633,2.880,-17.854,1.787,-15.706,-3.206,1.899,1.768,17.327,19.105,15.556,109.11,105.56,1288,1673
6873,0.314819,0.057373,0.965210,1.016874,1.708984,-4.333496,-1.464844,3.402,-18.035,1.841,-15.844,-2.154,2.143,1.956,17.478,19.407,15.534,109.41,105.53,1284,1673
