ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
30,12503,17317,14384,0,0,1.29646,-0.53151,9.62469,0.006392,-0.012783,0.004261,-3.158,-7.604,0.025,0.0001,-0.0000,-0.0010,0.0000,-0.0000,-0.0000,0.0012428,-0.0001656,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
64,17592,33509,25558,0,0,1.27491,-0.52194,9.63307,0.006392,-0.008522,0.005326,-3.129,-7.573,0.029,0.0001,0.0000,-0.0023,0.0000,-0.0000,-0.0000,0.0012374,-0.0001743,-0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
93,33980,28405,20327,0,0,1.26773,-0.54229,9.62349,0.005326,-0.004261,0.006392,-3.155,-7.552,0.040,-0.0001,-0.0002,-0.0052,0.0000,-0.0000,-0.0002,0.0012688,-0.0002011,-0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
116,29027,22148,14678,0,0,1.25815,-0.53510,9.62469,0.006392,-0.002131,0.007457,-3.157,-7.526,0.052,-0.0003,-0.0003,-0.0077,0.0000,-0.0000,-0.0004,0.0012841,-0.0002550,-0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
144,22354,28042,20021,0,0,1.24379,-0.53032,9.62589,0.005326,-0.001065,0.004261,-3.152,-7.492,0.056,-0.0003,-0.0003,-0.0096,0.0000,-0.0000,-0.0005,0.0012848,-0.0003506,-0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
172,28236,28041,20049,0,0,1.21386,-0.53391,9.62589,0.005326,-0.001065,0.004261,-3.151,-7.439,0.060,-0.0005,-0.0003,-0.0122,0.0001,-0.0000,-0.0009,0.0013044,-0.0005692,-0.0000001,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
195,28216,22700,19678,0,0,1.19351,-0.54588,9.63187,0.005326,-0.002131,0.004261,-3.160,-7.384,0.065,-0.0008,-0.0004,-0.0146,0.0001,-0.0000,-0.0012,0.0013863,-0.0008927,-0.0000002,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
224,28560,23145,20163,0,0,1.20548,-0.53151,9.62589,0.006392,-0.005326,0.006392,-3.154,-7.355,0.075,-0.0010,-0.0004,-0.0172,0.0002,-0.0000,-0.0017,0.0013938,-0.0011478,-0.0000004,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
258,31837,25398,15045,0,0,1.20189,-0.53630,9.62828,0.006392,-0.008522,0.006392,-3.151,-7.336,0.086,-0.0013,-0.0004,-0.0200,0.0002,-0.0000,-0.0023,0.0014413,-0.0014458,-0.0000005,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
280,25609,22025,14621,0,0,1.21386,-0.52672,9.62828,0.006392,-0.009587,0.005326,-3.143,-7.328,0.094,-0.0013,-0.0004,-0.0223,0.0003,-0.0000,-0.0028,0.0014245,-0.0016572,-0.0000007,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
