ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
30,12506,17255,14344,0,0,2.43251,-0.41300,9.41400,-0.104396,-0.054328,0.025566,-2.516,-14.769,-0.078,-0.0006,0.0000,-0.0009,-0.0000,0.0000,-0.0000,0.0075766,-0.0062136,0.0054669,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
64,17540,33754,25802,0,0,2.54025,-0.54229,9.37330,0.008522,-0.038350,0.025566,-2.892,-14.959,-0.049,-0.0004,-0.0004,-0.0023,-0.0000,-0.0000,-0.0000,0.0076584,-0.0061785,0.0054670,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
94,33966,29229,26260,0,0,2.51391,-0.36033,9.32781,0.000000,-0.051133,0.001065,-2.685,-15.055,-0.047,-0.0004,0.0011,-0.0070,-0.0001,0.0000,-0.0002,0.0074465,-0.0061704,0.0054667,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
117,29445,22659,19699,0,0,2.54623,-0.31244,9.33978,-0.005326,-0.066046,-0.002131,-2.515,-15.177,-0.042,-0.0002,0.0021,-0.0106,-0.0001,-0.0000,-0.0005,0.0070862,-0.0061311,0.0054658,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
146,28561,23057,20101,0,0,2.68390,-0.38188,9.32542,-0.006392,-0.074569,0.002131,-2.503,-15.439,-0.028,0.0004,0.0023,-0.0133,-0.0002,0.0000,-0.0008,0.0069715,-0.0056797,0.0054650,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
174,23288,28004,20111,0,0,2.72460,-0.44173,9.26317,-0.007457,-0.068177,0.006392,-2.560,-15.666,-0.017,0.0004,0.0023,-0.0166,-0.0003,0.0001,-0.0011,0.0071151,-0.0050902,0.0054651,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
196,28217,22078,19108,0,0,2.98677,-0.54109,9.22845,-0.002131,-0.061785,0.010653,-2.694,-16.075,-0.001,0.0019,0.0019,-0.0194,-0.0008,0.0004,-0.0017,0.0077627,-0.0033010,0.0054669,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
225,22292,28423,20566,0,0,3.09690,-0.48363,9.22486,0.012783,-0.040480,0.018109,-2.739,-16.440,0.035,0.0014,0.0021,-0.0209,-0.0014,0.0005,-0.0021,0.0080446,-0.0010883,0.0054670,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
259,37614,24656,15097,0,0,3.17591,-0.39624,9.25119,0.144876,0.042611,-0.003196,-2.422,-16.668,-0.049,0.0069,0.0014,-0.0217,-0.0022,0.0005,-0.0029,0.0080608,0.0018433,0.0054889,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
281,24883,21999,14631,0,0,3.04902,-0.57221,9.25359,0.024501,0.036219,0.002131,-2.512,-16.802,-0.106,0.0068,0.0008,-0.0229,-0.0027,0.0009,-0.0035,0.0094576,0.0037826,0.0055020,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
319,22209,37683,29786,0,0,2.86706,-0.43574,9.28352,0.043676,0.045806,-0.005326,-2.485,-16.792,-0.134,0.0066,0.0007,-0.0246,-0.0027,0.0010,-0.0040,0.0097452,0.0042918,0.0055051,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
354,38027,35034,27131,0,0,2.64679,-0.24900,9.31344,0.021305,0.042611,0.004261,-2.366,-16.620,-0.125,0.0049,0.0029,-0.0294,-0.0021,0.0007,-0.0050,0.0083693,0.0030303,0.0055026,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
383,35751,27956,24995,0,0,2.39181,-0.28850,9.41280,0.026632,0.033023,0.008522,-2.286,-16.320,-0.067,0.0014,0.0047,-0.0330,-0.0006,0.0007,-0.0061,0.0074279,-0.0007553,0.0054839,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
411,28172,28052,25089,0,0,2.45166,-0.23343,9.30985,-0.002131,-0.003196,-0.001065,-2.220,-16.167,-0.054,0.0010,0.0054,-0.0381,0.0004,0.0004,-0.0072,0.0059471,-0.0034598,0.0054773,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
439,28256,28000,20153,0,0,2.71862,-0.50996,9.28950,-0.025566,-0.011718,-0.034088,-2.341,-16.193,-0.114,0.0011,0.0052,-0.0413,0.0004,0.0011,-0.0083,0.0075363,-0.0032710,0.0054726,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
471,35922,23352,14619,0,0,2.95564,-0.53630,9.33260,0.002131,0.028762,0.008522,-2.445,-16.265,-0.108,0.0033,0.0039,-0.0415,-0.0005,0.0019,-0.0098,0.0093209,-0.0005700,0.0054678,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
