ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
28,12504,15452,12439,0,0,1.69390,3.21781,9.78989,0.351537,0.774447,1.058873,4.945,-16.026,0.837,-0.0147,0.0293,0.0038,-0.0001,0.0002,0.0000,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
59,16357,29945,22065,0,0,0.39145,1.36829,9.32542,0.060720,0.590156,1.265534,4.654,-15.574,2.113,-0.0502,0.0379,-0.0067,-0.0006,0.0007,-0.0000,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
89,33796,25600,22587,0,0,0.69073,1.70587,8.78193,0.497478,0.006392,0.966195,5.095,-15.721,4.050,-0.1112,0.0648,-0.0423,-0.0034,0.0025,-0.0008,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
109,25790,19568,16580,0,0,1.77171,1.74896,8.29232,0.431432,0.397344,0.330232,5.583,-15.182,4.611,-0.1259,0.0877,-0.0736,-0.0064,0.0044,-0.0023,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
135,19756,26229,18352,0,0,1.14203,1.71904,8.53653,0.419714,0.660464,0.074569,6.016,-14.446,4.776,-0.1481,0.1021,-0.0959,-0.0091,0.0063,-0.0040,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
161,27075,25594,22583,0,0,-0.07183,2.42293,8.96269,0.938498,0.755273,0.226901,7.352,-13.324,5.277,-0.2102,0.1305,-0.1195,-0.0140,0.0095,-0.0069,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
181,25795,19589,16616,0,0,-0.95888,2.69946,8.95551,0.640224,0.356864,0.678573,8.050,-12.935,6.370,-0.2913,0.1582,-0.1455,-0.0204,0.0132,-0.0103,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
207,19772,25544,17684,0,0,-0.28850,2.60489,9.16979,-0.100135,0.313188,0.679639,7.752,-12.690,7.202,-0.3408,0.1788,-0.1587,-0.0267,0.0165,-0.0133,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
237,29073,26888,18109,0,0,-1.01275,1.25456,9.96467,-0.684965,0.393083,0.356864,6.463,-12.114,7.889,-0.4305,0.1700,-0.1645,-0.0379,0.0216,-0.0180,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
258,27730,19713,16715,0,0,-1.18633,0.32561,9.81264,-0.087352,0.214118,0.361125,6.196,-11.839,8.510,-0.5144,0.1368,-0.1774,-0.0510,0.0258,-0.0228,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
