ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
30,12508,17291,14342,0,0,2.22062,0.61052,9.64265,-0.005326,-0.008522,-0.010653,3.642,-12.935,-0.012,0.0000,-0.0000,0.0013,0.0000,-0.0000,0.0000,0.0049068,0.0000011,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
67,17582,36011,28065,0,0,2.22062,0.62489,9.65462,-0.005326,-0.007457,-0.010653,3.666,-12.935,-0.023,0.0000,0.0000,0.0034,0.0000,-0.0000,0.0001,0.0048996,-0.0000003,-0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
96,36215,28701,20686,0,0,2.20506,0.60693,9.65462,-0.003196,-0.007457,-0.008522,3.635,-12.914,-0.041,-0.0003,-0.0001,0.0076,-0.0000,-0.0000,0.0003,0.0049178,-0.0000351,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
118,29565,21968,18973,0,0,2.20027,0.62608,9.64863,-0.003196,-0.007457,-0.007457,3.646,-12.900,-0.053,-0.0004,-0.0000,0.0109,-0.0000,-0.0000,0.0005,0.0048764,-0.0000849,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
147,22186,28047,20040,0,0,2.18471,0.59376,9.67018,-0.003196,-0.008522,-0.006392,3.612,-12.870,-0.060,-0.0004,-0.0000,0.0136,0.0000,0.0000,0.0008,0.0049453,-0.0001978,0.0000001,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
175,28240,27985,19979,0,0,2.17992,0.60214,9.64624,-0.001065,-0.011718,-0.007457,3.600,-12.858,-0.072,-0.0005,-0.0000,0.0165,0.0000,0.0000,0.0012,0.0049690,-0.0003222,0.0000002,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
197,28171,21913,18892,0,0,2.20267,0.65481,9.66300,-0.002131,-0.014914,-0.009587,3.634,-12.870,-0.088,-0.0006,0.0002,0.0200,0.0000,-0.0001,0.0017,0.0047303,-0.0003790,-0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
226,22101,28943,21034,0,0,2.20865,0.65841,9.62589,-0.005326,-0.015979,-0.010653,3.662,-12.890,-0.101,-0.0006,0.0001,0.0220,0.0000,-0.0001,0.0022,0.0044648,-0.0003749,-0.0000005,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
259,38216,23417,15069,0,0,2.20506,0.60693,9.64025,-0.004261,-0.017044,-0.010653,3.643,-12.917,-0.127,-0.0007,-0.0000,0.0259,0.0000,-0.0001,0.0031,0.0045179,-0.0004499,-0.0000003,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
281,23648,22509,15173,0,0,2.22900,0.60214,9.66539,-0.006392,-0.017044,-0.009587,3.624,-12.941,-0.143,-0.0007,0.0000,0.0290,-0.0000,-0.0001,0.0038,0.0045997,-0.0004211,-0.0000001,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
320,23315,37730,29763,0,0,2.23259,0.61411,9.64744,-0.006392,-0.017044,-0.008522,3.616,-12.967,-0.156,-0.0007,0.0000,0.0317,-0.0000,-0.0001,0.0045,0.0045614,-0.0003667,-0.0000003,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
355,38040,34531,26654,0,0,2.24816,0.62608,9.65462,-0.003196,-0.014914,-0.008522,3.614,-13.006,-0.175,-0.0006,0.0002,0.0365,-0.0001,-0.0001,0.0058,0.0044024,-0.0002412,-0.0000010,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
383,34717,27713,24717,0,0,2.24576,0.62130,9.64384,-0.004261,-0.013848,-0.010653,3.611,-13.037,-0.197,-0.0005,0.0004,0.0404,-0.0002,-0.0002,0.0071,0.0042652,-0.0001584,-0.0000016,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
411,27903,28213,25184,0,0,2.23738,0.61292,9.64145,-0.006392,-0.012783,-0.011718,3.602,-13.055,-0.217,-0.0005,0.0004,0.0435,-0.0002,-0.0002,0.0083,0.0041979,-0.0001874,-0.0000018,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
440,28571,28598,20484,0,0,2.23738,0.62608,9.63427,-0.002131,-0.011718,-0.010653,3.607,-13.070,-0.234,-0.0005,0.0005,0.0465,-0.0002,-0.0003,0.0096,0.0039797,-0.0002316,-0.0000025,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
474,36921,25151,14659,0,0,2.23618,0.61052,9.63666,-0.003196,-0.010653,-0.008522,3.599,-13.086,-0.253,-0.0006,0.0005,0.0504,-0.0001,-0.0003,0.0113,0.0039251,-0.0003308,-0.0000024,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
502,25376,28339,20366,0,0,2.23499,0.61651,9.63906,-0.002131,-0.010653,-0.008522,3.600,-13.093,-0.266,-0.0006,0.0005,0.0531,-0.0001,-0.0003,0.0127,0.0037976,-0.0004684,-0.0000026,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
530,28529,27990,20115,0,0,2.24576,0.63207,9.63187,-0.004261,-0.010653,-0.010653,3.606,-13.108,-0.282,-0.0006,0.0006,0.0560,-0.0001,-0.0004,0.0142,0.0034757,-0.0004909,-0.0000038,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
552,28184,21981,18957,0,0,2.23738,0.62010,9.63666,-0.005326,-0.009587,-0.010653,3.604,-13.114,-0.300,-0.0006,0.0007,0.0590,-0.0001,-0.0004,0.0158,0.0033039,-0.0006433,-0.0000041,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
581,22169,28132,20237,0,0,2.23618,0.61770,9.64504,-0.004261,-0.008522,-0.010653,3.603,-13.115,-0.314,-0.0006,0.0006,0.0615,-0.0000,-0.0005,0.0172,0.0031710,-0.0008324,-0.0000041,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
619,28453,37885,29898,0,0,2.21942,0.61292,9.64384,-0.005326,-0.009587,-0.005326,3.596,-13.111,-0.324,-0.0006,0.0006,0.0646,0.0001,-0.0005,0.0190,0.0030808,-0.0012175,-0.0000032,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
