ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd
519,501243,17380,14350,0,0,1.06183,0.76974,9.10515,-0.009587,0.314253,0.155529,4.747,-6.304,-0.059,0.0007,0.0002,-0.0075,0.0000,0.0000,-0.0000,0.0000147,0.0000403,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2473,1500,1,19,40.4365124,-86.8937044,160.572,0.050,0.000,-0.010
573,35333,18040,15000,0,0,1.16238,0.65481,9.20810,-0.093743,0.276969,0.042611,4.307,-5.134,0.318,0.0062,-0.0006,-0.0355,0.0001,0.0000,-0.0012,0.0001317,0.0007154,-0.0000029,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2470,1500,1,19,40.4365124,-86.8937044,160.572,0.050,0.000,-0.010
620,29833,17566,14518,0,0,0.68594,0.50996,9.22366,-0.173638,-0.157659,-0.018109,3.323,-4.941,0.374,0.0053,-0.0001,-0.0626,0.0005,0.0002,-0.0036,0.0010260,0.0000111,-0.0000037,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2467,1500,1,19,40.4365124,-86.8937044,160.572,0.050,0.000,-0.010
680,17899,17532,14494,0,0,0.82839,0.77452,8.71130,-0.235423,-0.713727,-0.047937,3.424,-6.789,0.647,0.0053,-0.0005,-0.1126,0.0007,-0.0009,-0.0087,-0.0032212,0.0001947,-0.0001151,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2465,1500,1,19,40.4365124,-86.8937044,160.572,0.050,0.000,-0.010
731,32846,18017,14995,0,0,1.56102,0.18076,9.93833,-0.217314,-1.183509,-0.074569,2.753,-9.822,-0.653,0.0050,-0.0085,-0.1123,0.0016,-0.0009,-0.0146,-0.0016679,-0.0011535,0.0001122,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2459,1500,1,19,40.4365114,-86.8937062,160.569,-0.040,-0.090,-0.010
778,29276,17847,14597,0,0,2.15239,-0.00958,9.03572,-0.178964,-0.854342,0.042611,2.125,-12.209,-3.169,0.0120,-0.0229,-0.1325,0.0028,-0.0014,-0.0203,0.0028432,-0.0016463,0.0007918,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2457,1500,1,19,40.4365114,-86.8937062,160.569,-0.040,-0.090,-0.010
826,29532,17930,14920,0,0,1.74657,0.08021,9.80186,-0.104396,-0.064981,0.107592,1.676,-12.332,-4.615,0.0110,-0.0348,-0.1364,0.0049,-0.0031,-0.0269,0.0059064,-0.0044852,0.0012996,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2454,1500,1,19,40.4365114,-86.8937062,160.569,-0.040,-0.090,-0.010
885,17961,17930,14944,0,0,1.61728,0.59137,10.55125,-0.109722,-0.039415,0.108657,1.455,-11.588,-4.790,0.0100,-0.0377,-0.0710,0.0097,-0.0067,-0.0330,0.0028745,-0.0172571,0.0014875,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2451,1500,1,19,40.4365114,-86.8937062,160.569,-0.040,-0.090,-0.010
934,30306,18030,14969,0,0,2.24576,0.22266,10.75356,-0.159790,-0.052198,0.077764,1.040,-11.693,-4.100,0.0094,-0.0331,-0.0161,0.0099,-0.0084,-0.0351,0.0006755,-0.0172404,0.0013471,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2446,1500,1,19,40.4365110,-86.8937062,160.542,-0.109,0.128,0.024
982,29807,17871,14840,0,0,2.06380,0.42737,9.89883,-0.091613,-0.249272,0.039415,0.854,-11.897,-3.667,0.0090,-0.0266,0.0100,0.0107,-0.0103,-0.0351,-0.0029469,-0.0194015,0.0012549,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2443,1500,1,19,40.4365110,-86.8937062,160.542,-0.110,0.130,0.020
1020,18084,38071,30126,0,0,2.37864,0.31005,9.84017,-0.071373,-0.176834,0.075634,0.786,-12.197,-3.217,0.0073,-0.0223,0.0157,0.0098,-0.0103,-0.0349,-0.0043418,-0.0168840,0.0010830,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2443,1500,1,19,40.4365110,-86.8937062,160.542,-0.110,0.130,0.020
1075,35681,19022,16027,0,0,1.78368,-0.08859,9.64384,0.011718,-0.227967,0.013848,0.656,-12.349,-3.708,0.0021,-0.0355,0.0257,0.0124,-0.0133,-0.0332,-0.0010930,-0.0221422,0.0013869,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2438,1500,1,19,40.4365110,-86.8937062,160.542,-0.110,0.130,0.020
1124,31051,18038,15020,0,0,2.53426,-0.15921,9.82102,0.045806,-0.518784,-0.055394,0.706,-13.935,-4.184,0.0028,-0.0432,0.0391,0.0118,-0.0154,-0.0316,0.0020578,-0.0187940,0.0016479,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2435,1500,1,18,40.4365109,-86.8937065,160.561,0.030,-0.070,-0.020
1172,29330,17947,14947,0,0,2.80840,-0.25259,9.21887,0.075634,-0.188552,-0.008522,0.660,-14.992,-5.352,0.0053,-0.0635,0.0380,0.0104,-0.0200,-0.0297,0.0109695,-0.0097268,0.0026811,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2433,1500,1,18,40.4365109,-86.8937065,160.561,0.030,-0.070,-0.020
1237,17737,17923,14620,0,0,2.63003,0.18675,8.92199,0.128897,-0.161920,-0.046872,1.104,-15.451,-5.552,0.0038,-0.0647,0.0171,0.0096,-0.0243,-0.0279,0.0113180,-0.0061645,0.0027755,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2430,1500,1,18,40.4365109,-86.8937065,160.561,0.030,-0.070,-0.020
1279,23328,17929,14555,0,0,2.92931,0.21308,8.90882,0.133158,-0.523045,-0.126766,1.520,-16.883,-5.972,0.0021,-0.0677,-0.0046,0.0075,-0.0278,-0.0277,0.0107256,0.0007198,0.0029430,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2425,1500,1,18,40.4365109,-86.8937065,160.561,0.030,-0.070,-0.020
1334,30883,23914,20898,0,0,3.65595,0.16879,9.26077,0.119310,-0.692422,-0.139550,1.973,-19.035,-7.168,0.1171,-0.0181,-0.0635,0.0453,-0.0167,-0.0914,0.0132377,0.0073246,0.0039193,-0.006385,-0.005004,0.005491,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2422,1500,1,18,40.4365112,-86.8937068,160.458,0.130,-0.010,0.070
1382,30173,18219,15195,0,0,4.02226,0.39145,10.08079,0.090547,-0.079895,-0.053263,2.454,-20.193,-7.608,0.1405,-0.0188,-0.0095,0.0545,-0.0172,-0.0935,0.0113109,0.0170198,0.0040629,-0.007489,-0.005420,0.005737,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2417,1500,1,18,40.4365112,-86.8937068,160.458,0.130,-0.010,0.070
1431,29924,18295,15283,0,0,3.44885,0.13168,10.21486,0.006392,0.459129,0.040480,2.261,-19.060,-8.121,0.1387,-0.0349,0.0377,0.0612,-0.0187,-0.0928,0.0169411,0.0174873,0.0051224,-0.007353,-0.005768,0.005720,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2414,1500,1,18,40.4365112,-86.8937068,160.458,0.130,-0.010,0.070
1472,23415,18223,15224,0,0,3.73974,1.19471,10.31063,-0.050067,0.661529,0.029827,2.774,-18.029,-8.376,0.1509,-0.0261,0.0913,0.0683,-0.0184,-0.0900,0.0049893,0.0249505,0.0054103,-0.007960,-0.007273,0.005882,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1425,1350,2411,1500,1,18,40.4365112,-86.8937068,160.458,0.130,-0.010,0.070
