ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
31,12509,17513,14599,0,0,0.68235,2.63242,9.48343,-0.006392,-0.025566,-0.012783,15.537,-3.892,-0.127,0.0002,-0.0001,0.0007,0.0000,-0.0000,0.0000,0.0164944,0.0000075,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
64,18016,33270,25363,0,0,0.52672,2.66355,9.48104,-0.008522,-0.020240,-0.011718,15.589,-3.527,-0.038,-0.0005,0.0001,0.0017,0.0000,-0.0000,0.0000,0.0164754,-0.0000823,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
93,33927,27880,19933,0,0,0.65481,2.66235,9.48104,-0.007457,-0.014914,-0.008522,15.591,-3.629,-0.082,0.0002,0.0004,0.0039,-0.0000,0.0000,0.0001,0.0164321,-0.0000043,-0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
115,28100,21955,18990,0,0,0.71587,2.65278,9.47026,-0.007457,-0.024501,-0.005326,15.579,-3.783,-0.130,0.0007,0.0005,0.0054,-0.0000,0.0000,0.0003,0.0163896,0.0002189,-0.0000003,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
143,22168,27699,19786,0,0,0.59376,2.62764,9.49181,-0.011718,-0.026632,-0.005326,15.529,-3.743,-0.130,0.0007,0.0005,0.0067,0.0000,0.0000,0.0004,0.0164273,0.0000226,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
172,27913,28315,20414,0,0,0.59017,2.67552,9.47146,-0.009587,-0.017044,-0.002131,15.535,-3.714,-0.127,0.0004,0.0008,0.0082,0.0001,0.0000,0.0006,0.0162318,-0.0002084,0.0000002,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
194,29166,22083,19129,0,0,0.74819,2.66475,9.45949,-0.005326,-0.008522,-0.006392,15.536,-3.817,-0.155,0.0009,0.0009,0.0096,-0.0000,-0.0000,0.0009,0.0160384,0.0003157,-0.0000013,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
222,22303,27797,19918,0,0,0.74579,2.64799,9.46787,-0.006392,-0.011718,-0.010653,15.524,-3.895,-0.182,0.0008,0.0009,0.0108,-0.0002,-0.0000,0.0011,0.0159312,0.0007835,-0.0000028,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
258,36357,26519,14694,0,0,0.52194,2.64200,9.48104,-0.008522,-0.007457,-0.012783,15.486,-3.798,-0.199,-0.0009,0.0011,0.0125,0.0001,-0.0000,0.0015,0.0158230,-0.0001937,0.0000003,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
280,26751,21765,14595,0,0,0.61651,2.66355,9.47026,-0.005326,-0.005326,-0.009587,15.484,-3.777,-0.210,-0.0009,0.0012,0.0139,0.0002,-0.0001,0.0019,0.0155101,-0.0004598,0.0000007,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
317,21976,37472,29690,0,0,0.74579,2.65876,9.46189,-0.009587,-0.014914,-0.013848,15.479,-3.850,-0.234,-0.0013,0.0011,0.0150,-0.0001,-0.0002,0.0022,0.0151982,0.0002494,-0.0000027,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
352,37670,34256,26265,0,0,0.66559,2.70186,9.47146,-0.003196,-0.023436,-0.012783,15.492,-3.891,-0.267,-0.0014,0.0021,0.0174,-0.0001,-0.0004,0.0028,0.0144860,0.0002081,-0.0000046,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
380,35097,27493,24543,0,0,0.58419,2.62524,9.49062,-0.008522,-0.018109,-0.007457,15.448,-3.867,-0.289,-0.0021,0.0022,0.0194,0.0001,-0.0003,0.0034,0.0144599,-0.0006551,-0.0000005,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
408,27700,27797,19827,0,0,0.72425,2.65158,9.46069,-0.007457,-0.026632,-0.002131,15.438,-3.939,-0.299,-0.0022,0.0022,0.0207,-0.0001,-0.0004,0.0040,0.0140468,-0.0001280,-0.0000051,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
436,28003,27787,19814,0,0,0.66319,2.67313,9.48583,-0.008522,-0.035154,0.001065,15.435,-3.981,-0.305,-0.0023,0.0024,0.0227,-0.0001,-0.0005,0.0046,0.0134513,-0.0003874,-0.0000070,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
464,31377,24565,14673,0,0,0.64643,2.61926,9.48942,-0.007457,-0.028762,0.001065,15.401,-4.004,-0.316,-0.0025,0.0024,0.0245,0.0000,-0.0005,0.0053,0.0133905,-0.0008976,-0.0000042,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
492,24782,27733,19897,0,0,0.79128,2.60489,9.49062,-0.010653,-0.033023,-0.002131,15.366,-4.101,-0.330,-0.0028,0.0024,0.0262,-0.0005,-0.0004,0.0060,0.0134298,0.0001386,-0.0000110,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
520,27940,27661,19771,0,0,0.77093,2.67313,9.44991,-0.006392,-0.040480,-0.001065,15.378,-4.199,-0.333,-0.0032,0.0027,0.0274,-0.0010,-0.0006,0.0067,0.0125471,0.0007567,-0.0000235,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
543,27870,22615,19662,0,0,0.67516,2.63602,9.49421,-0.009587,-0.036219,-0.001065,15.359,-4.224,-0.345,-0.0033,0.0028,0.0293,-0.0008,-0.0007,0.0075,0.0122063,0.0000967,-0.0000220,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
571,28515,22708,19771,0,0,0.72544,2.70665,9.45710,-0.004261,-0.023436,-0.003196,15.391,-4.261,-0.338,-0.0038,0.0032,0.0309,-0.0010,-0.0011,0.0084,0.0109393,-0.0000004,-0.0000350,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
609,22937,37638,29642,0,0,0.78290,2.62405,9.47864,-0.005326,-0.021305,-0.007457,15.380,-4.312,-0.350,-0.0042,0.0032,0.0323,-0.0014,-0.0011,0.0091,0.0107364,0.0005202,-0.0000414,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
638,37831,28532,25584,0,0,0.70749,2.62165,9.47984,-0.009587,-0.027697,-0.013848,15.350,-4.340,-0.392,-0.0047,0.0034,0.0344,-0.0013,-0.0010,0.0104,0.0104900,0.0000084,-0.0000399,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
675,36561,28867,19761,0,0,0.73861,2.67193,9.44872,-0.007457,-0.014914,-0.007457,15.358,-4.364,-0.398,-0.0052,0.0043,0.0358,-0.0016,-0.0012,0.0116,0.0094938,-0.0001365,-0.0000504,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
