ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
30,12511,17401,14417,0,0,0.31005,2.87065,9.42956,-0.004261,-0.010653,-0.010653,16.929,-1.809,0.011,-0.0000,0.0000,0.0007,-0.0000,0.0000,0.0000,-0.0037820,-0.0099694,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
64,17698,33615,25585,0,0,0.33998,2.83473,9.43914,-0.003196,-0.010653,-0.010653,16.831,-1.884,-0.011,0.0001,-0.0001,0.0017,0.0000,-0.0000,0.0000,-0.0037596,-0.0099521,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
93,33903,28696,20654,0,0,0.32082,2.88142,9.42118,-0.002131,-0.009587,-0.010653,16.889,-1.878,-0.009,0.0001,0.0003,0.0034,0.0000,-0.0000,0.0001,-0.0038123,-0.0099576,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
116,29551,21938,14706,0,0,0.33878,2.89100,9.41640,-0.003196,-0.009587,-0.010653,16.934,-1.899,-0.016,0.0002,0.0005,0.0048,0.0000,-0.0000,0.0002,-0.0038936,-0.0099152,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
144,22154,28012,20132,0,0,0.32920,2.88022,9.41999,-0.003196,-0.009587,-0.011718,16.948,-1.901,-0.018,0.0002,0.0005,0.0059,0.0000,-0.0000,0.0004,-0.0039301,-0.0099064,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
173,28211,28497,20407,0,0,0.31723,2.88022,9.42238,-0.004261,-0.009587,-0.010653,16.956,-1.891,-0.015,0.0001,0.0005,0.0074,0.0000,0.0000,0.0005,-0.0039647,-0.0099455,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
196,28943,22323,19263,0,0,0.30406,2.87903,9.42358,-0.003196,-0.008522,-0.010653,16.961,-1.872,-0.009,0.0000,0.0006,0.0089,0.0000,0.0000,0.0008,-0.0039913,-0.0100476,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
225,28007,23283,20297,0,0,0.31603,2.85030,9.42837,-0.004261,-0.010653,-0.010653,16.942,-1.868,-0.008,-0.0000,0.0005,0.0102,0.0001,0.0001,0.0010,-0.0038550,-0.0100818,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
263,39452,21975,14795,0,0,0.31723,2.88382,9.42118,-0.003196,-0.009587,-0.010653,16.953,-1.865,-0.007,-0.0001,0.0006,0.0122,0.0001,0.0001,0.0015,-0.0039454,-0.0101095,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
286,22259,22509,15152,0,0,0.30885,2.90656,9.41161,-0.004261,-0.010653,-0.010653,16.977,-1.858,-0.004,-0.0001,0.0005,0.0133,0.0001,-0.0000,0.0018,-0.0042080,-0.0101965,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
324,28409,32722,29734,0,0,0.31005,2.89698,9.41161,-0.005326,-0.009587,-0.010653,16.989,-1.851,-0.003,-0.0001,0.0006,0.0146,0.0001,-0.0001,0.0022,-0.0043913,-0.0102694,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
359,32943,34681,26662,0,0,0.32920,2.86227,9.42956,-0.004261,-0.010653,-0.010653,16.979,-1.858,-0.005,-0.0000,0.0005,0.0164,0.0001,0.0000,0.0027,-0.0042340,-0.0101767,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
388,34860,28677,25667,0,0,0.30885,2.87065,9.42238,-0.004261,-0.009587,-0.010653,16.975,-1.851,-0.002,-0.0001,0.0004,0.0180,0.0001,0.0000,0.0033,-0.0041768,-0.0102775,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
420,29540,30774,27760,0,0,0.32441,2.86107,9.42478,-0.004261,-0.009587,-0.010653,16.966,-1.853,-0.003,-0.0001,0.0004,0.0195,0.0001,0.0001,0.0038,-0.0040236,-0.0102139,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
448,30984,27943,24914,0,0,0.31843,2.86347,9.42118,-0.004261,-0.009587,-0.010653,16.960,-1.852,-0.003,-0.0001,0.0003,0.0209,0.0001,0.0002,0.0044,-0.0039151,-0.0102141,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
476,37847,18155,15190,0,0,0.31244,2.90536,9.40802,-0.004261,-0.009587,-0.010653,16.979,-1.848,-0.001,-0.0001,0.0007,0.0225,0.0001,0.0000,0.0053,-0.0043096,-0.0102794,-0.0106738,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
505,24112,23427,20429,0,0,0.31364,2.88382,9.41999,-0.005326,-0.009587,-0.010653,16.982,-1.845,-0.000,-0.0001,0.0007,0.0237,0.0001,0.0000,0.0058,-0.0043948,-0.0103250,-0.0106738,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
534,23739,28080,20156,0,0,0.32681,2.86227,9.42597,-0.005326,-0.009587,-0.010653,16.972,-1.849,-0.002,-0.0002,0.0007,0.0249,0.0001,0.0001,0.0064,-0.0042209,-0.0102154,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
556,28282,21893,14667,0,0,0.31603,2.86466,9.42118,-0.004261,-0.010653,-0.010653,16.967,-1.849,-0.001,-0.0002,0.0007,0.0262,0.0001,0.0002,0.0071,-0.0041034,-0.0102378,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
584,22085,28043,20063,0,0,0.31723,2.87304,9.41280,-0.004261,-0.009587,-0.010653,16.967,-1.848,-0.001,-0.0002,0.0007,0.0271,0.0001,0.0002,0.0077,-0.0041175,-0.0102408,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
622,28230,37967,30007,0,0,0.31125,2.87903,9.41161,-0.003196,-0.010653,-0.010653,16.972,-1.845,-0.000,-0.0002,0.0007,0.0282,0.0001,0.0002,0.0085,-0.0041974,-0.0103139,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
658,38787,34558,31508,0,0,0.31963,2.87424,9.42478,-0.003196,-0.009587,-0.010653,16.973,-1.845,-0.000,-0.0001,0.0007,0.0302,0.0001,0.0002,0.0096,-0.0041677,-0.0102844,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
692,48599,20037,17052,0,0,0.31364,2.86945,9.42118,-0.004261,-0.009587,-0.010653,16.969,-1.841,0.001,-0.0002,0.0006,0.0325,0.0001,0.0003,0.0112,-0.0040954,-0.0103254,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
730,20314,37756,29699,0,0,0.31843,2.86347,9.42717,-0.004261,-0.010653,-0.010653,16.962,-1.842,0.001,-0.0002,0.0007,0.0336,0.0001,0.0003,0.0118,-0.0039425,-0.0103054,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
759,37934,28732,20729,0,0,0.30765,2.86706,9.42597,-0.003196,-0.009587,-0.010653,16.959,-1.836,0.003,-0.0003,0.0006,0.0355,0.0001,0.0004,0.0131,-0.0038458,-0.0104160,-0.0106740,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
788,28931,28693,25635,0,0,0.30526,2.88741,9.41640,-0.004261,-0.010653,-0.010653,16.967,-1.831,0.004,-0.0004,0.0006,0.0368,0.0001,0.0004,0.0142,-0.0040297,-0.0105427,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
816,29547,28018,25016,0,0,0.32441,2.87544,9.41400,-0.004261,-0.010653,-0.010653,16.969,-1.836,0.003,-0.0003,0.0006,0.0381,0.0001,0.0004,0.0153,-0.0040665,-0.0104274,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
838,28238,21835,14651,0,0,0.32681,2.87185,9.41879,-0.004261,-0.009587,-0.010653,16.967,-1.841,0.001,-0.0003,0.0006,0.0394,0.0000,0.0004,0.0164,-0.0040437,-0.0102962,-0.0106739,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
866,22021,27121,19191,0,0,0.31723,2.86706,9.42717,-0.004261,-0.009587,-0.010653,16.962,-1.840,0.002,-0.0003,0.0006,0.0405,0.0000,0.0004,0.0173,-0.0039461,-0.0102887,-0.0106740,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,,0,,,,0
