ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
517,501081,15161,12043,0,0,10.24599,-3.48715,1.03669,-0.198139,-0.004261,-1.139833,-92.961,-57.994,0.082,0.0315,0.0152,0.0087,0.0002,0.0001,0.0001,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2472,1500,0,,,,,,,,0,,,,0
582,16597,15564,12527,0,0,9.67617,-2.42533,1.49997,-0.347276,-0.069242,-1.177117,-94.612,-62.320,0.883,0.1820,0.1305,-0.0162,0.0068,0.0047,-0.0000,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2469,1500,0,,,,,,,,0,,,,0
624,26310,15695,12649,0,0,8.78313,-2.69827,1.46645,-0.387756,-0.384560,-1.119593,-97.677,-64.994,3.245,0.2479,0.2107,-0.0323,0.0160,0.0119,-0.0008,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2462,1500,0,,,,,,,,0,,,,0
676,15443,16035,12606,0,0,10.38605,-0.11253,1.95965,-0.371777,-0.477238,-1.182443,-102.282,-68.170,7.090,0.4266,0.3422,-0.0724,0.0329,0.0261,-0.0037,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2459,1500,0,,,,,,,,0,,,,0
718,21514,15267,12217,0,0,9.36612,-1.51912,0.51475,-0.172573,-0.512392,-0.548611,-107.463,-69.691,11.959,0.5272,0.4133,-0.0917,0.0538,0.0426,-0.0072,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2452,1500,0,,,,,,,,0,,,,0
776,15384,15397,12164,0,0,10.53329,0.14006,0.22266,-0.082025,-0.393083,-0.622114,-114.620,-71.203,19.175,0.7184,0.4844,-0.0989,0.0894,0.0684,-0.0128,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2449,1500,0,,,,,,,,0,,,,0
827,15724,15583,12562,0,0,9.41280,1.26294,-0.97205,0.239684,-0.161920,-0.390952,-117.177,-72.205,22.354,0.8642,0.4914,-0.1318,0.1295,0.0935,-0.0184,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2442,1500,0,,,,,,,,0,,,,0
871,26887,15971,12841,0,0,10.06044,-0.18794,-1.38983,0.263120,-0.049002,-0.246076,-118.186,-72.700,24.084,0.9835,0.4859,-0.1302,0.1691,0.1144,-0.0240,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2435,1500,0,,,,,,,,0,,,,0
929,15836,15610,12583,0,0,9.73004,1.28688,-1.26893,0.334493,0.237554,-0.073503,-115.883,-73.275,22.835,1.1702,0.4725,-0.1763,0.2316,0.1424,-0.0331,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2432,1500,0,,,,,,,,0,,,,0
980,15740,15151,12142,0,0,9.53132,0.59496,-0.60454,0.338754,0.399474,0.170442,-110.950,-73.398,18.625,1.3311,0.4739,-0.2000,0.2962,0.1668,-0.0426,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2425,1500,0,,,,,,,,0,,,,0
