ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
1520,1501487,18014,14933,0,0,0.29568,-0.19872,9.90601,0.020240,-0.013848,-0.009587,-1.135,-1.802,-0.010,-0.0002,-0.0000,0.0013,-0.0000,-0.0000,0.0000,0.0156100,-0.0384464,-0.0135480,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1425,2475,1500,1,19,40.4361929,-86.8937401,161.339,0.020,0.040,-0.020,3,0.65,0.76,0.10,0
1587,18325,17949,14946,0,0,0.21907,-0.14844,9.91080,0.029827,-0.047937,-0.012783,-1.001,-1.553,0.007,-0.0002,0.0004,0.0050,-0.0000,0.0000,0.0002,0.0154902,-0.0386122,-0.0135480,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1425,2475,1500,1,19,40.4361927,-86.8937407,161.318,0.030,0.010,0.010,3,0.64,0.75,0.10,0
1634,29504,18000,14997,0,0,0.25977,-0.23104,9.91199,0.019175,-0.026632,-0.014914,-1.016,-1.566,0.004,-0.0003,-0.0001,0.0111,-0.0000,0.0001,0.0006,0.0156163,-0.0386044,-0.0135481,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1425,2475,1500,1,19,40.4361927,-86.8937407,161.318,0.030,0.010,0.010,3,0.64,0.75,0.10,0
1682,29863,17961,14962,0,0,0.24780,-0.20111,9.84376,0.018109,-0.023436,-0.006392,-1.095,-1.542,0.021,-0.0006,0.0002,0.0141,-0.0001,0.0002,0.0012,0.0159628,-0.0385888,-0.0135483,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1425,2475,1500,1,19,40.4361927,-86.8937407,161.318,0.030,0.010,0.010,3,0.64,0.75,0.10,0
1725,23302,18563,15549,0,0,0.59017,-0.20710,9.97065,0.013848,-0.027697,-0.011718,-1.100,-1.676,0.032,0.0003,0.0001,0.0191,-0.0004,0.0002,0.0019,0.0160127,-0.0375655,-0.0135482,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1425,2475,1500,1,19,40.4361927,-86.8937407,161.318,0.030,0.010,0.010,3,0.64,0.75,0.10,0
1771,46239,18308,15313,0,0,0.38427,-0.03711,9.71806,0.046872,-0.108657,-0.004261,-0.928,-1.910,0.072,0.0017,0.0029,0.0153,-0.0005,-0.0000,0.0027,0.0150209,-0.0370699,-0.0135522,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1425,2475,1500,1,18,40.4361925,-86.8937408,161.310,-0.080,-0.020,0.010,3,0.64,0.75,0.10,0
1836,18119,17956,14627,0,0,0.30885,-0.08859,9.95389,0.003196,-0.076699,0.006392,-0.897,-1.711,0.142,-0.0007,0.0027,0.0236,0.0003,0.0000,0.0039,0.0145809,-0.0392278,-0.0135583,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1425,2475,1500,1,18,40.4361925,-86.8937408,161.310,-0.080,-0.020,0.010,3,0.64,0.75,0.10,0
1885,30209,18069,15062,0,0,0.25738,-0.26935,10.01255,-0.009587,-0.023436,-0.013848,-1.016,-1.692,0.154,-0.0014,0.0019,0.0309,0.0001,0.0003,0.0051,0.0152060,-0.0389753,-0.0135578,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1425,2475,1500,1,18,40.4361925,-86.8937408,161.310,-0.080,-0.020,0.010,3,0.64,0.75,0.10,0
1933,29931,18298,15264,0,0,0.19034,-0.29449,9.69293,-0.023436,-0.028762,-0.015979,-1.171,-1.660,0.139,-0.0026,0.0012,0.0306,-0.0001,0.0008,0.0067,0.0161388,-0.0387236,-0.0135578,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1425,2475,1500,1,18,40.4361925,-86.8937408,161.310,-0.080,-0.020,0.010,3,0.64,0.75,0.10,0
1971,37485,18221,15273,0,0,0.24181,-0.17119,10.11550,0.018109,-0.036219,-0.006392,-1.150,-1.629,0.150,-0.0033,0.0016,0.0424,-0.0000,0.0007,0.0081,0.0157725,-0.0392526,-0.0135552,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1425,2475,1500,1,19,40.4361925,-86.8937408,161.353,0.020,-0.010,-0.060,3,0.63,0.75,0.11,1
