ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
2419,-0.049927,0.043335,0.994385,0.996580,66.467285,1.770020,5.249023,2.495,2.872,4.715,2.430,48.100,-10.531,-7.914,-1.933,-9.167,5.381,80.83,95.38,1551,1530
2472,-0.001099,0.167725,0.975708,0.990020,67.993164,-3.112793,9.216309,9.754,0.064,7.815,1.841,52.633,-9.046,-11.595,-1.374,-11.258,8.043,78.74,98.04,1563,1545
2515,-0.031006,0.247681,0.938599,0.971223,63.476562,29.113770,3.906250,14.782,1.829,10.516,1.734,59.299,10.879,-15.224,-2.372,-16.462,12.384,73.54,102.38,1591,1569
2572,-0.058838,0.263550,0.932739,0.971042,63.537598,1.464844,1.525879,15.778,3.474,14.089,2.246,65.049,6.539,-19.380,-2.769,-21.500,16.017,68.50,106.02,1619,1589
2624,-0.014282,0.406494,0.891235,0.979664,65.856934,29.846191,-1.647949,24.518,0.835,18.086,2.508,63.256,11.977,-25.276,-2.829,-26.780,21.447,63.22,111.45,1649,1619
2667,-0.048584,0.393555,0.869263,0.955439,31.250000,8.911133,-3.845215,24.358,2.915,20.672,3.118,49.209,13.346,-26.520,-3.982,-30.420,22.348,59.58,112.35,1669,1624
2715,-0.004639,0.461914,0.854126,0.971039,27.221680,11.840820,-1.586914,28.405,0.274,23.059,3.410,35.609,5.722,-29.243,-2.785,-32.034,25.601,57.97,115.60,1678,1642
2774,-0.049438,0.514771,0.866577,1.009153,-0.427246,2.014160,-4.516602,30.711,2.808,24.998,3.693,17.009,5.091,-30.676,-3.815,-34.329,26.470,55.67,116.47,1691,1647
2820,-0.033203,0.485352,0.810547,0.945333,-1.037598,-17.700195,-3.417969,30.913,2.013,25.773,3.705,7.014,-5.055,-30.719,-2.971,-34.117,27.349,55.88,117.35,1690,1652
2868,-0.072144,0.432739,0.851440,0.957820,-15.808105,-9.460449,-0.427246,26.942,4.320,25.950,3.558,-3.140,-6.036,-28.534,-3.690,-32.636,25.119,57.36,115.12,1681,1640
2915,-0.056885,0.499756,0.920532,1.048986,-12.939453,-35.034180,2.624512,28.497,3.109,25.798,3.013,-8.698,-20.225,-28.678,-2.027,-31.295,26.219,58.71,116.22,1674,1646
2974,-0.043457,0.371460,0.886108,0.961800,-13.366699,-2.502441,1.281738,22.744,2.590,24.996,2.024,-11.236,-13.482,-26.154,-1.441,-27.919,24.817,62.08,114.82,1655,1638
3021,-0.054321,0.388184,0.894531,0.976639,3.845215,-5.615234,0.976562,23.459,3.188,24.612,1.597,-4.749,-8.940,-26.359,-1.507,-27.745,24.995,62.26,114.99,1654,1639
3073,0.003662,0.438721,0.898560,0.999949,1.342773,-20.019531,0.854492,26.024,-0.210,24.450,0.858,-3.253,-11.525,-27.035,0.181,-27.255,26.216,62.75,116.22,1651,1646
3116,-0.010010,0.396484,0.905029,0.988118,7.568359,-0.610352,1.037598,23.658,0.580,24.430,0.463,2.315,-6.525,-26.658,-0.039,-26.752,26.628,63.25,116.63,1649,1648
3174,0.016479,0.472168,0.889282,1.006994,11.169434,3.173828,2.685547,27.966,-0.938,24.827,0.112,6.527,-1.192,-28.628,0.118,-28.091,28.291,61.91,118.29,1656,1657
3224,-0.029541,0.486694,0.974365,1.089556,15.258789,-11.840820,-1.281738,26.542,1.554,25.541,-0.190,12.622,-7.627,-29.009,0.226,-28.969,29.530,61.03,119.53,1661,1664
3269,-0.027954,0.401245,0.913086,0.997750,12.084961,13.366699,-5.432129,23.723,1.605,25.883,-0.307,12.483,-0.127,-28.513,0.000,-28.399,28.616,61.60,118.62,1658,1659
3316,-0.005859,0.444092,0.895996,1.000030,17.211914,-12.756348,-4.455566,26.365,0.336,26.699,-0.286,16.700,-4.475,-30.108,0.226,-29.919,30.198,60.08,120.20,1666,1668
3364,0.038574,0.470703,0.849121,0.971625,12.817383,-13.488770,-4.821777,29.001,-2.275,27.378,-0.655,13.195,-10.709,-31.346,1.766,-29.548,32.168,60.45,122.17,1664,1679
3421,0.006104,0.492798,0.868774,0.998827,4.150391,-1.647949,-2.502441,29.563,-0.350,28.071,-0.827,9.221,-2.791,-31.840,0.701,-31.018,32.404,58.98,122.40,1672,1680
3469,0.026123,0.514282,0.869385,1.010445,3.417969,-2.563477,0.976562,30.606,-1.481,28.579,-0.973,6.364,-3.539,-32.477,1.293,-31.325,33.495,58.68,123.49,1674,1686
3517,0.005859,0.548218,0.900879,1.054590,9.582520,3.540039,1.220703,31.322,-0.318,28.978,-1.065,6.271,-0.774,-33.075,0.711,-32.096,33.701,57.90,123.70,1678,1687
3565,-0.021973,0.399048,0.861328,0.949530,-4.394531,-8.056641,-3.417969,24.858,1.326,28.940,-1.060,1.602,-3.622,-30.634,0.525,-30.363,31.466,59.64,121.47,1669,1675
3622,0.019043,0.468262,0.831421,0.954407,-4.150391,16.845703,-6.896973,29.388,-1.143,28.856,-1.040,-2.025,6.611,-31.677,0.678,-30.699,32.324,59.30,122.32,1671,1680
3669,0.003418,0.474121,0.842529,0.966777,-10.070801,0.793457,-3.723145,29.368,-0.203,28.712,-0.676,-5.191,4.734,-31.375,0.173,-31.230,31.548,58.77,121.55,1673,1675
3722,-0.005371,0.477051,0.868286,0.990721,-8.361816,5.737305,-1.098633,28.785,0.311,28.386,-0.395,-5.732,4.807,-30.882,-0.219,-31.159,31.062,58.84,121.06,1673,1673
3765,-0.017578,0.466797,0.859863,0.978557,-7.568359,-3.906250,0.915527,28.496,1.029,28.156,-0.233,-6.069,0.873,-30.586,-0.053,-30.729,30.571,59.27,120.57,1671,1670
3822,-0.029785,0.417114,0.885010,0.978833,-9.094238,1.525879,0.793457,25.235,1.744,27.632,-0.184,-7.691,-1.494,-29.103,-0.152,-29.472,29.069,60.53,119.07,1664,1661
3893,-0.017944,0.431763,0.883911,0.983890,-6.286621,4.272461,0.976562,26.034,1.045,27.053,-0.302,-7.226,-0.372,-28.872,0.000,-29.142,28.960,60.86,118.96,1662,1661
3922,0.001831,0.450806,0.847290,0.959755,-8.911133,7.202148,2.563477,28.015,-0.109,26.862,-0.319,-7.441,1.146,-29.359,0.101,-29.206,29.235,60.79,119.23,1662,1662
3965,-0.002319,0.452393,0.846069,0.959426,-8.361816,-0.488281,3.601074,28.133,0.139,26.632,-0.354,-8.094,0.116,-29.191,0.066,-29.197,29.314,60.80,119.31,1662,1663
4024,-0.040771,0.485596,0.936646,1.055827,-10.559082,5.737305,4.577637,27.404,2.213,26.257,-0.401,-8.515,-1.175,-28.611,-0.252,-28.965,28.494,61.03,118.49,1661,1658
4070,-0.029663,0.386597,0.890503,0.971253,-9.643555,3.906250,2.258301,23.467,1.750,25.843,-0.433,-7.770,1.444,-27.228,-0.044,-27.545,27.494,62.46,117.49,1653,1653
4118,-0.007690,0.392822,0.886841,0.969977,-10.375977,3.784180,-0.671387,23.891,0.454,25.208,-0.291,-10.600,3.281,-26.610,-0.154,-26.807,26.499,63.19,116.50,1649,1647
4165,-0.022705,0.388794,0.922729,1.001552,-11.718750,-8.056641,-4.150391,22.848,1.299,24.619,-0.173,-10.048,-2.338,-25.919,0.093,-26.172,25.978,63.83,115.98,1645,1644
4224,-0.022583,0.390381,0.924194,1.003515,-7.934570,-1.403809,-3.295898,22.899,1.289,23.884,-0.231,-10.690,-2.488,-25.255,0.106,-25.253,25.454,64.75,115.45,1640,1641
4270,-0.033203,0.377686,0.935059,1.009001,-12.268066,0.671387,-2.563477,21.995,1.886,23.345,-0.142,-11.743,-1.463,-24.539,-0.087,-24.776,24.559,65.22,114.56,1638,1636
4323,-0.025024,0.356323,0.914673,0.981946,-10.681152,0.915527,-6.469727,21.284,1.460,22.648,-0.155,-11.353,-1.087,-23.814,0.019,-24.236,24.160,65.76,114.16,1635,1634
4366,-0.037964,0.337891,0.958984,1.017478,-10.925293,3.112793,-4.516602,19.410,2.138,22.107,-0.107,-10.686,-0.429,-23.100,-0.091,-23.369,23.285,66.63,113.28,1630,1629
4424,-0.010132,0.337036,0.959106,1.016652,-4.638672,-7.812500,-1.647949,19.362,0.571,21.307,-0.282,-8.164,-8.159,-22.494,0.470,-22.132,22.947,67.87,112.95,1623,1627
4474,-0.027222,0.319458,0.977051,1.028311,-5.981445,0.976562,0.854492,18.106,1.517,20.807,-0.441,-6.606,-3.909,-21.990,0.266,-21.778,22.422,68.22,112.42,1621,1625
4519,-0.004395,0.314941,0.924072,0.976277,-3.967285,7.202148,0.854492,18.820,0.258,20.412,-0.427,-5.995,1.110,-21.715,0.193,-21.556,21.942,68.44,111.94,1620,1622
4566,-0.036377,0.292480,0.936279,0.981574,-3.662109,-3.479004,1.403809,17.348,2.124,20.047,-0.177,-3.853,1.349,-21.364,-0.038,-21.499,21.397,68.50,111.40,1619,1619
4614,-0.003418,0.335571,0.964355,1.021078,-0.732422,-11.291504,1.403809,19.187,0.192,19.802,-0.338,-2.837,-7.090,-21.373,0.521,-20.975,21.714,69.03,111.71,1617,1621
4671,-0.020752,0.339844,0.946777,1.006137,-1.464844,2.441406,0.610352,19.745,1.182,19.755,-0.495,-1.407,-0.217,-21.501,0.112,-21.359,21.791,68.64,111.79,1619,1621
4719,-0.052734,0.303589,0.969482,1.017272,-1.342773,-9.094238,-0.427246,17.388,2.971,19.555,-0.484,-0.668,-5.070,-21.074,0.261,-20.892,21.371,69.11,111.37,1616,1619
4774,-0.026123,0.344482,0.964355,1.024369,-0.122070,1.708984,-2.502441,19.657,1.461,19.530,-0.639,0.049,-2.870,-21.353,0.332,-20.962,21.663,69.04,111.66,1616,1620
4814,-0.043701,0.273193,0.942261,0.982039,-0.183105,-3.662109,-2.563477,16.169,2.551,19.434,-0.594,0.404,-2.468,-20.947,0.323,-20.730,21.374,69.27,111.37,1615,1619
4871,-0.004517,0.322510,0.942261,0.995936,1.281738,4.211426,-1.831055,18.895,0.260,19.317,-0.681,0.158,-3.284,-21.036,0.612,-20.390,21.588,69.61,111.59,1613,1620
4924,-0.026367,0.318115,0.941528,0.994167,1.037598,-8.056641,-0.122070,18.669,1.520,19.333,-0.911,0.507,-4.482,-21.042,0.726,-20.349,21.687,69.65,111.69,1613,1620
4967,-0.021362,0.302246,0.979248,1.025054,-1.342773,-0.305176,1.770020,17.153,1.194,19.257,-0.973,0.348,-3.995,-20.809,0.873,-20.018,21.720,69.98,111.72,1611,1621
5014,-0.015869,0.269043,0.943237,0.980986,4.638672,-16.906738,5.126953,15.920,0.927,19.094,-1.063,-0.100,-9.438,-20.583,1.373,-19.485,21.781,70.51,111.78,1608,1621
5072,-0.005859,0.294067,0.937988,0.983022,-7.019043,-2.136230,1.281738,17.407,0.342,18.996,-1.144,-1.921,-1.171,-20.450,0.960,-19.650,21.492,70.35,111.49,1609,1619
5124,-0.008179,0.331055,0.945923,1.002215,0.427246,-1.770020,1.586914,19.289,0.468,18.900,-1.274,-1.613,-2.547,-20.611,1.085,-19.508,21.709,70.49,111.71,1608,1621
5167,-0.007202,0.317749,0.948975,1.000784,-6.774902,-2.807617,1.220703,18.512,0.412,18.806,-1.333,-2.647,-3.342,-20.343,1.226,-19.203,21.598,70.80,111.60,1607,1620
5215,0.004272,0.309937,0.950562,0.999823,-5.187988,3.234863,4.760742,18.059,-0.245,18.581,-1.410,-5.196,-2.489,-19.915,1.353,-18.733,21.302,71.27,111.30,1604,1618
5274,-0.028320,0.318726,0.967773,1.019300,-21.545410,18.188477,0.305176,18.229,1.592,18.001,-1.231,-12.234,6.874,-18.954,0.452,-18.405,19.796,71.60,109.80,1602,1610
5320,-0.057495,0.238403,0.922607,0.954645,-24.169922,18.981934,3.479004,14.488,3.453,17.256,-0.553,-17.954,16.167,-17.612,-0.686,-18.353,17.424,71.65,107.42,1602,1597
5368,-0.130615,0.254150,0.924438,0.967595,-37.658691,23.315430,9.094238,15.372,7.758,15.954,0.724,-25.117,22.376,-15.856,-2.458,-18.192,14.327,71.81,104.33,1601,1580
5415,-0.106689,0.202148,0.940918,0.968284,-39.855957,20.935059,12.695313,12.125,6.326,14.428,1.917,-31.721,22.708,-13.818,-3.289,-17.300,11.156,72.70,101.16,1596,1562
5474,-0.079712,0.148560,0.953247,0.968041,-54.870605,17.028809,15.747070,8.858,4.723,11.937,3.333,-43.239,19.348,-10.393,-4.633,-15.444,6.486,74.56,96.49,1586,1536
5520,-0.115601,0.069946,0.897095,0.907213,-53.283691,6.042480,15.563965,4.458,7.321,9.841,4.062,-48.317,13.762,-7.783,-5.100,-13.373,3.308,76.63,93.31,1574,1518
5573,-0.129028,0.029297,0.995361,1.004117,-62.133789,16.967773,11.108398,1.686,7.383,6.793,4.783,-51.200,14.320,-4.257,-5.926,-11.619,0.571,78.38,90.57,1565,1503
5616,-0.177002,-0.029175,0.963257,0.979819,-63.293457,-5.371094,6.774902,-1.735,10.407,4.251,5.524,-57.582,9.115,-1.077,-6.429,-8.217,-4.498,81.78,85.50,1546,1475
5674,-0.161377,-0.080200,0.994507,1.010702,-71.533203,18.676758,2.990723,-4.611,9.188,0.299,6.351,-62.709,11.337,3.577,-7.472,-4.458,-10.079,85.54,79.92,1525,1444
5724,-0.204834,-0.154907,0.922119,0.957213,-61.340332,11.596680,0.732422,-9.536,12.356,-3.165,7.386,-62.875,15.212,7.145,-8.881,-2.222,-15.024,87.78,74.98,1512,1417
5769,-0.189453,-0.210693,0.949951,0.991308,-58.898926,6.896973,0.000000,-12.505,11.018,-5.933,8.160,-60.620,11.548,10.076,-9.506,0.072,-18.845,90.07,71.16,1500,1395
5816,-0.215698,-0.305664,0.978760,1.047820,-64.575195,-7.690430,1.892090,-17.343,11.880,-9.328,8.598,-60.042,1.771,14.632,-9.750,4.006,-23.332,94.01,66.67,1478,1370
5864,-0.146362,-0.284180,1.023315,1.072080,-51.025391,15.380859,0.915527,-15.520,7.847,-12.456,8.645,-56.164,1.231,17.146,-9.328,7.278,-26.022,97.28,63.98,1460,1355
5921,-0.149292,-0.380127,0.861328,0.953242,-50.659180,10.803223,7.202148,-23.813,9.010,-15.735,9.137,-52.581,9.349,22.372,-10.385,11.120,-31.814,101.12,58.19,1438,1323
5969,-0.240234,-0.464722,0.939941,1.075718,-37.780762,-14.465332,9.338379,-26.309,12.904,-18.646,9.502,-45.598,-4.082,25.463,-11.154,14.216,-36.312,104.22,53.69,1421,1298
6024,-0.196411,-0.425415,0.957764,1.066239,-30.090332,-0.793457,9.460449,-23.950,10.615,-21.216,9.478,-37.752,-4.248,26.152,-10.357,15.539,-36.334,105.54,53.67,1414,1298
6064,-0.176758,-0.441284,0.927124,1.041890,-30.212402,-1.342773,11.779785,-25.453,9.768,-22.408,9.528,-33.799,-3.666,27.405,-10.223,16.847,-37.491,106.85,52.51,1406,1292
6121,-0.196411,-0.475098,0.976562,1.103616,-13.183594,9.887695,5.493164,-25.943,10.252,-24.146,9.749,-23.320,1.642,28.343,-10.780,17.563,-38.848,107.56,51.15,1402,1284
6174,-0.152344,-0.475342,0.835327,0.973103,-14.404297,3.540039,-1.708984,-29.642,9.007,-25.411,10.034,-21.202,1.912,30.682,-10.565,18.968,-40.168,108.97,49.83,1395,1277
6217,-0.195557,-0.499878,0.891846,1.040917,-7.812500,-3.601074,-5.432129,-29.271,10.828,-26.364,10.172,-14.767,-2.622,30.815,-11.169,19.818,-42.325,109.82,47.68,1390,1265
6265,-0.225098,-0.495483,0.939453,1.085700,-3.662109,5.065918,-9.765625,-27.808,11.966,-27.062,10.124,-9.062,-1.822,30.408,-11.550,19.267,-42.093,109.27,47.91,1393,1266
6324,-0.187012,-0.495605,0.864258,1.013676,-5.554199,-2.990723,-6.591797,-29.832,10.631,-27.910,9.950,-6.801,-1.773,31.693,-10.994,21.146,-42.867,111.15,47.13,1383,1262
6370,-0.208130,-0.484253,0.858154,1.007099,-0.061035,8.178711,-8.911133,-29.436,11.927,-28.198,10.096,-2.871,4.327,31.499,-11.862,19.642,-43.344,109.64,46.66,1391,1259
6418,-0.254395,-0.528198,0.880127,1.057513,-1.708984,3.479004,-6.408691,-30.970,13.920,-28.579,10.359,-2.011,3.842,32.381,-12.895,19.748,-45.187,109.75,44.81,1390,1249
6465,-0.223145,-0.526123,0.817505,0.997453,-3.540039,22.460937,-5.615234,-32.764,12.927,-28.921,10.698,-2.074,11.283,33.508,-13.253,20.142,-46.215,110.14,43.78,1388,1243
6522,-0.232910,-0.540527,0.796143,0.990081,-1.831055,2.197266,-3.295898,-34.174,13.606,-29.516,11.318,-2.096,8.619,34.672,-13.872,20.802,-48.503,110.80,41.50,1384,1231
6570,-0.244629,-0.541382,0.856079,1.042022,-3.662109,9.277344,-2.197266,-32.309,13.578,-29.814,11.648,-2.295,6.929,33.872,-13.883,20.233,-47.552,110.23,42.45,1388,1236
6624,-0.247070,-0.551270,0.866821,1.056561,-7.080078,3.479004,-1.464844,-32.455,13.523,-30.103,12.028,-2.878,4.644,34.170,-13.978,20.135,-47.935,110.14,42.07,1388,1234
6665,-0.231323,-0.497314,0.900635,1.054502,-2.746582,7.385254,0.061035,-28.907,12.672,-30.203,12.261,-2.916,4.370,32.765,-13.705,19.253,-46.849,109.25,43.15,1393,1240
6724,-0.228394,-0.533203,0.780396,0.972361,-4.638672,13.977051,-0.915527,-34.343,13.585,-30.603,12.674,-3.532,8.683,35.527,-14.709,20.688,-49.305,110.69,40.70,1385,1226
6776,-0.265381,-0.568115,0.799316,1.015918,-9.338379,0.366211,-1.708984,-35.403,15.143,-30.955,13.077,-4.653,6.706,36.427,-15.640,20.742,-50.824,110.74,39.18,1385,1218
6824,-0.218262,-0.557983,0.775513,0.980002,-10.437012,13.549805,-0.854492,-35.735,12.869,-31.557,13.486,-7.330,8.738,37.142,-14.847,21.914,-52.159,111.91,37.84,1378,1210
