ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
14,0.122803,0.042114,1.002930,1.011297,4.394531,-4.821777,1.831055,2.405,-6.975,2.564,-6.779,0.795,-1.026,2.709,7.325,5.519,2.538,90.00,90.00,65535,65535
72,0.131226,0.049805,0.996826,1.006659,1.770020,-0.427246,2.075195,2.860,-7.490,2.600,-6.920,1.310,-1.653,2.780,7.517,10.080,4.641,90.00,90.00,65535,65535
124,0.118408,0.041016,1.001953,1.009759,0.122070,1.464844,3.906250,2.344,-6.734,2.624,-6.949,0.207,0.019,2.740,7.492,10.230,4.735,90.00,90.00,65535,65535
168,0.124268,0.043701,0.995605,1.004282,1.770020,-1.281738,3.173828,2.513,-7.108,2.609,-6.953,0.461,-0.739,2.738,7.499,10.230,4.756,90.00,90.00,65535,65535
216,0.126465,0.065796,0.997437,1.007572,2.014160,-3.906250,-3.234863,3.774,-7.210,2.687,-7.041,0.926,-2.287,2.852,7.688,10.468,4.820,90.00,90.00,65535,65535
274,0.146484,0.074707,0.995605,1.009093,1.525879,-1.892090,-9.582520,4.291,-8.347,2.874,-7.248,0.907,-2.168,3.057,7.909,10.894,4.856,90.00,90.00,65535,65535
321,0.136597,0.075806,0.988159,1.000432,1.220703,-1.708984,-11.169434,4.387,-7.848,2.991,-7.334,0.671,-1.957,3.172,7.990,11.096,4.832,90.00,90.00,65535,65535
368,0.128906,0.096680,0.975220,0.988442,-2.746582,1.708984,-6.713867,5.662,-7.493,3.211,-7.479,-0.389,-1.903,3.365,8.147,11.475,4.815,90.00,90.00,65535,65535
416,0.141235,0.066772,1.002319,1.014421,-2.868652,-1.770020,-1.464844,3.811,-8.003,3.247,-7.628,-1.794,-1.998,3.321,8.316,11.625,4.956,90.00,90.00,65535,65535
474,0.110718,0.035889,0.991699,0.998506,-3.540039,0.305176,0.122070,2.073,-6.366,3.085,-7.703,-3.156,-1.048,3.061,8.342,11.475,5.248,90.00,90.00,65535,65535
521,0.129028,0.010254,1.005737,1.014032,-1.403809,-3.845215,1.708984,0.584,-7.310,2.812,-7.694,-2.931,-2.166,2.774,8.399,11.217,5.546,90.00,90.00,65535,65535
569,0.166504,0.032471,0.998657,1.012963,0.549316,1.953125,0.366211,1.862,-9.461,2.661,-7.899,-0.991,-1.246,2.724,8.569,11.295,5.818,90.00,90.00,65535,65535
621,0.141602,0.053589,0.993286,1.004759,3.601074,-3.540039,1.098633,3.088,-8.102,2.655,-8.002,-0.153,-1.716,2.767,8.711,11.396,5.887,90.00,90.00,65535,65535
