ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
14,-0.620483,0.765259,-0.137695,0.994777,24.047852,-11.108398,54.138184,100.200,38.590,95.007,40.831,3.292,-6.459,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
73,-0.541992,0.840454,-0.021118,1.000282,8.178711,-2.990723,34.851074,91.439,32.809,94.162,39.703,-6.139,-18.801,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
124,-0.515259,0.779541,-0.211914,0.958167,1.342773,11.047363,10.253906,105.208,32.531,93.847,38.381,-5.064,-8.159,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
169,-0.475098,0.746216,-0.183228,0.903398,5.371094,-30.090332,-8.117676,103.796,31.729,93.571,37.814,-4.884,-27.843,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
216,-0.560669,0.735107,-0.105591,0.930528,3.723145,-41.198730,-21.972656,98.174,37.051,92.318,38.215,-3.334,-44.092,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
264,-0.649780,0.688110,-0.104004,0.952117,6.896973,-33.264160,-34.912109,98.595,43.036,90.711,39.564,-2.863,-48.031,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
321,-0.778076,0.634766,-0.104736,1.009604,19.592285,-43.823242,-42.358398,99.369,50.415,89.118,41.847,5.146,-54.514,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
369,-0.813721,0.647583,-0.026855,1.040301,40.527344,-40.283203,-36.254883,92.375,51.462,87.158,44.299,14.396,-58.116,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
417,-0.792236,0.627441,0.009644,1.010650,45.898437,-18.554687,-31.372070,89.119,51.618,85.618,46.705,24.722,-49.398,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
464,-0.859985,0.608765,-0.160034,1.065730,61.218262,104.553223,-22.094727,104.729,53.799,86.950,48.913,39.402,25.225,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
521,-0.827148,0.566772,-0.256104,1.034889,41.870117,69.213867,10.375977,114.316,53.060,93.139,50.734,32.513,45.378,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
569,-0.684448,0.613281,-0.356323,0.985672,36.071777,33.447266,3.906250,120.157,43.979,98.136,50.821,26.748,32.730,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
622,-0.706055,0.593750,-0.281494,0.964516,24.230957,12.390137,-8.117676,115.365,47.057,101.652,51.159,24.196,24.240,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
665,-0.643311,0.657349,-0.285400,0.963021,15.930176,20.751953,-20.507812,113.469,41.914,104.321,51.206,15.805,14.458,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
722,-0.720459,0.565796,-0.400024,0.999603,10.986328,-43.090820,-15.808105,125.261,46.116,106.570,51.928,3.934,-27.245,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
764,-0.784790,0.534912,-0.233521,0.978038,15.625000,-151.916504,-9.948730,113.584,53.361,104.186,53.872,5.384,-82.867,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
817,-0.748779,0.510620,0.107300,0.912643,9.216309,4.028320,3.356934,78.133,55.130,98.833,55.778,1.386,-80.056,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
865,-0.838379,0.449463,-0.141968,0.961796,26.184082,-20.141602,9.460449,107.529,60.655,95.248,56.927,5.342,-60.304,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
924,-0.747314,0.500610,-0.194336,0.920248,30.883789,-15.014648,23.437500,111.216,54.300,92.714,57.047,13.211,-46.209,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
970,-0.820312,0.540771,-0.175659,0.998099,32.897949,-33.203125,34.973145,107.995,55.273,91.578,56.675,17.116,-48.268,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1018,-0.797485,0.609253,-0.153320,1.015224,47.546387,-35.949707,45.959473,104.125,51.769,89.847,55.530,28.630,-52.408,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1066,-0.800659,0.616577,-0.150269,1.021667,45.471191,-6.896973,53.100586,103.697,51.599,88.978,53.805,32.705,-40.113,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1124,-0.762573,0.679321,-0.167847,1.034972,53.710937,-5.615234,58.288574,103.879,47.460,89.825,51.012,38.793,-30.798,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1171,-0.670288,0.631226,-0.258057,0.956203,56.335449,-2.685547,62.011719,112.236,44.506,91.337,48.866,42.878,-26.406,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1224,-0.563110,0.691650,-0.330811,0.951267,48.706055,3.295898,60.913086,115.561,36.296,92.604,45.768,42.161,-23.887,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1266,-0.597046,0.694946,-0.310303,0.967317,35.583496,-14.709473,53.344727,114.061,38.113,94.300,43.501,34.036,-28.887,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1324,-0.527710,0.762817,-0.350708,0.991647,45.104980,-24.597168,32.897949,114.691,32.151,95.848,40.436,35.908,-39.723,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1364,-0.626343,0.747681,-0.286987,1.016707,43.212891,-23.071289,23.376465,110.999,38.028,96.421,39.279,35.253,-40.957,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1419,-0.500488,0.757446,-0.434448,1.006459,30.578613,-22.155762,9.826660,119.837,29.820,98.226,37.897,28.163,-38.313,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1466,-0.554932,0.694092,-0.404907,0.976556,41.992187,-30.944824,3.845215,120.258,34.629,99.356,37.642,29.743,-42.701,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1514,-0.522339,0.654053,-0.397827,0.926763,50.842285,-22.216797,6.347656,121.310,34.306,100.382,37.849,35.747,-46.647,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1564,-0.497681,0.655396,-0.427002,0.927125,31.494141,6.958008,14.099121,123.085,32.466,101.700,37.688,27.839,-33.168,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1619,-0.542114,0.623169,-0.450073,0.940634,24.108887,-2.380371,19.958496,125.838,35.193,103.570,37.484,20.369,-25.206,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1667,-0.444214,0.675293,-0.451660,0.925928,27.893066,22.399902,24.902344,123.776,28.669,104.817,36.762,18.043,-13.177,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1714,-0.515869,0.691650,-0.471802,0.983411,3.906250,44.006348,25.634766,124.299,31.639,106.457,35.838,8.126,5.189,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
1772,-0.516357,0.736206,-0.541626,1.049754,3.295898,29.602051,22.521973,126.342,29.465,108.214,34.587,-3.701,13.993,0.000,0.000,0.000,0.000,90.00,90.00,1500,1500
