ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
14,0.517822,0.919556,-0.148682,1.065753,-27.221680,-18.005371,9.033203,99.185,-29.070,95.473,-26.205,-5.545,-3.612,60.000,30.896,33.000,-16.007,92.40,87.60,1487,1487
73,0.327515,0.948364,-0.077148,1.006287,-22.583008,75.805664,-1.098633,94.651,-18.994,95.188,-26.075,-11.368,39.934,60.000,21.115,58.893,-37.429,105.04,74.96,1416,1416
124,0.353149,0.844849,-0.105591,0.921755,-36.743164,26.428223,-2.807617,97.124,-22.528,93.140,-26.552,-24.004,37.742,60.000,23.957,59.899,-34.783,118.80,61.20,1340,1340
168,0.535522,0.856323,-0.053955,1.011427,-25.512695,-39.794922,18.432617,93.605,-31.970,91.396,-26.981,-27.504,9.884,60.000,32.545,59.991,-29.493,128.40,58.85,1287,1327
216,0.401733,0.844727,-0.114990,0.942431,-31.677246,-46.508789,35.400391,97.752,-25.231,90.635,-27.807,-27.769,-11.409,60.000,29.236,59.999,-30.784,140.40,59.22,1220,1329
274,0.479980,0.923096,-0.121582,1.047506,-26.062012,-81.665039,55.725098,97.503,-27.272,90.060,-29.641,-25.384,-45.739,60.000,33.461,60.000,-27.416,150.00,62.58,1167,1348
321,0.591919,0.866821,-0.017944,1.049795,-20.324707,-52.185059,59.509277,91.186,-34.322,90.539,-31.548,-20.184,-48.169,60.000,39.382,60.000,-23.020,150.00,66.13,1167,1367
368,0.546143,0.841675,-0.085083,1.006940,-11.535645,-26.794434,51.635742,95.772,-32.846,91.373,-34.458,-15.329,-36.057,60.000,38.720,60.000,-20.035,150.00,69.97,1167,1389
416,0.685303,0.769897,-0.021606,1.030946,-2.807617,-41.259766,35.217285,91.608,-41.662,92.168,-37.209,-9.943,-36.633,60.000,46.117,60.000,-15.589,150.00,73.59,1167,1409
474,0.469360,0.853271,-0.187622,0.991753,3.173828,-44.677734,7.019043,102.401,-28.246,94.046,-38.759,-2.258,-39.292,60.000,37.282,60.000,-22.132,150.00,67.87,1167,1377
521,0.565918,0.844116,-0.146484,1.026768,3.601074,-5.371094,-7.202148,99.845,-33.447,95.611,-39.149,1.140,-26.594,60.000,40.388,60.000,-20.012,150.00,69.99,1167,1389
574,0.843994,0.627563,0.014404,1.051841,-9.094238,-0.488281,-11.047363,88.685,-53.360,96.444,-39.897,-0.668,-20.502,60.000,54.548,60.000,-12.004,150.00,78.00,1167,1433
617,0.726074,0.608643,-0.142700,0.958119,5.493164,-22.216797,-16.052246,103.195,-49.272,97.569,-40.764,4.716,-16.160,60.000,51.699,60.000,-7.142,150.00,82.86,1167,1460
664,0.638306,0.708008,-0.250977,0.985748,-11.352539,-70.373535,-24.658203,109.519,-40.356,99.437,-40.319,1.142,-41.784,60.000,46.690,60.000,-13.224,150.00,76.78,1167,1427
724,0.532593,0.844116,-0.209595,1.019861,-4.394531,39.306641,-20.568848,103.945,-31.481,101.120,-38.886,-2.214,-5.949,60.000,37.643,60.000,-20.996,150.00,70.35,1167,1391
769,0.744751,0.707153,-0.129028,1.035069,-2.319336,7.385254,-12.512207,100.341,-46.015,101.140,-38.716,-3.320,3.314,60.000,47.499,60.000,-13.722,150.00,74.88,1167,1416
817,0.791626,0.660645,-0.037842,1.031773,-10.070801,-21.423340,-9.704590,93.278,-50.107,100.365,-38.826,-2.926,-1.475,60.000,50.669,60.000,-9.921,150.00,77.62,1167,1431
865,0.531982,0.722290,-0.178101,0.914564,-5.554199,1.159668,-9.948730,103.852,-35.569,100.883,-38.119,-1.043,-2.831,60.000,40.083,60.000,-19.566,150.00,70.43,1167,1391
922,0.507324,0.825317,-0.090820,0.973024,-3.784180,-9.338379,-1.464844,96.280,-31.425,100.412,-37.119,-0.935,-1.902,60.000,36.680,60.000,-24.582,150.00,65.42,1167,1363
970,0.647705,0.707764,-0.335571,1.016395,-13.122559,-2.868652,14.404297,115.367,-39.588,100.834,-37.473,-8.972,-2.650,60.000,42.697,60.000,-17.744,150.00,72.26,1167,1401
1024,0.637451,0.839722,-0.098267,1.058836,0.549316,5.065918,21.545410,96.675,-37.015,99.973,-38.444,-3.867,7.434,60.000,40.713,60.000,-18.226,150.00,71.77,1167,1399
1065,0.597412,0.758423,-0.092773,0.969904,-0.732422,-26.916504,20.874023,96.974,-38.021,99.929,-39.344,-1.135,-9.632,60.000,42.716,60.000,-16.706,150.00,73.29,1167,1407
1122,0.512573,0.794067,-0.088135,0.949232,3.295898,16.906738,16.296387,96.333,-32.683,99.648,-39.827,2.623,10.026,60.000,37.992,60.000,-22.306,150.00,67.69,1167,1376
1175,0.790771,0.710571,-0.156128,1.074526,9.948730,20.568848,11.169434,102.392,-47.385,99.544,-41.342,4.678,12.694,60.000,48.927,60.000,-16.128,150.00,73.87,1167,1410
1224,0.760742,0.657715,-0.216309,1.028643,0.915527,-5.981445,13.488770,108.205,-47.694,100.052,-42.777,4.179,8.566,60.000,49.948,60.000,-10.410,150.00,79.59,1167,1442
