ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
14,-0.516357,-0.035767,0.737183,0.900745,-1.159668,175.292969,-34.973145,-2.778,34.978,0.960,30.536,-0.975,37.685,-0.409,-18.000,-6.300,-6.157,88.20,88.20,1490,1490
73,-0.608398,0.153442,0.823364,1.035192,-10.986328,135.925293,-41.442871,10.557,35.995,0.495,34.979,-9.534,104.690,0.278,-18.000,-15.783,-15.873,78.74,78.74,1437,1437
124,-0.566284,0.169800,0.854126,1.038769,-15.747070,23.559570,-35.278320,11.244,33.035,-0.896,40.013,-14.684,72.259,1.057,-18.000,-16.721,-17.416,73.28,72.58,1407,1403
168,-0.819458,0.014648,0.716431,1.088577,-1.586914,-76.843262,-20.935059,1.171,48.832,-2.333,41.470,-15.648,-0.978,2.034,-18.000,-16.206,-17.840,73.79,72.16,1410,1401
216,-0.591797,0.026245,0.853394,1.038842,-22.338867,-92.224121,-8.972168,1.762,34.727,-3.780,40.155,-19.933,-46.273,3.168,-18.000,-15.315,-17.956,74.69,72.04,1415,1400
274,-0.551147,-0.071411,0.892944,1.051766,-14.343262,-194.519043,14.038086,-4.572,31.602,-4.870,34.590,-20.021,-130.499,3.880,-13.044,-11.542,-17.615,78.46,72.38,1436,1402
321,-0.483032,0.030884,0.987793,1.100004,-15.808105,-194.091797,19.104004,1.791,26.048,-4.917,28.364,-20.859,-168.480,3.948,-7.910,-6.623,-14.053,82.68,75.94,1459,1422
369,-0.232910,-0.066650,1.034058,1.062057,-13.549805,-170.227051,20.690918,-3.688,12.668,-4.925,19.814,-19.483,-170.926,3.892,-3.098,-1.693,-9.387,88.10,80.53,1489,1447
416,-0.060425,-0.022461,1.051880,1.053853,-9.338379,-182.373047,21.057129,-1.223,3.287,-5.098,10.798,-16.007,-182.183,3.848,2.367,3.662,-4.061,92.54,84.82,1514,1471
474,0.189209,-0.050903,0.976929,0.996384,-2.380371,-139.404297,19.531250,-2.983,-10.947,-5.263,0.044,-9.789,-164.729,3.675,7.370,9.218,1.764,99.22,91.76,1551,1510
521,0.301636,-0.075562,0.981079,1.029179,6.835937,-142.944336,16.906738,-4.404,-17.043,-5.581,-6.772,-5.103,-154.812,3.671,10.497,12.517,5.091,102.52,95.09,1570,1528
573,0.419067,-0.038818,0.931519,1.022180,4.882812,-125.122070,26.367187,-2.386,-24.203,-6.025,-15.410,-3.626,-149.160,3.893,14.993,14.436,7.194,104.44,97.19,1580,1540
616,0.365112,-0.023071,0.811523,0.890174,15.075684,-62.500000,34.790039,-1.628,-24.215,-6.359,-20.751,3.705,-113.852,3.796,16.342,17.021,11.081,107.02,101.08,1595,1562
664,0.380493,-0.131714,0.763184,0.862886,14.526367,82.092285,12.634277,-9.792,-26.165,-7.017,-23.943,5.162,-25.436,4.157,14.119,17.731,10.884,107.73,100.88,1599,1560
724,0.280273,-0.057495,0.921021,0.964436,4.577637,195.739746,-8.911133,-3.572,-16.894,-6.940,-21.066,4.366,103.845,4.143,6.805,13.603,5.524,103.60,95.52,1576,1531
769,0.170532,-0.134399,0.874634,0.901182,10.498047,212.097168,-43.762207,-8.736,-10.908,-6.483,-15.591,6.289,158.371,3.760,1.340,8.169,0.415,99.38,91.40,1552,1508
817,-0.069702,-0.011719,0.994385,0.996894,-0.732422,186.401367,-44.555664,-0.675,4.009,-5.842,-6.982,0.554,173.763,3.602,-4.087,2.452,-4.923,92.86,85.28,1516,1474
865,-0.180542,0.067261,1.040283,1.057974,9.582520,191.467285,-51.086426,3.699,9.826,-5.159,2.000,5.219,180.910,2.947,-9.047,-3.175,-9.622,86.84,80.38,1482,1447
924,-0.360596,-0.043091,0.890015,0.961255,14.099121,180.175781,-31.372070,-2.772,22.032,-5.087,13.168,7.327,180.729,2.806,-15.181,-9.932,-15.806,80.07,74.19,1445,1412
969,-0.530029,-0.062134,0.924194,1.067205,19.104004,110.656738,-5.249023,-3.846,29.779,-5.276,20.195,6.992,151.371,2.944,-17.725,-13.350,-17.397,76.65,72.60,1426,1403
1017,-0.646973,0.043945,0.901123,1.110193,9.582520,65.673828,5.126953,2.792,35.645,-5.158,26.874,5.460,109.303,2.936,-18.000,-14.562,-17.835,75.44,72.17,1419,1401
1065,-0.757080,-0.043213,0.786987,1.092880,10.620117,40.405273,14.404297,-3.143,43.847,-4.968,31.823,5.450,72.813,2.813,-18.000,-14.988,-17.955,75.01,72.05,1417,1400
1122,-0.734131,0.024048,0.805420,1.090059,7.446289,49.133301,13.366699,1.710,42.336,-4.165,35.508,4.445,54.149,2.336,-18.000,-15.461,-17.992,74.54,72.01,1414,1400
1170,-0.621948,0.042358,0.793457,1.009053,4.394531,22.949219,10.070801,3.056,38.051,-3.387,37.933,2.391,39.916,1.923,-18.000,-15.859,-17.998,74.14,72.00,1412,1400
1222,-0.697388,0.028076,0.734863,1.013490,5.493164,-17.761230,1.342773,2.188,43.480,-2.665,39.553,2.354,26.348,1.456,-18.000,-16.099,-17.999,73.90,72.00,1411,1400
1266,-0.613403,0.051880,0.825195,1.029516,2.075195,-55.847168,-5.310059,3.597,36.571,-2.087,39.682,0.385,-14.460,1.168,-18.000,-16.602,-18.000,73.40,72.00,1408,1400
1323,-0.623901,0.012085,0.868408,1.069360,0.854492,-159.301758,-6.774902,0.797,35.692,-1.764,36.558,-2.073,-95.663,1.053,-15.694,-15.861,-17.561,74.14,72.44,1412,1402
1374,-0.592896,0.073853,0.937744,1.111910,-3.234863,-174.499512,-0.305176,4.503,32.223,-1.517,29.733,-3.123,-139.686,0.940,-9.959,-11.524,-13.366,78.48,76.63,1436,1426
1418,-0.457031,0.038574,1.022705,1.120844,8.239746,-159.973145,20.446777,2.160,24.064,-1.206,23.908,-1.735,-152.955,0.676,-6.158,-7.469,-9.075,82.35,80.55,1457,1447
1466,-0.237305,-0.011841,0.979126,1.007542,-3.417969,-165.344238,37.597656,-0.693,13.623,-0.747,15.840,-0.671,-162.396,0.329,-1.296,-3.243,-4.186,86.76,85.81,1482,1477
1524,0.000122,0.016724,1.080811,1.080940,26.733398,-156.616211,48.461914,0.886,-0.006,0.318,5.744,9.300,-163.680,-0.439,4.315,2.018,2.384,92.02,92.34,1511,1513
1571,0.148071,0.070068,0.953125,0.967100,10.192871,-166.687012,43.273926,4.204,-8.807,0.847,-1.231,11.689,-167.485,-0.890,8.020,5.454,6.765,95.45,96.49,1530,1536
1618,0.315186,0.010254,0.981812,1.031213,14.770508,-165.649414,38.818359,0.598,-17.797,1.572,-9.777,13.268,-166.319,-1.432,12.667,9.195,11.629,99.19,101.52,1551,1564
1666,0.422607,0.123657,0.897095,0.999333,29.357910,-148.620605,39.916992,7.848,-25.017,2.017,-18.340,17.952,-163.602,-1.932,17.255,13.458,16.242,103.12,105.82,1573,1588
1724,0.582275,0.045288,0.822388,1.008671,18.615723,-103.942871,38.818359,3.152,-35.259,2.256,-27.552,18.065,-129.535,-2.093,18.000,15.441,17.686,105.44,107.69,1586,1598
1771,0.609375,-0.027588,0.714111,0.939177,26.550293,-90.148926,44.921875,-2.212,-40.454,2.070,-32.808,18.242,-111.127,-1.980,18.000,15.850,17.914,105.85,107.91,1588,1600
1823,0.715454,0.020508,0.679810,0.987135,19.958496,-63.964844,46.325684,1.728,-46.450,1.524,-38.879,17.900,-101.631,-1.610,18.000,16.039,17.944,106.04,107.94,1589,1600
1867,0.714478,0.010620,0.626221,0.950128,20.263672,-44.494629,34.545898,0.972,-48.762,0.707,-42.731,18.008,-75.349,-1.084,18.000,16.617,17.985,106.62,107.98,1592,1600
1914,0.770508,0.005493,0.611328,0.983582,17.211914,-28.930664,18.554687,0.515,-51.570,-0.249,-46.173,17.000,-55.040,-0.757,18.000,17.053,17.996,107.05,108.00,1595,1600
1974,0.805908,0.005615,0.612549,1.012292,18.310547,-11.962891,-7.873535,0.525,-52.761,-0.835,-48.932,14.929,-31.737,-0.300,18.000,17.562,17.999,107.56,108.00,1598,1600
2019,0.839722,0.031616,0.627808,1.048940,15.380859,-16.479492,-22.460937,2.883,-53.182,-0.364,-50.121,14.061,-24.754,-0.567,18.000,17.510,18.000,107.51,108.00,1597,1600
2067,0.798462,0.070923,0.556885,0.976059,16.845703,-10.742188,-23.559570,7.258,-54.890,0.959,-51.426,13.695,-21.641,-1.053,18.000,17.208,18.000,107.21,108.00,1596,1600
2114,0.763794,0.141602,0.554077,0.954166,9.887695,28.747559,-22.155762,14.336,-53.176,2.690,-52.091,10.069,-1.098,-2.015,18.000,16.411,18.000,106.41,108.00,1591,1600
2172,0.729980,-0.011719,0.566284,0.923952,11.962891,82.458496,-24.414062,-1.186,-52.191,4.044,-50.941,6.468,44.743,-2.733,18.000,15.547,18.000,105.55,108.00,1586,1600
2219,0.532104,0.230957,0.678955,0.893004,12.817383,160.583496,-33.813477,18.787,-36.574,5.720,-47.166,7.868,95.443,-3.885,18.000,14.641,18.000,104.64,108.00,1581,1600
2274,0.505615,0.128906,0.814453,0.967263,4.882812,175.964355,-57.250977,8.994,-31.515,7.197,-39.554,5.378,138.665,-4.734,15.407,12.490,18.000,102.49,108.00,1569,1600
2315,0.418823,0.226196,0.919067,1.035018,6.530762,137.939453,-68.481445,13.827,-23.869,8.345,-33.552,4.301,136.203,-5.431,12.216,8.728,17.877,98.76,107.88,1549,1599
2372,0.242554,0.218750,0.964355,1.018168,9.033203,184.082031,-72.143555,12.780,-13.782,9.824,-25.024,5.910,158.347,-6.465,6.529,2.686,14.667,92.82,104.67,1516,1581
2425,0.069702,0.207275,0.993774,1.017551,5.432129,163.696289,-68.176270,11.781,-3.928,11.036,-15.140,5.085,158.645,-7.216,1.080,-0.402,12.437,89.60,102.44,1498,1569
2468,-0.274902,0.218750,0.944214,1.007454,-3.173828,165.405273,-53.222656,13.044,15.835,11.424,-7.856,2.764,157.072,-7.364,-2.856,-7.144,7.129,84.57,98.14,1470,1545
2515,-0.256104,0.478760,1.163086,1.283577,9.887695,183.776855,-54.626465,22.373,11.509,11.548,0.707,0.692,169.027,-7.351,-7.801,-12.491,2.059,77.51,92.06,1431,1511
2574,-0.569824,0.107300,0.758667,0.954876,-0.427246,172.607422,-59.204102,8.050,36.638,11.712,12.179,1.747,169.044,-7.505,-14.111,-17.017,-4.145,72.98,85.85,1405,1477
2620,-0.543213,0.348145,0.864990,1.079117,-4.150391,144.836426,-63.659668,21.924,30.224,11.590,19.726,-4.779,159.307,-7.148,-17.824,-17.730,-8.590,72.27,81.70,1402,1454
2668,-0.695679,0.172119,0.655518,0.971235,-6.103516,95.703125,-51.574707,14.712,45.748,11.177,27.703,-5.772,127.006,-6.834,-18.000,-17.926,-10.398,72.07,79.60,1400,1442
2716,-0.842407,0.117920,0.532471,1.003534,5.249023,86.425781,-37.048340,12.487,57.081,10.158,34.668,-4.797,104.520,-6.216,-18.000,-17.980,-11.397,72.02,78.60,1400,1437
2774,-0.798950,0.169800,0.580200,1.001891,-2.685547,55.664062,-15.075684,16.312,52.887,9.342,41.124,-6.454,76.996,-5.611,-18.000,-17.996,-12.157,72.00,77.84,1400,1432
2820,-0.882568,0.136353,0.482178,1.014896,-2.075195,41.259766,-3.112793,15.790,60.414,9.155,44.409,-5.099,56.626,-5.550,-18.000,-17.999,-12.381,72.00,77.62,1400,1431
2874,-0.861084,0.105591,0.484131,0.993478,-2.746582,21.850586,5.371094,12.304,60.082,9.035,47.759,-6.105,38.691,-5.427,-18.000,-18.000,-12.528,72.00,77.47,1400,1430
2916,-0.823730,0.116455,0.516113,0.979013,-6.225586,-28.198242,6.530762,12.715,57.287,9.135,48.963,-7.484,6.193,-5.430,-18.000,-18.000,-12.560,72.00,77.44,1400,1430
2974,-0.862671,0.156738,0.612427,1.069502,-2.014160,-88.500977,6.164551,14.356,53.766,9.129,47.755,-7.915,-50.050,-5.407,-18.000,-18.000,-12.594,72.00,77.41,1400,1430
3026,-0.694214,0.094360,0.704956,0.993881,-8.117676,-123.779297,3.479004,7.624,44.306,8.553,44.248,-8.679,-67.150,-4.998,-18.000,-18.000,-12.737,72.00,77.26,1400,1429
3074,-0.764038,0.111694,0.749634,1.076188,-7.751465,-184.753418,7.568359,8.475,45.231,7.827,39.455,-9.753,-129.187,-4.478,-15.779,-18.000,-12.286,72.00,77.71,1400,1432
