ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
14,-0.007080,-0.003174,1.009399,1.009429,0.366211,-0.244141,-0.244141,-0.180,0.402,-0.187,0.395,0.002,0.002,0.054,-0.283,-0.126,-0.186,89.87,89.81,1501,1499
73,-0.007446,-0.003174,1.009399,1.009432,0.366211,-0.244141,-0.244141,-0.180,0.423,-0.184,0.398,0.009,0.005,0.052,-0.287,-0.233,-0.335,89.77,89.66,1501,1498
117,-0.006592,-0.002808,1.008911,1.008937,0.305176,-0.183105,-0.244141,-0.159,0.374,-0.184,0.398,-0.004,0.019,0.051,-0.286,-0.234,-0.337,89.77,89.66,1501,1498
165,-0.008911,-0.003540,1.009033,1.009079,0.366211,-0.183105,-0.244141,-0.201,0.506,-0.184,0.404,0.004,0.045,0.052,-0.293,-0.240,-0.343,89.76,89.66,1501,1498
223,-0.007080,-0.002930,1.008789,1.008818,0.366211,-0.183105,-0.183105,-0.166,0.402,-0.182,0.407,0.008,0.059,0.048,-0.296,-0.247,-0.345,89.75,89.66,1501,1498
269,-0.006348,-0.002563,1.009399,1.009423,0.366211,-0.183105,-0.244141,-0.146,0.360,-0.179,0.409,0.010,0.064,0.045,-0.298,-0.252,-0.344,89.75,89.66,1501,1498
323,-0.008789,-0.002319,1.009399,1.009440,0.366211,-0.183105,-0.244141,-0.132,0.499,-0.177,0.415,0.011,0.066,0.044,-0.305,-0.259,-0.348,89.74,89.65,1501,1498
365,-0.007568,-0.002686,1.008545,1.008577,0.366211,-0.244141,-0.244141,-0.153,0.430,-0.175,0.420,0.011,0.054,0.041,-0.310,-0.268,-0.351,89.73,89.65,1501,1498
423,-0.007813,-0.002319,1.009399,1.009432,0.366211,-0.244141,-0.244141,-0.132,0.443,-0.174,0.421,0.005,0.024,0.041,-0.312,-0.270,-0.352,89.73,89.65,1502,1498
470,-0.007446,-0.003662,1.009644,1.009678,0.366211,-0.244141,-0.183105,-0.208,0.423,-0.176,0.422,-0.003,0.017,0.042,-0.313,-0.271,-0.354,89.73,89.65,1502,1498
518,-0.006836,-0.002075,1.009155,1.009181,0.305176,-0.305176,-0.244141,-0.118,0.388,-0.174,0.419,-0.020,-0.002,0.040,-0.310,-0.270,-0.351,89.73,89.65,1502,1498
565,-0.006592,-0.002319,1.008789,1.008813,0.366211,-0.305176,-0.244141,-0.132,0.374,-0.174,0.419,-0.003,-0.029,0.040,-0.310,-0.270,-0.350,89.73,89.65,1501,1498
618,-0.007080,-0.002686,1.009277,1.009306,0.366211,-0.305176,-0.244141,-0.152,0.402,-0.173,0.417,-0.000,-0.035,0.040,-0.307,-0.268,-0.348,89.73,89.65,1501,1498
673,-0.006714,-0.003174,1.009766,1.009793,0.366211,-0.305176,-0.244141,-0.180,0.381,-0.174,0.413,0.007,-0.047,0.040,-0.303,-0.264,-0.344,89.74,89.66,1501,1498
718,-0.008057,-0.003296,1.008911,1.008949,0.366211,-0.305176,-0.244141,-0.187,0.458,-0.176,0.414,0.001,-0.051,0.043,-0.304,-0.261,-0.346,89.74,89.65,1501,1498
766,-0.007935,-0.003296,1.008911,1.008948,0.366211,-0.305176,-0.183105,-0.187,0.451,-0.178,0.415,-0.004,-0.034,0.044,-0.305,-0.260,-0.348,89.74,89.65,1501,1498
823,-0.007568,-0.002563,1.008423,1.008455,0.366211,-0.244141,-0.244141,-0.146,0.430,-0.175,0.412,0.005,-0.023,0.042,-0.302,-0.260,-0.344,89.74,89.66,1501,1498
871,-0.006470,-0.002808,1.008179,1.008203,0.366211,-0.244141,-0.183105,-0.160,0.368,-0.174,0.409,-0.002,-0.015,0.040,-0.299,-0.260,-0.340,89.74,89.66,1501,1498
923,-0.008057,-0.002930,1.008667,1.008703,0.305176,-0.244141,-0.244141,-0.166,0.458,-0.173,0.411,-0.017,-0.004,0.039,-0.301,-0.261,-0.340,89.74,89.66,1501,1498
966,-0.007568,-0.003662,1.008911,1.008946,0.366211,-0.183105,-0.183105,-0.208,0.430,-0.175,0.412,-0.002,0.015,0.041,-0.302,-0.261,-0.343,89.74,89.66,1501,1498
1014,-0.006348,-0.003174,1.008301,1.008326,0.366211,-0.183105,-0.244141,-0.180,0.361,-0.176,0.410,0.005,0.024,0.042,-0.299,-0.258,-0.342,89.74,89.66,1501,1498
1071,-0.007080,-0.003296,1.009155,1.009186,0.366211,-0.244141,-0.183105,-0.187,0.402,-0.175,0.412,0.001,0.038,0.041,-0.302,-0.261,-0.343,89.74,89.66,1501,1498
1123,-0.007690,-0.002930,1.009399,1.009433,0.366211,-0.183105,-0.244141,-0.166,0.437,-0.174,0.415,0.006,0.054,0.040,-0.305,-0.264,-0.345,89.74,89.66,1501,1498
1167,-0.007446,-0.002563,1.008789,1.008820,0.366211,-0.183105,-0.244141,-0.146,0.423,-0.173,0.417,0.009,0.061,0.039,-0.308,-0.268,-0.347,89.73,89.65,1501,1498
1214,-0.007568,-0.003052,1.008911,1.008944,0.366211,-0.183105,-0.244141,-0.173,0.430,-0.174,0.422,0.010,0.054,0.040,-0.313,-0.272,-0.351,89.73,89.65,1502,1498
1267,-0.007690,-0.004028,1.008789,1.008826,0.366211,-0.244141,-0.244141,-0.229,0.437,-0.174,0.424,0.010,0.044,0.040,-0.316,-0.274,-0.354,89.73,89.65,1502,1498
1323,-0.006592,-0.002808,1.008789,1.008815,0.366211,-0.244141,-0.244141,-0.159,0.374,-0.173,0.424,0.003,0.021,0.039,-0.315,-0.276,-0.356,89.72,89.64,1502,1498
1367,-0.007080,-0.002808,1.009399,1.009428,0.366211,-0.305176,-0.183105,-0.159,0.402,-0.172,0.426,0.007,-0.000,0.038,-0.317,-0.278,-0.356,89.72,89.64,1502,1498
1415,-0.007568,-0.002686,1.008301,1.008333,0.366211,-0.305176,-0.244141,-0.153,0.430,-0.173,0.426,0.009,-0.029,0.039,-0.317,-0.278,-0.357,89.72,89.64,1502,1498
1473,-0.007324,-0.002686,1.009888,1.009918,0.366211,-0.305176,-0.183105,-0.152,0.416,-0.173,0.422,-0.004,-0.045,0.039,-0.313,-0.275,-0.353,89.72,89.65,1502,1498
1520,-0.007202,-0.003296,1.008545,1.008576,0.366211,-0.305176,-0.244141,-0.187,0.409,-0.173,0.419,0.004,-0.050,0.039,-0.310,-0.272,-0.350,89.73,89.65,1502,1498
