ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
13,-0.406738,0.230469,0.886963,1.002624,-11.779785,-18.066406,-2.075195,14.566,23.933,14.523,24.561,-2.723,-2.802,-15.679,-26.579,-23.242,-5.995,87.60,87.60,1487,1487
73,-0.381470,0.188721,0.919189,1.012938,-13.305664,-22.277832,-2.380371,11.602,22.123,14.040,23.610,-11.221,-15.095,-14.092,-24.631,-38.956,-10.033,73.20,79.97,1407,1444
117,-0.364502,0.210327,0.885254,0.980191,-15.930176,0.915527,-5.432129,13.365,21.831,13.451,23.139,-13.257,-7.608,-13.839,-24.610,-38.502,-10.559,63.60,79.44,1353,1441
165,-0.399292,0.191650,0.902100,1.004961,-21.362305,16.662598,-10.070801,11.994,23.411,12.586,23.209,-17.503,7.247,-12.505,-25.820,-38.340,-12.690,51.66,77.31,1287,1429
222,-0.347046,0.113647,0.979370,1.045238,-24.475098,30.578613,-19.042969,6.619,19.392,11.075,23.773,-21.973,22.868,-10.007,-26.626,-36.754,-16.009,53.25,73.99,1296,1411
273,-0.416138,0.106934,0.908325,1.004818,-31.066895,6.896973,-24.169922,6.714,24.465,9.205,25.130,-26.353,20.079,-7.728,-28.474,-36.298,-20.021,53.70,69.98,1298,1389
317,-0.396484,0.135010,0.918091,1.009117,-29.907227,-21.179199,-28.991699,8.366,23.135,7.738,25.512,-27.815,1.923,-6.851,-27.411,-34.599,-20.664,55.40,69.34,1308,1385
365,-0.374756,0.069824,0.888794,0.967095,-28.381348,-12.634277,-33.325195,4.492,22.799,5.662,25.373,-29.114,-4.506,-4.064,-26.930,-31.655,-22.406,58.35,67.59,1324,1376
423,-0.423096,-0.051758,0.948364,1.039752,-30.578613,5.371094,-35.339355,-3.124,24.011,2.562,25.330,-30.895,4.090,0.658,-27.571,-27.350,-27.403,62.65,62.60,1348,1348
470,-0.401611,-0.024048,0.854492,0.944472,-20.507812,-20.507812,-31.311035,-1.612,25.165,0.570,25.417,-26.338,-2.852,1.573,-27.607,-26.158,-29.111,63.84,60.89,1355,1338
517,-0.357666,-0.081421,0.936523,1.005798,-12.268066,-30.639648,-22.155762,-4.969,20.830,-1.504,24.766,-20.574,-15.618,3.393,-25.444,-22.785,-29.158,67.22,60.84,1373,1338
570,-0.310913,-0.070190,0.937012,0.989740,0.122070,-4.516602,-11.779785,-4.284,18.309,-3.053,23.935,-16.152,-12.004,4.336,-24.731,-21.470,-29.108,68.53,60.89,1381,1338
623,-0.386841,-0.130127,0.916138,1.002939,10.070801,2.197266,-1.220703,-8.084,22.688,-4.258,23.595,-1.186,2.181,5.482,-25.681,-20.013,-31.082,69.99,58.92,1389,1327
670,-0.389282,-0.052002,0.839600,0.926916,17.089844,10.253906,3.112793,-3.544,24.833,-4.258,23.837,7.731,6.921,3.878,-26.718,-22.282,-30.929,67.72,59.07,1376,1328
723,-0.464111,-0.033813,0.862793,0.980283,21.240234,26.245117,7.019043,-2.244,28.258,-3.528,24.862,15.499,19.828,2.355,-29.540,-26.298,-31.840,63.70,58.16,1354,1323
766,-0.417969,-0.047974,0.930786,1.021451,15.808105,2.807617,14.770508,-2.950,24.154,-2.899,25.625,16.050,16.794,2.096,-28.614,-26.461,-31.248,63.54,58.75,1353,1326
823,-0.478882,0.005737,0.917847,1.035279,13.610840,9.704590,19.104004,0.358,27.553,-1.481,26.603,15.265,15.293,-0.050,-30.307,-29.738,-30.227,60.26,59.77,1335,1332
873,-0.435303,0.005005,0.923950,1.021370,6.042480,-10.864258,20.507812,0.310,25.226,-0.418,27.062,10.093,5.447,-0.498,-29.375,-29.932,-29.303,60.07,60.70,1334,1337
918,-0.363892,0.013428,0.907837,0.978144,3.417969,4.699707,15.686035,0.847,21.840,0.381,26.993,7.222,6.279,-0.793,-28.776,-29.670,-28.109,60.33,61.89,1335,1344
966,-0.393921,0.004028,0.928345,1.008471,-4.943848,10.498047,8.850098,0.249,22.993,0.948,27.202,1.485,12.229,-0.806,-29.459,-30.081,-28.571,59.92,61.43,1333,1341
1014,-0.436157,0.032349,0.945312,1.041583,-3.723145,4.150391,-0.793457,1.960,24.755,1.239,27.570,-1.696,11.593,-1.317,-30.051,-31.114,-28.660,58.89,61.34,1327,1341
1073,-0.421265,-0.020996,0.946777,1.036481,-8.666992,0.122070,-8.117676,-1.270,23.981,0.985,27.884,-6.640,8.549,0.044,-29.978,-30.240,-29.817,59.76,60.18,1332,1334
1119,-0.409180,0.012939,0.897217,0.986202,-7.873535,-7.995605,-8.117676,0.826,24.513,0.627,27.921,-7.404,3.156,-0.156,-29.784,-30.038,-29.754,59.96,60.25,1333,1335
1166,-0.410034,0.007813,0.870850,0.962584,-7.324219,6.958008,-4.943848,0.514,25.212,0.183,27.963,-8.009,6.469,0.328,-30.166,-29.946,-30.228,60.05,59.77,1334,1332
1219,-0.410522,-0.038574,0.899902,0.989869,-5.432129,13.244629,1.770020,-2.454,24.502,-0.366,28.393,-7.573,9.132,1.264,-30.532,-29.573,-31.090,60.43,58.91,1336,1327
1273,-0.449463,0.000854,0.918457,1.022537,-5.126953,4.821777,9.033203,0.053,26.076,-0.711,28.704,-6.174,10.633,0.761,-31.217,-30.238,-31.966,59.76,58.03,1332,1322
1319,-0.454590,-0.016479,0.911987,1.019139,-3.112793,-4.333496,10.925293,-1.035,26.491,-0.830,28.922,-4.831,6.355,1.108,-31.238,-30.137,-32.498,59.86,57.50,1333,1319
1373,-0.427979,-0.005005,0.926880,1.020929,-0.671387,-4.699707,8.666992,-0.309,24.784,-0.746,28.947,-3.231,3.051,0.735,-30.677,-30.006,-31.588,59.99,58.41,1333,1325
1414,-0.413086,-0.015259,0.899292,0.989747,-0.915527,-2.868652,5.432129,-0.972,24.668,-0.708,28.800,-2.381,2.507,0.835,-30.502,-29.652,-31.464,60.35,58.54,1335,1325
1472,-0.422241,-0.012695,0.897217,0.991689,-2.319336,-0.549316,1.831055,-0.811,25.200,-0.709,28.675,-2.985,3.982,0.829,-30.593,-29.720,-31.454,60.28,58.55,1335,1325
1523,-0.425781,-0.018188,0.907227,1.002338,0.610352,7.629395,0.061035,-1.149,25.137,-0.735,28.770,-1.443,7.415,0.854,-30.864,-29.945,-31.685,60.05,58.31,1334,1324
1567,-0.448975,-0.030396,0.933594,1.036388,-3.784180,7.934570,0.122070,-1.865,25.672,-0.839,28.958,-3.289,11.151,1.265,-31.355,-30.097,-32.453,59.90,57.55,1333,1320
1615,-0.459961,-0.017944,0.902954,1.013515,-1.281738,-2.746582,1.708984,-1.138,26.990,-0.951,29.260,-2.438,7.300,1.095,-31.693,-30.503,-32.775,59.50,57.22,1331,1318
1673,-0.434692,-0.025269,0.862549,0.966223,0.610352,-1.525879,3.173828,-1.678,26.737,-1.011,29.396,-1.341,4.398,1.247,-31.556,-30.411,-32.812,59.59,57.19,1331,1318
1720,-0.444458,-0.007080,0.863037,0.970786,-2.075195,8.178711,4.821777,-0.470,27.247,-0.987,29.504,-1.610,8.457,0.853,-32.022,-30.927,-32.893,59.07,57.11,1328,1317
1768,-0.464233,-0.015991,0.867554,0.984082,-0.061035,11.840820,7.568359,-1.056,28.147,-0.944,29.934,-1.207,12.649,0.991,-32.867,-31.662,-33.779,58.34,56.22,1324,1312
1820,-0.479248,-0.031006,0.899536,1.019708,-1.892090,15.014648,9.765625,-1.974,28.033,-0.822,30.697,-1.489,14.341,1.235,-33.508,-31.998,-34.309,58.00,55.69,1322,1309
1873,-0.482544,-0.030396,0.916260,1.036004,-3.295898,15.441895,12.207031,-1.900,27.760,-0.772,31.300,-2.931,18.432,1.251,-34.133,-32.719,-35.247,57.28,54.75,1318,1304
1920,-0.491699,-0.029297,0.880005,1.008482,-4.089355,2.380371,14.038086,-1.907,29.181,-0.695,31.811,-3.727,14.291,1.280,-34.676,-33.328,-35.877,56.67,54.12,1315,1301
1973,-0.470215,-0.012939,0.861206,0.981298,-4.821777,-3.173828,15.014648,-0.861,28.632,-0.475,32.229,-4.609,7.489,0.779,-34.411,-33.669,-35.354,56.33,54.65,1313,1304
2016,-0.486938,-0.017090,0.869629,0.996823,-5.249023,13.977051,14.160156,-1.126,29.241,-0.332,32.398,-5.088,12.082,0.808,-34.989,-34.075,-35.620,55.93,54.38,1311,1302
2073,-0.551392,0.020752,0.918701,1.071669,-3.784180,29.113770,11.657715,1.294,30.965,-0.025,33.335,-4.767,25.149,-0.085,-37.010,-36.594,-36.728,53.41,53.27,1297,1296
2123,-0.582031,0.033813,0.905396,1.076868,0.183105,15.808105,8.789063,2.139,32.717,0.329,34.512,-2.818,24.889,-0.862,-38.456,-38.951,-37.475,51.05,52.52,1284,1292
2168,-0.527832,0.054199,0.809082,0.967553,3.662109,2.075195,6.835937,3.832,33.061,0.721,35.193,-0.245,16.297,-2.055,-38.523,-40.237,-36.813,49.76,53.19,1276,1295
2216,-0.488647,0.066284,0.730469,0.881337,5.615234,21.240234,7.629395,5.185,33.672,1.363,35.894,2.361,18.563,-3.277,-39.360,-42.367,-36.185,47.63,53.82,1265,1299
2264,-0.537598,0.007080,0.838623,0.996168,8.850098,35.949707,10.375977,0.484,32.661,1.851,36.872,5.155,31.058,-1.575,-40.343,-41.747,-38.294,48.25,51.71,1268,1287
2321,-0.630005,-0.022217,0.822388,1.036205,9.277344,7.995605,19.042969,-1.547,37.444,2.425,38.191,7.163,22.916,-0.748,-42.779,-43.407,-41.776,46.59,48.22,1259,1268
2369,-0.630737,0.017334,0.825684,1.039174,8.911133,-15.319824,21.606445,1.203,37.370,3.338,38.802,8.183,7.308,-2.830,-42.139,-44.816,-39.904,45.18,50.10,1251,1278
2421,-0.574707,0.052979,0.785522,0.974751,7.690430,-13.000488,19.470215,3.858,36.128,4.691,38.911,7.943,4.012,-5.042,-41.394,-45.707,-37.950,44.29,52.05,1246,1289
2464,-0.544312,0.043701,0.807251,0.974597,3.723145,6.896973,20.874023,3.099,33.952,5.506,38.778,5.908,6.976,-5.107,-40.585,-45.614,-35.880,44.39,54.12,1247,1301
2522,-0.559570,0.080322,0.846313,1.017751,-2.746582,4.516602,24.597168,5.422,33.354,6.479,38.683,0.628,10.007,-6.516,-40.492,-46.768,-34.217,43.23,55.78,1240,1310
2569,-0.564209,0.142334,0.827515,1.011618,-4.821777,9.216309,22.094727,9.759,33.899,7.498,38.750,-2.426,11.442,-9.032,-40.815,-49.398,-32.163,40.60,57.84,1226,1321
2623,-0.598267,0.166260,0.834473,1.040149,-7.995605,11.840820,14.343262,11.268,35.112,8.596,39.127,-5.083,15.014,-10.345,-41.735,-51.777,-31.380,38.22,58.62,1212,1326
2665,-0.582031,0.191284,0.810303,1.015845,-6.896973,3.662109,8.422852,13.282,34.956,9.225,39.278,-6.359,12.067,-11.641,-41.586,-52.999,-30.159,37.00,59.84,1206,1332
2722,-0.577881,0.225952,0.807007,1.017969,-4.211426,6.713867,6.347656,15.642,34.589,9.889,39.443,-6.257,12.017,-13.174,-41.539,-54.545,-28.776,35.46,61.22,1197,1340
2773,-0.546143,0.186157,0.775146,0.966322,-1.770020,-2.075195,9.765625,13.504,34.415,10.367,39.595,-4.390,8.259,-12.520,-41.340,-54.008,-28.723,35.99,61.28,1200,1340
2817,-0.546997,0.191284,0.754272,0.951169,-0.549316,-2.990723,13.122559,14.230,35.105,10.830,39.477,-2.884,4.836,-13.299,-41.332,-54.533,-28.166,35.47,61.83,1197,1344
2865,-0.559326,0.178223,0.789307,0.983674,3.417969,7.446289,12.817383,12.724,34.653,11.428,39.385,-0.317,7.856,-13.044,-41.278,-54.453,-28.205,35.55,61.79,1197,1343
2923,-0.573364,0.176636,0.848999,1.039589,5.187988,11.413574,16.723633,11.753,33.472,12.269,39.423,2.990,14.133,-13.276,-41.251,-54.399,-28.117,35.60,61.88,1198,1344
2970,-0.552979,0.170410,0.826416,1.008855,6.347656,-7.629395,24.963379,11.651,33.238,12.992,39.323,4.218,7.160,-13.768,-40.691,-54.498,-27.194,35.50,62.81,1197,1349
3018,-0.552490,0.188843,0.792725,0.984540,7.812500,-7.995605,27.038574,13.399,34.136,14.102,38.906,5.769,1.307,-15.362,-40.393,-55.456,-25.392,34.54,64.61,1192,1359
3070,-0.580200,0.213745,0.741333,0.965346,9.033203,-0.610352,20.324707,16.084,36.944,15.559,38.655,6.356,2.057,-17.621,-41.525,-57.485,-24.573,32.51,65.43,1181,1363
3123,-0.581543,0.226685,0.784912,1.002828,8.361816,4.089355,7.446289,16.109,35.444,16.722,38.382,7.433,6.176,-18.370,-40.904,-59.097,-22.911,30.90,67.09,1172,1373
3170,-0.583618,0.276489,0.783936,1.015683,6.164551,0.305176,-3.662109,19.427,35.072,17.503,38.313,6.832,6.580,-20.466,-40.725,-59.918,-20.777,30.08,69.22,1167,1385
3223,-0.544312,0.316162,0.785522,1.006618,4.394531,-0.366211,-11.413574,21.924,32.734,18.303,38.294,5.615,5.713,-21.938,-39.774,-59.993,-18.196,30.01,71.80,1167,1399
3266,-0.540771,0.324341,0.763062,0.989896,-0.305176,0.793457,-18.066406,23.028,33.113,18.581,38.262,2.709,6.008,-22.477,-39.899,-59.999,-17.706,30.00,72.29,1167,1402
3314,-0.552246,0.301392,0.744385,0.974639,-1.586914,5.554199,-24.230957,22.042,34.515,18.502,38.533,0.162,7.721,-21.930,-40.695,-60.000,-18.397,30.00,71.60,1167,1398
3373,-0.548096,0.211060,0.829224,1.016153,-3.234863,12.939453,-24.719238,14.280,32.642,17.530,39.017,-2.428,14.395,-17.540,-40.737,-58.579,-22.576,31.42,67.42,1175,1375
3419,-0.615967,0.221436,0.824951,1.053087,-2.197266,3.723145,-18.981934,15.025,35.797,16.781,39.549,-2.731,12.601,-17.246,-42.131,-59.284,-24.600,30.72,65.40,1171,1363
3466,-0.629150,0.214233,0.802612,1.042071,2.380371,-2.807617,-13.061523,14.945,37.139,15.991,40.071,-0.925,7.317,-16.821,-42.726,-59.431,-25.776,30.57,64.22,1170,1357
3514,-0.645752,0.223755,0.747803,1.013050,8.850098,-3.234863,-10.375977,16.658,39.601,15.569,40.467,3.035,4.601,-17.800,-44.077,-59.948,-26.167,30.05,63.83,1167,1355
3571,-0.578613,0.118530,0.748047,0.953109,14.892578,-0.854492,-2.868652,9.004,37.379,15.174,40.603,9.557,4.178,-13.713,-42.947,-57.338,-28.822,32.66,61.18,1181,1340
3619,-0.550537,0.084595,0.771240,0.951346,15.258789,-11.901855,8.789063,6.260,35.359,15.057,40.452,12.314,-0.209,-12.690,-41.768,-54.790,-29.205,35.21,60.79,1196,1338
3671,-0.558228,0.114868,0.755371,0.946255,15.380859,-16.479492,14.343262,8.647,36.152,15.805,40.166,12.857,-2.617,-14.252,-41.817,-55.493,-28.303,34.51,61.70,1192,1343
3714,-0.613770,0.229126,0.731445,0.981949,12.573242,-12.084961,4.943848,17.393,38.686,16.518,39.827,12.848,-5.127,-19.288,-42.734,-59.589,-24.048,30.41,65.95,1169,1366
3780,-0.600220,0.274536,0.705200,0.965889,9.399414,-0.976562,-16.540527,21.271,38.420,17.424,39.581,11.958,-3.041,-21.927,-42.584,-59.815,-22.183,30.18,67.82,1168,1377
3815,-0.579590,0.211670,0.734253,0.959091,6.469727,2.075195,-20.080566,16.081,37.179,17.669,39.541,10.619,-0.744,-19.048,-42.054,-59.917,-22.636,30.08,67.36,1167,1374
3873,-0.562622,0.172974,0.833008,1.019983,0.122070,-2.075195,-16.235352,11.731,33.477,17.260,39.327,4.395,3.084,-16.518,-40.528,-57.309,-23.832,32.69,66.17,1182,1368
3914,-0.551758,0.196899,0.830322,1.016190,-3.417969,-6.774902,-7.629395,13.340,32.886,16.781,39.151,0.305,0.547,-16.762,-40.080,-57.001,-23.459,33.00,66.54,1183,1370
3973,-0.608521,0.206177,0.813477,1.036605,-3.173828,-11.962891,-0.061035,14.222,35.947,16.138,38.897,-2.488,-2.589,-16.465,-40.993,-57.236,-24.485,32.76,65.52,1182,1364
4020,-0.598511,0.208130,0.795410,1.016961,-0.366211,-6.958008,1.586914,14.663,36.053,15.896,38.642,-1.977,-3.191,-16.581,-40.857,-57.602,-24.277,32.40,65.72,1180,1365
