ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
14,0.321289,0.164185,1.155518,1.210539,-5.432129,56.335449,4.333496,8.087,-15.391,8.398,-17.365,-0.754,11.549,-9.049,18.300,5.088,15.042,92.40,92.40,1513,1513
73,0.199829,0.109619,0.898926,0.927370,1.159668,60.119629,5.737305,6.953,-12.444,7.964,-15.546,-0.714,39.352,-8.565,14.601,6.452,23.326,96.45,105.03,1536,1583
124,0.065552,0.052856,1.263794,1.266596,9.216309,72.448730,-2.807617,2.395,-2.967,7.798,-12.750,5.585,56.063,-8.754,10.553,2.672,20.032,92.67,110.03,1515,1611
168,0.044067,-0.023437,0.922485,0.923835,5.798340,40.222168,-3.295898,-1.455,-2.734,7.816,-10.237,11.666,53.799,-9.139,7.924,-0.768,17.552,89.23,107.55,1496,1598
216,-0.188232,0.204590,0.865112,0.908685,13.122559,148.559570,1.220703,13.305,11.955,8.808,-6.418,13.967,82.987,-10.495,1.452,-7.520,13.449,82.57,103.45,1459,1575
264,-0.335205,0.319702,1.193481,1.280223,-7.690430,161.926270,10.314941,14.996,15.179,9.604,-0.649,10.574,127.207,-11.040,-7.027,-16.685,5.580,73.56,96.13,1409,1534
321,-0.414551,0.102661,0.985718,1.074258,-14.099121,95.153809,34.667969,5.946,22.699,9.748,6.387,-3.084,120.438,-9.513,-17.839,-26.213,-6.151,65.02,87.21,1361,1484
368,-0.152344,0.216431,0.717896,0.765131,-18.554687,18.615723,25.390625,16.777,11.485,9.573,10.628,-16.008,68.547,-9.426,-15.610,-25.423,-6.154,64.58,83.85,1359,1466
416,-0.190063,0.078003,1.014282,1.034880,-36.132812,-2.929688,8.361816,4.398,10.583,8.806,12.869,-24.218,35.473,-8.090,-16.090,-24.683,-7.821,65.32,82.18,1363,1457
464,-0.361084,-0.104126,0.869629,0.947353,-14.648438,-30.578613,-4.516602,-6.828,22.405,6.817,13.934,-19.892,-3.651,-3.085,-16.910,-20.349,-13.645,69.65,76.35,1387,1424
521,-0.118286,0.002686,0.753052,0.762290,-20.141602,-76.660156,-7.568359,0.204,8.927,5.768,12.169,-19.096,-54.823,-5.056,-9.989,-16.016,-5.826,73.98,84.17,1411,1468
569,-0.760376,0.327759,1.575806,1.780101,-20.385742,30.456543,-11.352539,11.750,25.287,5.346,9.875,-6.358,-25.630,-5.356,-9.217,-14.481,-3.695,75.52,86.31,1420,1479
621,-0.417847,0.031982,0.906494,0.998674,-5.187988,7.080078,3.479004,2.021,24.734,4.954,9.087,-5.660,-19.278,-4.157,-13.048,-15.979,-6.553,74.02,83.45,1411,1464
664,-0.180420,0.030029,0.949097,0.966560,-1.953125,-18.493652,20.141602,1.812,10.758,4.593,8.466,-4.512,-22.228,-4.638,-7.871,-12.972,-3.726,77.03,86.27,1428,1479
722,-0.275635,-0.010864,0.938232,0.977943,4.638672,-18.310547,24.780273,-0.663,16.371,4.260,7.972,-1.170,-18.021,-4.006,-8.375,-12.433,-4.258,77.57,85.74,1431,1476
764,-0.242432,0.034668,0.982300,1.012367,5.371094,6.103516,16.113281,2.021,13.855,4.371,7.456,2.867,-11.481,-4.727,-7.662,-12.334,-3.218,77.67,86.78,1431,1482
817,-0.233887,0.010742,0.925537,0.954692,-0.305176,-5.004883,2.868652,0.665,14.181,4.451,7.565,4.370,-7.030,-4.820,-8.104,-12.908,-3.205,77.09,86.80,1428,1482
865,-0.244263,0.014648,1.010498,1.039704,-0.549316,0.122070,-5.676270,0.831,13.588,4.443,7.542,3.200,-6.679,-4.796,-7.996,-12.788,-3.162,77.21,86.84,1429,1482
924,-0.238281,0.023682,0.960083,0.989494,5.249023,11.901855,-5.004883,1.413,13.934,4.427,7.879,5.507,1.592,-4.915,-8.822,-13.541,-3.753,76.46,86.25,1425,1479
