ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd
538,24854,33319,30269,0,0,-0.29688,-1.38505,9.84017,-0.004261,-0.010653,-0.010653,-8.037,1.744,0.010,0.0002,-0.0002,0.0686,-0.0001,-0.0000,0.0173,-0.0034451,-0.0102678,-0.0109508,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365640,-86.8937368,154.300,0.041,0.000,0.000
595,32153,18327,15294,0,0,-0.30885,-1.38983,9.83658,-0.004261,-0.009587,-0.010653,-8.036,1.750,0.010,0.0000,-0.0002,0.0780,-0.0000,-0.0001,0.0225,-0.0034843,-0.0104000,-0.0109508,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365640,-86.8937368,154.300,0.041,0.000,0.000
646,25707,18165,15158,0,0,-0.31244,-1.38864,9.83897,-0.003196,-0.010653,-0.010653,-8.032,1.753,0.010,0.0000,-0.0002,0.0849,0.0000,-0.0001,0.0267,-0.0035608,-0.0104838,-0.0109508,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365645,-86.8937442,153.800,0.077,0.000,0.000
700,26247,18163,15160,0,0,-0.31244,-1.38385,9.84615,-0.003196,-0.010653,-0.010653,-8.027,1.757,0.009,-0.0000,-0.0001,0.0924,0.0000,-0.0002,0.0315,-0.0036767,-0.0105921,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365655,-86.8937487,153.800,0.062,0.000,0.000
750,25635,18193,15175,0,0,-0.30406,-1.38624,9.83778,-0.003196,-0.011718,-0.010653,-8.024,1.756,0.009,-0.0000,-0.0001,0.0992,0.0000,-0.0002,0.0363,-0.0037146,-0.0106039,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365655,-86.8937487,153.400,0.062,0.000,0.000
793,18540,18069,15085,0,0,-0.31005,-1.38744,9.84615,-0.003196,-0.010653,-0.010653,-8.022,1.761,0.009,0.0000,-0.0001,0.1049,0.0001,-0.0002,0.0406,-0.0037280,-0.0107166,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365655,-86.8937487,153.400,0.062,0.000,0.000
843,25636,18203,15176,0,0,-0.30406,-1.38624,9.84256,-0.004261,-0.010653,-0.011718,-8.029,1.760,0.008,0.0000,-0.0002,0.1118,0.0001,-0.0001,0.0461,-0.0035885,-0.0106977,-0.0109508,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365663,-86.8937525,153.200,0.129,0.000,0.000
896,24989,18186,15153,0,0,-0.30287,-1.38026,9.83897,-0.003196,-0.010653,-0.011718,-8.019,1.764,0.007,-0.0000,-0.0001,0.1188,0.0001,-0.0002,0.0522,-0.0037636,-0.0107621,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365663,-86.8937525,153.200,0.129,0.000,0.000
947,25524,18197,15141,0,0,-0.31364,-1.39343,9.84137,-0.003196,-0.010653,-0.011718,-8.017,1.768,0.006,-0.0000,-0.0001,0.1257,0.0001,-0.0002,0.0584,-0.0037792,-0.0108505,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365672,-86.8937552,153.000,0.057,0.000,0.000
989,18478,18125,15090,0,0,-0.30526,-1.39103,9.84137,-0.004261,-0.011718,-0.010653,-8.020,1.767,0.005,-0.0000,-0.0001,0.1315,0.0001,-0.0002,0.0639,-0.0037105,-0.0108445,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365672,-86.8937552,153.000,0.057,0.000,0.000
1057,39493,21334,18330,0,0,-0.30047,-1.38265,9.84735,-0.004261,-0.011718,-0.011718,-8.021,1.758,0.005,0.0001,-0.0000,0.1406,0.0001,-0.0002,0.0727,-0.0037261,-0.0106999,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365682,-86.8937573,153.000,0.046,0.000,0.000
1106,31054,38724,30367,0,0,-0.30526,-1.38505,9.84855,-0.003196,-0.010653,-0.010653,-8.019,1.758,0.006,0.0001,0.0000,0.1451,0.0001,-0.0002,0.0771,-0.0037492,-0.0107005,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365682,-86.8937573,153.000,0.046,0.000,0.000
1138,40313,31025,23003,0,0,-0.30167,-1.38624,9.83418,-0.003196,-0.010653,-0.010653,-8.018,1.756,0.006,0.0001,0.0000,0.1503,0.0001,-0.0002,0.0830,-0.0037400,-0.0106726,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365685,-86.8937595,153.000,0.015,0.000,0.000
1186,23895,18198,15169,0,0,-0.30526,-1.38026,9.83897,-0.003196,-0.010653,-0.010653,-8.012,1.753,0.008,0.0002,0.0000,0.1585,0.0001,-0.0002,0.0925,-0.0038113,-0.0106143,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365685,-86.8937595,153.000,0.015,0.000,0.000
1237,25646,18212,15171,0,0,-0.30526,-1.39462,9.83778,-0.004261,-0.010653,-0.010653,-8.018,1.752,0.007,0.0002,0.0000,0.1653,0.0001,-0.0002,0.1007,-0.0037041,-0.0106275,-0.0109508,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365687,-86.8937615,152.900,0.010,0.000,0.000
1297,28861,24898,15253,0,0,-0.30406,-1.39821,9.83897,-0.003196,-0.011718,-0.010653,-8.023,1.753,0.008,0.0002,-0.0000,0.1724,0.0001,-0.0002,0.1097,-0.0036280,-0.0106648,-0.0109508,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365687,-86.8937615,152.900,0.010,0.000,0.000
1342,19645,18132,15112,0,0,-0.30047,-1.38983,9.84256,-0.003196,-0.010653,-0.010653,-8.024,1.752,0.009,0.0002,0.0000,0.1793,0.0001,-0.0002,0.1187,-0.0036291,-0.0106471,-0.0109508,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365695,-86.8937637,152.900,0.077,0.000,0.000
1389,23787,17552,14552,0,0,-0.30765,-1.38265,9.83418,-0.003196,-0.010653,-0.010653,-8.020,1.752,0.009,0.0002,0.0000,0.1856,0.0001,-0.0002,0.1275,-0.0036431,-0.0106519,-0.0109508,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365695,-86.8937637,152.900,0.077,0.000,0.000
1438,30729,18211,15167,0,0,-0.30526,-1.38864,9.84256,-0.003196,-0.010653,-0.011718,-8.021,1.756,0.007,0.0002,0.0000,0.1921,0.0002,-0.0002,0.1366,-0.0036275,-0.0107178,-0.0109508,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365702,-86.8937645,152.900,0.139,0.000,0.000
1498,29678,24023,15248,0,0,-0.30167,-1.39223,9.84017,-0.003196,-0.010653,-0.010653,-8.022,1.760,0.007,0.0003,-0.0000,0.1995,0.0002,-0.0002,0.1472,-0.0035952,-0.0107556,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365702,-86.8937645,152.900,0.139,0.000,0.000
1538,30638,33279,30273,0,0,-0.30406,-1.38864,9.83538,-0.003196,-0.010653,-0.011718,-8.022,1.759,0.006,0.0003,-0.0000,0.2035,0.0002,-0.0002,0.1534,-0.0035798,-0.0107493,-0.0109508,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365707,-86.8937648,152.900,0.129,0.000,0.000
1595,35788,18321,15276,0,0,-0.30885,-1.38983,9.84137,-0.004261,-0.010653,-0.011718,-8.027,1.760,0.003,0.0002,-0.0001,0.2133,0.0002,-0.0001,0.1684,-0.0035331,-0.0107646,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365707,-86.8937648,152.900,0.129,0.000,0.000
1646,25742,18164,15139,0,0,-0.31603,-1.38983,9.84615,-0.003196,-0.010653,-0.010653,-8.025,1.764,0.003,0.0002,-0.0001,0.2203,0.0002,-0.0002,0.1795,-0.0035376,-0.0108019,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365713,-86.8937645,153.000,0.082,0.000,0.000
1700,29543,18288,15302,0,0,-0.30885,-1.37906,9.83658,-0.003196,-0.010653,-0.010653,-8.022,1.768,0.003,0.0002,-0.0001,0.2276,0.0003,-0.0002,0.1915,-0.0035672,-0.0108483,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365727,-86.8937655,153.000,0.216,0.000,0.000
1744,19568,18150,15151,0,0,-0.30646,-1.39343,9.83778,-0.003196,-0.010653,-0.010653,-8.020,1.766,0.004,0.0002,-0.0001,0.2337,0.0003,-0.0002,0.2018,-0.0035760,-0.0108224,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365727,-86.8937655,153.000,0.216,0.000,0.000
1794,30242,18234,15161,0,0,-0.30526,-1.38026,9.84017,-0.003196,-0.010653,-0.010653,-8.014,1.766,0.004,0.0002,-0.0001,0.2404,0.0003,-0.0002,0.2135,-0.0036381,-0.0108111,-0.0109508,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365727,-86.8937655,153.000,0.216,0.000,0.000
1845,25828,18170,15129,0,0,-0.29688,-1.39582,9.84137,-0.004261,-0.010653,-0.011718,-8.019,1.766,0.003,0.0002,-0.0001,0.2472,0.0003,-0.0002,0.2259,-0.0035989,-0.0108046,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365733,-86.8937657,153.000,0.149,0.000,0.000
1894,24693,18213,15177,0,0,-0.31005,-1.39462,9.84017,-0.003196,-0.010653,-0.010653,-8.022,1.769,0.004,0.0002,-0.0001,0.2539,0.0003,-0.0002,0.2382,-0.0035543,-0.0108395,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365733,-86.8937657,153.000,0.149,0.000,0.000
1941,19199,18071,15059,0,0,-0.30287,-1.38983,9.84137,-0.003196,-0.010653,-0.010653,-8.021,1.768,0.005,0.0002,-0.0000,0.2605,0.0003,-0.0002,0.2505,-0.0035531,-0.0108154,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365738,-86.8937655,153.100,0.165,0.000,0.000
1990,29313,18189,15130,0,0,-0.31484,-1.38505,9.83658,-0.003196,-0.010653,-0.010653,-8.021,1.770,0.005,0.0002,-0.0000,0.2669,0.0003,-0.0002,0.2632,-0.0035555,-0.0108330,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365738,-86.8937655,153.100,0.165,0.000,0.000
2057,39461,21224,18222,0,0,-0.30047,-1.38026,9.84137,-0.004261,-0.010653,-0.010653,-8.023,1.766,0.007,0.0003,0.0001,0.2756,0.0003,-0.0002,0.2807,-0.0035427,-0.0107833,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365748,-86.8937655,153.100,0.180,0.000,0.000
2093,22146,34573,26603,0,0,-0.30885,-1.38983,9.83538,-0.003196,-0.010653,-0.011718,-8.024,1.767,0.006,0.0003,0.0001,0.2785,0.0003,-0.0002,0.2868,-0.0035294,-0.0107931,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365748,-86.8937655,153.100,0.180,0.000,0.000
2142,24019,18219,15241,0,0,-0.30526,-1.38744,9.83897,-0.004261,-0.010653,-0.010653,-8.024,1.769,0.004,0.0002,0.0001,0.2871,0.0003,-0.0002,0.3053,-0.0035369,-0.0108098,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365758,86.8937767,153.100,0.204,-0.346,0.000
2181,24419,33115,30111,0,0,-0.30646,-1.38505,9.84137,-0.003196,-0.010653,-0.011718,-8.022,1.769,0.003,0.0002,0.0001,0.2905,0.0004,-0.0002,0.3124,-0.0035446,-0.0108081,-0.0109509,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365758,86.8937767,153.100,0.204,-0.346,0.000
2240,34186,18292,15252,0,0,-0.30406,-1.39343,9.83897,-0.004261,-0.010653,-0.010653,-8.028,1.767,0.005,0.0002,0.0001,0.3006,0.0004,-0.0002,0.3342,-0.0035227,-0.0107875,-0.0109510,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365763,-86.8937667,153.000,0.120,-0.204,0.000
2289,24779,18163,15133,0,0,-0.30406,-1.39223,9.83897,-0.003196,-0.010653,-0.010653,-8.030,1.763,0.006,0.0002,0.0001,0.3073,0.0004,-0.0002,0.3492,-0.0035060,-0.0107425,-0.0109511,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365763,-86.8937667,153.000,0.120,-0.204,0.000
2334,19569,18145,15132,0,0,-0.31125,-1.39582,9.84256,-0.004261,-0.010653,-0.010653,-8.033,1.766,0.007,0.0002,0.0001,0.3136,0.0004,-0.0001,0.3630,-0.0034809,-0.0107641,-0.0109511,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365777,-86.8937675,153.100,0.125,-0.271,0.000
2386,24464,17511,14525,0,0,-0.30406,-1.38744,9.84376,-0.003196,-0.010653,-0.011718,-8.032,1.764,0.006,0.0003,0.0001,0.3209,0.0004,-0.0001,0.3797,-0.0035008,-0.0107456,-0.0109512,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365777,-86.8937675,153.100,0.125,-0.271,0.000
2435,31113,18180,15152,0,0,-0.30167,-1.38624,9.83418,-0.003196,-0.010653,-0.010653,-8.029,1.762,0.006,0.0003,0.0001,0.3273,0.0004,-0.0001,0.3955,-0.0035164,-0.0107244,-0.0109512,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365783,-86.8937665,153.100,0.086,-0.187,0.000
2485,25622,18143,15133,0,0,-0.29928,-1.39223,9.84256,-0.004261,-0.010653,-0.010653,-8.031,1.759,0.008,0.0003,0.0001,0.3341,0.0004,-0.0001,0.4120,-0.0035185,-0.0107011,-0.0109513,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365783,-86.8937665,153.100,0.086,-0.187,0.000
2548,37374,18288,15255,0,0,-0.31005,-1.39103,9.83418,-0.004261,-0.010653,-0.011718,-8.035,1.762,0.006,0.0002,0.0001,0.3424,0.0004,-0.0001,0.4331,-0.0034938,-0.0107216,-0.0109512,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365793,-86.8937667,153.300,0.047,-0.103,0.000
2588,28446,30582,21902,0,0,-0.30287,-1.38864,9.83658,-0.003196,-0.010653,-0.010653,-8.035,1.761,0.007,0.0002,0.0000,0.3462,0.0004,-0.0001,0.4429,-0.0034935,-0.0107140,-0.0109512,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365793,-86.8937667,153.300,0.047,-0.103,0.000
2639,25645,18199,15162,0,0,-0.30885,-1.39103,9.83418,-0.003196,-0.010653,-0.010653,-8.040,1.764,0.007,0.0002,-0.0000,0.3546,0.0004,-0.0001,0.4650,-0.0034625,-0.0107324,-0.0109512,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365793,-86.8937655,153.300,0.034,-0.075,0.000
2688,24754,18154,15150,0,0,-0.30765,-1.39462,9.83538,-0.003196,-0.010653,-0.010653,-8.041,1.764,0.008,0.0002,-0.0000,0.3611,0.0005,-0.0001,0.4826,-0.0034460,-0.0107355,-0.0109512,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365793,-86.8937655,153.300,0.034,-0.075,0.000
2733,19642,18124,15115,0,0,-0.30167,-1.39343,9.84256,-0.004261,-0.010653,-0.010653,-8.042,1.763,0.009,0.0002,-0.0000,0.3671,0.0005,-0.0001,0.4989,-0.0034443,-0.0107249,-0.0109513,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,10,40.4365792,-86.8937647,153.600,0.030,-0.065,0.000
