ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd
31,12501,17809,14878,0,0,-0.15203,-0.84874,10.04248,-0.001065,-0.013848,-0.010653,-4.833,0.856,-0.005,-0.0000,0.0000,0.0034,-0.0000,0.0000,0.0000,-0.0010975,-0.0127543,-0.0105375,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
84,28985,18199,15125,0,0,-0.14485,-0.85353,10.03530,0.000000,-0.013848,-0.010653,-4.817,0.830,-0.003,0.0000,-0.0000,0.0174,0.0000,0.0000,0.0006,-0.0010883,-0.0127457,-0.0105375,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
134,24828,18147,15144,0,0,-0.15802,-0.85234,10.04008,0.000000,-0.013848,-0.010653,-4.823,0.848,-0.005,0.0000,-0.0000,0.0308,0.0000,0.0000,0.0018,-0.0010657,-0.0127941,-0.0105375,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
194,18554,18090,15099,0,0,-0.14844,-0.84755,10.04008,-0.001065,-0.013848,-0.010653,-4.821,0.860,-0.006,0.0000,-0.0000,0.0472,0.0000,0.0000,0.0041,-0.0010698,-0.0128552,-0.0105375,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
252,29066,22723,14775,0,0,-0.14485,-0.85473,10.04368,0.000000,-0.013848,-0.010653,-4.821,0.855,-0.006,0.0000,-0.0001,0.0618,0.0000,0.0000,0.0070,-0.0010313,-0.0128292,-0.0105375,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
281,23361,28615,20747,0,0,-0.14365,-0.84755,10.04128,0.000000,-0.013848,-0.010653,-4.820,0.849,-0.006,0.0001,-0.0001,0.0682,0.0000,0.0000,0.0085,-0.0010253,-0.0127870,-0.0105375,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
343,18913,17806,14818,0,0,-0.15921,-0.84994,10.04368,0.000000,-0.013848,-0.010653,-4.817,0.849,-0.004,0.0001,-0.0001,0.0879,0.0000,0.0000,0.0142,-0.0010322,-0.0128559,-0.0105375,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
391,29058,18196,15157,0,0,-0.16041,-0.84755,10.04248,0.000000,-0.013848,-0.010653,-4.816,0.856,-0.005,0.0000,-0.0001,0.1008,0.0001,0.0000,0.0187,-0.0009940,-0.0130256,-0.0105376,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
440,24722,17976,15000,0,0,-0.16161,-0.84515,10.04487,-0.001065,-0.013848,-0.010653,-4.817,0.865,-0.006,-0.0000,-0.0001,0.1144,0.0002,0.0000,0.0240,-0.0009610,-0.0132311,-0.0105376,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
489,23988,17400,14432,0,0,-0.15083,-0.84276,10.04607,-0.001065,-0.013848,-0.010653,-4.814,0.861,-0.006,0.0000,-0.0001,0.1282,0.0002,0.0000,0.0301,-0.0010234,-0.0131883,-0.0105376,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
555,39455,25691,17659,0,0,-0.14724,-0.84874,10.03889,-0.001065,-0.013848,-0.010653,-4.817,0.854,-0.006,0.0000,-0.0001,0.1436,0.0001,0.0000,0.0378,-0.0009406,-0.0130984,-0.0105376,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
591,31973,29511,26536,0,0,-0.14844,-0.83797,10.04368,-0.001065,-0.013848,-0.010653,-4.813,0.852,-0.006,0.0001,-0.0000,0.1523,0.0001,-0.0000,0.0426,-0.0010367,-0.0130798,-0.0105376,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
633,19231,18063,15072,0,0,-0.14485,-0.82959,10.04008,-0.272708,-0.013848,-0.010653,-4.624,0.846,-0.006,0.0000,-0.0010,0.1669,0.0001,0.0004,0.0512,0.0003218,-0.0130015,-0.0105361,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
693,33011,25696,15240,0,0,-0.15802,-0.83199,10.03530,-0.001065,-0.013848,-0.010653,-4.651,0.848,-0.006,-0.0001,-0.0010,0.1808,0.0001,0.0006,0.0603,0.0008577,-0.0130976,-0.0105365,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
736,19196,18061,15051,0,0,-0.13647,-0.84036,10.03769,0.000000,-0.013848,-0.010653,-4.675,0.838,-0.007,-0.0001,-0.0011,0.1944,0.0001,0.0007,0.0698,0.0013349,-0.0129192,-0.0105354,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
783,23101,18136,15106,0,0,-0.14724,-0.83558,10.04727,-0.001065,-0.013848,-0.010653,-4.690,0.837,-0.006,-0.0001,-0.0011,0.2073,0.0001,0.0007,0.0793,0.0015407,-0.0129585,-0.0105354,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
833,30496,18207,15147,0,0,-0.14126,-0.83438,10.03889,0.000000,-0.013848,-0.010653,-4.707,0.832,-0.006,-0.0001,-0.0011,0.2205,0.0000,0.0007,0.0899,0.0017794,-0.0129044,-0.0105352,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
904,22218,24819,15157,0,0,-0.14605,-0.82959,10.03889,-0.001065,-0.013848,-0.010653,-4.727,0.825,-0.006,-0.0001,-0.0010,0.2377,0.0000,0.0007,0.1046,0.0020396,-0.0128264,-0.0105349,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
934,31155,23941,20940,0,0,-0.15203,-0.83438,10.03889,-0.001065,-0.013848,-0.010653,-4.734,0.826,-0.006,-0.0001,-0.0011,0.2460,0.0000,0.0007,0.1122,0.0020705,-0.0128967,-0.0105348,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
982,23348,18148,15148,0,0,-0.14126,-0.83917,10.03170,-0.001065,-0.013848,-0.010653,-4.748,0.822,-0.006,-0.0001,-0.0011,0.2601,0.0000,0.0007,0.1257,0.0021511,-0.0128641,-0.0105348,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1042,35538,18214,15220,0,0,-0.14724,-0.82959,10.04008,-0.001065,-0.013848,-0.010653,-4.762,0.820,-0.007,-0.0002,-0.0010,0.2761,0.0000,0.0006,0.1417,0.0022034,-0.0128997,-0.0105347,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1105,33333,24082,15256,0,0,-0.14724,-0.83677,10.03290,0.000000,-0.013848,-0.010653,-4.770,0.820,-0.007,-0.0002,-0.0010,0.2913,0.0000,0.0006,0.1581,0.0022220,-0.0129485,-0.0105345,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1136,30531,24556,21544,0,0,-0.15682,-0.84396,10.03889,-0.001065,-0.013848,-0.010653,-4.779,0.824,-0.008,-0.0003,-0.0010,0.2995,0.0000,0.0006,0.1671,0.0022661,-0.0130590,-0.0105339,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1197,18866,18046,15065,0,0,-0.15203,-0.83199,10.03649,0.000000,-0.013848,-0.010653,-4.779,0.825,-0.007,-0.0002,-0.0010,0.3173,0.0001,0.0005,0.1878,0.0020903,-0.0131342,-0.0105337,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1237,24310,33323,30296,0,0,-0.15083,-0.82839,10.03170,-0.001065,-0.013848,-0.010653,-4.778,0.826,-0.008,-0.0002,-0.0010,0.3236,0.0001,0.0004,0.1956,0.0020083,-0.0131800,-0.0105335,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1293,31924,18308,15267,0,0,-0.14245,-0.83677,10.04487,0.000000,-0.013848,-0.010653,-4.785,0.820,-0.007,-0.0001,-0.0010,0.3428,0.0000,0.0003,0.2194,0.0019516,-0.0131282,-0.0105340,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
