ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd
32,12508,18702,14887,0,0,-0.23703,-1.46166,9.88326,-0.001065,-0.013848,-0.010653,-8.413,1.360,0.001,0.0000,0.0000,0.0023,0.0000,0.0000,0.0000,-0.0007138,-0.0147261,-0.0112576,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,0,40.4366417,-86.8937502,0.000,-0.827,0.166,0.000
88,31237,18214,15166,0,0,-0.24421,-1.46046,9.88326,-0.001065,-0.014914,-0.011718,-8.405,1.392,-0.005,-0.0001,0.0000,0.0130,-0.0000,0.0000,0.0005,-0.0007165,-0.0147391,-0.0112576,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4366197,-86.8937268,178.300,-0.807,0.162,0.000
136,24004,17638,14634,0,0,-0.24181,-1.45927,9.88446,-0.001065,-0.014914,-0.010653,-8.405,1.389,-0.003,-0.0001,0.0000,0.0220,-0.0000,0.0000,0.0013,-0.0007203,-0.0147351,-0.0112576,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4366197,-86.8937268,178.300,-0.807,0.162,0.000
198,19028,18055,15066,0,0,-0.23583,-1.46166,9.88566,-0.001065,-0.013848,-0.011718,-8.408,1.382,-0.003,-0.0001,0.0000,0.0336,-0.0000,0.0000,0.0030,-0.0007138,-0.0146901,-0.0112577,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4366107,-86.8937162,178.300,-0.646,0.130,0.000
253,29655,18643,15295,0,0,-0.23224,-1.46405,9.88087,-0.001065,-0.014914,-0.011718,-8.410,1.373,-0.002,-0.0000,0.0000,0.0435,-0.0001,0.0000,0.0051,-0.0006997,-0.0146196,-0.0112577,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4366107,-86.8937162,178.300,-0.646,0.130,0.000
284,25431,24903,21908,0,0,-0.23822,-1.45927,9.88087,0.000000,-0.014914,-0.010653,-8.408,1.372,-0.001,-0.0000,0.0000,0.0482,-0.0001,0.0000,0.0063,-0.0007089,-0.0146118,-0.0112577,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4366042,-86.8937082,178.700,-0.646,0.130,0.000
335,30969,18195,15172,0,0,-0.24301,-1.45807,9.87608,-0.001065,-0.014914,-0.011718,-8.411,1.371,-0.002,-0.0001,0.0000,0.0585,-0.0001,0.0000,0.0093,-0.0006719,-0.0146158,-0.0112577,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4366042,-86.8937082,178.700,-0.646,0.130,0.000
398,18939,17946,14984,0,0,-0.23703,-1.46166,9.88207,-0.001065,-0.014914,-0.010653,-8.412,1.377,-0.002,-0.0000,0.0000,0.0704,-0.0000,0.0000,0.0134,-0.0006676,-0.0147292,-0.0112576,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4365968,-86.8936977,179.000,-0.091,1.185,0.000
447,25305,18215,15137,0,0,-0.24900,-1.46286,9.88326,-0.001065,-0.014914,-0.011718,-8.416,1.382,-0.004,-0.0001,0.0000,0.0796,0.0000,0.0000,0.0171,-0.0006144,-0.0148433,-0.0112576,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4365927,-86.8936887,179.000,0.016,1.327,0.000
484,28274,26608,17026,0,0,-0.23463,-1.46046,9.87608,-0.001065,-0.014914,-0.011718,-8.417,1.379,-0.005,-0.0000,0.0000,0.0847,-0.0000,0.0000,0.0194,-0.0006239,-0.0147800,-0.0112576,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4365927,-86.8936887,179.000,0.016,1.327,0.000
552,39845,21507,18479,0,0,-0.23104,-1.45448,9.88805,0.000000,-0.014914,-0.010653,-8.411,1.371,-0.001,0.0002,0.0002,0.0984,-0.0001,0.0000,0.0261,-0.0007416,-0.0146134,-0.0112577,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4365880,-86.8936793,179.000,0.045,1.471,0.000
583,28201,24253,21251,0,0,-0.23343,-1.45927,9.87848,0.000000,-0.014914,-0.011718,-8.409,1.367,-0.001,0.0002,0.0002,0.1035,-0.0001,0.0000,0.0289,-0.0007548,-0.0145496,-0.0112577,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4365880,-86.8936793,179.500,0.045,1.471,0.000
632,24881,18222,15181,0,0,-0.23463,-1.45807,9.87848,-0.001065,-0.014914,-0.011718,-8.405,1.365,-0.002,0.0002,0.0002,0.1138,-0.0001,-0.0000,0.0349,-0.0008265,-0.0145189,-0.0112577,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4365880,-86.8936793,179.500,0.045,1.471,0.000
693,29901,24000,15229,0,0,-0.23463,-1.46166,9.87608,-0.001065,-0.014914,-0.011718,-8.404,1.362,-0.003,0.0002,0.0002,0.1240,-0.0001,-0.0000,0.0415,-0.0008651,-0.0144870,-0.0112577,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4365805,-86.8936687,179.200,-0.026,1.312,0.000
743,26200,18194,15173,0,0,-0.23942,-1.46405,9.88446,-0.001065,-0.013848,-0.011718,-8.406,1.362,-0.003,0.0002,0.0002,0.1345,-0.0001,0.0000,0.0488,-0.0008327,-0.0144909,-0.0112577,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4365745,-86.8936592,179.200,-0.160,1.307,0.000
788,19580,18151,15116,0,0,-0.23703,-1.46166,9.87848,-0.001065,-0.014914,-0.011718,-8.407,1.363,-0.003,0.0002,0.0002,0.1428,-0.0000,0.0000,0.0549,-0.0008175,-0.0145191,-0.0112577,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4365745,-86.8936592,179.000,-0.160,1.307,0.000
