ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd
32,12519,18713,14908,0,0,-0.78889,-2.13443,9.77313,0.002131,-0.017044,-0.011718,-12.315,4.513,0.004,0.0000,-0.0000,0.0029,0.0000,-0.0000,0.0000,0.0014365,-0.0170970,-0.0111916,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
86,29578,18222,15194,0,0,-0.79727,-2.14281,9.77553,0.002131,-0.018109,-0.011718,-12.342,4.528,0.001,-0.0001,-0.0001,0.0156,-0.0000,-0.0000,0.0005,0.0014518,-0.0171108,-0.0111916,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
135,24752,18160,15142,0,0,-0.79368,-2.13922,9.77553,0.001065,-0.018109,-0.010653,-12.337,4.528,0.001,-0.0001,-0.0001,0.0271,-0.0000,-0.0000,0.0016,0.0014453,-0.0171159,-0.0111916,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
196,18812,18071,15087,0,0,-0.78769,-2.13084,9.77433,0.002131,-0.018109,-0.011718,-12.337,4.526,0.001,-0.0001,-0.0001,0.0410,-0.0000,-0.0000,0.0036,0.0014415,-0.0171081,-0.0111916,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
252,28625,21536,14849,0,0,-0.79128,-2.13204,9.76954,0.002131,-0.018109,-0.010653,-12.329,4.524,0.001,-0.0001,-0.0001,0.0530,-0.0000,-0.0000,0.0061,0.0013698,-0.0171061,-0.0111916,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
299,23000,17870,14882,0,0,-0.78650,-2.13443,9.78031,0.000000,-0.017044,-0.011718,-12.326,4.528,0.001,-0.0001,-0.0000,0.0648,-0.0000,-0.0001,0.0091,0.0013052,-0.0171483,-0.0111916,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
341,24057,18134,15137,0,0,-0.79847,-2.12725,9.77672,0.002131,-0.018109,-0.010653,-12.320,4.529,0.002,-0.0002,0.0000,0.0745,-0.0000,-0.0001,0.0120,0.0012456,-0.0171824,-0.0111916,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
391,30093,18166,15141,0,0,-0.79128,-2.14161,9.77672,0.001065,-0.017044,-0.010653,-12.325,4.530,0.003,-0.0001,-0.0000,0.0859,-0.0000,-0.0001,0.0160,0.0013398,-0.0172057,-0.0111916,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
440,24715,18108,15106,0,0,-0.78410,-2.13683,9.77792,0.003196,-0.018109,-0.011718,-12.322,4.528,0.003,-0.0001,-0.0000,0.0972,-0.0000,-0.0001,0.0205,0.0013454,-0.0171711,-0.0111916,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
491,24300,18062,15077,0,0,-0.79248,-2.13802,9.77792,0.002131,-0.018109,-0.011718,-12.322,4.527,0.002,-0.0001,-0.0000,0.1090,-0.0000,-0.0000,0.0258,0.0013840,-0.0171763,-0.0111916,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
