ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
517,501000,15140,12031,0,0,-7.70454,-1.87227,-8.39048,1.123854,-4.495416,0.294013,-179.344,12.593,-0.207,-0.0710,0.0225,0.0010,-0.0004,0.0001,0.0000,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2472,1500,0,,,,,,,,0,,,,0
580,17457,15143,12120,0,0,-7.42083,-1.08338,-3.44047,1.125985,-5.250689,0.160855,-175.321,31.487,-0.298,-0.3907,0.1049,-0.0965,-0.0155,0.0045,-0.0020,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2469,1500,0,,,,,,,,0,,,,0
622,26761,15599,12569,0,0,-5.26006,1.14443,-1.37547,0.893757,-4.245079,-0.186421,-171.857,42.205,1.515,-0.5290,0.0629,-0.2947,-0.0350,0.0083,-0.0099,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2462,1500,0,,,,,,,,0,,,,0
675,16338,15568,12299,0,0,-5.30316,-0.67038,3.52786,0.724380,-2.728142,-0.419714,-166.473,51.735,5.726,-0.8260,0.0693,-0.6804,-0.0705,0.0113,-0.0353,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2459,1500,0,,,,,,,,0,,,,0
717,21670,15318,12212,0,0,-5.35822,-0.19992,3.76368,0.517718,-1.355016,-0.541154,-161.927,55.160,9.500,-1.0733,0.0885,-1.0088,-0.1108,0.0147,-0.0715,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2452,1500,0,,,,,,,,0,,,,0
775,15329,15624,12202,0,0,-7.67342,-2.35230,4.27006,0.354733,0.503870,-0.518784,-157.855,54.964,12.587,-1.4754,0.1738,-1.3482,-0.1838,0.0217,-0.1399,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2449,1500,0,,,,,,,,0,,,,0
827,15656,15510,12512,0,0,-8.16662,-1.96325,2.90297,0.031958,1.506284,-0.338754,-158.211,50.987,11.884,-1.8508,0.2907,-1.6048,-0.2700,0.0342,-0.2165,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2442,1500,0,,,,,,,,0,,,,0
871,27460,15870,12830,0,0,-10.45069,-1.72143,1.41378,0.113983,0.525175,-0.239684,-158.184,48.804,11.563,-2.1839,0.3246,-1.7292,-0.3572,0.0476,-0.2889,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2435,1500,1,15,40.4364956,-86.8937250,158.872,-0.570,-0.550,0.182,3,2.21,3.24,0.16,0
930,15636,15528,12514,0,0,-9.63666,-3.43568,2.04824,-0.009587,-1.369930,-0.015979,-155.920,51.932,14.135,-2.5717,0.4670,-1.8784,-0.4985,0.0711,-0.3963,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2432,1500,1,15,40.4364956,-86.8937250,158.872,-0.570,-0.550,0.180,3,2.21,3.24,0.16,0
973,26833,15684,12651,0,0,-10.83137,-2.40737,2.61207,-0.362190,-1.453021,0.099070,-154.934,55.243,16.243,-2.9130,0.5202,-1.9490,-0.6155,0.0922,-0.4778,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2425,1500,1,15,40.4364956,-86.8937250,158.872,-0.570,-0.550,0.180,3,2.21,3.24,0.16,0
1027,36150,18292,15246,0,0,-10.51294,-1.95247,2.58454,-0.598679,-1.751295,-0.011718,-153.282,59.777,20.214,-3.2895,0.5507,-2.0293,-0.7770,0.1202,-0.5815,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2422,1500,1,15,40.4364956,-86.8937250,158.872,-0.570,-0.550,0.180,3,2.21,3.24,0.16,0
1079,31441,15334,12264,0,0,-9.85693,-2.54264,5.69341,-0.536893,-1.915345,-0.258859,-148.254,64.929,27.768,-3.7771,0.6215,-2.1299,-0.9713,0.1525,-0.6954,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2415,1500,1,13,40.4364964,-86.8937249,158.638,0.250,-0.280,0.030,3,2.16,3.17,0.16,0
1123,27976,15711,12647,0,0,-8.06607,-2.73538,6.25964,-0.618919,-0.642354,-0.630637,-144.610,66.008,33.422,-4.1548,0.6734,-2.2975,-1.1439,0.1806,-0.7917,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2412,1500,1,13,40.4364964,-86.8937249,158.638,0.250,-0.280,0.030,3,2.16,3.17,0.16,0
1167,22545,15658,12615,0,0,-6.76123,-3.22738,6.11719,-0.650877,-0.141680,-0.885235,-141.709,65.393,38.346,-4.5068,0.7465,-2.4969,-1.3324,0.2115,-0.8959,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2409,1500,1,13,40.4364964,-86.8937249,158.638,0.250,-0.280,0.030,3,2.16,3.17,0.16,0
1225,15777,15560,12524,0,0,-6.07289,-3.76368,5.61680,-0.627441,0.708401,-1.301753,-139.905,61.480,42.750,-4.9774,0.8375,-2.8053,-1.6103,0.2578,-1.0510,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2405,1500,1,13,40.4364964,-86.8937249,158.638,0.250,-0.280,0.030,3,2.16,3.17,0.16,0
1278,15703,15463,12377,0,0,-6.60081,-4.00311,3.00712,-0.472977,0.444215,-1.442368,-138.245,57.066,46.495,-5.3070,0.9185,-3.0296,-1.8831,0.3046,-1.2058,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2399,1500,1,13,40.4364964,-86.8937249,158.638,0.250,-0.280,0.030,3,2.16,3.17,0.16,0
1323,23354,15677,12605,0,0,-6.15070,-5.64194,4.39097,-0.314253,0.352603,-1.259143,-136.370,54.135,49.825,-5.6133,1.0059,-3.2274,-2.1275,0.3476,-1.3460,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2392,1500,1,14,40.4364971,-86.8937260,158.497,0.090,-0.280,-0.060,3,2.12,3.11,0.13,1
1382,15833,15483,12451,0,0,-6.06212,-5.28759,3.94804,-0.080960,0.482565,-0.932106,-135.358,50.341,51.739,-6.0622,1.1319,-3.5088,-2.4730,0.4110,-1.5453,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2389,1500,1,14,40.4364971,-86.8937260,158.497,0.090,-0.280,-0.060,3,2.12,3.11,0.13,1
1426,27574,15680,12620,0,0,-6.14951,-6.93361,2.39779,-0.084156,0.002131,-0.677508,-134.296,48.912,53.375,-6.3401,1.2304,-3.6622,-2.7419,0.4620,-1.7010,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2382,1500,1,14,40.4364971,-86.8937260,158.497,0.090,-0.280,-0.060,3,2.12,3.11,0.13,1
1469,27213,16015,12934,0,0,-4.86143,-5.95438,3.67630,-0.015979,-0.681769,-0.459129,-132.182,49.006,56.236,-6.6267,1.3443,-3.8398,-3.0215,0.5177,-1.8622,-0.0058227,-0.0084667,-0.0112683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2379,1500,1,14,40.4364971,-86.8937260,158.497,0.090,-0.280,-0.060,3,2.12,3.11,0.13,1
1531,40437,15893,12854,0,0,-5.77481,-6.71813,3.30879,-0.080960,-0.635963,-0.238619,-87.700,48.741,91.832,-0.3237,-0.1625,0.0839,0.4988,-0.2834,0.0143,-0.0109243,0.0088201,-0.0104174,-0.081223,-0.051528,0.266112,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2375,1500,1,14,40.4364973,-86.8937275,158.245,-0.010,-0.260,-0.170,3,2.07,3.04,0.13,1
1567,16117,35887,28016,0,0,-5.17507,-6.34942,3.36744,-0.076699,-0.939563,-0.109722,-86.771,48.607,93.150,-0.3691,-0.1411,0.0563,0.4932,-0.2858,0.0155,-0.0109243,0.0088201,-0.0104174,-0.081223,-0.051528,0.266112,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2375,1500,1,14,40.4364973,-86.8937275,158.245,-0.010,-0.260,-0.170,3,2.07,3.04,0.13,1
1625,31068,26190,22663,0,0,-4.49990,-5.98431,4.41132,-0.058590,-0.401605,0.223706,-83.947,49.075,97.225,-0.6251,-0.0655,-0.0907,0.4597,-0.2931,0.0144,-0.0109243,0.0088201,-0.0104174,-0.081223,-0.051528,0.266112,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2369,1500,1,14,40.4364973,-86.8937275,158.245,-0.010,-0.260,-0.170,3,2.07,3.04,0.13,1
1678,30715,22064,18997,0,0,-4.32034,-6.05972,4.69742,0.098004,-0.186421,0.330232,-76.378,47.595,102.511,-0.2948,-0.0809,0.0238,0.3144,-0.2891,-0.2167,-0.0152865,0.0165600,-0.0088954,-0.064573,-0.050671,0.301132,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2362,1500,1,15,40.4364976,-86.8937290,157.929,-0.048,-0.146,-0.126,3,2.03,2.98,0.16,1
1722,28091,15810,12756,0,0,-5.22535,-6.63673,4.56933,0.209857,0.370712,0.239684,-76.525,48.577,101.521,-0.4550,-0.0044,-0.0358,0.2953,-0.2913,-0.2171,-0.0152865,0.0165600,-0.0088954,-0.064573,-0.050671,0.301132,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2355,1500,1,15,40.4364976,-86.8937290,157.929,-0.050,-0.150,-0.130,3,2.03,2.98,0.16,1
1776,15545,15616,12391,0,0,-5.09486,-6.42604,4.68785,0.368582,-0.060720,0.078830,-75.577,49.054,101.394,-0.6006,0.0801,-0.1042,0.2672,-0.2893,-0.2208,-0.0152865,0.0165600,-0.0088954,-0.064573,-0.050671,0.301132,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2349,1500,1,15,40.4364976,-86.8937290,157.929,-0.050,-0.150,-0.130,3,2.03,2.98,0.16,1
1819,27768,15445,12397,0,0,-5.82270,-6.74566,4.75728,0.438889,0.063916,-0.018109,-74.610,49.105,101.225,-0.7280,0.1460,-0.1293,0.2382,-0.2843,-0.2260,-0.0152865,0.0165600,-0.0088954,-0.064573,-0.050671,0.301132,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2345,1500,1,15,40.4364976,-86.8937290,157.929,-0.050,-0.150,-0.130,3,2.03,2.98,0.16,1
1886,17007,21854,18829,0,0,-5.47434,-6.07768,4.84227,0.507066,0.262055,0.008522,-66.420,44.996,104.578,-0.3143,-0.0475,0.0799,0.1927,-0.3273,-0.4259,-0.0224683,0.0294045,-0.0035982,-0.027805,-0.047361,0.327485,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2342,1500,1,15,40.4364976,-86.8937306,157.672,-0.060,-0.170,-0.190,3,1.99,2.92,0.16,1
