ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
517,501192,15280,12087,0,0,-7.27598,-5.51744,-2.77727,0.462325,0.379234,-0.307861,-125.247,43.474,-0.130,-0.0134,0.0115,-0.0046,-0.0001,0.0001,-0.0000,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1475,1475,2475,1500,0,,,,,,,,0,,,,0
580,15853,15113,12117,0,0,-7.74045,-6.04177,-3.25372,0.396278,0.333428,-0.184291,-124.271,42.042,-0.761,-0.0938,0.0696,-0.0040,-0.0035,0.0027,-0.0006,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1475,1475,2475,1500,0,,,,,,,,0,,,,0
623,26766,15653,12609,0,0,-7.90685,-5.95558,-3.40455,0.382430,0.046872,-0.046872,-123.426,41.787,-0.850,-0.1435,0.1019,0.0244,-0.0084,0.0065,-0.0001,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1475,1475,2474,1500,0,,,,,,,,0,,,,0
675,15463,15975,12634,0,0,-7.40886,-5.65750,-2.84910,0.290817,0.070307,0.133158,-122.644,42.042,-0.994,-0.2120,0.1493,0.0324,-0.0177,0.0130,0.0015,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1475,1475,2474,1500,0,,,,,,,,0,,,,0
718,21552,15267,12213,0,0,-7.71053,-5.45758,-1.58376,0.232228,0.608266,0.059655,-123.088,41.568,-2.570,-0.2852,0.2077,0.0030,-0.0283,0.0206,0.0023,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1475,1475,2473,1500,0,,,,,,,,0,,,,0
776,15329,15529,12156,0,0,-6.05494,-6.34463,-3.01191,0.334493,0.867125,-0.122505,-123.775,39.981,-5.286,-0.3424,0.2842,-0.0365,-0.0472,0.0351,0.0012,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1475,1475,2473,1500,0,,,,,,,,0,,,,0
828,15633,15540,12527,0,0,-7.16465,-5.98311,-2.54623,0.084156,1.647964,-0.266316,-125.917,36.906,-9.589,-0.3633,0.3491,-0.0515,-0.0647,0.0512,-0.0011,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1475,1475,2472,1500,0,,,,,,,,0,,,,0
870,26291,16118,13060,0,0,-6.01304,-5.16190,-4.15753,-0.057524,1.559547,-0.398409,-127.841,33.850,-12.855,-0.4231,0.3841,-0.0863,-0.0813,0.0670,-0.0039,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1475,1475,2471,1500,0,,,,,,,,0,,,,0
929,15794,15532,12520,0,0,-5.96276,-6.72172,-4.53342,-0.080960,1.513741,-0.733967,-129.649,28.884,-15.843,-0.4575,0.4279,-0.0954,-0.1072,0.0908,-0.0096,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1475,1475,2471,1500,0,,,,,,,,0,,,,0
980,15639,15070,12111,0,0,-6.38773,-6.78996,-3.92769,-0.068177,1.349690,-0.739294,-130.933,24.389,-18.108,-0.5775,0.5204,-0.0991,-0.1341,0.1151,-0.0146,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1475,1475,2470,1500,0,,,,,,,,0,,,,0
