ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set,gps_itow_ms
117028,32089,23497,20481,0,0,-0.48363,-0.25977,-9.72764,-0.005326,-0.015979,-0.011718,-178.579,-27.512,-18.680,-0.1802,0.0377,-0.0477,3.2831,4.6840,-2.9048,-0.0030603,-0.0111351,-0.0161121,-3.754239,-0.160635,-0.738782,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365251,-86.8936798,158.285,0.020,0.010,-0.010,3,0.39,0.69,0.07,1,58512200
117076,30223,17451,14130,0,0,-0.47764,-0.25977,-9.73123,-0.004261,-0.009587,-0.010653,-178.568,-27.524,-18.696,-0.2468,0.0528,-0.0652,3.2716,4.6865,-2.9079,-0.0030680,-0.0111351,-0.0161111,-3.754239,-0.160633,-0.738782,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365251,-86.8936798,158.285,0.020,0.010,-0.010,3,0.39,0.69,0.07,1,58512200
117153,53538,17792,14764,0,0,-0.47166,-0.25618,-9.72884,-0.005326,-0.010653,-0.012783,-178.560,-27.526,-18.712,-0.3402,0.0739,-0.0896,3.2492,4.6913,-2.9138,-0.0030761,-0.0111352,-0.0161101,-3.754238,-0.160630,-0.738782,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365251,-86.8936798,158.285,0.020,0.010,-0.010,3,0.39,0.69,0.07,1,58512200
117183,18030,29871,21923,0,0,-0.48363,-0.25618,-9.73482,-0.004261,-0.014914,-0.010653,-178.555,-27.522,-18.718,-0.3624,0.0789,-0.0953,3.2429,4.6927,-2.9155,-0.0030790,-0.0111352,-0.0161098,-3.754238,-0.160629,-0.738782,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365251,-86.8936798,158.285,0.020,0.010,-0.010,3,0.39,0.69,0.07,1,58512200
117238,31731,23490,20469,0,0,-0.47884,-0.25259,-9.71926,-0.009587,-0.001065,-0.011718,-178.608,-27.136,-18.639,-0.1909,0.0464,-0.0447,3.2825,4.6912,-2.9020,-0.0030821,-0.0107994,-0.0160699,-3.756172,-0.160934,-0.738802,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365251,-86.8936798,158.295,-0.010,0.010,-0.010,3,0.39,0.69,0.06,1,58512400
117287,30765,17524,14499,0,0,-0.51595,-0.25618,-9.72405,-0.004261,-0.012783,-0.011718,-178.597,-27.112,-18.649,-0.2547,0.0606,-0.0621,3.2703,4.6941,-2.9049,-0.0030922,-0.0107995,-0.0160686,-3.756172,-0.160931,-0.738802,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365251,-86.8936798,158.295,-0.010,0.010,-0.010,3,0.39,0.69,0.06,1,58512400
117346,40899,17763,14735,0,0,-0.48004,-0.25139,-9.72285,-0.007457,-0.017044,-0.012783,-178.597,-27.110,-18.664,-0.3230,0.0754,-0.0806,3.2534,4.6981,-2.9091,-0.0030998,-0.0107995,-0.0160677,-3.756171,-0.160928,-0.738802,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365251,-86.8936798,158.295,-0.010,0.010,-0.010,3,0.39,0.69,0.06,1,58512400
117376,17992,30001,22102,0,0,-0.49799,-0.26097,-9.72884,-0.005326,-0.014914,-0.010653,-178.590,-27.106,-18.669,-0.3441,0.0801,-0.0864,3.2474,4.6995,-2.9106,-0.0031056,-0.0107996,-0.0160671,-3.756171,-0.160926,-0.738802,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365251,-86.8936798,158.295,-0.010,0.010,-0.010,3,0.39,0.69,0.06,1,58512400
117432,32050,23470,20462,0,0,-0.50398,-0.26097,-9.72405,-0.004261,-0.008522,-0.011718,-178.610,-26.694,-18.626,-0.1723,0.0357,-0.0575,3.2878,4.6953,-2.9019,-0.0031154,-0.0104590,-0.0160468,-3.757865,-0.161204,-0.739080,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365252,-86.8936798,158.291,0.010,-0.010,0.020,3,0.39,0.68,0.06,1,58512600
117473,23744,17499,14473,0,0,-0.48602,-0.25977,-9.72046,-0.004261,-0.010653,-0.011718,-178.597,-26.699,-18.639,-0.2242,0.0467,-0.0722,3.2784,4.6972,-2.9050,-0.0031241,-0.0104591,-0.0160457,-3.757865,-0.161201,-0.739080,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365252,-86.8936798,158.291,0.010,-0.010,0.020,3,0.39,0.68,0.06,1,58512600
117521,25168,16978,13964,0,0,-0.48243,-0.25738,-9.72644,-0.006392,0.001065,-0.011718,-178.583,-26.732,-18.653,-0.2772,0.0581,-0.0873,3.2664,4.6997,-2.9088,-0.0031353,-0.0104592,-0.0160442,-3.757864,-0.161199,-0.739080,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365252,-86.8936798,158.291,0.010,-0.010,0.020,3,0.39,0.68,0.06,1,58512600
117580,17932,17063,13982,0,0,-0.47166,-0.25738,-9.72764,-0.004261,-0.018109,-0.012783,-178.572,-26.711,-18.669,-0.3413,0.0714,-0.1052,3.2482,4.7035,-2.9145,-0.0031419,-0.0104592,-0.0160435,-3.757864,-0.161197,-0.739080,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365252,-86.8936798,158.291,0.010,-0.010,0.020,3,0.39,0.68,0.06,1,58512600
117652,38393,33798,25836,0,0,-0.48004,-0.25379,-9.72884,-0.006392,-0.013848,-0.012783,-178.578,-26.259,-18.660,-0.1494,0.0062,-0.0468,3.2947,4.6936,-2.8991,-0.0031524,-0.0100891,-0.0160470,-3.759720,-0.161481,-0.739012,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936799,158.311,0.030,-0.050,-0.010,3,0.39,0.68,0.05,1,58512800
117688,34021,35968,28000,0,0,-0.51116,-0.25977,-9.73004,-0.004261,-0.013848,-0.011718,-178.572,-26.251,-18.669,-0.1850,0.0137,-0.0572,3.2890,4.6940,-2.9009,-0.0031570,-0.0100891,-0.0160465,-3.759719,-0.161480,-0.739012,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936799,158.311,0.030,-0.050,-0.010,3,0.39,0.68,0.05,1,58512800
117729,23574,17472,14469,0,0,-0.49201,-0.25019,-9.73722,-0.005326,-0.010653,-0.011718,-178.565,-26.262,-18.687,-0.2462,0.0259,-0.0748,3.2761,4.6951,-2.9048,-0.0031623,-0.0100892,-0.0160458,-3.759719,-0.161478,-0.739012,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936799,158.311,0.030,-0.050,-0.010,3,0.39,0.68,0.05,1,58512800
117770,40193,17805,14767,0,0,-0.48961,-0.26935,-9.72405,-0.006392,-0.010653,-0.010653,-178.560,-26.261,-18.699,-0.2875,0.0347,-0.0870,3.2654,4.6964,-2.9081,-0.0031691,-0.0100892,-0.0160451,-3.759719,-0.161476,-0.739012,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936799,158.311,0.030,-0.050,-0.010,3,0.39,0.68,0.05,1,58512800
117834,37272,26818,23797,0,0,-0.48004,-0.25857,-9.72166,-0.007457,-0.009587,-0.010653,-178.558,-26.264,-18.718,-0.3444,0.0461,-0.1037,3.2479,4.6986,-2.9134,-0.0031744,-0.0100893,-0.0160445,-3.759719,-0.161475,-0.739012,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936799,158.311,0.030,-0.050,-0.010,3,0.39,0.68,0.05,1,58512800
117890,32060,23541,20520,0,0,-0.48722,-0.25977,-9.72764,-0.005326,-0.003196,-0.011718,-178.608,-25.864,-18.628,-0.1686,0.0162,-0.0489,3.2924,4.6952,-2.8977,-0.0031764,-0.0097484,-0.0159977,-3.761335,-0.161778,-0.738843,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365252,-86.8936799,158.322,-0.020,-0.010,0.000,3,0.39,0.68,0.06,1,58513000
117921,23769,30989,22944,0,0,-0.46687,-0.25977,-9.73004,-0.005326,-0.013848,-0.011718,-178.602,-25.859,-18.632,-0.1911,0.0207,-0.0555,3.2882,4.6957,-2.8989,-0.0031824,-0.0097485,-0.0159969,-3.761335,-0.161776,-0.738843,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365252,-86.8936799,158.322,-0.020,-0.010,0.000,3,0.39,0.68,0.06,1,58513000
117983,43718,17743,14713,0,0,-0.48004,-0.25618,-9.73004,-0.004261,-0.004261,-0.011718,-178.590,-25.865,-18.651,-0.2634,0.0349,-0.0771,3.2711,4.6978,-2.9039,-0.0031920,-0.0097485,-0.0159957,-3.761334,-0.161774,-0.738843,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365252,-86.8936799,158.322,-0.020,-0.010,0.000,3,0.39,0.68,0.06,1,58513000
118032,24826,23523,20470,0,0,-0.47884,-0.25738,-9.72884,-0.006392,-0.006392,-0.010653,-178.658,-25.580,-18.512,-0.1304,0.0376,-0.0303,3.3070,4.7023,-2.8892,-0.0031939,-0.0095024,-0.0159189,-3.762496,-0.162029,-0.738599,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.344,0.018,0.034,-0.023,3,0.39,0.68,0.07,1,58513200
118079,29871,17019,13998,0,0,-0.52792,-0.23343,-9.72644,-0.005326,-0.020240,-0.010653,-178.651,-25.548,-18.526,-0.1810,0.0470,-0.0465,3.2986,4.7046,-2.8913,-0.0032015,-0.0095025,-0.0159178,-3.762496,-0.162028,-0.738599,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.344,0.020,0.030,-0.020,3,0.39,0.68,0.07,1,58513200
118144,37330,27778,24769,0,0,-0.46088,-0.30646,-9.72884,-0.004261,-0.021305,-0.013848,-178.625,-25.545,-18.532,-0.2290,0.0575,-0.0612,3.2874,4.7075,-2.8942,-0.0032293,-0.0095027,-0.0159146,-3.762495,-0.162019,-0.738599,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.344,0.020,0.030,-0.020,3,0.39,0.68,0.07,1,58513200
118180,32999,30088,27077,0,0,-0.51715,-0.19872,-9.72525,-0.008522,0.002131,-0.011718,-178.640,-25.567,-18.543,-0.2605,0.0622,-0.0712,3.2793,4.7094,-2.8964,-0.0032205,-0.0095027,-0.0159156,-3.762495,-0.162021,-0.738599,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.344,0.020,0.030,-0.020,3,0.39,0.68,0.07,1,58513200
118230,56335,23831,20814,0,0,-0.46208,-0.31125,-9.72525,-0.003196,-0.028762,-0.012783,-178.619,-25.217,-18.538,-0.1555,0.0265,-0.0549,3.3051,4.7061,-2.8895,-0.0032435,-0.0092684,-0.0159176,-3.763382,-0.162172,-0.738649,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365252,-86.8936799,158.341,-0.040,-0.010,0.030,3,0.39,0.67,0.07,1,58513400
118278,30472,17458,14044,0,0,-0.51475,-0.20830,-9.72405,-0.004261,0.005326,-0.010653,-178.614,-25.255,-18.556,-0.2046,0.0344,-0.0709,3.2953,4.7078,-2.8929,-0.0032426,-0.0092684,-0.0159177,-3.763382,-0.162171,-0.738649,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365252,-86.8936799,158.341,-0.040,-0.010,0.030,3,0.39,0.67,0.07,1,58513400
118337,17202,17481,14111,0,0,-0.46567,-0.29928,-9.73243,-0.002131,-0.021305,-0.012783,-178.575,-25.251,-18.569,-0.2540,0.0437,-0.0865,3.2817,4.7101,-2.8976,-0.0032742,-0.0092687,-0.0159141,-3.763381,-0.162161,-0.738649,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365252,-86.8936799,158.341,-0.040,-0.010,0.030,3,0.39,0.67,0.07,1,58513400
118384,29805,17511,14484,0,0,-0.48004,-0.21668,-9.72285,-0.006392,-0.001065,-0.010653,-178.587,-25.264,-18.587,-0.2961,0.0500,-0.1002,3.2687,4.7124,-2.9020,-0.0032654,-0.0092686,-0.0159150,-3.763381,-0.162164,-0.738649,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365252,-86.8936799,158.341,-0.040,-0.010,0.030,3,0.39,0.67,0.07,1,58513400
118434,43071,23823,20768,0,0,-0.45610,-0.28491,-9.72884,-0.002131,-0.004261,-0.011718,-178.622,-24.891,-18.485,-0.1208,0.0253,-0.0392,3.3110,4.7112,-2.8850,-0.0032729,-0.0089513,-0.0158633,-3.764699,-0.162444,-0.738281,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.366,0.031,0.003,-0.017,3,0.39,0.67,0.07,1,58513600
118482,30699,17403,14378,0,0,-0.50757,-0.23703,-9.73482,-0.007457,-0.026632,-0.011718,-178.612,-24.853,-18.493,-0.1659,0.0326,-0.0544,3.3031,4.7128,-2.8875,-0.0032801,-0.0089513,-0.0158624,-3.764699,-0.162442,-0.738281,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.366,0.030,0.000,-0.020,3,0.39,0.67,0.07,1,58513600
118530,25344,17461,14450,0,0,-0.46448,-0.28012,-9.72764,-0.005326,-0.001065,-0.011718,-178.598,-24.858,-18.505,-0.2041,0.0392,-0.0674,3.2942,4.7145,-2.8905,-0.0032957,-0.0089515,-0.0158607,-3.764699,-0.162436,-0.738281,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.366,0.030,0.000,-0.020,3,0.39,0.67,0.07,1,58513600
118578,25678,17031,14014,0,0,-0.48483,-0.25139,-9.72525,-0.007457,-0.021305,-0.013848,-178.592,-24.845,-18.512,-0.2422,0.0455,-0.0805,3.2834,4.7165,-2.8940,-0.0033101,-0.0089516,-0.0158592,-3.764698,-0.162431,-0.738281,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.366,0.030,0.000,-0.020,3,0.39,0.67,0.07,1,58513600
118656,48576,23725,20682,0,0,-0.44532,-0.28132,-9.72644,-0.005326,-0.023436,-0.013848,-178.627,-24.467,-18.436,-0.1254,0.0279,-0.0249,3.3127,4.7172,-2.8774,-0.0033187,-0.0086891,-0.0158193,-3.765823,-0.162653,-0.737744,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.381,-0.010,0.010,-0.030,3,0.39,0.67,0.07,1,58513800
118692,23959,36053,28171,0,0,-0.53391,-0.25139,-9.71806,-0.003196,-0.020240,-0.010653,-178.619,-24.451,-18.442,-0.1440,0.0308,-0.0320,3.3095,4.7179,-2.8781,-0.0033233,-0.0086891,-0.0158189,-3.765823,-0.162650,-0.737744,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.381,-0.010,0.010,-0.030,3,0.39,0.67,0.07,1,58513800
118723,36264,30638,22603,0,0,-0.52074,-0.24301,-9.72046,-0.008522,0.004261,-0.010653,-178.622,-24.477,-18.454,-0.1720,0.0349,-0.0424,3.3038,4.7191,-2.8794,-0.0033258,-0.0086891,-0.0158186,-3.765823,-0.162648,-0.737744,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.381,-0.010,0.010,-0.030,3,0.39,0.67,0.07,1,58513800
118787,32449,31405,23542,0,0,-0.46448,-0.25139,-9.73123,-0.005326,-0.002131,-0.010653,-178.603,-24.478,-18.473,-0.2189,0.0426,-0.0596,3.2914,4.7215,-2.8827,-0.0033433,-0.0086893,-0.0158170,-3.765821,-0.162638,-0.737744,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.381,-0.010,0.010,-0.030,3,0.39,0.67,0.07,1,58513800
118854,42410,24607,20705,0,0,-0.51595,-0.28371,-9.73123,-0.009587,0.000000,-0.008522,-178.624,-24.163,-18.436,-0.1109,0.0199,-0.0314,3.3190,4.7208,-2.8713,-0.0033571,-0.0084375,-0.0157892,-3.766711,-0.162831,-0.737500,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.389,0.006,-0.003,-0.006,3,0.39,0.67,0.07,1,58514000
118878,25112,23523,15210,0,0,-0.47884,-0.25259,-9.72884,-0.004261,-0.022371,-0.010653,-178.617,-24.143,-18.442,-0.1281,0.0222,-0.0378,3.3160,4.7214,-2.8721,-0.0033620,-0.0084375,-0.0157887,-3.766711,-0.162828,-0.737500,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.389,0.010,0.000,-0.010,3,0.39,0.67,0.07,1,58514000
118926,29954,17495,14474,0,0,-0.48483,-0.25019,-9.73722,-0.003196,0.000000,-0.008522,-178.605,-24.154,-18.460,-0.1660,0.0270,-0.0517,3.3081,4.7227,-2.8746,-0.0033661,-0.0084376,-0.0157883,-3.766711,-0.162826,-0.737500,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.389,0.010,0.000,-0.010,3,0.39,0.67,0.07,1,58514000
118974,30442,17522,14488,0,0,-0.49799,-0.26576,-9.73961,-0.007457,0.027697,-0.013848,-178.586,-24.216,-18.463,-0.2007,0.0323,-0.0647,3.2993,4.7241,-2.8774,-0.0033846,-0.0084378,-0.0157863,-3.766710,-0.162818,-0.737500,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365253,-86.8936798,158.389,0.010,0.000,-0.010,3,0.39,0.67,0.07,1,58514000
119030,32236,23538,20533,0,0,-0.50278,-0.24062,-9.72405,-0.002131,-0.021305,-0.014914,-178.617,-23.954,-18.402,-0.0967,0.0157,-0.0298,3.3276,4.7244,-2.8647,-0.0033811,-0.0082243,-0.0157531,-3.767472,-0.163004,-0.737181,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365254,-86.8936798,158.403,0.010,0.000,-0.010,3,0.38,0.66,0.07,1,58514200
119073,48935,17836,14797,0,0,-0.49799,-0.26935,-9.73363,-0.008522,0.007457,-0.010653,-178.615,-23.998,-18.417,-0.1297,0.0208,-0.0425,3.3220,4.7253,-2.8665,-0.0033905,-0.0082244,-0.0157518,-3.767472,-0.163004,-0.737181,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365254,-86.8936798,158.403,0.010,0.000,-0.010,3,0.38,0.66,0.07,1,58514200
119138,38217,26329,18349,0,0,-0.49440,-0.24660,-9.72525,-0.004261,-0.034088,-0.011718,-178.608,-23.940,-18.431,-0.1670,0.0251,-0.0568,3.3137,4.7266,-2.8692,-0.0033962,-0.0082244,-0.0157511,-3.767472,-0.163003,-0.737181,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365254,-86.8936798,158.403,0.010,0.000,-0.010,3,0.38,0.66,0.07,1,58514200
119186,30078,17706,14682,0,0,-0.42856,-0.25379,-9.73482,-0.008522,-0.017044,-0.010653,-178.599,-23.950,-18.449,-0.2037,0.0297,-0.0710,3.3032,4.7281,-2.8729,-0.0034095,-0.0082245,-0.0157497,-3.767472,-0.163000,-0.737182,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365254,-86.8936798,158.403,0.010,0.000,-0.010,3,0.38,0.66,0.07,1,58514200
119224,23480,31937,28912,0,0,-0.48961,-0.24062,-9.74799,-0.005326,-0.030893,-0.013848,-178.625,-23.685,-18.399,-0.0970,0.0085,-0.0282,3.3328,4.7268,-2.8583,-0.0034089,-0.0080320,-0.0157278,-3.768161,-0.163160,-0.736802,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365254,-86.8936798,158.418,-0.004,-0.009,-0.012,3,0.38,0.66,0.05,1,58514400
119284,36663,17759,14731,0,0,-0.51715,-0.26097,-9.73004,-0.008522,-0.012783,-0.012783,-178.619,-23.708,-18.412,-0.1437,0.0149,-0.0471,3.3239,4.7277,-2.8611,-0.0034268,-0.0080322,-0.0157256,-3.768161,-0.163155,-0.736802,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365254,-86.8936798,158.418,0.000,-0.010,-0.010,3,0.38,0.66,0.05,1,58514400
119332,30133,17475,14463,0,0,-0.47405,-0.24421,-9.74320,-0.009587,-0.033023,-0.011718,-178.626,-23.652,-18.420,-0.1730,0.0177,-0.0584,3.3163,4.7285,-2.8636,-0.0034343,-0.0080322,-0.0157248,-3.768160,-0.163152,-0.736802,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365254,-86.8936798,158.418,0.000,-0.010,-0.010,3,0.38,0.66,0.05,1,58514400
119380,31059,17043,14000,0,0,-0.48961,-0.27773,-9.73602,-0.006392,0.000000,-0.009587,-178.601,-23.670,-18.436,-0.2036,0.0218,-0.0707,3.3071,4.7294,-2.8668,-0.0034556,-0.0080325,-0.0157228,-3.768159,-0.163141,-0.736802,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365254,-86.8936798,158.418,0.000,-0.010,-0.010,3,0.38,0.66,0.05,1,58514400
119436,32059,23530,20509,0,0,-0.49560,-0.24062,-9.74081,-0.006392,-0.007457,-0.009587,-178.631,-23.398,-18.379,-0.0949,0.0040,-0.0635,3.3359,4.7288,-2.8609,-0.0034601,-0.0078185,-0.0156898,-3.768675,-0.163308,-0.736817,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365254,-86.8936798,158.413,0.000,-0.010,0.050,3,0.38,0.66,0.08,1,58514600
119491,34509,20283,14726,0,0,-0.55306,-0.25738,-9.73722,-0.004261,-0.017044,-0.012783,-178.617,-23.362,-18.390,-0.1292,0.0077,-0.0785,3.3294,4.7292,-2.8651,-0.0034733,-0.0078186,-0.0156884,-3.768674,-0.163300,-0.736817,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365254,-86.8936798,158.413,0.000,-0.010,0.050,3,0.38,0.66,0.08,1,58514600
