ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set,gps_itow_ms
1517,1500945,15149,12048,0,0,0.69552,4.45082,8.86333,0.927845,-1.265534,-0.472977,-4.728,29.629,-0.299,0.0602,0.0643,-0.0349,0.0004,0.0004,-0.0002,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,0,,,,,,,,0,,,,0,
1575,33451,15634,12349,0,0,4.35745,5.09486,8.57483,0.942759,-1.154747,-0.495348,-2.726,24.836,-1.974,0.4840,0.3458,-0.2462,0.0158,0.0119,-0.0079,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,0,,,,,,,,0,,,,0,
1621,30941,15641,12208,0,0,5.31752,9.13508,10.51414,1.463673,1.677791,-0.493217,0.065,27.969,-3.776,0.9750,0.6761,-0.4522,0.0501,0.0347,-0.0252,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,0,,,,,,,,0,,,,0,
1678,16766,15248,12213,0,0,-0.77931,6.52181,7.80749,1.177117,1.558482,-0.448476,3.191,35.115,-5.328,1.1083,0.9889,-0.5976,0.1090,0.0825,-0.0554,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364984,-86.8936821,160.334,0.480,0.480,-0.080,3,1.05,1.30,0.18,0,58894200
1726,31488,15858,12778,0,0,0.76016,6.28239,7.97389,1.301753,0.164051,-0.019175,6.281,36.227,-5.764,1.4034,1.2054,-0.7802,0.1680,0.1339,-0.0882,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364984,-86.8936821,160.334,0.480,0.480,-0.080,3,1.05,1.30,0.18,0,58894200
1778,28490,15261,12208,0,0,1.11091,8.90643,8.44076,1.356082,0.796818,-0.242880,10.169,37.943,-5.989,1.8000,1.5350,-0.9155,0.2532,0.2067,-0.1333,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364984,-86.8936821,160.334,0.480,0.480,-0.080,3,1.05,1.30,0.18,0,58894200
1827,30657,17264,12829,0,0,0.30406,9.74799,7.84939,1.064199,0.471912,-0.242880,12.842,39.587,-6.377,2.1465,1.8448,-1.0486,0.3444,0.2844,-0.1789,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364984,-86.8936821,160.334,0.480,0.480,-0.080,3,1.05,1.30,0.18,0,58894200
1875,32221,15758,12461,0,0,1.19471,7.32267,7.78834,0.597613,0.127832,-0.160855,14.409,40.169,-7.034,2.5031,2.1071,-1.1919,0.4596,0.3834,-0.2341,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364984,-86.8936802,160.508,-0.110,0.380,-0.250,3,1.04,1.30,0.22,0,58894400
1931,15886,15674,12628,0,0,-0.99599,7.24126,6.19619,0.791491,-0.155529,0.112918,16.710,40.571,-7.136,2.8405,2.3195,-1.4374,0.6113,0.5082,-0.3090,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364984,-86.8936802,160.508,-0.110,0.380,-0.250,3,1.04,1.30,0.22,0,58894400
1982,26192,15733,12652,0,0,-1.37906,8.44794,5.20260,0.915062,-0.199204,0.224771,19.505,39.423,-6.836,3.0655,2.5842,-1.6332,0.7613,0.6324,-0.3876,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364984,-86.8936802,160.508,-0.110,0.380,-0.250,3,1.04,1.30,0.22,0,58894400
2018,15935,35960,27815,0,0,-0.43814,7.98347,4.66630,0.993892,0.054328,0.426106,20.719,39.335,-6.341,3.1426,2.6689,-1.6964,0.8107,0.6742,-0.4141,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364984,-86.8936802,160.508,-0.110,0.380,-0.250,3,1.04,1.30,0.22,0,58894400
2078,28967,30631,22439,0,0,-0.18316,9.99100,2.85987,1.133441,-0.540089,0.684965,26.191,37.522,-4.091,3.4372,3.1150,-1.9646,1.0249,0.8621,-0.5333,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364984,-86.8936802,160.508,-0.110,0.380,-0.250,3,1.04,1.30,0.22,0,58894400
2132,32285,21280,18170,0,0,1.80164,8.09001,4.25091,0.762729,-0.790426,1.170726,30.397,33.087,-2.049,3.7847,3.4272,-2.2081,1.2543,1.0706,-0.6656,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,14,40.4364975,-86.8936806,160.358,-0.390,0.210,-0.030,3,1.03,1.29,0.18,1,58894600
2178,20219,15302,12202,0,0,1.75375,7.92481,2.12725,0.514523,-0.443150,0.934237,33.130,30.458,-0.090,4.0135,3.6943,-2.4592,1.4546,1.2535,-0.7853,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,14,40.4364975,-86.8936806,160.358,-0.390,0.210,-0.030,3,1.03,1.29,0.18,1,58894600
2225,31581,15882,12810,0,0,3.31717,8.55568,2.79523,0.395213,-0.319579,0.933172,35.191,28.386,1.758,4.2792,3.9558,-2.7030,1.6494,1.4335,-0.9069,0.0082771,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,14,40.4364975,-86.8936806,160.358,-0.390,0.210,-0.030,3,1.03,1.29,0.18,1,58894600
2282,34234,22209,18869,0,0,2.81438,7.11437,1.48919,0.221575,-0.644485,1.360343,52.327,8.024,9.717,0.1940,0.0852,0.0130,-0.1269,-0.1747,0.1543,0.0017952,0.0061962,-0.0056593,0.157537,0.184555,0.008446,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364978,-86.8936806,160.390,0.020,-0.080,-0.050,3,1.03,1.29,0.26,1,58894800
2330,31764,16041,12981,0,0,2.46603,8.04093,1.68312,0.236489,-1.545699,1.688444,52.915,1.417,9.441,0.3025,0.2887,-0.1174,-0.1133,-0.1645,0.1516,0.0017952,0.0061962,-0.0056593,0.157537,0.184555,0.008446,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364978,-86.8936806,160.390,0.020,-0.080,-0.050,3,1.03,1.29,0.26,1,58894800
2379,29478,19295,12508,0,0,4.46997,7.06409,1.36589,0.700944,-1.427454,1.617071,54.405,-4.562,8.772,0.4290,0.4435,-0.2641,-0.0970,-0.1478,0.1428,0.0017952,0.0061962,-0.0056593,0.157537,0.184555,0.008446,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364978,-86.8936806,160.390,0.020,-0.080,-0.050,3,1.03,1.29,0.26,1,58894800
2427,31207,16069,13004,0,0,7.19936,6.36738,-0.51595,0.664725,-1.477522,1.707619,56.497,-10.971,8.127,0.6811,0.6623,-0.4375,-0.0692,-0.1201,0.1252,0.0017952,0.0061962,-0.0056593,0.157537,0.184555,0.008446,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364978,-86.8936806,160.390,0.020,-0.080,-0.050,3,1.03,1.29,0.26,1,58894800
2475,31928,16019,12711,0,0,8.14029,7.20296,0.63805,0.810666,-0.796818,1.472195,58.656,-16.212,8.167,0.9375,0.8545,-0.5524,-0.0302,-0.0835,0.1007,0.0017952,0.0061962,-0.0056593,0.157537,0.184555,0.008446,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364978,-86.8936806,160.390,0.020,-0.080,-0.050,3,1.03,1.29,0.26,1,58894800
2555,37499,42643,39556,0,0,8.01459,6.49427,-0.88945,0.454868,-0.879908,1.556351,67.333,-31.984,7.281,0.0345,0.3664,-0.0653,-0.1231,-0.0738,0.0444,-0.0066314,0.0163145,-0.0203269,0.252927,0.179477,-0.049977,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364970,-86.8936800,160.419,-0.410,0.070,-0.050,3,1.03,1.29,0.26,1,58895000
2590,42837,35039,26611,0,0,8.13430,7.02698,-0.65721,0.028762,-0.761664,1.623463,67.567,-36.442,7.020,0.1335,0.5155,-0.0747,-0.1195,-0.0549,0.0414,-0.0066314,0.0163145,-0.0203269,0.252927,0.179477,-0.049977,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364970,-86.8936800,160.419,-0.410,0.070,-0.050,3,1.03,1.29,0.26,1,58895000
2633,44568,33048,22223,0,0,8.78433,4.76925,-1.23780,-0.442085,-0.509196,1.622398,66.122,-40.827,7.552,0.2941,0.6692,-0.1378,-0.1100,-0.0285,0.0366,-0.0066314,0.0163145,-0.0203269,0.252927,0.179477,-0.049977,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,16,40.4364970,-86.8936800,160.419,-0.410,0.070,-0.050,3,1.03,1.29,0.26,1,58895000
2688,32149,22455,19113,0,0,8.76517,3.83192,-1.45807,-0.742489,-0.607201,1.514806,67.152,-50.682,4.971,0.2575,0.6155,-0.0320,-0.0864,0.0489,0.0403,-0.0116871,0.0209662,-0.0249075,0.247510,0.151932,-0.079404,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,17,40.4364973,-86.8936784,160.435,0.130,0.470,-0.080,3,1.03,1.29,0.25,1,58895200
2720,22667,31863,23678,0,0,10.18613,3.65355,-0.51475,-0.684965,-0.265251,1.225054,65.893,-52.319,5.462,0.3367,0.6647,-0.0342,-0.0797,0.0634,0.0396,-0.0116871,0.0209662,-0.0249075,0.247510,0.151932,-0.079404,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,17,40.4364973,-86.8936784,160.435,0.130,0.470,-0.080,3,1.03,1.29,0.25,1,58895200
2769,31716,16801,13051,0,0,8.90404,2.18591,-2.17394,-0.618919,-0.020240,1.641572,59.856,-56.019,10.278,0.5840,0.8485,-0.1771,-0.0501,0.1110,0.0328,-0.0116871,0.0209662,-0.0249075,0.247510,0.151932,-0.079404,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,17,40.4364973,-86.8936784,160.435,0.130,0.470,-0.080,3,1.03,1.29,0.25,1,58895200
2822,36684,16036,12525,0,0,10.48900,2.35949,-1.19710,-0.506001,-0.504935,1.242098,57.014,-60.433,11.719,0.7536,1.0103,-0.2174,-0.0145,0.1610,0.0218,-0.0116871,0.0209662,-0.0249075,0.247510,0.151932,-0.079404,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,17,40.4364973,-86.8936784,160.435,0.130,0.470,-0.080,3,1.03,1.29,0.25,1,58895200
2886,16843,22103,19011,0,0,9.70609,1.05105,-0.04190,-0.288687,-0.564590,0.700944,69.118,-69.506,-2.336,0.3229,0.3730,0.0425,-0.0633,0.1223,0.0028,-0.0237519,0.0363976,-0.0354725,0.268083,0.126977,-0.149477,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,17,40.4364968,-86.8936787,160.405,0.000,-0.010,-0.080,3,1.03,1.29,0.20,1,58895400
2917,27345,25546,22401,0,0,9.91678,1.34554,-1.22703,-0.201335,-0.222640,0.226901,69.476,-70.034,-3.013,0.3954,0.4085,0.0295,-0.0535,0.1330,0.0038,-0.0237519,0.0363976,-0.0354725,0.268083,0.126977,-0.149477,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,17,40.4364968,-86.8936787,160.405,0.000,-0.010,-0.080,3,1.03,1.29,0.20,1,58895400
2967,30886,19205,14881,0,0,9.23324,1.20907,-1.41856,-0.083091,0.190682,-0.119310,80.935,-71.812,-19.092,0.5117,0.3403,0.0455,-0.0270,0.1550,-0.0087,-0.0308924,0.0550827,-0.0369848,0.249183,0.121008,-0.036746,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,17,40.4364968,-86.8936787,160.405,0.000,-0.010,-0.080,3,1.03,1.29,0.20,1,58895400
3039,47105,24577,21035,0,0,10.27112,2.83354,-1.33357,0.292948,0.152333,-0.270577,90.257,-71.405,-30.319,0.5775,0.2820,0.0980,0.0082,0.1699,-0.0109,-0.0349691,0.0675588,-0.0377614,0.237938,0.117364,0.031206,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,17,40.4364968,-86.8936787,160.405,0.000,-0.010,-0.080,3,1.03,1.29,0.20,1,58895400
3071,24788,31729,23244,0,0,9.51097,2.19309,-0.90501,0.350472,-0.021305,-0.108657,91.175,-71.302,-30.709,0.6099,0.2885,0.0893,0.0229,0.1769,-0.0086,-0.0349691,0.0675588,-0.0377614,0.237938,0.117364,0.031206,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,17,40.4364968,-86.8936787,160.405,0.000,-0.010,-0.080,3,1.03,1.29,0.20,1,58895400
3126,32375,16107,12985,0,0,9.78391,2.46842,-0.86431,0.246076,0.108657,0.199204,98.304,-74.022,-33.704,0.1586,-0.0534,0.0754,-0.0663,0.1058,-0.0106,-0.0386826,0.0686380,-0.0467251,0.260588,0.103812,-0.090268,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,19,40.4364960,-86.8936798,160.365,-0.220,-0.370,-0.050,3,1.03,1.30,0.28,1,58895600
3172,30516,16113,12983,0,0,8.43597,4.09049,0.62130,-0.064981,0.243946,0.368582,97.610,-75.100,-32.875,0.0863,-0.0652,0.0384,-0.0602,0.1030,-0.0079,-0.0386826,0.0686380,-0.0467251,0.260588,0.103812,-0.090268,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,19,40.4364960,-86.8936798,160.365,-0.220,-0.370,-0.050,3,1.03,1.30,0.28,1,58895600
3221,32305,15540,12467,0,0,8.42280,-0.07422,-2.18710,0.240750,0.422910,0.257794,94.023,-75.841,-28.359,0.1926,-0.0596,-0.0235,-0.0539,0.0993,-0.0070,-0.0386826,0.0686380,-0.0467251,0.260588,0.103812,-0.090268,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,19,40.4364960,-86.8936798,160.365,-0.220,-0.370,-0.050,3,1.03,1.30,0.28,1,58895600
3282,29624,22413,18957,0,0,10.36211,1.19112,-1.26773,0.066046,0.325971,0.033023,92.607,-76.981,-25.608,0.1609,-0.1253,0.0090,-0.0874,0.0692,0.0002,-0.0396055,0.0697919,-0.0499167,0.251354,0.095450,-0.119524,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,18,40.4364959,-86.8936805,160.377,-0.090,-0.270,-0.070,3,1.03,1.30,0.42,1,58895800
3331,27065,16097,13015,0,0,8.70891,1.38026,0.54348,0.493217,0.389887,0.064981,88.923,-77.136,-20.802,0.1976,-0.1457,-0.0293,-0.0773,0.0621,0.0001,-0.0396055,0.0697919,-0.0499167,0.251354,0.095450,-0.119524,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,18,40.4364959,-86.8936805,160.377,-0.090,-0.270,-0.070,3,1.03,1.30,0.42,1,58895800
3372,25156,16055,12944,0,0,9.59835,1.43173,-0.80685,0.428236,0.639159,-0.069242,84.323,-77.079,-14.854,0.2351,-0.1269,-0.0539,-0.0684,0.0564,-0.0018,-0.0396055,0.0697919,-0.0499167,0.251354,0.095450,-0.119524,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,18,40.4364959,-86.8936805,160.377,-0.090,-0.270,-0.070,3,1.03,1.30,0.42,1,58895800
3419,31393,15495,12429,0,0,8.66222,1.66996,0.38786,0.940628,0.439954,-0.015979,81.540,-77.104,-9.752,0.2548,-0.1425,-0.1144,-0.0566,0.0500,-0.0058,-0.0396055,0.0697919,-0.0499167,0.251354,0.095450,-0.119524,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,18,40.4364959,-86.8936805,160.377,-0.090,-0.270,-0.070,3,1.03,1.30,0.42,1,58895800
3472,36507,16493,13027,0,0,9.83059,0.27174,0.11133,0.631702,0.273773,0.219444,80.856,-77.768,-6.714,0.3285,-0.1577,-0.1173,-0.0418,0.0423,-0.0115,-0.0396055,0.0697919,-0.0499167,0.251354,0.095450,-0.119524,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,18,40.4364959,-86.8936805,160.377,-0.090,-0.270,-0.070,3,1.03,1.30,0.42,1,58895800
3553,37738,42609,39538,0,0,10.13346,1.95606,0.06584,0.851146,-0.019175,0.241815,80.749,-80.087,-3.874,0.0795,-0.0607,-0.0190,-0.1020,0.0470,-0.0039,-0.0388221,0.0703937,-0.0572534,0.223918,0.078507,-0.128007,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,19,40.4364959,-86.8936808,160.289,-0.010,-0.030,-0.020,3,1.03,1.31,0.23,1,58896000
3589,42807,35657,27738,0,0,10.21845,0.35793,0.20710,0.604005,0.037284,-0.005326,82.683,-80.224,-4.237,0.1375,-0.0778,-0.0148,-0.0974,0.0441,-0.0047,-0.0388221,0.0703937,-0.0572534,0.223918,0.078507,-0.128007,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,19,40.4364959,-86.8936808,160.289,-0.010,-0.030,-0.020,3,1.03,1.31,0.23,1,58896000
3647,26734,30899,22773,0,0,9.99938,2.34273,0.39145,0.312122,-0.107592,0.238619,87.084,-80.895,-7.088,0.1329,-0.1095,-0.0246,-0.0883,0.0380,-0.0062,-0.0388221,0.0703937,-0.0572534,0.223918,0.078507,-0.128007,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,19,40.4364959,-86.8936808,160.289,-0.010,-0.030,-0.020,3,1.03,1.31,0.23,1,58896000
3673,31208,25784,22307,0,0,9.16141,1.13485,0.48004,0.144876,0.034088,0.229032,87.679,-81.410,-7.358,0.1389,-0.1281,-0.0498,-0.0841,0.0343,-0.0074,-0.0388221,0.0703937,-0.0572534,0.223918,0.078507,-0.128007,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,19,40.4364959,-86.8936808,160.289,-0.010,-0.030,-0.020,3,1.03,1.31,0.23,1,58896000
3732,32460,16070,12976,0,0,9.87967,0.78290,0.47525,-0.165116,-0.186421,0.348341,93.053,-83.964,-12.815,-0.0065,-0.1475,-0.0059,-0.1263,0.0104,-0.0173,-0.0386643,0.0718198,-0.0624790,0.217003,0.070606,-0.136813,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,19,40.4364959,-86.8936819,160.241,-0.120,-0.120,-0.010,3,1.02,1.31,0.18,1,58896200
3780,32507,15532,12481,0,0,10.18015,0.16879,-0.19752,-0.218379,-0.116114,0.346211,98.633,-84.889,-18.828,0.0267,-0.1602,-0.0063,-0.1259,0.0028,-0.0177,-0.0386643,0.0718198,-0.0624790,0.217003,0.070606,-0.136813,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,19,40.4364959,-86.8936819,160.241,-0.120,-0.120,-0.010,3,1.02,1.31,0.18,1,58896200
3828,32336,16104,13000,0,0,9.21049,0.29449,-0.02155,-0.084156,-0.321710,0.453803,115.294,-85.923,-35.878,0.0564,-0.1786,-0.0420,-0.1236,-0.0053,-0.0188,-0.0386643,0.0718198,-0.0624790,0.217003,0.070606,-0.136813,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,19,40.4364959,-86.8936819,160.241,-0.120,-0.120,-0.010,3,1.02,1.31,0.18,1,58896200
3885,33923,22202,19098,0,0,9.81982,0.28012,-0.31723,0.052198,0.078830,0.191748,146.421,-87.429,-66.807,-0.1974,-0.1913,-0.0227,-0.1781,-0.0374,-0.0258,-0.0386719,0.0746853,-0.0702898,0.204513,0.060361,-0.147913,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,18,40.4364955,-86.8936831,160.231,-0.360,-0.200,0.000,3,1.01,1.31,0.17,1,58896400
3931,21122,15995,12921,0,0,9.96946,0.33998,-0.29928,0.270577,0.093743,0.243946,166.459,-87.940,-86.060,-0.1981,-0.1937,-0.0048,-0.1884,-0.0475,-0.0263,-0.0386719,0.0746853,-0.0702898,0.204513,0.060361,-0.147913,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,18,40.4364955,-86.8936831,160.231,-0.360,-0.200,0.000,3,1.01,1.31,0.17,1,58896400
3978,30776,15492,12431,0,0,9.16141,0.19992,0.45610,0.406931,0.108657,-0.039415,173.709,-87.961,-92.242,-0.2040,-0.2285,-0.0323,-0.1977,-0.0573,-0.0270,-0.0386719,0.0746853,-0.0702898,0.204513,0.060361,-0.147913,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,18,40.4364955,-86.8936831,160.231,-0.360,-0.200,0.000,3,1.01,1.31,0.17,1,58896400
4043,35971,28736,25593,0,0,10.29626,-0.39145,-0.33998,0.421845,0.058590,-0.131028,171.004,-88.016,-88.156,-0.1846,-0.2416,-0.0193,-0.2079,-0.0695,-0.0284,-0.0386719,0.0746853,-0.0702898,0.204513,0.060361,-0.147913,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,18,40.4364955,-86.8936831,160.231,-0.360,-0.200,0.000,3,1.01,1.31,0.17,1,58896400
4074,28926,31004,27836,0,0,10.35612,-0.25618,-0.48483,0.422910,0.200270,-0.214118,163.404,-88.166,-79.787,-0.1727,-0.2422,-0.0093,-0.2130,-0.0765,-0.0288,-0.0386719,0.0746853,-0.0702898,0.204513,0.060361,-0.147913,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,18,40.4364955,-86.8936831,160.231,-0.360,-0.200,0.000,3,1.01,1.31,0.17,1,58896400
