ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
517,501131,15195,12065,0,0,-1.99198,6.01304,6.75763,-0.601874,-0.183225,-0.381365,31.612,10.355,-0.306,-0.0044,0.0198,-0.0086,-0.0000,0.0001,-0.0001,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2472,1500,0,,,,,,,,3,,,,0
580,15889,15328,12321,0,0,-2.42054,5.78200,7.75482,-0.241815,0.040480,-0.122505,29.917,10.157,-1.165,-0.0514,0.1242,-0.0173,-0.0019,0.0051,-0.0011,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2469,1500,0,,,,,,,,3,,,,0
624,22370,15706,12694,0,0,-2.24337,5.55694,9.33858,-0.070307,0.374973,-0.269512,29.558,11.000,-1.269,-0.0575,0.1344,0.0280,-0.0043,0.0107,-0.0010,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2462,1500,1,10,40.4362761,-86.8937639,161.907,-0.010,0.060,0.010,3,20.40,26.44,0.11,0
678,18194,15223,12160,0,0,-2.48039,5.10204,7.86974,0.274838,-0.284426,-0.210922,33.410,13.704,-0.266,-0.0203,0.0614,0.0632,-0.0031,0.0110,0.0028,-0.0006983,-0.0006292,0.0000088,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2459,1500,1,10,40.4362761,-86.8937639,161.907,-0.010,0.060,0.010,3,20.40,26.44,0.11,0
721,27200,15612,12236,0,0,-2.50074,6.14592,7.96551,0.330232,-0.576308,-0.111853,33.947,12.653,-1.361,-0.0319,0.0846,0.0769,-0.0042,0.0141,0.0057,-0.0006983,-0.0006292,0.0000088,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2452,1500,1,10,40.4362761,-86.8937639,161.907,-0.010,0.060,0.010,3,20.40,26.44,0.11,0
781,16786,15174,12201,0,0,-2.42533,6.12197,6.82347,0.598679,0.196009,-0.180030,35.886,13.104,-1.677,-0.0518,0.1386,0.0856,-0.0068,0.0208,0.0110,-0.0006983,-0.0006292,0.0000088,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2449,1500,1,10,40.4362748,-86.8937617,162.859,0.040,0.010,0.010,3,17.63,22.91,0.42,0
824,26958,15710,12698,0,0,-2.20745,6.03339,6.71454,0.602940,-0.073503,-0.196009,37.226,13.244,-2.099,-0.0557,0.1719,0.0671,-0.0091,0.0274,0.0143,-0.0006983,-0.0006292,0.0000088,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2442,1500,1,10,40.4362748,-86.8937617,162.859,0.040,0.010,0.010,3,17.63,22.91,0.42,0
867,26891,15702,12686,0,0,-2.53666,6.49547,6.01064,0.615723,-0.332363,-0.067112,38.646,12.941,-2.718,-0.0758,0.2264,0.0406,-0.0119,0.0359,0.0167,-0.0006983,-0.0006292,0.0000088,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2439,1500,1,10,40.4362748,-86.8937617,162.859,0.040,0.010,0.010,3,17.63,22.91,0.42,0
919,15684,15183,12156,0,0,-2.50194,6.57807,6.31950,0.214118,-0.272708,-0.108657,39.513,12.424,-3.535,-0.0844,0.2834,0.0071,-0.0160,0.0492,0.0178,-0.0006983,-0.0006292,0.0000088,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2435,1500,1,10,40.4362748,-86.8937617,162.859,0.040,0.010,0.010,3,17.63,22.91,0.42,0
978,16878,15251,12197,0,0,-2.10929,6.47871,6.65229,-0.091613,-0.413323,0.041545,39.408,11.350,-4.419,-0.1126,0.3483,-0.0224,-0.0220,0.0683,0.0173,-0.0006983,-0.0006292,0.0000088,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2429,1500,1,10,40.4362742,-86.8937595,163.945,0.490,0.200,-0.130,3,15.18,19.71,0.35,0
