ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
519,501041,17750,14697,0,0,2.03986,-3.17112,8.90284,0.023436,0.006392,0.008522,-17.787,-11.011,1.903,0.0023,-0.0047,0.0025,0.0001,-0.0002,-0.0000,0.0002560,0.0001110,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2472,1500,0,,,,,,,,0,,,,0
572,33999,18098,15073,0,0,2.07697,-3.26449,9.04529,-0.010653,-0.007457,0.011718,-19.052,-11.883,2.235,0.0049,-0.0082,0.0009,0.0003,-0.0005,-0.0000,0.0008053,0.0004217,0.0000001,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2469,1500,0,,,,,,,,0,,,,0
637,17769,17983,14634,0,0,2.11647,-3.30998,9.05966,-0.010653,0.003196,0.002131,-19.473,-12.169,2.380,0.0059,-0.0080,-0.0042,0.0005,-0.0009,-0.0002,0.0017513,0.0011372,0.0000002,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2465,1500,0,,,,,,,,0,,,,0
678,22277,18059,14632,0,0,2.09493,-3.13042,8.79749,-0.005326,0.002131,0.017044,-19.507,-12.224,2.428,0.0061,-0.0078,-0.0115,0.0007,-0.0011,-0.0004,0.0019711,0.0014547,0.0000004,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2459,1500,0,,,,,,,,0,,,,0
726,29803,18185,15201,0,0,2.10211,-3.31238,9.15782,0.005326,-0.003196,0.002131,-19.579,-12.247,2.449,0.0059,-0.0083,-0.0082,0.0009,-0.0014,-0.0010,0.0024767,0.0015364,0.0000007,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2455,1500,0,,,,,,,,0,,,,0
773,28438,18045,15044,0,0,2.07697,-3.07535,8.84538,-0.038350,-0.001065,0.008522,-19.588,-12.279,2.477,0.0063,-0.0076,-0.0167,0.0011,-0.0018,-0.0015,0.0021840,0.0017930,0.0000001,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2452,1500,0,,,,,,,,0,,,,0
831,18037,17874,14887,0,0,2.06859,-3.17830,8.86932,-0.003196,0.017044,-0.001065,-19.634,-12.324,2.502,0.0064,-0.0075,-0.0175,0.0013,-0.0020,-0.0024,0.0030845,0.0022694,0.0000021,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2449,1500,0,,,,,,,,0,,,,0
878,28480,18142,14680,0,0,2.00874,-3.19506,8.99023,0.008522,-0.011718,0.006392,-19.626,-12.331,2.518,0.0057,-0.0074,-0.0197,0.0017,-0.0023,-0.0032,0.0031109,0.0019252,0.0000018,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2442,1500,0,,,,,,,,0,,,,0
927,30571,18122,15109,0,0,2.01352,-3.23696,8.98544,-0.025566,-0.077764,0.003196,-19.691,-12.461,2.590,0.0044,-0.0079,-0.0246,0.0021,-0.0028,-0.0044,0.0029445,0.0014324,0.0000043,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2439,1500,0,,,,,,,,0,,,,0
986,18028,17884,14920,0,0,1.99078,-3.07775,9.04529,-0.022371,-0.059655,-0.034088,-19.693,-12.561,2.613,0.0057,-0.0083,-0.0283,0.0033,-0.0040,-0.0060,0.0000864,-0.0009080,-0.0000164,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2435,1500,0,,,,,,,,0,,,,0
1024,18147,37986,29990,0,0,1.93691,-3.16633,8.68138,-0.055394,-0.145941,-0.079895,-19.754,-12.678,2.526,0.0049,-0.0090,-0.0349,0.0037,-0.0042,-0.0066,0.0006009,-0.0024974,0.0000062,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2432,1500,0,,,,,,,,0,,,,0
1084,35418,24188,20831,0,0,2.04944,-3.33871,8.67539,-0.026632,-0.113983,-0.052198,-19.846,-13.005,2.164,-0.0056,-0.0112,-0.0582,0.0041,-0.0054,-0.0100,0.0004960,-0.0073393,0.0000793,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2425,1500,0,,,,,,,,0,,,,0
1125,22952,18146,15163,0,0,1.96803,-2.76530,9.11473,-0.008522,-0.177899,-0.067112,-19.553,-12.959,2.212,0.0027,-0.0037,-0.0656,0.0093,-0.0069,-0.0130,-0.0096786,-0.0145783,-0.0001472,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2419,1500,0,,,,,,,,0,,,,0
1170,23362,15712,12701,0,0,0.61890,-2.73777,5.04937,-0.074569,-0.594418,-0.298274,-19.333,-13.648,2.101,-0.0055,-0.0203,-0.1834,0.0143,-0.0077,-0.0179,-0.0173885,-0.0210051,-0.0003462,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2415,1500,0,,,,,,,,0,,,,0
1227,15802,15539,12576,0,0,2.81558,-3.29801,5.21936,-0.129962,-0.246076,-0.054328,-20.669,-15.509,2.250,0.0757,-0.0536,-0.0441,0.0159,-0.0100,-0.0227,-0.0173885,-0.0210051,-0.0003462,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2412,1500,0,,,,,,,,0,,,,0
1284,18175,17932,14924,0,0,2.52109,-3.63799,6.97072,0.080960,-0.100135,0.012783,-21.204,-17.537,-0.178,-0.0384,-0.1182,-0.0357,-0.0306,-0.0333,-0.0242,0.0080728,-0.0033588,0.0021681,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2405,1500,0,,,,,,,,0,,,,0
1331,28619,18702,15689,0,0,2.69348,-3.42012,8.20852,0.043676,0.154463,0.031958,-21.078,-16.841,0.619,0.0015,-0.0967,-0.0378,-0.0159,-0.0303,-0.0255,0.0025113,-0.0036068,0.0013558,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2402,1500,0,,,,,,,,0,,,,0
1376,21134,18068,14745,0,0,2.72101,-3.37702,8.59758,0.047937,0.164051,0.051133,-20.960,-16.302,0.414,0.0030,-0.1025,-0.0431,-0.0170,-0.0352,-0.0273,0.0035799,-0.0033506,0.0013980,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2399,1500,0,,,,,,,,0,,,,0
1432,18043,15546,12565,0,0,2.66235,-3.45483,8.55209,-0.266316,-0.060720,-0.009587,-21.285,-16.223,0.400,-0.0003,-0.1041,-0.0566,-0.0185,-0.0409,-0.0302,0.0057836,-0.0015889,0.0014092,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2395,1500,0,,,,,,,,0,,,,0
1479,24014,17697,14597,0,0,2.87663,-3.39498,8.76876,-0.013848,-0.079895,0.006392,-21.342,-16.426,0.499,0.0016,-0.1034,-0.0591,-0.0179,-0.0454,-0.0329,0.0051414,-0.0015379,0.0013883,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2389,1500,0,,,,,,,,0,,,,0
1545,38846,26396,18517,0,0,2.85628,-3.38780,8.77236,0.039415,0.122505,0.015979,-21.275,-16.226,0.533,0.0058,-0.0993,-0.0570,-0.0170,-0.0497,-0.0361,0.0054378,0.0011211,0.0013217,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2385,1500,0,,,,,,,,0,,,,0
1573,26675,27694,19682,0,0,2.65637,-3.08493,8.65265,0.033023,0.066046,-0.005326,-21.070,-16.142,0.470,0.0050,-0.1005,-0.0637,-0.0172,-0.0538,-0.0377,0.0028081,0.0011250,0.0013709,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2382,1500,0,,,,,,,,0,,,,0
1637,17807,17967,14635,0,0,2.68869,-3.53264,8.80228,0.038350,0.093743,0.010653,-21.089,-15.857,0.552,0.0098,-0.0956,-0.0654,-0.0150,-0.0587,-0.0426,0.0046269,0.0023413,0.0012719,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2375,1500,0,,,,,,,,0,,,,0
