ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
517,501276,15176,12061,0,0,9.58998,-0.74819,-3.06578,-0.312122,0.063916,0.677508,-168.823,-67.204,-1.254,0.0102,0.0015,0.0032,0.0001,0.0000,0.0000,0.0145643,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2472,1500,1,14,40.4362115,-86.8937572,159.096,0.110,-0.070,0.050,3,0.73,0.93,0.12,0
583,15913,15529,12501,0,0,9.98023,-1.66038,-3.45842,-0.180030,0.023436,0.744620,-163.369,-66.650,-8.109,0.0522,0.0250,0.0495,0.0024,0.0007,0.0016,0.0145643,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2469,1500,1,14,40.4362099,-86.8937544,159.159,-0.220,0.430,-0.020,3,0.73,0.92,0.14,0
626,27275,15705,12678,0,0,10.00896,-1.06303,-4.33590,-0.176834,0.038350,0.707336,-159.764,-66.248,-12.556,0.0532,0.0087,0.0950,0.0047,0.0015,0.0047,0.0145643,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2462,1500,1,14,40.4362099,-86.8937544,159.159,-0.220,0.430,-0.020,3,0.73,0.92,0.14,0
669,26941,15717,12695,0,0,10.54287,-1.82079,-4.39695,-0.117179,-0.138484,0.782969,-156.401,-65.373,-16.598,0.0493,0.0022,0.1712,0.0068,0.0017,0.0104,0.0145643,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2459,1500,1,14,40.4362099,-86.8937544,159.159,-0.220,0.430,-0.020,3,0.73,0.92,0.14,0
722,16988,15601,12567,0,0,10.00058,-0.98162,-4.20781,0.102265,-0.660464,0.849016,-153.189,-62.846,-20.165,0.0758,-0.0713,0.2212,0.0101,-0.0001,0.0210,0.0145643,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2455,1500,1,14,40.4362091,-86.8937531,159.176,-0.414,0.497,-0.037,3,0.72,0.91,0.16,0
780,15865,15173,12151,0,0,9.41640,-1.27850,-3.67390,0.450607,0.380299,0.993892,-146.704,-61.439,-26.322,0.1216,-0.1238,0.2757,0.0157,-0.0056,0.0357,0.0145643,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2449,1500,1,14,40.4362091,-86.8937531,159.176,-0.410,0.500,-0.040,3,0.72,0.91,0.16,0
823,27195,15728,12649,0,0,7.87573,-1.61010,-3.49913,0.618919,-0.257794,0.977913,-141.431,-60.303,-30.762,0.1326,-0.1680,0.2327,0.0212,-0.0118,0.0466,0.0145643,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2442,1500,1,14,40.4362091,-86.8937531,159.176,-0.410,0.500,-0.040,3,0.72,0.91,0.16,0
882,15845,15513,12479,0,0,7.83263,-2.61806,-1.96325,0.516653,-1.010936,0.761664,-138.539,-57.053,-31.827,0.2106,-0.1691,0.1776,0.0312,-0.0217,0.0591,0.0145643,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2439,1500,1,14,40.4362091,-86.8937531,159.176,-0.410,0.500,-0.040,3,0.72,0.91,0.16,0
926,28438,15773,12717,0,0,7.91403,-3.34111,-1.39821,0.635963,-0.383495,0.413323,-137.135,-55.171,-31.645,0.3095,-0.1642,0.1089,0.0427,-0.0292,0.0653,0.0145643,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2432,1500,1,14,40.4362093,-86.8937523,159.294,0.050,0.320,-0.270,3,0.72,0.91,0.12,1
978,15760,15159,12131,0,0,9.50977,-4.59328,-1.30843,0.673247,0.569916,0.605070,-132.495,-54.828,-35.013,0.4113,-0.0695,0.1235,0.0612,-0.0350,0.0711,0.0145643,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2429,1500,1,14,40.4362093,-86.8937523,159.294,0.050,0.320,-0.270,3,0.72,0.91,0.12,1
