ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
533,501089,31172,27946,0,0,-3.83431,4.32273,11.29943,0.007457,0.236489,0.149137,2.158,6.965,0.114,-0.0303,0.0486,0.0253,-0.0002,0.0003,0.0002,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2472,1500,0,,,,,,,,0,,,,0
602,37315,31045,28061,0,0,-6.19859,2.93888,10.34295,-0.028762,1.159008,0.041545,2.127,10.641,0.530,-0.3283,0.2778,0.2021,-0.0128,0.0127,0.0093,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2465,1500,0,,,,,,,,0,,,,0
634,31934,31092,23083,0,0,-4.40054,3.36266,7.98466,-0.042611,0.575243,-0.006392,2.055,11.694,0.557,-0.4145,0.3751,0.1708,-0.0246,0.0231,0.0152,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2462,1500,1,9,40.4366052,-86.8935408,174.399,-0.298,0.836,0.019,3,14.75,29.65,0.46,0
703,37189,31123,28145,0,0,-2.41455,2.90656,6.10641,-0.086286,-0.480434,0.110788,1.763,10.008,0.767,-0.5215,0.5738,-0.0224,-0.0573,0.0561,0.0210,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2455,1500,1,9,40.4366052,-86.8935408,174.399,-0.298,0.836,0.019,3,14.75,29.65,0.46,0
735,32018,31017,23091,0,0,-0.86072,3.27886,4.99790,-0.070307,-0.596548,0.271642,1.711,8.899,1.238,-0.5257,0.6739,-0.1710,-0.0741,0.0761,0.0179,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2452,1500,1,9,40.4366100,-86.8935353,176.065,-0.356,0.519,0.012,3,13.51,26.65,0.42,0
804,31870,31069,22964,0,0,-1.12647,1.43293,6.58166,-0.055394,-0.913997,0.544350,1.720,5.414,3.069,-0.5220,0.7902,-0.4265,-0.1096,0.1273,-0.0034,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2445,1500,1,9,40.4366100,-86.8935353,176.065,-0.356,0.519,0.012,3,13.51,26.65,0.42,0
842,31931,36274,28387,0,0,-1.54187,2.20985,7.10719,-0.031958,-0.837298,0.679639,1.759,3.845,4.269,-0.5604,0.8510,-0.5079,-0.1269,0.1535,-0.0183,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2442,1500,1,9,40.4366144,-86.8935319,176.653,-0.208,0.550,-0.018,3,12.48,24.30,0.48,0
910,31808,36163,23028,0,0,-0.73622,3.28604,8.60117,-0.018109,-0.617853,0.616788,1.793,1.041,6.790,-0.6263,1.0321,-0.6238,-0.1679,0.2181,-0.0580,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2435,1500,1,9,40.4366144,-86.8935319,176.653,-0.208,0.550,-0.018,3,12.48,24.30,0.48,0
943,37186,31403,28408,0,0,-1.86029,3.26090,9.64744,-0.050067,-0.325971,0.515588,1.700,0.313,7.867,-0.7080,1.1324,-0.6259,-0.1927,0.2584,-0.0812,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2432,1500,1,9,40.4366168,-86.8935316,177.032,0.092,0.320,-0.024,3,11.62,22.37,0.46,0
1012,36674,31120,27998,0,0,-0.26576,4.75848,10.50097,-0.165116,-0.190682,0.140615,1.151,-0.454,8.798,-0.8040,1.4123,-0.5709,-0.2453,0.3457,-0.1226,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2425,1500,1,9,40.4366168,-86.8935316,177.032,0.092,0.320,-0.024,3,11.62,22.37,0.46,0
