ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
533,501083,31138,27976,0,0,-0.35913,-1.30484,-18.74181,-0.004261,-3.122290,0.523045,0.447,-11.908,0.362,0.0441,-0.0142,-0.3529,0.0003,-0.0001,-0.0022,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2472,1500,0,,,,,,,,0,,,,0
601,31434,36065,27958,0,0,-2.29245,-1.33237,-31.16054,-0.575243,-4.743622,0.433563,-1.499,-27.709,2.215,0.6536,-0.1067,-2.6427,0.0195,-0.0037,-0.0950,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2465,1500,0,,,,,,,,0,,,,0
634,37196,31276,28089,0,0,-2.62045,-1.55623,-36.19674,-1.018393,-4.885303,0.401605,-4.588,-38.061,3.888,1.4108,-0.2210,-4.1205,0.0579,-0.0098,-0.2208,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2462,1500,1,16,40.4366665,-86.8936885,174.063,8.180,2.193,4.782,3,6.62,9.87,0.32,0
703,36968,31150,28075,0,0,-1.57419,-1.73939,-31.88837,-1.457282,-1.884453,0.338754,-12.961,-48.419,7.950,3.0620,-0.5803,-6.4646,0.2138,-0.0368,-0.5901,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2455,1500,1,16,40.4366665,-86.8936885,174.063,8.180,2.193,4.782,3,6.62,9.87,0.32,0
735,32195,31107,23094,0,0,-2.00036,-1.63644,-25.37016,-1.372061,-1.026915,0.180030,-16.424,-50.167,9.179,3.6488,-0.7706,-7.3221,0.3218,-0.0586,-0.8120,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2452,1500,1,16,40.4366738,-86.8936842,173.376,8.884,0.774,4.738,3,6.08,9.23,0.27,0
805,32063,31419,23127,0,0,-1.75375,-1.53827,-20.27649,-1.197357,-0.659399,-0.054328,-22.405,-52.431,10.491,4.7431,-1.2176,-8.9325,0.6148,-0.1276,-1.3783,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2445,1500,1,16,40.4366738,-86.8936842,173.376,8.884,0.774,4.738,3,6.08,9.23,0.27,0
842,37496,31460,28392,0,0,-1.61968,-1.48919,-19.06024,-1.080178,-0.818123,-0.154463,-25.272,-54.173,11.171,5.2723,-1.4756,-9.7137,0.8025,-0.1781,-1.7279,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2442,1500,1,16,40.4366738,-86.8936842,173.376,8.884,0.774,4.738,3,6.08,9.23,0.27,0
911,31793,36454,28112,0,0,-1.37547,-1.43413,-17.16523,-0.975782,-0.923584,-0.296144,-30.031,-57.626,12.387,6.1227,-1.9346,-10.9412,1.1689,-0.2876,-2.3922,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2435,1500,1,16,40.4366860,-86.8936829,173.655,7.953,-2.728,3.055,3,5.17,8.07,0.25,0
944,37377,31511,28451,0,0,-1.56701,-1.38744,-16.88990,-0.887365,-0.910801,-0.361125,-32.509,-59.694,13.063,6.6048,-2.2159,-11.6129,1.4067,-0.3652,-2.8137,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2432,1500,1,16,40.4366860,-86.8936829,173.655,7.953,-2.728,3.055,3,5.17,8.07,0.25,0
1013,37251,31227,28065,0,0,-1.45089,-1.24977,-15.08826,-0.758468,-0.925715,-0.494283,-36.639,-63.734,14.217,7.4375,-2.7285,-12.7634,1.8963,-0.5374,-3.6635,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2425,1500,1,16,40.4366913,-86.8936841,173.293,6.919,-3.270,2.742,3,4.79,7.56,0.23,0
