ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
519,501104,17400,14343,0,0,-0.04429,0.06704,9.89883,0.000000,-0.017044,-0.009587,0.386,0.280,-0.001,0.0001,0.0000,0.0012,0.0000,0.0000,0.0000,0.0013483,-0.0169432,-0.0104481,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2472,1500,0,,,,,,,,0,,,,0
573,34731,18591,15511,0,0,-0.00958,0.07422,9.91080,0.001065,-0.018109,-0.009587,0.408,0.162,0.000,0.0005,0.0001,0.0067,0.0000,0.0000,0.0002,0.0013355,-0.0168794,-0.0104481,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2469,1500,0,,,,,,,,0,,,,0
620,24098,17574,14530,0,0,-0.02753,0.05148,9.90601,0.000000,-0.015979,-0.010653,0.383,0.142,0.001,0.0006,0.0001,0.0115,0.0000,0.0000,0.0007,0.0013950,-0.0168450,-0.0104481,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2465,1500,0,,,,,,,,0,,,,0
679,17885,17471,14454,0,0,-0.02753,0.07661,9.90601,0.001065,-0.014914,-0.009587,0.391,0.168,0.001,0.0006,0.0001,0.0175,0.0001,0.0000,0.0015,0.0013268,-0.0169257,-0.0104481,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2462,1500,0,,,,,,,,0,,,,0
726,28971,17939,14930,0,0,-0.01077,0.08260,9.90840,0.001065,-0.015979,-0.009587,0.410,0.155,0.004,0.0007,0.0001,0.0222,0.0001,-0.0000,0.0024,0.0011591,-0.0167967,-0.0104480,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2455,1500,0,,,,,,,,0,,,,0
773,28714,18395,15349,0,0,-0.02274,0.06823,9.89643,0.000000,-0.018109,-0.010653,0.401,0.145,0.003,0.0007,0.0002,0.0265,0.0001,-0.0000,0.0036,0.0012351,-0.0166934,-0.0104481,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2452,1500,0,,,,,,,,0,,,,0
833,17955,17758,14775,0,0,-0.02274,0.06823,9.90721,0.000000,-0.017044,-0.010653,0.399,0.152,0.002,0.0007,0.0002,0.0325,0.0002,-0.0000,0.0053,0.0012089,-0.0167500,-0.0104481,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2449,1500,0,,,,,,,,0,,,,0
879,29070,17608,14523,0,0,-0.01437,0.07542,9.90960,0.001065,-0.014914,-0.010653,0.398,0.143,0.002,0.0008,0.0002,0.0373,0.0001,-0.0000,0.0070,0.0011665,-0.0165291,-0.0104481,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2442,1500,0,,,,,,,,0,,,,0
927,28987,17908,14906,0,0,-0.01317,0.07063,9.90601,-0.001065,-0.013848,-0.009587,0.406,0.132,0.004,0.0008,0.0002,0.0421,0.0001,-0.0001,0.0088,0.0009373,-0.0162302,-0.0104481,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2439,1500,0,,,,,,,,0,,,,0
986,19003,17929,14916,0,0,-0.04549,0.08021,9.90840,0.000000,-0.013848,-0.009587,0.395,0.169,0.003,0.0008,0.0002,0.0482,0.0003,-0.0000,0.0115,0.0010962,-0.0169620,-0.0104479,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2435,1500,0,,,,,,,,0,,,,0
1025,18409,37885,29937,0,0,0.01915,0.07542,9.89524,0.001065,-0.017044,-0.009587,0.398,0.147,0.004,0.0007,0.0002,0.0499,0.0002,-0.0000,0.0124,0.0010229,-0.0164679,-0.0104480,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2432,1500,0,,,,,,,,0,,,,0
1085,36568,23691,20662,0,0,-0.06105,0.10415,9.93833,0.007457,-0.029827,-0.008522,0.436,0.141,0.008,0.0005,0.0009,0.0587,0.0003,-0.0002,0.0165,0.0004719,-0.0166932,-0.0104483,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2425,1500,0,,,,,,,,0,,,,0
1126,18198,17828,14838,0,0,-0.06225,0.00120,9.83538,0.001065,-0.036219,-0.013848,0.331,0.163,0.006,0.0005,0.0003,0.0613,0.0005,0.0006,0.0193,0.0028987,-0.0173114,-0.0104484,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1575,1575,2422,1500,0,,,,,,,,0,,,,0
