ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
519,500954,17432,14353,0,0,0.22386,-0.53510,9.63187,0.005326,-0.005326,0.006392,-3.174,-1.326,0.002,0.0000,-0.0000,-0.0020,0.0000,-0.0000,-0.0000,0.0051204,-0.0057115,0.0060166,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2472,1500,0,,,,,,,,0,,,,0
571,34019,18027,15023,0,0,0.22625,-0.51834,9.62948,0.005326,-0.005326,0.006392,-3.141,-1.343,0.004,0.0000,0.0002,-0.0102,0.0000,0.0000,-0.0003,0.0050924,-0.0057070,0.0060166,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2469,1500,0,,,,,,,,0,,,,0
637,19194,17961,14664,0,0,0.23343,-0.51356,9.63906,0.005326,-0.005326,0.005326,-3.122,-1.349,0.003,0.0000,0.0002,-0.0203,-0.0000,-0.0000,-0.0013,0.0050325,-0.0056775,0.0060166,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2465,1500,1,16,40.4362405,-86.8937149,161.550,0.090,-0.020,-0.020,3,0.54,0.69,0.18,0
679,18329,17902,14557,0,0,0.22865,-0.52074,9.63546,0.005326,-0.005326,0.005326,-3.120,-1.350,0.003,0.0000,0.0002,-0.0267,-0.0000,0.0000,-0.0023,0.0050184,-0.0056763,0.0060166,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2459,1500,1,16,40.4362405,-86.8937149,161.550,0.090,-0.020,-0.020,3,0.54,0.69,0.18,0
726,29375,17997,14993,0,0,0.22266,-0.51475,9.63546,0.005326,-0.006392,0.005326,-3.109,-1.352,0.001,-0.0000,0.0002,-0.0342,-0.0000,-0.0000,-0.0038,0.0049271,-0.0056788,0.0060166,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2455,1500,1,16,40.4362405,-86.8937149,161.550,0.090,-0.020,-0.020,3,0.54,0.69,0.18,0
774,29145,17999,14998,0,0,0.22625,-0.54229,9.63068,0.005326,-0.006392,0.005326,-3.123,-1.350,-0.001,-0.0000,0.0001,-0.0416,0.0000,0.0000,-0.0056,0.0050918,-0.0057110,0.0060166,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2452,1500,1,16,40.4362405,-86.8937149,161.550,0.090,-0.020,-0.020,3,0.54,0.69,0.18,0
822,30303,18150,15128,0,0,0.24181,-0.52553,9.64145,0.004261,-0.005326,0.006392,-3.127,-1.357,0.000,0.0001,0.0001,-0.0489,-0.0000,0.0001,-0.0078,0.0051355,-0.0055976,0.0060166,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2449,1500,1,16,40.4362405,-86.8937149,161.550,0.090,-0.020,-0.020,3,0.54,0.69,0.18,0
870,29215,17980,14985,0,0,0.26576,-0.53630,9.62589,0.005326,-0.006392,0.005326,-3.141,-1.367,0.000,0.0004,0.0001,-0.0567,-0.0001,0.0001,-0.0103,0.0053804,-0.0054039,0.0060166,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2445,1500,1,16,40.4362407,-86.8937150,161.535,0.040,0.040,-0.030,3,0.55,0.69,0.13,0
930,18014,17857,14885,0,0,0.25019,-0.50159,9.62828,0.004261,-0.005326,0.005326,-3.095,-1.375,0.001,0.0003,0.0001,-0.0659,-0.0001,-0.0001,-0.0139,0.0044444,-0.0052705,0.0060165,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2442,1500,1,16,40.4362407,-86.8937150,161.535,0.040,0.040,-0.030,3,0.55,0.69,0.13,0
977,29055,17889,14718,0,0,0.21548,-0.54348,9.62948,0.006392,-0.006392,0.006392,-3.130,-1.374,0.001,0.0001,0.0001,-0.0735,-0.0001,0.0001,-0.0172,0.0052733,-0.0053729,0.0060166,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2435,1500,1,16,40.4362407,-86.8937150,161.535,0.040,0.040,-0.030,3,0.55,0.69,0.13,0
1043,38926,27018,19026,0,0,0.23703,-0.56144,9.62708,0.005326,-0.005326,0.005326,-3.123,-1.375,-0.000,0.0003,-0.0007,-0.0826,-0.0001,0.0001,-0.0217,0.0051377,-0.0053323,0.0060166,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2432,1500,1,15,40.4362406,-86.8937153,161.501,-0.090,-0.030,0.000,3,0.55,0.69,0.13,1
