ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
517,500958,15655,12463,0,0,9.74201,3.48715,0.99359,-0.747816,1.179248,0.560329,-7.284,-51.350,0.482,0.0704,0.0454,-0.0232,0.0004,0.0003,-0.0001,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2472,1500,0,,,,,,,,0,,,,0
581,15829,15486,12122,0,0,8.76637,1.65439,2.26731,-1.299623,0.904410,0.606135,-13.278,-46.816,2.603,0.3952,0.2417,-0.1483,0.0155,0.0100,-0.0054,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2469,1500,0,,,,,,,,0,,,,0
624,26418,16092,12996,0,0,9.85693,1.03669,5.46117,-1.361408,0.683900,0.759534,-17.960,-44.523,4.350,0.5422,0.3476,-0.1397,0.0353,0.0222,-0.0117,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2462,1500,0,,,,,,,,0,,,,0
676,15254,15555,12213,0,0,10.19331,0.23942,4.04261,-1.037567,0.868191,0.798948,-22.969,-41.783,6.300,0.7737,0.4974,-0.1227,0.0692,0.0445,-0.0182,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2459,1500,0,,,,,,,,0,,,,0
718,26794,15278,12212,0,0,9.86890,-0.22625,4.63278,-0.606135,1.100418,0.714792,-25.171,-38.719,7.023,0.9780,0.5937,-0.1398,0.1065,0.0677,-0.0239,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2452,1500,0,,,,,,,,0,,,,0
777,16554,15245,12188,0,0,7.77876,-0.86550,5.38097,0.011718,1.185639,0.498544,-25.534,-34.043,6.849,1.2083,0.7458,-0.1823,0.1714,0.1076,-0.0330,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2449,1500,0,,,,,,,,0,,,,0
828,15675,15572,12549,0,0,6.15310,-0.71347,6.16268,0.316384,0.197074,0.203466,-24.819,-32.134,6.988,1.3042,0.8627,-0.2310,0.2357,0.1486,-0.0433,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2442,1500,0,,,,,,,,0,,,,0
870,25702,15754,12652,0,0,6.85699,-0.78530,4.94163,0.612527,-0.026632,0.282295,-23.806,-31.962,7.699,1.4256,0.9298,-0.3170,0.2923,0.1858,-0.0547,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2435,1500,0,,,,,,,,0,,,,0
929,16661,15711,12698,0,0,7.96192,0.40701,7.24366,0.690291,-0.217314,0.313188,-22.420,-32.111,8.977,1.6003,1.1091,-0.3702,0.3812,0.2452,-0.0754,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2432,1500,0,,,,,,,,0,,,,0
980,15715,15129,12119,0,0,8.31147,-0.05507,5.24929,0.649811,0.393083,0.278034,-20.882,-31.520,9.701,1.7994,1.2492,-0.4229,0.4693,0.3066,-0.0958,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2425,1500,0,,,,,,,,0,,,,0
