ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set,gps_itow_ms
517,501238,15258,12087,0,0,-3.16513,5.60961,4.78721,1.335842,0.384560,-0.290817,48.850,-18.966,0.072,-0.0674,0.0010,-0.0483,-0.0004,0.0000,-0.0003,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2469,1500,1,17,40.4365305,-86.8936989,156.915,0.537,0.426,0.093,3,1.84,1.98,0.85,0,58343000
567,34054,15834,12793,0,0,-5.12239,7.24605,4.12641,1.360343,0.872452,-0.258859,52.317,-16.867,1.520,-0.4173,0.0484,-0.2218,-0.0122,0.0012,-0.0071,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2462,1500,1,17,40.4365305,-86.8936989,156.915,0.537,0.426,0.093,3,1.84,1.98,0.85,0,58343000
627,15849,15643,12626,0,0,-5.25886,8.52575,4.09648,1.276187,0.947020,-0.233293,56.605,-14.334,3.304,-0.8663,0.0861,-0.3478,-0.0507,0.0051,-0.0242,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2455,1500,1,17,40.4365305,-86.8936989,156.915,0.537,0.426,0.093,3,1.84,1.98,0.85,0,58343000
674,30741,16068,13034,0,0,-5.43484,6.04775,1.66996,0.241815,0.185356,-0.311057,57.322,-13.125,3.683,-1.2071,0.1726,-0.5501,-0.0994,0.0115,-0.0445,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2442,1500,1,17,40.4365305,-86.8936989,156.915,0.537,0.426,0.093,3,1.84,1.98,0.85,0,58343000
719,29501,15253,12238,0,0,-4.64595,7.21972,2.27569,3.426956,2.069809,-1.187770,65.185,-8.696,6.220,-1.4560,0.1522,-0.7337,-0.1606,0.0184,-0.0748,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2435,1500,1,17,40.4365287,-86.8937023,157.242,0.060,-0.200,0.000,3,1.78,1.98,0.40,0,58343800
772,15354,15588,12567,0,0,-6.82228,7.34421,-0.34357,0.582700,0.043676,-0.144876,69.106,-5.732,8.289,-1.9159,0.2511,-0.8693,-0.2503,0.0292,-0.1165,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2429,1500,1,17,40.4365287,-86.8937023,157.242,0.060,-0.200,0.000,3,1.78,1.98,0.40,0,58343800
831,15753,15594,12565,0,0,-7.18739,6.36858,0.57940,0.726510,-0.828776,0.294013,71.452,-5.762,7.040,-2.4307,0.3812,-1.1045,-0.3784,0.0485,-0.1746,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2415,1500,1,17,40.4365287,-86.8937023,157.242,0.060,-0.200,0.000,3,1.78,1.98,0.40,0,58343800
876,28318,15596,12289,0,0,-5.82749,6.99705,0.64404,0.744620,-0.374973,0.569916,73.449,-7.256,6.316,-2.7307,0.4088,-1.2563,-0.4923,0.0659,-0.2265,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2402,1500,1,17,40.4365287,-86.8937023,157.242,0.060,-0.200,0.000,3,1.78,1.98,0.40,0,58343800
921,29637,15360,12346,0,0,-5.13556,7.92720,-0.96726,1.064199,0.631702,0.692422,76.182,-8.532,7.999,-3.0364,0.4711,-1.4037,-0.6234,0.0855,-0.2869,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2395,1500,1,17,40.4365280,-86.8937036,157.227,0.014,-0.235,0.053,3,1.75,1.96,0.39,1,58344000
982,15870,15580,12558,0,0,-4.90572,7.44836,-1.29885,1.094027,0.211988,0.817058,79.500,-10.789,10.436,-3.4228,0.5721,-1.6392,-0.8189,0.1173,-0.3793,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2389,1500,1,17,40.4365280,-86.8937036,157.227,0.010,-0.240,0.050,3,1.75,1.96,0.39,1,58344000
1018,15782,35864,22751,0,0,-5.60243,8.14148,-1.64960,1.222924,0.009587,0.677508,80.583,-11.391,10.553,-3.5403,0.5977,-1.6913,-0.8738,0.1265,-0.4055,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2382,1500,1,17,40.4365280,-86.8937036,157.227,0.010,-0.240,0.050,3,1.75,1.96,0.39,1,58344000
1071,28922,24210,16183,0,0,-6.25844,7.21373,-2.67193,1.839712,0.198139,0.753142,86.535,-12.276,10.952,-4.0180,0.7157,-1.8948,-1.1187,0.1694,-0.5210,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2369,1500,1,17,40.4365280,-86.8937036,157.227,0.010,-0.240,0.050,3,1.75,1.96,0.39,1,58344000
1123,29227,22158,18735,0,0,-4.28562,7.14430,-3.38061,0.943824,0.488956,0.532632,96.360,-0.890,11.141,-0.3573,0.0158,-0.1195,0.1795,-0.0850,0.1566,-0.0017530,-0.0021478,0.0054835,-0.142472,0.003302,-0.045604,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2355,1500,1,18,40.4365282,-86.8937042,157.372,0.020,-0.060,0.020,3,1.72,1.95,0.38,1,58344200
1168,28557,15978,12934,0,0,-3.28844,7.31309,-4.52265,0.834102,-0.003196,0.471912,98.984,-2.311,11.809,-0.5914,0.1315,-0.2350,0.1549,-0.0814,0.1474,-0.0017530,-0.0021478,0.0054835,-0.142472,0.003302,-0.045604,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2342,1500,1,18,40.4365282,-86.8937042,157.372,0.020,-0.060,0.020,3,1.72,1.95,0.38,1,58344200
1228,16023,15839,12821,0,0,-3.85227,7.89727,-4.55018,-0.260990,-0.741424,-0.476173,99.602,-2.094,9.424,-0.8293,0.3000,-0.3500,0.1123,-0.0682,0.1293,-0.0017530,-0.0021478,0.0054835,-0.142472,0.003302,-0.045604,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2335,1500,1,18,40.4365282,-86.8937042,157.372,0.020,-0.060,0.020,3,1.72,1.95,0.38,1,58344200
1282,16403,16067,13021,0,0,-5.08888,8.90643,-4.55018,0.624245,-0.271642,0.268447,100.043,-0.946,8.769,-1.1270,0.4035,-0.3773,0.0591,-0.0492,0.1094,-0.0017530,-0.0021478,0.0054835,-0.142472,0.003302,-0.045604,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2322,1500,1,18,40.4365282,-86.8937042,157.372,0.020,-0.060,0.020,3,1.72,1.95,0.38,1,58344200
1317,16865,33933,25850,0,0,-4.67468,7.82904,-4.42089,0.768056,-0.551807,0.564590,104.510,4.503,7.755,-0.4242,0.1175,-0.0034,0.1254,-0.0909,0.2449,-0.0052821,-0.0032243,0.0113297,-0.192755,-0.008149,-0.069491,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2315,1500,1,17,40.4365284,-86.8937045,157.631,-0.160,0.010,-0.100,3,1.69,1.92,0.28,1,58344400
1378,15973,15388,12377,0,0,-3.48356,7.41125,-4.20302,0.668986,-0.143811,-0.078830,107.370,4.253,6.564,-0.6972,0.2375,-0.1452,0.0807,-0.0771,0.2388,-0.0052821,-0.0032243,0.0113297,-0.192755,-0.008149,-0.069491,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2302,1500,1,17,40.4365284,-86.8937045,157.631,-0.160,0.010,-0.100,3,1.69,1.92,0.28,1,58344400
1423,29228,15976,12872,0,0,-4.97755,7.25922,-3.80678,0.268447,-0.672182,0.417584,108.209,4.078,5.020,-0.8773,0.2795,-0.1996,0.0456,-0.0655,0.2312,-0.0052821,-0.0032243,0.0113297,-0.192755,-0.008149,-0.069491,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2289,1500,1,17,40.4365284,-86.8937045,157.631,-0.160,0.010,-0.100,3,1.69,1.92,0.28,1,58344400
1485,36182,26062,22662,0,0,-4.86143,5.95917,-2.90297,-0.354733,0.137419,-0.138484,107.475,4.177,4.845,-1.1044,0.3135,-0.3556,-0.0063,-0.0499,0.2166,-0.0052821,-0.0032243,0.0113297,-0.192755,-0.008149,-0.069491,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2282,1500,1,17,40.4365284,-86.8937045,157.631,-0.160,0.010,-0.100,3,1.69,1.92,0.28,1,58344400
1532,26978,45859,37848,0,0,-6.51343,7.79193,-3.89776,-0.182160,-0.866060,-0.890561,109.159,10.997,4.236,-0.7683,0.1913,-0.0611,0.0190,-0.0542,0.3186,-0.0085697,-0.0039864,0.0186207,-0.226212,-0.038746,-0.070475,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2275,1500,1,17,40.4365279,-86.8937040,157.763,-0.446,0.091,-0.150,3,1.68,1.91,0.34,1,58344600
1583,31702,18843,12975,0,0,-5.87657,6.89530,-2.06620,-1.642638,-0.039415,0.124636,103.339,10.800,2.171,-1.0392,0.2199,-0.1163,-0.0504,-0.0380,0.3129,-0.0085697,-0.0039864,0.0186207,-0.226212,-0.038746,-0.070475,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2262,1500,1,17,40.4365279,-86.8937040,157.763,-0.450,0.090,-0.150,3,1.68,1.91,0.34,1,58344600
1628,28513,15944,12902,0,0,-4.22337,8.86812,-3.79122,-0.417584,0.693487,-0.911866,102.171,13.028,4.097,-1.1570,0.2978,-0.1096,-0.1030,-0.0257,0.3074,-0.0085697,-0.0039864,0.0186207,-0.226212,-0.038746,-0.070475,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2255,1500,1,17,40.4365279,-86.8937040,157.763,-0.450,0.090,-0.150,3,1.68,1.91,0.34,1,58344600
1672,28456,16118,13055,0,0,-5.54856,8.45512,-3.63081,-1.174987,-0.713727,-0.664725,99.706,15.088,3.479,-1.2842,0.3728,-0.0938,-0.1574,-0.0109,0.3029,-0.0085697,-0.0039864,0.0186207,-0.226212,-0.038746,-0.070475,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2249,1500,1,17,40.4365279,-86.8937040,157.763,-0.450,0.090,-0.150,3,1.68,1.91,0.34,1,58344600
1725,25619,22045,19012,0,0,-4.47835,7.23767,-3.12443,-1.547829,-1.722533,-1.026915,96.646,18.227,0.660,-1.4016,0.2459,-0.0616,-0.2636,-0.0563,0.3728,-0.0121975,-0.0060737,0.0180284,-0.218628,-0.057452,-0.079158,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2242,1500,1,16,40.4365246,-86.8937052,157.823,-1.520,-0.280,-0.180,3,1.67,1.91,0.67,1,58344800
1779,16011,15383,12386,0,0,-9.18296,6.34224,0.52074,-1.284709,-0.830906,-1.038633,89.416,23.923,-4.074,-1.6437,0.2462,-0.1560,-0.3540,-0.0411,0.3654,-0.0121975,-0.0060737,0.0180284,-0.218628,-0.057452,-0.079158,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2229,1500,1,16,40.4365246,-86.8937052,157.823,-1.520,-0.280,-0.180,3,1.67,1.91,0.67,1,58344800
1826,30703,15956,12911,0,0,-5.23013,6.46554,-1.32040,-1.934520,-2.014415,0.770186,82.873,21.715,-8.955,-1.7699,0.3365,-0.2300,-0.4335,-0.0279,0.3568,-0.0121975,-0.0060737,0.0180284,-0.218628,-0.057452,-0.079158,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2215,1500,1,16,40.4365246,-86.8937052,157.823,-1.520,-0.280,-0.180,3,1.67,1.91,0.67,1,58344800
1870,28501,15964,12926,0,0,-4.89854,6.88094,2.56898,-2.686597,-2.517220,-1.446629,73.322,23.266,-16.530,-1.8382,0.3377,-0.2908,-0.5141,-0.0128,0.3450,-0.0121975,-0.0060737,0.0180284,-0.218628,-0.057452,-0.079158,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2209,1500,1,16,40.4365246,-86.8937052,157.823,-1.520,-0.280,-0.180,3,1.67,1.91,0.67,1,58344800
1931,16401,16088,13051,0,0,-7.21493,4.07733,6.04296,-2.357430,-1.259143,-0.859668,61.572,25.213,-23.222,-2.0851,0.2455,-0.3913,-0.6326,0.0053,0.3240,-0.0121975,-0.0060737,0.0180284,-0.218628,-0.057452,-0.079158,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2202,1500,1,16,40.4365246,-86.8937052,157.823,-1.520,-0.280,-0.180,3,1.67,1.91,0.67,1,58344800
1983,34994,15949,12908,0,0,-5.63236,9.33739,5.37379,-2.580070,-1.555286,-2.555569,51.728,28.663,-30.091,-1.8616,0.0710,-0.1484,-0.6866,-0.0805,0.3916,-0.0157306,-0.0078101,0.0219809,-0.222255,-0.076842,-0.086214,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2189,1500,1,15,40.4365222,-86.8937064,157.828,-1.510,-0.390,-0.160,3,1.67,1.91,0.77,1,58345000
2019,16122,36281,28055,0,0,-7.32386,5.63834,6.55892,-1.952630,-1.257012,-3.022155,48.424,30.080,-33.177,-1.8962,0.0709,-0.1279,-0.7169,-0.0793,0.3894,-0.0157306,-0.0078101,0.0219809,-0.222255,-0.076842,-0.086214,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2189,1500,1,15,40.4365222,-86.8937064,157.828,-1.510,-0.390,-0.160,3,1.67,1.91,0.77,1,58345000
2073,28927,24575,16576,0,0,-5.43005,0.58778,6.39252,-0.180030,-0.561394,-0.035154,45.517,31.233,-36.990,-2.1851,-0.0466,-0.2531,-0.8508,-0.0782,0.3778,-0.0157306,-0.0078101,0.0219809,-0.222255,-0.076842,-0.086214,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2175,1500,1,15,40.4365222,-86.8937064,157.828,-1.510,-0.390,-0.160,3,1.67,1.91,0.77,1,58345000
2126,30321,16047,12931,0,0,-7.27837,1.69390,7.37175,-0.218379,-0.647681,-0.226901,41.107,32.957,-40.211,-2.0681,-0.3163,-0.1756,-0.8870,-0.1791,0.4362,-0.0181698,-0.0095059,0.0276689,-0.232167,-0.086989,-0.091056,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2162,1500,1,13,40.4365208,-86.8937083,157.885,-1.110,-0.710,-0.170,3,1.69,1.91,0.90,1,58345200
2170,28152,16016,12923,0,0,-5.99269,2.65996,6.12437,-0.518784,-0.879908,-0.665790,38.377,32.426,-43.178,-2.1661,-0.3399,-0.2197,-0.9810,-0.1937,0.4276,-0.0181698,-0.0095059,0.0276689,-0.232167,-0.086989,-0.091056,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2155,1500,1,13,40.4365208,-86.8937083,157.885,-1.110,-0.710,-0.170,3,1.69,1.91,0.90,1,58345200
2230,16048,15914,12821,0,0,-7.02100,2.72340,9.20451,-0.581634,-1.342233,-0.768056,35.929,30.001,-47.851,-2.3147,-0.3650,-0.2166,-1.1168,-0.2150,0.4131,-0.0181698,-0.0095059,0.0276689,-0.232167,-0.086989,-0.091056,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2149,1500,1,13,40.4365208,-86.8937083,157.885,-1.110,-0.710,-0.170,3,1.69,1.91,0.90,1,58345200
2276,28566,16353,12969,0,0,-4.81354,-0.17358,8.36175,-0.523045,-0.807470,-0.833037,32.365,29.592,-51.914,-2.5162,-0.4689,-0.2502,-1.2252,-0.2335,0.4030,-0.0181698,-0.0095059,0.0276689,-0.232167,-0.086989,-0.091056,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2135,1500,1,13,40.4365208,-86.8937083,157.885,-1.110,-0.710,-0.170,3,1.69,1.91,0.90,1,58345200
2321,28929,15951,12440,0,0,-3.82593,-0.11851,6.78038,0.717988,0.305731,-0.213053,30.401,32.394,-53.075,-2.0940,-0.6509,-0.2055,-1.1356,-0.3211,0.4662,-0.0184551,-0.0112305,0.0366629,-0.239636,-0.100274,-0.090617,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2129,1500,1,12,40.4365196,-86.8937098,157.856,-0.810,-0.760,-0.140,3,1.72,1.92,0.94,1,58345400
2382,16133,15817,12758,0,0,-6.12916,2.73897,9.25359,-0.189617,-2.090049,-1.330515,29.809,29.474,-56.761,-2.1947,-0.7258,-0.2168,-1.2660,-0.3637,0.4518,-0.0184551,-0.0112305,0.0366629,-0.239636,-0.100274,-0.090617,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2115,1500,1,12,40.4365196,-86.8937098,157.856,-0.810,-0.760,-0.140,3,1.72,1.92,0.94,1,58345400
2427,28658,15971,12919,0,0,-5.45519,1.53229,10.54885,0.458064,-0.497478,0.340885,29.457,28.070,-57.982,-2.3574,-0.8173,-0.1099,-1.3680,-0.3981,0.4450,-0.0184551,-0.0112305,0.0366629,-0.239636,-0.100274,-0.090617,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2102,1500,1,12,40.4365196,-86.8937098,157.856,-0.810,-0.760,-0.140,3,1.72,1.92,0.94,1,58345400
2491,35979,28103,25099,0,0,-3.89656,5.28041,7.99185,0.085221,-0.025566,0.223706,30.881,25.068,-62.719,-2.5562,-0.5533,-0.1150,-1.5324,-0.3409,0.4291,-0.0148217,0.0067624,0.0334727,-0.259304,-0.120532,-0.155795,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2095,1500,1,12,40.4365196,-86.8937098,157.856,-0.810,-0.760,-0.140,3,1.72,1.92,0.94,1,58345400
2540,34082,42439,39365,0,0,-4.71538,1.38505,8.41801,-0.367516,-0.019175,0.047937,28.287,26.881,-65.766,-2.0440,-0.6369,-0.0260,-1.3464,-0.4090,0.4679,-0.0184182,0.0097684,0.0417171,-0.285879,-0.148862,-0.146293,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2089,1500,1,11,40.4365184,-86.8937110,157.693,-0.630,-0.720,-0.060,3,1.76,1.92,0.92,1,58345600
2572,42662,32406,24914,0,0,-3.76488,2.15718,9.04889,0.830906,-0.582700,0.120375,30.099,25.523,-66.366,-2.1328,-0.7124,-0.0296,-1.4355,-0.4377,0.4667,-0.0184182,0.0097684,0.0417171,-0.285879,-0.148862,-0.146293,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2082,1500,1,11,40.4365184,-86.8937110,157.693,-0.630,-0.720,-0.060,3,1.76,1.92,0.92,1,58345600
2633,15581,15873,12833,0,0,-4.94163,1.20668,8.08881,1.492435,-1.073786,-0.254598,33.784,23.717,-68.897,-2.3316,-0.7689,-0.0767,-1.6067,-0.4957,0.4631,-0.0184182,0.0097684,0.0417171,-0.285879,-0.148862,-0.146293,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2069,1500,1,11,40.4365184,-86.8937110,157.693,-0.630,-0.720,-0.060,3,1.76,1.92,0.92,1,58345600
2678,29147,15804,12734,0,0,-1.89740,1.09415,9.96467,3.197924,-0.796818,-0.057524,40.396,21.886,-70.623,-2.5361,-0.8934,-0.1241,-1.7166,-0.5328,0.4588,-0.0184182,0.0097684,0.0417171,-0.285879,-0.148862,-0.146293,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2055,1500,1,11,40.4365184,-86.8937110,157.693,-0.630,-0.720,-0.060,3,1.76,1.92,0.92,1,58345600
2729,29570,15981,12942,0,0,-3.58292,3.35308,8.37731,0.760599,0.821319,-0.626375,40.647,25.841,-73.003,-1.8606,-0.8401,0.0361,-1.5064,-0.5043,0.5171,-0.0192242,0.0126687,0.0505565,-0.286417,-0.191332,-0.107699,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2049,1500,1,11,40.4365177,-86.8937101,157.794,-0.650,-0.400,-0.120,3,1.77,1.92,0.78,1,58345800
2774,28629,15916,12571,0,0,-3.24773,3.80319,8.86812,0.604005,1.102549,-0.437824,42.581,28.605,-72.121,-1.9604,-0.9420,0.0261,-1.5919,-0.5440,0.5185,-0.0192242,0.0126687,0.0505565,-0.286417,-0.191332,-0.107699,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2042,1500,1,11,40.4365177,-86.8937101,157.794,-0.650,-0.400,-0.120,3,1.77,1.92,0.78,1,58345800
2828,16083,15948,12849,0,0,-5.15472,4.16591,6.77679,0.786165,1.466869,-0.642354,46.251,33.433,-69.982,-2.0643,-1.0367,-0.0009,-1.7009,-0.5979,0.5192,-0.0192242,0.0126687,0.0505565,-0.286417,-0.191332,-0.107699,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2035,1500,1,11,40.4365177,-86.8937101,157.794,-0.650,-0.400,-0.120,3,1.77,1.92,0.78,1,58345800
2873,22976,16026,12931,0,0,-6.06332,4.24372,6.30992,0.421845,0.741424,-0.393083,48.208,36.001,-68.925,-2.1398,-1.0551,-0.0175,-1.7937,-0.6441,0.5187,-0.0192242,0.0126687,0.0505565,-0.286417,-0.191332,-0.107699,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2022,1500,1,11,40.4365177,-86.8937101,157.794,-0.650,-0.400,-0.120,3,1.77,1.92,0.78,1,58345800
2927,31970,22141,19044,0,0,-5.84664,4.29161,6.43681,0.389887,0.624245,-0.387756,45.667,39.255,-73.597,-1.2824,-0.7315,0.0748,-1.4382,-0.5109,0.5672,-0.0156654,0.0179596,0.0634385,-0.265967,-0.241202,-0.025685,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2015,1500,1,14,40.4365176,-86.8937095,157.718,-0.344,-0.297,-0.083,3,1.75,1.91,0.58,1,58346000
2972,28464,16043,12939,0,0,-6.30752,4.35745,5.99508,0.194943,0.386691,-0.184291,46.923,40.549,-72.876,-1.3412,-0.7639,0.0633,-1.5050,-0.5490,0.5707,-0.0156654,0.0179596,0.0634385,-0.265967,-0.241202,-0.025685,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2002,1500,1,14,40.4365176,-86.8937095,157.718,-0.340,-0.300,-0.080,3,1.75,1.91,0.58,1,58346000
3034,36604,25116,22016,0,0,-6.08845,4.35146,6.25964,0.138484,0.283360,-0.127832,47.579,41.545,-72.607,-1.4067,-0.8183,0.0514,-1.5775,-0.5907,0.5738,-0.0156654,0.0179596,0.0634385,-0.265967,-0.241202,-0.025685,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,1995,1500,1,14,40.4365176,-86.8937095,157.718,-0.340,-0.300,-0.080,3,1.75,1.91,0.58,1,58346000
