ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
517,501258,15117,12055,0,0,0.78290,0.10175,10.75954,0.121440,1.286839,0.194943,3.079,-26.752,0.213,-0.0517,-0.0061,0.0018,-0.0003,-0.0000,0.0000,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2472,1500,1,13,40.4362254,-86.8937533,157.662,0.010,0.120,0.110,3,1.31,1.61,0.07,0
581,17652,15557,12588,0,0,1.35632,-0.18794,9.90361,-0.181095,0.188552,0.034088,2.624,-25.401,0.526,-0.2697,-0.0443,-0.0229,-0.0107,-0.0015,-0.0006,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2469,1500,1,13,40.4362254,-86.8937533,157.662,0.010,0.120,0.110,3,1.31,1.61,0.07,0
625,21930,15644,12642,0,0,1.88424,-0.32681,9.51695,-0.300405,0.237554,0.069242,1.816,-24.817,0.832,-0.3800,-0.0693,-0.0443,-0.0250,-0.0039,-0.0022,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2462,1500,1,13,40.4362232,-86.8937569,157.201,0.240,-0.160,0.050,3,1.24,1.54,0.14,0
682,15746,15454,12488,0,0,1.45328,-0.93134,9.53970,-0.313188,0.719054,0.176834,0.518,-22.840,1.403,-0.5120,-0.1290,-0.0634,-0.0509,-0.0096,-0.0052,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2459,1500,1,13,40.4362232,-86.8937569,157.201,0.240,-0.160,0.050,3,1.24,1.54,0.14,0
719,20817,15141,12154,0,0,1.28090,-0.97324,9.50259,-0.297209,0.868191,0.181095,-0.325,-21.079,1.879,-0.5935,-0.1624,-0.0824,-0.0712,-0.0149,-0.0078,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2452,1500,1,13,40.4362232,-86.8937569,157.201,0.240,-0.160,0.050,3,1.24,1.54,0.14,0
778,16910,15200,12180,0,0,0.39504,-1.07978,8.73524,-0.209857,0.316384,0.067112,-1.268,-19.573,2.201,-0.7608,-0.2206,-0.1352,-0.1114,-0.0262,-0.0139,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2449,1500,1,16,40.4362229,-86.8937576,157.135,0.008,-0.194,0.049,3,1.23,1.52,0.21,0
826,29687,18052,15047,0,0,0.59975,-1.07859,10.11909,-0.108657,0.118244,-0.004261,-5.576,-3.712,0.759,-0.0908,-0.0010,0.1079,-0.0289,0.0023,0.0201,0.0019950,-0.0065005,0.0001077,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2442,1500,1,16,40.4362229,-86.8937576,157.135,0.010,-0.190,0.050,3,1.23,1.52,0.21,0
873,29020,18017,15021,0,0,0.45849,-1.40181,9.43794,-0.023436,0.061785,-0.049002,-6.786,-2.897,0.611,-0.0660,0.0486,0.1148,-0.0277,0.0138,0.0278,0.0037445,-0.0072567,0.0000642,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2439,1500,1,16,40.4362229,-86.8937576,157.135,0.010,-0.190,0.050,3,1.23,1.52,0.21,0
920,29330,17603,14574,0,0,0.51595,-1.24858,9.91918,0.054328,0.020240,-0.038350,-7.026,-2.688,0.531,-0.0623,0.0641,0.1222,-0.0300,0.0203,0.0339,0.0047113,-0.0074152,0.0000385,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2435,1500,1,16,40.4362229,-86.8937576,157.135,0.010,-0.190,0.050,3,1.23,1.52,0.21,0
976,16494,15376,12208,0,0,0.31843,-1.23182,9.58160,0.121440,0.288687,-0.008522,-6.570,-2.352,0.332,-0.0884,0.0525,0.1044,-0.0415,0.0222,0.0383,0.0042126,-0.0045786,0.0000719,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2432,1500,1,16,40.4362227,-86.8937573,157.083,-0.020,0.170,0.060,3,1.22,1.51,0.18,1
