ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
517,500972,15148,12030,0,0,-8.25640,-4.39216,1.78009,0.966195,-1.669269,0.144876,-24.683,-9.121,0.606,-0.1083,-0.0417,-0.0963,-0.0007,-0.0003,-0.0006,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2472,1500,0,,,,,,,,0,,,,0
580,17348,15093,12122,0,0,-6.51223,-2.81678,2.69827,0.651942,-0.528371,0.755273,-21.661,-11.236,3.548,-0.6342,-0.2287,-0.5482,-0.0249,-0.0098,-0.0210,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2469,1500,0,,,,,,,,0,,,,0
622,26498,15647,12625,0,0,-7.87094,-3.34350,4.38139,0.456998,0.566721,0.714792,-20.835,-9.266,5.009,-0.9769,-0.3469,-0.8238,-0.0585,-0.0222,-0.0502,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2462,1500,0,,,,,,,,0,,,,0
674,15292,15443,12262,0,0,-7.08085,-4.24253,2.99275,0.674312,-0.398409,-0.051133,-19.172,-10.238,5.638,-1.4244,-0.5244,-1.1056,-0.1218,-0.0447,-0.0998,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2459,1500,0,,,,,,,,0,,,,0
731,15565,15484,12527,0,0,-7.53455,-4.07373,4.57891,0.227967,1.603223,0.217314,-18.396,-5.904,4.501,-1.8409,-0.7260,-1.4938,-0.2147,-0.0809,-0.1752,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2452,1500,0,,,,,,,,0,,,,0
773,26059,15632,12652,0,0,-7.71771,-5.53539,5.49230,0.137419,0.479369,-0.094809,-17.949,-4.396,4.009,-2.1837,-0.8887,-1.6213,-0.2989,-0.1145,-0.2401,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2445,1500,0,,,,,,,,0,,,,0
825,15664,15492,12535,0,0,-6.86178,-4.98114,3.05141,0.273773,0.594418,-0.034088,-17.304,-3.095,3.499,-2.5429,-1.1058,-1.9028,-0.4206,-0.1658,-0.3304,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2442,1500,0,,,,,,,,0,,,,0
867,25993,16129,13099,0,0,-7.70095,-5.29119,4.35266,0.602940,0.846885,0.332363,-16.032,-1.035,3.454,-2.8515,-1.2878,-2.0971,-0.5330,-0.2157,-0.4141,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2435,1500,0,,,,,,,,0,,,,0
926,15773,15490,12530,0,0,-8.36773,-5.54258,3.56257,0.667921,0.635963,0.436758,-13.813,1.409,4.117,-3.3192,-1.5793,-2.3620,-0.7175,-0.3014,-0.5472,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2432,1500,0,,,,,,,,0,,,,0
977,15584,15094,12123,0,0,-9.05128,-5.22535,3.54222,0.561394,0.657268,0.327036,-12.168,3.680,4.740,-3.7393,-1.8354,-2.5998,-0.8978,-0.3886,-0.6740,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2425,1500,0,,,,,,,,0,,,,0
1037,36282,23568,20543,0,0,-9.31225,-4.23295,2.50673,0.299339,0.751011,0.145941,-11.083,5.912,4.966,-4.1810,-2.0688,-2.8837,-1.1022,-0.4895,-0.8154,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2419,1500,0,,,,,,,,0,,,,0
1068,23933,30299,27280,0,0,-9.34218,-3.93846,2.97599,0.211988,0.825580,0.198139,-10.786,7.075,5.018,-4.3843,-2.1662,-3.0039,-1.2047,-0.5401,-0.8859,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2415,1500,0,,,,,,,,0,,,,0
1119,15750,15091,12138,0,0,-9.30507,-3.36744,1.03070,-0.049002,1.117462,0.366451,-10.597,10.881,5.473,-4.9460,-2.4342,-3.4351,-1.5175,-0.6945,-1.1018,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2409,1500,0,,,,,,,,0,,,,0
1177,15706,15109,12141,0,0,-10.46984,-3.57813,0.90261,-0.180030,1.016262,0.403735,-11.115,15.157,6.016,-5.4761,-2.6725,-3.7707,-1.8166,-0.8410,-1.3089,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2402,1500,0,,,,,,,,0,,,,0
1219,26211,15726,12643,0,0,-9.57441,-3.27886,-0.28850,-0.194943,1.035437,0.368582,-11.582,17.780,6.421,-5.8382,-2.8472,-4.0415,-2.0518,-0.9557,-1.4712,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2395,1500,0,,,,,,,,0,,,,0
1271,15714,15480,12533,0,0,-9.34696,-3.10528,-0.27294,-0.309992,1.469000,0.396278,-12.223,21.881,6.736,-6.2662,-3.0642,-4.3771,-2.3688,-1.1105,-1.6919,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2392,1500,0,,,,,,,,0,,,,0
1329,15774,15522,12551,0,0,-10.18134,-4.32632,-0.53750,-0.132093,1.352886,0.327036,-12.744,26.629,7.024,-6.7466,-3.3662,-4.6494,-2.7443,-1.2958,-1.9523,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2385,1500,0,,,,,,,,0,,,,0
1371,26011,15653,12654,0,0,-10.21965,-4.13239,-0.46448,-0.025566,1.318797,0.367516,-12.778,29.919,7.183,-7.0854,-3.5836,-4.8314,-3.0333,-1.4410,-2.1504,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2379,1500,0,,,,,,,,0,,,,0
