ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
517,501006,15164,12060,0,0,3.41174,-2.68151,8.34738,-0.110788,-0.531567,-0.435693,-28.154,0.859,-0.096,0.0443,0.0196,-0.0154,0.0003,0.0001,-0.0001,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2472,1500,0,,,,,,,,0,,,,0
580,17365,15107,12126,0,0,3.74214,-1.94409,8.69933,0.168312,-0.555003,-0.646616,-27.663,-2.952,-1.775,0.2628,0.1354,-0.0648,0.0101,0.0048,-0.0024,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2469,1500,0,,,,,,,,0,,,,0
624,27988,15716,12697,0,0,4.99790,-2.79762,8.97826,0.088417,0.257794,-0.348341,-27.355,-3.113,-2.694,0.4486,0.2166,-0.0909,0.0253,0.0127,-0.0059,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2462,1500,0,,,,,,,,0,,,,0
675,15232,15439,12238,0,0,4.49631,-2.59172,8.40963,-0.027697,0.449542,-0.351537,-27.362,-2.605,-4.517,0.6565,0.2526,-0.1194,0.0535,0.0244,-0.0111,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2459,1500,0,,,,,,,,0,,,,0
717,26653,15699,12583,0,0,3.57215,-2.63242,8.80827,-0.076699,0.462325,-0.227967,-27.506,-1.800,-5.477,0.8170,0.3248,-0.1599,0.0849,0.0368,-0.0171,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2452,1500,0,,,,,,,,0,,,,0
775,15284,15460,12198,0,0,3.26569,-2.46004,8.23965,-0.144876,0.576308,-0.003196,-27.796,-0.169,-6.564,1.0041,0.3646,-0.1809,0.1380,0.0566,-0.0265,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2449,1500,0,,,,,,,,0,,,,0
827,15680,15537,12543,0,0,3.52426,-1.74418,8.27316,-0.125701,0.305731,0.285491,-28.165,1.076,-6.632,1.1950,0.4577,-0.2648,0.1941,0.0776,-0.0378,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2442,1500,0,,,,,,,,0,,,,0
870,28063,15653,12656,0,0,3.38181,-1.58616,8.26838,-0.085221,0.364320,0.511327,-28.359,2.378,-5.992,1.3636,0.5497,-0.3516,0.2501,0.0996,-0.0514,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2439,1500,0,,,,,,,,0,,,,0
929,15861,15553,12578,0,0,2.94846,-2.52947,8.91481,-0.077764,0.142745,0.646616,-28.515,4.180,-4.553,1.5800,0.6717,-0.4338,0.3366,0.1357,-0.0748,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2435,1500,0,,,,,,,,0,,,,0
980,15671,15077,12117,0,0,2.87185,-2.25773,8.45153,0.011718,0.118244,0.556068,-28.424,5.264,-3.136,1.7738,0.7514,-0.5008,0.4227,0.1721,-0.0986,0.0000000,0.0000000,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2429,1500,0,,,,,,,,0,,,,0
