ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
519,500968,17519,14421,0,0,9.65582,-0.87628,2.15957,0.001065,0.003196,0.006392,-25.748,-76.059,2.646,0.0007,0.0023,0.0016,0.0000,0.0000,0.0000,-0.0001402,0.0000288,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2472,1500,0,,,,,,,,0,,,,0
572,34572,18102,15081,0,0,9.53850,-0.89783,2.33914,0.019175,-0.068177,0.014914,-22.705,-75.781,2.473,-0.0018,0.0035,0.0049,0.0000,0.0002,0.0002,-0.0014565,-0.0002317,-0.0000015,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2469,1500,0,,,,,,,,0,,,,0
620,30102,18031,14975,0,0,9.40442,-0.91698,2.49117,-0.008522,-0.013848,0.034088,-21.990,-75.573,2.478,-0.0046,0.0033,0.0042,-0.0000,0.0002,0.0004,-0.0032613,-0.0008517,-0.0000014,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2465,1500,0,,,,,,,,0,,,,0
680,18225,17577,14573,0,0,9.54209,-0.89543,2.33435,-0.026632,0.036219,0.002131,-22.640,-75.791,2.933,-0.0051,0.0061,0.0117,-0.0006,0.0007,0.0010,-0.0033076,0.0003762,0.0000013,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2462,1500,1,12,40.4361225,-86.8935034,145.189,0.020,-0.160,1.600,3,5.40,6.65,0.78,0
729,29837,18115,15081,0,0,9.59476,-0.84036,2.29245,0.013848,-0.020240,0.014914,-22.499,-75.813,3.020,-0.0055,0.0072,0.0161,-0.0009,0.0009,0.0016,-0.0053650,0.0005338,0.0000028,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2455,1500,1,12,40.4361225,-86.8935034,145.189,0.020,-0.160,1.600,3,5.40,6.65,0.78,0
776,29291,18090,14753,0,0,9.44393,-0.91099,2.31878,0.008522,-0.037284,0.018109,-22.522,-75.813,3.271,-0.0063,0.0066,0.0163,-0.0008,0.0010,0.0024,-0.0073899,-0.0006604,-0.0000025,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2452,1500,1,12,40.4361225,-86.8935034,145.189,0.020,-0.160,1.600,3,5.40,6.65,0.78,0
825,24703,18724,15676,0,0,9.62948,-0.94810,2.21224,-0.015979,0.034088,0.004261,-22.772,-75.887,3.626,-0.0058,0.0079,0.0252,-0.0011,0.0014,0.0035,-0.0085561,-0.0003733,-0.0000111,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2445,1500,1,12,40.4361225,-86.8935034,145.189,0.020,-0.160,1.600,3,5.40,6.65,0.78,0
886,18201,18052,15049,0,0,9.59955,-1.03430,2.02669,0.018109,0.001065,0.004261,-23.078,-76.061,3.701,-0.0092,0.0069,0.0301,-0.0024,0.0019,0.0052,-0.0026228,0.0013459,0.0000164,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2442,1500,1,13,40.4361235,-86.8935031,145.340,0.090,-0.180,1.580,3,5.26,6.47,0.77,0
933,28591,18101,15059,0,0,9.63068,-0.88825,2.15239,-0.001065,0.007457,0.005326,-23.208,-76.123,4.015,-0.0081,0.0097,0.0353,-0.0030,0.0025,0.0067,-0.0055895,0.0023731,0.0000035,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2435,1500,1,13,40.4361235,-86.8935031,145.340,0.090,-0.180,1.580,3,5.26,6.47,0.77,0
981,29924,17694,14636,0,0,9.46069,-0.93972,2.31759,0.020240,-0.078830,0.000000,-23.316,-76.140,4.334,-0.0083,0.0132,0.0355,-0.0025,0.0036,0.0084,-0.0090108,0.0006552,-0.0000281,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2432,1500,1,13,40.4361235,-86.8935031,145.340,0.090,-0.180,1.580,3,5.26,6.47,0.77,0
