ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
519,501109,17828,14729,0,0,-1.91895,-1.12527,8.95431,-0.006392,0.041545,0.034088,-5.568,13.309,0.949,0.0033,-0.0025,-0.0047,0.0001,-0.0001,-0.0001,0.0001647,0.0001583,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2472,1500,0,,,,,,,,0,,,,0
572,34044,18010,14994,0,0,-1.75854,-1.49997,9.00459,-0.001065,0.006392,0.046872,-7.423,12.102,1.196,0.0087,-0.0102,-0.0333,0.0004,-0.0004,-0.0011,0.0013015,0.0008629,-0.0000003,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2469,1500,0,,,,,,,,0,,,,0
620,29931,17653,14562,0,0,-1.87945,-0.98043,8.94953,-0.051133,0.045806,0.031958,-7.467,11.786,1.347,0.0082,-0.0080,-0.0604,0.0007,-0.0009,-0.0033,0.0009810,0.0015152,0.0000017,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2465,1500,0,,,,,,,,0,,,,0
678,17672,17736,14526,0,0,-1.89621,-1.48680,8.82622,-0.117179,0.020240,0.009587,-8.217,11.876,1.410,0.0083,-0.0079,-0.0984,0.0012,-0.0010,-0.0079,0.0024412,0.0014882,-0.0000015,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2462,1500,0,,,,,,,,0,,,,0
727,29925,18024,15022,0,0,-1.92135,-1.34674,8.96389,-0.236489,0.021305,0.034088,-8.767,11.950,1.477,0.0083,-0.0073,-0.1264,0.0016,-0.0014,-0.0133,0.0025017,0.0013618,0.0000005,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2455,1500,0,,,,,,,,0,,,,0
771,28014,15693,12678,0,0,-2.10929,-1.35871,8.86333,-0.252468,0.072438,0.025566,-9.471,12.157,1.522,0.0034,-0.0039,-0.1527,0.0020,-0.0014,-0.0198,0.0035931,0.0012947,-0.0000032,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2452,1500,0,,,,,,,,0,,,,0
822,15668,15447,12484,0,0,-1.98000,-1.94529,9.07762,-0.271642,0.106526,0.004261,-10.472,12.428,1.551,0.0012,-0.0108,-0.1723,0.0020,-0.0016,-0.0282,0.0035931,0.0012947,-0.0000032,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2449,1500,0,,,,,,,,0,,,,0
879,15805,15120,12162,0,0,-2.18112,-1.98120,8.78313,-0.332363,0.117179,-0.009587,-11.532,12.820,1.371,-0.0031,-0.0165,-0.2024,0.0020,-0.0024,-0.0390,0.0035931,0.0012947,-0.0000032,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2442,1500,0,,,,,,,,0,,,,0
922,27511,15620,12624,0,0,-2.11169,-2.35111,8.67300,-0.250337,0.074569,0.009587,-12.231,13.008,1.357,-0.0045,-0.0342,-0.2274,0.0019,-0.0034,-0.0482,0.0035931,0.0012947,-0.0000032,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2435,1500,0,,,,,,,,0,,,,0
981,18062,17487,14496,0,0,-2.19907,-2.16915,8.42998,0.025566,-0.012783,0.033023,-13.343,13.308,1.592,0.0015,-0.0133,-0.2698,0.0038,0.0022,-0.0620,0.0210767,-0.0027432,-0.0000919,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2432,1500,0,,,,,,,,0,,,,0
1045,38149,25358,17134,0,0,-2.04585,-2.17154,8.71609,-0.026632,-0.033023,0.041545,-13.515,13.231,1.840,0.0036,-0.0142,-0.3063,0.0040,0.0019,-0.0783,0.0226247,-0.0025017,-0.0001192,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2425,1500,0,,,,,,,,0,,,,0
1079,25633,33527,25629,0,0,-2.16556,-2.18112,8.63229,0.042611,-0.035154,0.042611,-13.563,13.234,1.836,0.0030,-0.0120,-0.3227,0.0042,0.0026,-0.0863,0.0241748,-0.0034416,-0.0000873,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2422,1500,0,,,,,,,,0,,,,0
1120,23998,17564,14560,0,0,-2.07697,-2.26013,8.86693,0.027697,-0.029827,0.014914,-13.627,13.139,1.958,0.0022,-0.0108,-0.3525,0.0044,0.0023,-0.1059,0.0248085,-0.0035788,-0.0000759,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2415,1500,0,,,,,,,,0,,,,0
1185,18119,17931,14961,0,0,-2.16436,-2.13563,8.77475,0.085221,-0.003196,0.034088,-13.534,13.161,2.071,0.0025,-0.0083,-0.3817,0.0047,0.0035,-0.1295,0.0286627,-0.0039889,-0.0000727,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2412,1500,0,,,,,,,,0,,,,0
1232,28594,17966,14970,0,0,-2.15718,-1.98599,8.67419,0.042611,-0.030893,-0.002131,-13.419,13.193,2.036,0.0021,-0.0071,-0.4115,0.0055,0.0030,-0.1481,0.0273646,-0.0059115,-0.0000683,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2405,1500,0,,,,,,,,0,,,,0
1273,22323,17871,14895,0,0,-2.11169,-2.34033,8.94354,0.002131,-0.028762,0.011718,-13.483,13.157,2.003,0.0025,-0.0081,-0.4321,0.0058,0.0025,-0.1652,0.0267596,-0.0065660,-0.0000656,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2402,1500,0,,,,,,,,0,,,,0
1336,18154,17830,14584,0,0,-2.40857,-1.40779,8.41323,0.003196,-0.064981,-0.023436,-12.292,13.673,2.085,0.0173,-0.0235,-0.4814,0.0127,-0.0063,-0.1941,0.0144965,-0.0150505,-0.0003812,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2399,1500,0,,,,,,,,0,,,,0
1384,28937,17981,14961,0,0,-1.90339,-2.17394,8.66103,0.012783,-0.131028,-0.026632,-12.672,13.066,1.794,0.0084,-0.0150,-0.5105,0.0080,-0.0016,-0.2174,0.0207017,-0.0095223,-0.0001022,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2392,1500,0,,,,,,,,0,,,,0
1421,22173,15500,12512,0,0,-1.91656,-1.80882,8.78672,0.043676,0.049002,-0.303600,-13.106,12.575,1.104,-0.0035,0.0011,-0.5361,0.0011,0.0036,-0.2385,0.0249364,-0.0021646,0.0001871,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2389,1500,0,,,,,,,,0,,,,0
1479,15755,15114,12158,0,0,-2.05901,-1.89501,8.85136,0.411192,0.025566,-0.469782,-12.628,12.694,-0.839,-0.0149,-0.0015,-0.5770,0.0006,0.0036,-0.2706,0.0249364,-0.0021646,0.0001871,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2385,1500,0,,,,,,,,0,,,,0
1539,36457,23610,20613,0,0,-1.79565,-1.66158,9.33140,0.237554,-0.051133,-0.283360,-12.226,12.498,-1.769,-0.0054,0.0255,-0.5920,-0.0000,0.0044,-0.3010,0.0249364,-0.0021646,0.0001871,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2379,1500,0,,,,,,,,0,,,,0
1581,25928,15211,12217,0,0,-2.20386,-1.66636,8.99621,-0.278034,-0.178964,-0.222640,-13.053,12.004,-2.306,-0.0105,0.0530,-0.6132,-0.0003,0.0064,-0.3310,0.0249364,-0.0021646,0.0001871,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2372,1500,0,,,,,,,,0,,,,0
1623,26256,15606,12590,0,0,-2.35829,-2.33554,8.88009,-0.497478,-0.158724,0.337689,-14.053,11.748,-1.816,-0.0232,0.0563,-0.6306,-0.0010,0.0088,-0.3570,0.0249364,-0.0021646,0.0001871,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2369,1500,0,,,,,,,,0,,,,0
1681,35868,22516,19025,0,0,-1.15161,-2.24935,9.19014,-0.614658,0.059655,0.688161,-15.344,12.143,0.599,0.0101,0.0702,-0.6526,-0.0015,0.0121,-0.3903,0.0249364,-0.0021646,0.0001871,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2365,1500,0,,,,,,,,0,,,,0
1733,15351,15493,12586,0,0,-2.09014,-1.97761,8.71370,-0.197074,-0.331297,1.065264,-15.678,12.001,4.372,-0.0111,0.0913,-0.6741,-0.0018,0.0169,-0.4292,0.0249364,-0.0021646,0.0001871,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2359,1500,0,,,,,,,,0,,,,0
