ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd
30,12509,17323,14358,0,0,0.00599,-0.02753,9.74440,0.007457,-0.005326,0.007457,-0.164,-0.040,-0.000,-0.0000,0.0000,-0.0008,-0.0000,0.0000,-0.0000,0.0065469,-0.0066010,0.0074291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
81,33030,17581,14541,0,0,0.01317,-0.03232,9.75039,0.007457,-0.006392,0.007457,-0.188,-0.052,0.000,0.0001,-0.0000,-0.0039,-0.0000,-0.0000,-0.0001,0.0065536,-0.0065898,0.0074291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
144,17537,17387,14433,0,0,0.00599,-0.02514,9.75158,0.006392,-0.006392,0.008522,-0.178,-0.039,0.001,0.0001,-0.0001,-0.0079,0.0000,-0.0000,-0.0005,0.0065255,-0.0066156,0.0074291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
184,22032,17458,14473,0,0,0.02155,-0.02514,9.74320,0.006392,-0.007457,0.007457,-0.180,-0.050,0.001,0.0001,-0.0000,-0.0104,-0.0000,-0.0000,-0.0009,0.0065281,-0.0065516,0.0074291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
236,33667,18142,14774,0,0,0.01556,-0.03352,9.74201,0.006392,-0.007457,0.007457,-0.183,-0.062,0.001,0.0001,-0.0001,-0.0137,-0.0000,-0.0000,-0.0015,0.0065521,-0.0064789,0.0074291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
281,27841,17496,14509,0,0,0.00958,-0.02514,9.74320,0.007457,-0.006392,0.007457,-0.179,-0.056,0.001,0.0002,-0.0000,-0.0165,0.0000,-0.0000,-0.0022,0.0065253,-0.0065460,0.0074291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
339,17538,17399,14431,0,0,0.01077,-0.01796,9.73482,0.006392,-0.006392,0.007457,-0.168,-0.056,0.002,0.0002,-0.0001,-0.0202,0.0000,-0.0001,-0.0032,0.0063412,-0.0065313,0.0074291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
384,27847,17523,14522,0,0,0.01077,-0.02514,9.74081,0.006392,-0.005326,0.007457,-0.166,-0.056,0.002,0.0002,-0.0000,-0.0231,0.0000,-0.0001,-0.0042,0.0063129,-0.0064980,0.0074291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
453,23054,23523,14723,0,0,0.01077,-0.02753,9.74919,0.006392,-0.006392,0.007457,-0.166,-0.058,0.002,0.0002,-0.0001,-0.0268,0.0000,-0.0001,-0.0058,0.0063258,-0.0064424,0.0074291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
498,27180,17523,14522,0,0,0.00599,-0.03232,9.74560,0.006392,-0.006392,0.007457,-0.167,-0.053,0.002,0.0001,-0.0001,-0.0299,0.0000,-0.0001,-0.0072,0.0063522,-0.0065548,0.0074291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
