ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd
1242,35641,24032,20959,0,0,-11.73398,-6.49786,-0.37828,-0.998153,4.950284,0.303600,-106.582,29.630,-83.823,-1.1643,5.0817,-0.0439,-1.2309,2.7427,0.2273,-0.0031456,-0.3797366,-0.0112393,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364448,-86.8936623,172.400,-0.684,0.170,0.000
1294,32441,17576,12482,0,0,-11.23838,-6.12197,-1.60890,-0.613592,4.355866,-0.234358,-116.746,22.727,-100.968,-1.0448,5.5139,-0.0109,-1.2960,3.0512,0.2260,-0.0031456,-0.3797366,-0.0112393,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,8,40.4364533,-86.8936620,169.700,-0.285,0.071,0.000
1341,24519,17357,14310,0,0,-6.29675,-5.00987,-2.00155,-0.141680,3.610181,-0.219444,-112.089,6.499,-107.243,-2.1178,7.7554,-0.9743,-2.1235,4.5279,-0.1104,-0.0123445,-0.3663605,0.0354438,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,8,40.4364533,-86.8936620,169.700,-0.285,0.071,0.000
1390,25082,17013,13987,0,0,-5.29717,-4.35505,-6.59363,0.056459,2.863431,-0.149137,-118.848,4.722,-123.660,-1.0661,7.0777,-0.7171,-1.6500,4.2588,0.0091,-0.0020506,-0.4600882,0.0141017,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,8,40.4364583,-86.8936642,169.700,-0.455,0.362,0.000
1448,17621,18224,15224,0,0,-4.17549,-5.13197,-6.90847,0.054328,2.667422,-0.401605,-128.534,4.375,-140.133,0.3380,5.4820,0.0196,-0.7809,3.3980,0.3467,-0.0241261,-0.5369349,-0.0203967,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,8,40.4364633,-86.8936667,169.700,-0.314,0.002,0.000
1480,25024,25167,22130,0,0,-3.34590,-5.40970,-7.04733,0.045806,2.405367,-0.436758,-132.938,2.305,-147.677,1.0513,4.7656,0.3377,-0.3374,2.9910,0.5091,-0.0338996,-0.5869824,-0.0340729,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,8,40.4364633,-86.8936667,170.100,-0.314,0.002,0.000
1529,34976,38968,30246,0,0,-2.73418,-6.12796,-6.59004,-0.013848,1.319863,-0.445281,-133.830,-2.296,-152.478,1.4127,4.7368,0.3284,-0.1639,3.0733,0.5355,-0.0330913,-0.6254165,-0.0348399,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,8,40.4364633,-86.8936667,170.100,-0.314,0.002,0.000
1591,35204,25397,17351,0,0,-2.63482,-6.00107,-7.34302,-0.213053,0.550742,-0.396278,-135.912,-10.680,-161.002,2.2755,4.6263,0.3257,0.2944,3.1894,0.6071,-0.0330558,-0.7073758,-0.0363215,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4364657,-86.8936678,169.900,-0.656,-0.229,0.000
1631,17048,17483,14493,0,0,-2.04824,-5.76165,-7.39689,-0.224771,0.316384,-0.258859,-137.027,-15.031,-165.587,2.8286,4.5126,0.3169,0.6150,3.2379,0.6593,-0.0333923,-0.7510201,-0.0374398,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4364657,-86.8936678,169.900,-0.656,-0.229,0.000
1679,30350,17363,14319,0,0,-2.81438,-5.32231,-7.97389,-0.160855,0.224771,-0.107592,-138.691,-16.066,-168.393,3.2404,4.1958,0.4347,0.9374,3.1450,0.7837,-0.0397639,-0.7572702,-0.0468096,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4364688,-86.8936672,169.900,-1.277,-0.343,0.000
1732,29105,17361,14401,0,0,-2.30801,-5.39174,-8.08642,0.059655,0.231162,-0.004261,-139.339,-17.534,-171.530,3.6297,3.9585,0.5101,1.2527,3.1165,0.8965,-0.0443097,-0.7621242,-0.0558126,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4364688,-86.8936672,169.900,-1.277,-0.343,0.000
1780,24341,17343,14301,0,0,-2.20506,-5.88854,-7.80151,0.238619,0.109722,0.067112,-138.804,-18.863,-174.055,3.9280,3.8486,0.5220,1.4982,3.1847,0.9670,-0.0461702,-0.7644119,-0.0613613,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4364723,-86.8936638,169.300,-0.624,-0.108,0.000
1839,17749,17204,14202,0,0,-2.43251,-6.05374,-7.78834,0.236489,-0.236489,0.156594,-138.079,-19.457,-176.627,4.2825,3.7126,0.5298,1.7975,3.2680,1.0496,-0.0469735,-0.7666873,-0.0691878,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4364723,-86.8936638,169.300,-0.624,-0.108,0.000
1888,25034,17143,14098,0,0,-2.73059,-6.32668,-7.67701,0.109722,-0.118244,0.090547,-137.495,-20.164,-178.513,4.5893,3.6671,0.4987,2.0337,3.3941,1.0961,-0.0462685,-0.7674280,-0.0735504,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364767,-86.8936662,170.500,-0.120,-0.046,0.000
1939,33142,17796,14417,0,0,-2.61686,-6.15669,-7.68658,-0.011718,0.064981,-0.036219,-137.115,-21.606,179.359,4.9029,3.6291,0.4463,2.2813,3.5404,1.1364,-0.0449955,-0.7678701,-0.0784168,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364767,-86.8936662,170.500,-0.120,-0.046,0.000
1988,24623,17066,14040,0,0,-2.52588,-5.90051,-7.71531,-0.064981,-0.090547,-0.058590,-137.245,-22.741,177.427,5.1955,3.5775,0.3959,2.5207,3.6809,1.1746,-0.0422666,-0.7682102,-0.0866543,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4364778,-86.8936663,170.200,-0.125,-0.047,0.000
2045,38426,18582,14416,0,0,-2.79164,-6.07648,-7.38731,0.038350,-0.129962,-0.008522,-136.930,-23.849,175.462,5.5315,3.5380,0.2998,2.8004,3.8690,1.2016,-0.0393602,-0.7682135,-0.0935818,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,6,40.4364795,-86.8936693,170.200,-0.159,-0.060,0.000
2082,25373,29431,26432,0,0,-2.71981,-5.94600,-7.52138,0.072438,-0.060720,0.028762,-136.694,-24.334,174.397,5.6798,3.5216,0.2527,2.9225,3.9629,1.2091,-0.0373365,-0.7680386,-0.0978426,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364795,-86.8936693,170.800,-0.159,-0.060,0.000
2156,22988,22393,14370,0,0,-2.65876,-5.99867,-7.59680,0.102265,-0.184291,0.104396,-135.819,-25.304,171.007,6.1378,3.4853,0.0947,3.3056,4.3080,1.2105,-0.0290968,-0.7665949,-0.1132737,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364808,-86.8936727,170.700,-0.024,-0.009,0.000
2186,23489,28544,20487,0,0,-2.88860,-5.92685,-7.75841,0.076699,-0.190682,0.094809,-135.747,-25.449,170.019,6.2608,3.4796,0.0451,3.3994,4.4291,1.2014,-0.0252218,-0.7657030,-0.1198067,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364808,-86.8936727,170.700,-0.024,-0.009,0.000
2245,18639,17262,14233,0,0,-3.28724,-6.18063,-7.56089,0.001065,-0.100135,0.100135,-135.372,-26.104,166.944,6.6533,3.4500,-0.1252,3.7087,4.7998,1.1626,-0.0155359,-0.7629685,-0.1355831,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364838,-86.8936780,170.700,-0.077,-0.029,0.000
2284,24006,32296,29275,0,0,-3.29083,-6.17824,-7.58483,-0.014914,-0.014914,0.085221,-135.248,-26.408,165.767,6.7848,3.4402,-0.1859,3.8111,4.9379,1.1432,-0.0120706,-0.7618216,-0.1413977,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364838,-86.8936780,170.100,-0.077,-0.029,0.000
2341,37033,18740,14446,0,0,-3.09810,-6.04536,-7.53096,0.015979,-0.170442,0.058590,-134.627,-27.239,162.645,7.1790,3.4039,-0.3776,4.1533,5.3277,1.0820,-0.0043666,-0.7589144,-0.1548409,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364872,-86.8936825,170.100,-0.519,0.027,0.000
2394,20734,16778,13771,0,0,-3.45962,-6.09205,-7.49026,0.047937,-0.267381,0.019175,-134.526,-27.290,160.751,7.4545,3.3847,-0.5392,4.3851,5.6978,1.0030,0.0044628,-0.7555336,-0.1685624,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364872,-86.8936825,169.000,-0.519,0.027,0.000
2434,22878,17276,14235,0,0,-3.41892,-6.11958,-7.48547,0.020240,-0.119310,-0.003196,-134.647,-27.402,159.101,7.6178,3.3890,-0.6600,4.4997,6.0381,0.9186,0.0136809,-0.7519217,-0.1826314,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364872,-86.8936825,169.000,-0.519,0.027,0.000
2483,25125,17109,14088,0,0,-3.31956,-6.14711,-7.36816,-0.053263,-0.062851,0.006392,-134.617,-27.805,156.898,7.8404,3.3663,-0.8040,4.6986,6.4085,0.8241,0.0218012,-0.7484964,-0.1956860,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364903,-86.8936855,168.100,-0.437,0.010,0.000
2549,38424,26001,17914,0,0,-3.21781,-6.04895,-7.52378,-0.069242,-0.014914,0.017044,-134.631,-28.179,154.147,8.0805,3.3407,-0.9659,4.9156,6.8598,0.7025,0.0309084,-0.7442433,-0.2115488,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364947,-86.8936878,168.100,-0.175,0.004,0.000
2589,36772,29341,20566,0,0,-3.42730,-5.98191,-7.48427,-0.024501,-0.036219,0.020240,-134.452,-28.402,152.337,8.2464,3.3095,-1.0758,5.0769,7.1421,0.6234,0.0357254,-0.7417212,-0.2207574,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364947,-86.8936878,167.100,-0.175,0.004,0.000
2646,17065,17225,14223,0,0,-3.35069,-5.99508,-7.39449,0.006392,-0.060720,0.011718,-134.496,-28.176,148.620,8.4136,3.3053,-1.2605,5.2237,7.8693,0.4205,0.0489743,-0.7340780,-0.2482162,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364947,-86.8936878,167.100,-0.175,0.004,0.000
2695,25048,17381,14329,0,0,-3.28125,-5.88974,-7.48787,-0.057524,-0.030893,0.018109,-134.589,-27.961,145.973,8.5270,3.2819,-1.3838,5.3442,8.3736,0.2771,0.0570017,-0.7289178,-0.2661949,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364977,-86.8936892,166.400,-0.005,0.000,0.000
2744,25479,17384,14333,0,0,-3.44645,-6.01423,-7.37294,-0.087352,-0.055394,0.063916,-134.781,-27.593,143.334,8.6398,3.2353,-1.4999,5.4787,8.8633,0.1354,0.0640500,-0.7239249,-0.2828089,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364978,-86.8936893,166.400,-0.215,0.022,0.000
2800,28972,20177,13890,0,0,-3.50032,-5.88495,-7.62553,-0.073503,-0.056459,0.064981,-134.981,-27.079,140.358,8.7452,3.1785,-1.6114,5.6144,9.4115,-0.0219,0.0712311,-0.7181320,-0.3010368,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364978,-86.8936893,166.400,-0.215,0.022,0.000
2841,23764,17333,14298,0,0,-3.53863,-5.97712,-7.53216,-0.039415,-0.036219,0.031958,-135.260,-26.463,137.878,8.7827,3.1413,-1.6838,5.6815,9.9212,-0.1619,0.0776361,-0.7124400,-0.3182391,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,7,40.4364972,-86.8936890,166.400,-0.164,0.007,0.000
