ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd
31,12624,17966,14958,0,0,-9.93354,-0.59137,-0.21069,0.006392,-0.005326,0.008522,-109.320,86.415,0.325,0.0001,-0.0000,0.0019,0.0000,0.0000,0.0000,0.0068116,-0.0048934,0.0084070,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,0,40.4366057,-86.8937870,0.000,0.330,-0.078,0.000
87,31272,17753,14697,0,0,-9.93713,-0.59137,-0.21668,0.007457,-0.005326,0.008522,-109.305,86.422,0.606,0.0004,-0.0003,0.0104,0.0000,-0.0000,0.0004,0.0070858,-0.0048788,0.0084070,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4366057,-86.8937870,193.200,0.330,-0.078,0.000
137,31159,18366,15290,0,0,-9.93594,-0.59256,-0.21548,0.007457,-0.005326,0.008522,-109.021,86.435,1.204,0.0013,-0.0010,0.0178,0.0001,-0.0000,0.0010,0.0078066,-0.0048048,0.0084071,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4366052,-86.8937832,193.200,0.120,-0.029,0.000
199,17875,17569,14578,0,0,-9.93594,-0.58658,-0.20830,0.007457,-0.005326,0.008522,-109.016,86.441,1.485,0.0018,-0.0013,0.0271,0.0002,-0.0001,0.0025,0.0091945,-0.0047289,0.0084071,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4366052,-86.8937832,190.800,0.120,-0.029,0.000
255,34453,21773,15406,0,0,-9.93354,-0.58897,-0.21308,0.007457,-0.005326,0.008522,-108.900,86.446,1.738,0.0025,-0.0019,0.0349,0.0003,-0.0002,0.0041,0.0104104,-0.0046080,0.0084072,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4366043,-86.8937805,190.800,0.065,-0.015,0.000
286,27983,24521,21514,0,0,-9.93354,-0.60094,-0.21189,0.006392,-0.005326,0.008522,-108.759,86.451,1.942,0.0033,-0.0023,0.0390,0.0004,-0.0003,0.0051,0.0110547,-0.0044666,0.0084072,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4366043,-86.8937805,190.800,0.065,-0.015,0.000
336,26189,18395,15314,0,0,-9.94073,-0.57940,-0.20830,0.006392,-0.005326,0.008522,-108.748,86.454,2.154,0.0039,-0.0028,0.0475,0.0006,-0.0004,0.0075,0.0137170,-0.0043232,0.0084075,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4366037,-86.8937777,190.800,0.120,-0.029,0.000
398,17877,17559,14567,0,0,-9.93594,-0.59975,-0.21308,0.006392,-0.005326,0.008522,-108.659,86.462,2.599,0.0052,-0.0038,0.0567,0.0009,-0.0007,0.0108,0.0192608,-0.0038947,0.0084081,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4366037,-86.8937777,187.300,0.120,-0.029,0.000
445,28577,18346,15253,0,0,-9.94312,-0.58538,-0.21189,0.007457,-0.005326,0.008522,-108.672,86.466,2.850,0.0058,-0.0043,0.0639,0.0012,-0.0008,0.0136,0.0237028,-0.0036673,0.0084089,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4366037,-86.8937777,187.300,0.120,-0.029,0.000
481,29127,25182,17220,0,0,-9.93953,-0.59017,-0.21189,0.007457,-0.005326,0.008522,-108.649,86.468,2.993,0.0062,-0.0047,0.0684,0.0014,-0.0010,0.0155,0.0256531,-0.0035333,0.0084093,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4366013,-86.8937753,185.800,0.170,-0.040,0.000
