ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd
54,20672,33075,30044,0,0,-1.43413,-8.30070,3.81995,-0.812797,0.861799,-0.340885,-65.697,3.876,-7.413,-0.0171,0.0039,-0.0121,-0.0003,0.0000,-0.0001,-0.0000294,-0.0002054,0.0000000,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4365993,-86.8937048,154.500,-1.291,-0.118,0.000
132,33064,38306,30333,0,0,0.79727,-9.54449,3.97198,0.141680,0.144876,-0.066046,-68.868,3.921,-6.644,0.0155,-0.0136,-0.0216,-0.0015,-0.0008,-0.0021,0.0006197,0.0030331,-0.0000016,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4365993,-86.8937048,154.500,-1.291,-0.118,0.000
170,40157,36858,28823,0,0,-2.09014,-8.47069,2.75692,0.002131,0.142745,-0.063916,-69.810,4.811,-9.044,-0.0245,-0.0080,-0.0519,-0.0011,-0.0008,-0.0036,0.0024442,-0.0023646,-0.0000274,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4365972,-86.8937055,154.400,-1.348,-0.014,0.000
206,37895,34269,26308,0,0,-0.72664,-8.68856,2.88741,-0.006392,0.106526,0.201335,-70.176,5.402,-8.881,-0.0173,-0.0111,-0.0753,-0.0017,-0.0007,-0.0059,0.0038285,-0.0016436,-0.0000449,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4365972,-86.8937055,154.400,-1.348,-0.014,0.000
264,22177,17995,14954,0,0,-1.93811,-8.89087,3.54222,0.698813,-0.177899,-0.407996,-68.336,7.411,-9.266,0.0164,-0.0230,-0.1121,0.0059,-0.0014,-0.0131,0.0084314,-0.0139045,-0.0006352,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4365968,-86.8937080,154.400,-1.141,-0.123,0.000
312,24174,18263,15208,0,0,-0.25379,-9.19254,4.13598,0.229032,-0.011718,-0.070307,-67.072,5.744,-9.316,-0.0212,-0.0193,-0.1023,-0.0000,-0.0027,-0.0185,0.0059444,-0.0090797,-0.0003293,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4365968,-86.8937080,154.400,-1.141,-0.123,0.000
364,26322,18092,15068,0,0,-0.99240,-8.31147,3.44885,0.447411,-0.584830,0.214118,-66.130,4.806,-7.821,-0.0576,-0.0125,-0.1276,-0.0089,-0.0015,-0.0244,0.0081722,-0.0054243,0.0000021,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4365955,-86.8937078,154.300,-1.093,-0.198,0.000
411,28380,18260,15203,0,0,-1.14203,-9.32422,4.76326,0.200270,-0.373908,-0.257794,-64.806,5.701,-6.691,0.0399,-0.0318,-0.1014,0.0087,-0.0085,-0.0295,0.0021535,-0.0097585,-0.0008279,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4365955,-86.8937078,154.300,-1.093,-0.198,0.000
463,19348,18038,15052,0,0,-1.20189,-8.55448,4.26527,0.104396,0.118244,0.223706,-64.311,6.554,-6.630,0.0481,-0.0323,-0.0963,0.0106,-0.0123,-0.0346,-0.0028012,-0.0071474,-0.0008726,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4365957,-86.8937107,154.300,-0.956,-0.395,0.000
514,26590,18274,15196,0,0,-0.66319,-8.65504,4.93325,0.141680,-0.144876,-0.264186,-63.310,6.115,-6.271,0.0611,-0.0354,-0.0966,0.0143,-0.0185,-0.0396,-0.0122872,-0.0028135,-0.0009614,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,1,4,40.4365957,-86.8937107,154.300,-0.956,-0.395,0.000
