ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd
564,36646,24145,21092,0,0,11.47301,-0.82241,0.70749,0.126766,-1.040763,0.198139,104.187,-76.999,-76.685,-0.0428,-1.8283,0.0544,0.0347,-0.5193,0.0325,-0.0018214,0.0309364,-0.0003491,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
595,24338,30820,22731,0,0,11.72441,0.10295,1.28209,0.186421,-0.106526,-0.073503,105.137,-76.852,-77.390,-0.0575,-1.9038,0.0923,0.0335,-0.5647,0.0342,-0.0018214,0.0309364,-0.0003491,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
661,20803,19374,13880,0,0,9.04410,-0.30765,0.02155,-0.017044,-0.376038,0.107592,124.384,-73.545,-90.244,-0.0840,-2.4209,-0.0429,0.0401,-0.7995,0.0124,-0.0064205,0.0822662,0.0002954,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
709,29480,17512,14413,0,0,10.21726,0.02993,0.85832,0.073503,-0.436758,0.100135,137.132,-69.577,-97.046,-0.1207,-2.8708,-0.1656,0.0535,-1.0081,-0.0221,-0.0108204,0.1334330,0.0009702,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
749,22769,16841,13806,0,0,10.11909,-0.31603,0.27773,0.084156,-0.319579,0.115049,146.925,-63.558,-98.590,-0.0816,-3.5296,-0.3643,0.0958,-1.2885,-0.0883,-0.0171574,0.2061001,0.0025881,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
794,27366,17534,14444,0,0,10.31183,-1.14323,-0.29928,0.074569,-0.049002,0.039415,153.016,-56.932,-96.105,0.0573,-4.3901,-0.6289,0.1690,-1.6682,-0.1861,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
868,8445,15895,12956,0,0,9.89284,-0.22266,0.43934,0.015979,0.004261,0.017044,153.816,-56.106,-96.794,0.0338,-4.7175,-0.7207,0.1718,-1.9233,-0.2238,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
907,22137,16443,13397,0,0,10.01973,-0.54109,0.00000,0.000000,-0.041545,0.018109,154.379,-55.477,-97.407,0.0182,-4.9458,-0.7876,0.1728,-2.1080,-0.2527,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
952,22641,15984,12913,0,0,9.99579,-0.32681,0.36990,0.008522,-0.001065,0.007457,154.921,-54.816,-97.973,-0.0091,-5.2191,-0.8687,0.1730,-2.3376,-0.2900,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
996,27264,16548,13433,0,0,10.02213,-0.39504,0.22266,0.007457,-0.007457,0.012783,155.458,-54.151,-98.540,-0.0367,-5.4846,-0.9513,0.1720,-2.5701,-0.3296,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1051,32534,16907,12977,0,0,9.99699,-0.39025,0.22386,0.002131,-0.007457,0.010653,156.084,-53.310,-99.209,-0.0766,-5.8274,-1.0611,0.1689,-2.8833,-0.3853,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1106,29125,16521,13432,0,0,9.99459,-0.37350,0.23822,0.000000,-0.014914,0.015979,156.688,-52.472,-99.867,-0.1214,-6.1721,-1.1752,0.1635,-3.2114,-0.4464,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1150,22755,15915,12875,0,0,9.91199,-0.37948,0.26097,-0.017044,-0.090547,0.055394,157.286,-51.680,-100.580,-0.1624,-6.4615,-1.2757,0.1571,-3.4981,-0.5020,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1205,17367,16386,13355,0,0,9.87249,-0.56982,0.17478,0.041545,0.023436,-0.020240,157.728,-50.933,-100.969,-0.2032,-6.8093,-1.3882,0.1472,-3.8576,-0.5740,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1267,31930,23411,15403,0,0,9.94911,-0.34117,0.10894,0.027697,-0.008522,0.014914,158.345,-50.093,-101.536,-0.2629,-7.1637,-1.5175,0.1344,-4.2376,-0.6531,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1299,31985,24016,13939,0,0,9.98981,-0.45610,0.10415,0.003196,-0.003196,0.007457,158.630,-49.602,-101.843,-0.2947,-7.3752,-1.5933,0.1255,-4.4701,-0.7028,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1355,17185,15887,12892,0,0,9.99340,-0.40342,0.22505,0.005326,-0.012783,0.009587,159.187,-48.621,-102.451,-0.3705,-7.8071,-1.7530,0.1042,-4.9576,-0.8103,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1399,21939,16508,13440,0,0,9.98741,-0.36631,0.21548,0.009587,0.000000,0.007457,159.563,-47.950,-102.842,-0.4239,-8.1014,-1.8644,0.0871,-5.3017,-0.8885,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1445,23382,15937,12907,0,0,10.01375,-0.38666,0.21189,0.005326,-0.004261,0.009587,159.945,-47.231,-103.252,-0.4843,-8.4198,-1.9876,0.0661,-5.6831,-0.9774,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1503,20657,17313,13479,0,0,10.01135,-0.39265,0.20590,0.007457,-0.003196,0.008522,160.401,-46.342,-103.739,-0.5629,-8.8182,-2.1451,0.0362,-6.1751,-1.0954,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1568,32088,26120,18195,0,0,9.99220,-0.40103,0.20590,0.007457,-0.005326,0.009587,160.831,-45.471,-104.199,-0.6443,-9.2115,-2.3056,0.0027,-6.6765,-1.2191,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1601,26297,32793,24777,0,0,9.99340,-0.38906,0.20231,0.007457,-0.005326,0.009587,161.029,-45.060,-104.411,-0.6843,-9.3990,-2.3834,-0.0148,-6.9212,-1.2808,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1656,16282,15800,12808,0,0,9.99579,-0.39145,0.19992,0.006392,-0.005326,0.008522,161.552,-43.927,-104.973,-0.7992,-9.9218,-2.6046,-0.0686,-7.6216,-1.4615,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1699,26467,16458,13424,0,0,10.00537,-0.39863,0.19632,0.007457,-0.006392,0.009587,161.848,-43.258,-105.293,-0.8697,-10.2316,-2.7387,-0.1040,-8.0494,-1.5750,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1749,23817,15922,12890,0,0,10.00058,-0.39145,0.19273,0.007457,-0.006392,0.008522,162.188,-42.465,-105.661,-0.9560,-10.6000,-2.9015,-0.1496,-8.5703,-1.7160,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1809,17400,16390,13375,0,0,9.98502,-0.38068,0.19034,0.007457,-0.005326,0.009587,162.580,-41.516,-106.087,-1.0640,-11.0460,-3.1032,-0.2101,-9.2188,-1.8959,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1848,17431,15881,12867,0,0,9.99938,-0.40582,0.19632,0.006392,-0.005326,0.009587,162.828,-40.892,-106.359,-1.1375,-11.3425,-3.2402,-0.2535,-9.6602,-2.0209,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1909,17398,16439,13382,0,0,10.00657,-0.38666,0.19154,0.006392,-0.005326,0.009587,163.197,-39.933,-106.765,-1.2543,-11.8003,-3.4559,-0.3256,-10.3581,-2.2228,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1958,23489,15901,12884,0,0,10.00417,-0.39145,0.19034,0.007457,-0.005326,0.008522,163.489,-39.150,-107.084,-1.3531,-12.1786,-3.6384,-0.3900,-10.9499,-2.3979,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
1995,20339,16342,13285,0,0,10.00776,-0.38427,0.19154,0.006392,-0.004261,0.009587,163.697,-38.572,-107.315,-1.4284,-12.4599,-3.7760,-0.4406,-11.3987,-2.5329,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2057,32603,23810,15848,0,0,9.99819,-0.39145,0.18555,0.007457,-0.004261,0.008522,164.004,-37.694,-107.653,-1.5461,-12.8899,-3.9908,-0.5227,-12.0985,-2.7473,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2107,27807,16544,13471,0,0,9.99699,-0.39145,0.19273,0.007457,-0.004261,0.009587,164.312,-36.785,-107.994,-1.6714,-13.3384,-4.2200,-0.6145,-12.8467,-2.9815,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2155,20985,21748,12939,0,0,9.98622,-0.39983,0.19154,0.006392,-0.003196,0.009587,164.537,-36.098,-108.244,-1.7687,-13.6803,-4.3978,-0.6887,-13.4296,-3.1674,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2199,27272,16448,13392,0,0,9.99579,-0.39624,0.17597,0.006392,-0.004261,0.008522,164.786,-35.313,-108.524,-1.8824,-14.0733,-4.6060,-0.7786,-14.1129,-3.3891,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2245,28322,16044,13004,0,0,9.99938,-0.39863,0.18196,0.007457,-0.006392,0.009587,165.016,-34.576,-108.781,-1.9910,-14.4421,-4.8050,-0.8674,-14.7668,-3.6049,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2298,15883,15961,12928,0,0,9.96946,-0.38068,0.17597,0.006392,-0.005326,0.008522,165.268,-33.728,-109.068,-2.1196,-14.8694,-5.0402,-0.9761,-15.5420,-3.8652,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2364,20888,16032,13052,0,0,9.99819,-0.39385,0.16879,0.007457,-0.004261,0.008522,165.578,-32.668,-109.418,-2.2842,-15.4080,-5.3422,-1.1213,-16.5406,-4.2076,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2401,16484,36528,28540,0,0,10.00058,-0.39265,0.16640,0.007457,-0.003196,0.008522,165.653,-32.405,-109.502,-2.3262,-15.5432,-5.4191,-1.1593,-16.7957,-4.2963,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2448,30089,15970,12934,0,0,9.99100,-0.40821,0.16759,0.006392,-0.004261,0.008522,165.954,-31.317,-109.845,-2.5030,-16.1040,-5.7451,-1.3232,-17.8697,-4.6752,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2508,17377,16402,13373,0,0,9.99220,-0.38547,0.17119,0.006392,-0.004261,0.008522,166.211,-30.353,-110.137,-2.6635,-16.6032,-6.0414,-1.4782,-18.8512,-5.0288,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2546,17361,36272,28319,0,0,9.99100,-0.40223,0.16879,0.006392,-0.004261,0.008522,166.283,-30.074,-110.220,-2.7105,-16.7483,-6.1287,-1.5249,-19.1407,-5.1345,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2602,30006,16512,13413,0,0,10.00417,-0.39025,0.16879,0.007457,-0.003196,0.008522,166.591,-28.855,-110.576,-2.9209,-17.3862,-6.5191,-1.7381,-20.4330,-5.6133,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2647,23410,15843,12834,0,0,9.99100,-0.38906,0.17837,0.007457,-0.004261,0.008522,166.773,-28.111,-110.787,-3.0521,-17.7774,-6.7640,-1.8760,-21.2453,-5.9201,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2708,17080,16297,13267,0,0,9.98502,-0.39983,0.17717,0.006392,-0.004261,0.009587,167.004,-27.142,-111.058,-3.2262,-18.2896,-7.0902,-2.0648,-22.3298,-6.3366,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2747,17280,15873,12870,0,0,9.99220,-0.40342,0.16879,0.007457,-0.003196,0.009587,167.153,-26.509,-111.231,-3.3421,-18.6260,-7.3082,-2.1939,-23.0554,-6.6196,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2810,17199,16263,13264,0,0,10.00058,-0.39504,0.17119,0.007457,-0.003196,0.009587,167.384,-25.492,-111.504,-3.5318,-19.1693,-7.6663,-2.4108,-24.2480,-7.0921,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2855,23027,15805,12814,0,0,9.99938,-0.39624,0.16759,0.007457,-0.004261,0.008522,167.545,-24.757,-111.694,-3.6705,-19.5625,-7.9306,-2.5743,-25.1275,-7.4463,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2908,16678,16219,13229,0,0,9.99220,-0.39504,0.17358,0.007457,-0.004261,0.008522,167.731,-23.900,-111.915,-3.8349,-20.0233,-8.2458,-2.7733,-26.1772,-7.8752,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
2954,23445,15859,12828,0,0,9.99220,-0.39504,0.16759,0.007457,-0.004261,0.009587,167.887,-23.157,-112.103,-3.9801,-20.4245,-8.5251,-2.9530,-27.1068,-8.2606,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
3002,22704,16344,13321,0,0,10.01135,-0.40103,0.15443,0.007457,-0.006392,0.009587,168.044,-22.392,-112.292,-4.1308,-20.8382,-8.8175,-3.1443,-28.0803,-8.6698,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
3057,32297,16675,12888,0,0,10.00058,-0.40103,0.16281,0.007457,-0.004261,0.009587,168.223,-21.506,-112.506,-4.3093,-21.3216,-9.1651,-3.3761,-29.2382,-9.1636,-0.0238774,0.2853648,0.0050880,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
