ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd
31,12502,17724,14752,0,0,-9.75517,-0.07781,-0.63087,0.006392,-0.003196,0.009587,-172.950,86.225,-0.052,-0.0001,-0.0000,-0.0004,-0.0000,-0.0000,-0.0000,0.0055874,-0.0033027,0.0086584,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
84,28633,18375,15262,0,0,-9.76355,-0.08380,-0.63686,0.005326,-0.003196,0.008522,-172.674,86.224,-0.047,-0.0001,0.0001,-0.0017,-0.0000,0.0000,-0.0001,0.0054606,-0.0033047,0.0086584,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
133,25167,18003,14964,0,0,-9.75278,-0.07781,-0.63566,0.006392,-0.003196,0.008522,-172.760,86.218,-0.053,-0.0004,0.0001,-0.0031,-0.0000,0.0000,-0.0002,0.0056636,-0.0033183,0.0086584,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
191,17672,17534,14544,0,0,-9.75517,-0.08260,-0.64883,0.006392,-0.003196,0.009587,-172.920,86.212,-0.074,-0.0006,0.0001,-0.0048,-0.0001,0.0000,-0.0004,0.0062636,-0.0033300,0.0086584,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
246,29020,20443,15367,0,0,-9.76595,-0.08619,-0.63327,0.005326,-0.003196,0.008522,-172.790,86.200,-0.089,-0.0014,0.0002,-0.0059,-0.0001,0.0000,-0.0007,0.0050324,-0.0034309,0.0086585,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
295,24373,18314,15269,0,0,-9.76116,-0.07781,-0.64284,0.006392,-0.003196,0.008522,-172.765,86.193,-0.096,-0.0019,0.0002,-0.0070,-0.0003,0.0000,-0.0010,0.0047719,-0.0035021,0.0086585,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
338,19362,17728,14708,0,0,-9.76116,-0.08859,-0.64284,0.005326,-0.003196,0.008522,-172.688,86.187,-0.100,-0.0023,0.0003,-0.0083,-0.0004,0.0000,-0.0013,0.0035754,-0.0035765,0.0086585,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
386,28818,18325,15251,0,0,-9.75877,-0.08021,-0.63566,0.005326,-0.003196,0.008522,-172.740,86.178,-0.114,-0.0030,0.0003,-0.0094,-0.0005,0.0000,-0.0018,0.0042899,-0.0037088,0.0086584,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
435,24945,17826,14813,0,0,-9.75877,-0.07661,-0.63566,0.005326,-0.003196,0.008522,-172.808,86.167,-0.134,-0.0039,0.0004,-0.0108,-0.0008,0.0001,-0.0023,0.0052912,-0.0038973,0.0086583,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
482,20768,18168,15161,0,0,-9.75757,-0.08260,-0.64165,0.005326,-0.003196,0.008522,-172.730,86.154,-0.149,-0.0050,0.0005,-0.0119,-0.0011,0.0001,-0.0028,0.0034129,-0.0041467,0.0086585,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
548,34450,25313,17445,0,0,-9.75757,-0.08978,-0.64165,0.005326,-0.003196,0.008522,-172.652,86.139,-0.140,-0.0061,0.0006,-0.0135,-0.0015,0.0001,-0.0035,0.0019865,-0.0043862,0.0086587,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
582,25639,33614,25600,0,0,-9.75398,-0.08739,-0.64284,0.006392,-0.003196,0.008522,-172.619,86.133,-0.147,-0.0066,0.0006,-0.0142,-0.0017,0.0001,-0.0039,0.0012278,-0.0044983,0.0086589,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
643,19100,17586,14607,0,0,-9.76355,-0.07422,-0.63805,0.005326,-0.003196,0.008522,-172.828,86.093,-0.284,-0.0098,0.0011,-0.0163,-0.0026,0.0003,-0.0051,0.0033172,-0.0052734,0.0086569,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,65535,65535,65535,1500,0,,,,,,,
